"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Parent_Account_Names","CreatedById","RetailStore_Account_AccountSource","Visitor_ParentPath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","Visitor_Parents","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Visitor_Computed_ParentID","Id","RetailStore_Account_Name","InstructionDescription","RetailStore_StoreType","RetailStore_Account_Parent_Account_NamesPath","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","RetailStore_Location_Name","RetailStore_RetailStoreGroupName_Custom","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","LastProcessedDate","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","Visitor_ManagerId","Visitor_Role_ParentRoleId","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2021-04-21","005B0000007DFGPIA4","2020-01-26","0YQB00000004E15OAE","Transportation","Standard","00002719",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rpIAD","Chicago","60632",,"Description of Dmart Location Group 1",,"Abandoned","2020-01-26","0YQB00000004E15OAE","false","2020-01-26","2019-07-30","0Y2B00000004DVzKAM","IL","00EB0000000gPdpMAE",,"Bill Malley","2020-01-26","Bill Malley","Nutrition Stop - Elkhorn","Medium","2021-04-21",,"Willard Kolmetz","00EB0000000gPdqMAE","0Z5B00000004SqFKAU","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndCBIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 18","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","willard@hotmail.com",,"2021-01-26","Cook","2021-04-21","A00000007","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","972-303-9197",53,10,0,1,53
"2021-04-21","005B0000007DFGJIA4","2020-09-20","0YQB00000004E0vOAE","Food & Beverage","Standard","00002733",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Laredo","78045",,"Description of Dmart Location Group 5",,"Abandoned","2020-09-20","0YQB00000004E0vOAE","false","2020-09-20","2020-03-24","0Y2B00000004DVyKAM","TX",,,"Vince Breland","2020-09-20","Vince Breland","Rondel Store - Chicago Streeterville","Low","2021-04-21",,"Alisha Slusarski",,"0Z5B00000004SqGKAU","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCDIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 8","West","vincewest.etys9pocsgvv@cga228dev.demo","alisha@slusarski.com",,"2021-01-26","Webb","2021-04-21","A00000015","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","732-658-3154",50,5,0,1,50
"2021-04-21","005B0000007DFGHIA4","2020-06-23","0YQB00000004E17OAE","Finance","Standard","00002321",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Hamilton","45011",,"Description of Dmart Location Group 3",,"Completed","2020-06-23","0YQB00000004E17OAE","false","2020-06-23","2019-12-26","0Y2B00000004DVwKAM","OH","00EB0000000gPdpMAE",,"Chantelle Arceo","2020-06-23","Chantelle Arceo","Fare Merchants - Irving","Low","2021-04-21",,"Veronika Inouye","00EB0000000gPdpMAE","0Z5B00000004SqHKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndCAIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 20","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","vinouye@aol.com",,"2021-01-26","Butler","2021-04-21","A00000005","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","408-540-1785",75,7,0,1,75
"2021-04-21","005B0000007DFGLIA4","2020-08-24","0YQB00000004E0xOAE","Construction","Standard","00002735",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Abandoned","2020-08-24","0YQB00000004E0xOAE","false","2020-08-24","2020-02-26","0Y2B00000004DW0KAM","TN",,,"Vanessa Riden","2020-08-24","Vanessa Riden","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta",,"0Z5B00000004SqIKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 10","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA",,"Truck",,"005B0000007GkqyIAC","440-780-8425",66,2,0,1,66
"2021-04-21","005B0000007DFGLIA4","2020-09-03","0YQB0000000PDybOAG","Construction","Standard","00002315",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","San Jose","95111",,"Description of Dmart Location Group 4",,"Abandoned","2020-09-03","0YQB00000004E11OAE","false","2020-09-03","2020-03-07","0Y2B00000004DW0KAM","CA",,,"Vanessa Riden","2020-09-03","Vanessa Riden","Alpine Nutrition Outlet (Hayward)","Medium","2021-04-21",,"Sage Wieser",,"0Z5B00000004SqJKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndBxIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 15","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","sage_wieser@cox.net",,"2021-01-26","Santa Clara","2021-04-21","A00000022","NA",,"Van",,"005B0000007DFG6IAO","605-414-2147",75,3,0,1,75
"2021-04-21","005B0000007DFGQIA4","2020-07-05","0YQB00000004E1BOAU","Finance","Standard","00002550",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rnIAD","Middlesex","8846",,"Description of Dmart Location Group 4",,"Planned",,"0YQB00000004E1BOAU","false",,,"0Y2B00000004DW0KAM","NJ","00EB0000000gPdpMAE",,"Ely Fortino","2020-07-05","Ely Fortino","Fare Merchants - Austin","Low","2021-04-21",,"Josephine Darakjy","00EB0000000gPdqMAE","0Z5B00000004SqKKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndBqIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 24","South","elywest.dw9ln1exampi@cga228dev.demo","josephine_darakjy@darakjy.org",,"2021-01-26","Middlesex","2021-04-21","A00000025","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","810-292-9388",0,5,0,1,28
"2021-04-21","005B0000007DFGKIA4","2019-05-19","0YQB00000004E0rOAE","Manufacturing","Standard","00002654",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,,"001B000001LY4pwIAD","Kulpsville","19443",,"Description of Dmart Location Group 1",,"Abandoned","2019-05-19","0YQB00000004E0rOAE","false","2019-05-19","2018-11-20","0Y2B00000004DVzKAM","PA",,,"Cindy Timmel","2019-05-19","Cindy Timmel","NTO Store - Alameda","Low","2021-04-21",,"Yuki Whobrey",,"0Z5B00000004SqLKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC7IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 4","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","yuki_whobrey@aol.com",,"2021-01-26","Montgomery","2021-04-21","A00000011","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","313-288-7937",51,3,0,1,51
"2021-04-21","005B0000007DFGMIA4","2020-06-20","0YQB0000000PDyhOAG","Manufacturing","Standard","00002506",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Los Angeles","90034",,"Description of Dmart Location Group 3",,"Planned",,"0YQB00000004E0tOAE","false",,,"0Y2B00000004DVwKAM","CA","00EB0000000gPdpMAE",,"Kasey Kippley","2020-06-20","Kasey Kippley","Rondel Store - San Francisco Central","High","2021-04-21",,"James Butt","00EB0000000gPdqMAE","0Z5B00000004SqMKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBpIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 6","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","jbutt@gmail.com",,"2021-01-26","Los Angeles","2021-04-21","A00000013","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","504-621-8927",0,1,0,1,15
"2021-04-21","005B0000007DFGPIA4","2019-09-23","0YQB00000004E0wOAE","Construction","Standard","00002359",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Abandoned","2019-09-23","0YQB00000004E0wOAE","false","2019-09-23","2019-03-27","0Y2B00000004DVzKAM","AZ","00EB0000000gPdpMAE",,"Bill Malley","2019-09-23","Bill Malley","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster","00EB0000000gPdqMAE","0Z5B00000004SqNKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 9","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","518-966-7987",18,5,0,1,18
"2021-04-21","005B0000007DFGQIA4","2019-04-20","0YQB00000004E0xOAE","Construction","Standard","00002660",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Abandoned","2019-04-20","0YQB00000004E0xOAE","false","2019-04-20","2018-10-22","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2019-04-20","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004SqOKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",16,2,0,1,16
"2021-04-21","005B0000007DFGLIA4","2019-09-08","0YQB00000004E1BOAU","Finance","Standard","00002375",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Middlesex","8846",,"Description of Dmart Location Group 4",,"Abandoned","2019-09-08","0YQB00000004E1BOAU","false","2019-09-07","2019-03-11","0Y2B00000004DW0KAM","NJ",,,"Vanessa Riden","2019-09-07","Vanessa Riden","Fare Merchants - Austin","Low","2021-04-21",,"Josephine Darakjy",,"0Z5B00000004SqPKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndBqIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 24","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","josephine_darakjy@darakjy.org",,"2021-01-26","Middlesex","2021-04-21","A00000025","NA",,"Van",,"005B0000007GkqyIAC","810-292-9388",49,5,0,1,49
"2021-04-21","005B0000007DFGMIA4","2020-07-16","0YQB00000004E17OAE","Finance","Standard","00002696",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rnIAD","Hamilton","45011",,"Description of Dmart Location Group 3",,"Abandoned","2020-07-16","0YQB00000004E17OAE","false","2020-07-16","2020-01-18","0Y2B00000004DVwKAM","OH","00EB0000000gPdpMAE",,"Kasey Kippley","2020-07-16","Kasey Kippley","Fare Merchants - Irving","Low","2021-04-21",,"Veronika Inouye","00EB0000000gPdqMAE","0Z5B00000004SqQKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndCAIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 20","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","vinouye@aol.com",,"2021-01-26","Butler","2021-04-21","A00000005","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007DFG6IAO","408-540-1785",52,7,0,1,52
"2021-04-21","005B0000007DFGOIA4","2018-09-15","0YQB00000004E0zOAE","Finance","Standard","00002438",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Rockford","61109",,"Description of Dmart Location Group 5",,"Planned",,"0YQB00000004E0zOAE","false",,,"0Y2B00000004DVyKAM","IL",,,"Ricky Coyier","2018-09-15","Ricky Coyier","Alpine Nutrition - Noe Valley","Low","2021-04-21",,"Abel Maclead",,"0Z5B00000004SqRKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC0IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","Dmart Location 13","West","rickyeast.00smg9iqf3tm@cga228dev.demo","amaclead@gmail.com",,"2021-01-26","Winnebago","2021-04-21","A00000020","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","631-335-3414",0,7,0,1,36
"2021-04-21","005B0000007DFGQIA4","2020-04-27","0YQB00000004E0xOAE","Construction","Standard","00002710",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Abandoned","2020-04-27","0YQB00000004E0xOAE","false","2020-04-27","2019-10-30","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2020-04-27","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004SqSKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",63,2,0,1,63
"2021-04-21","005B0000007DFGMIA4","2020-10-31","0YQB0000000PDyhOAG","Manufacturing","Standard","00002256",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Los Angeles","90034",,"Description of Dmart Location Group 3",,"Abandoned","2020-10-31","0YQB00000004E0tOAE","false","2020-10-31","2020-05-04","0Y2B00000004DVwKAM","CA","00EB0000000gPdpMAE",,"Kasey Kippley","2020-10-31","Kasey Kippley","Rondel Store - San Francisco Central","High","2021-04-21",,"James Butt","00EB0000000gPdqMAE","0Z5B00000004SqTKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndBpIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 6","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","jbutt@gmail.com",,"2021-01-26","Los Angeles","2021-04-21","A00000013","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","504-621-8927",84,1,0,1,84
"2021-04-21","005B0000007DFGIIA4","2020-08-19","0YQB00000004E13OAE","Construction","Standard","00002642",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rsIAD","Albany","12204",,"Description of Dmart Location Group 2",,"Abandoned","2019-08-20","0YQB00000004E13OAE","false","2019-08-19","2019-02-20","0Y2B00000004DVxKAM","NY","00EB0000000gPdpMAE",,"Wendy Keener","2019-08-19","Wendy Keener","Nutrition Stop - Hillsdale","Low","2021-04-21",,"Lenna Paprocki","00EB0000000gPdpMAE","0Z5B00000004SqUKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndBsIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 25","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","lpaprocki@hotmail.com",,"2021-01-26","Albany","2021-04-21","A00000024","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007DFG6IAO","907-385-4412",74,5,0,1,525674
"2021-04-21","005B0000007DFGPIA4","2018-08-27","0YQB0000000PDymOAG","Manufacturing","Standard","00002749",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Planned",,"0YQB00000004E1AOAU","false",,,"0Y2B00000004DVzKAM","MI","00EB0000000gPdpMAE",,"Bill Malley","2018-08-27","Bill Malley","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca","00EB0000000gPdqMAE","0Z5B00000004SqVKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 23","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","419-503-2484",0,5,0,1,28
"2021-04-21","005B0000007DFGPIA4","2020-09-08","0YQB0000000PDymOAG","Manufacturing","Standard","00001649",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Abandoned","2020-09-08","0YQB00000004E1AOAU","false","2020-09-08","2020-03-12","0Y2B00000004DVzKAM","MI","00EB0000000gPdpMAE",,"Bill Malley","2020-09-08","Bill Malley","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca","00EB0000000gPdqMAE","0Z5B00000004SqWKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 23","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","419-503-2484",24,5,0,1,24
"2021-04-21","005B0000007DFGQIA4","2019-02-10","0YQB0000000PDybOAG","Construction","Standard","00002290",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","San Jose","95111",,"Description of Dmart Location Group 4",,"Completed","2019-02-10","0YQB00000004E11OAE","false","2019-02-10","2018-08-14","0Y2B00000004DW0KAM","CA","00EB0000000gPdpMAE",,"Ely Fortino","2019-02-10","Ely Fortino","Alpine Nutrition Outlet (Hayward)","Medium","2021-04-21",,"Sage Wieser","00EB0000000gPdqMAE","0Z5B00000004SqXKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBxIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 15","South","elywest.dw9ln1exampi@cga228dev.demo","sage_wieser@cox.net",,"2021-01-26","Santa Clara","2021-04-21","A00000022","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","605-414-2147",15,3,0,1,15
"2021-04-21","005B0000007DFGKIA4","2020-08-24","0YQB00000004E0wOAE","Construction","Standard","00002334",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2020-08-24","0YQB00000004E0wOAE","false","2020-08-24","2020-02-26","0Y2B00000004DVzKAM","AZ",,,"Cindy Timmel","2020-08-24","Cindy Timmel","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster",,"0Z5B00000004SqYKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 9","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","005B0000007DFG7IAO",,"Van",,"005B0000007DFG6IAO","518-966-7987",35,5,0,1,35
"2021-04-21","005B0000007DFGIIA4","2020-01-28","0YQB0000000PDylOAG","Finance","Standard","00002422",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Planned",,"0YQB00000004E18OAE","false",,,"0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Wendy Keener","2020-01-28","Wendy Keener","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdpMAE","0Z5B00000004SqZKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","Sales Manager","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 21","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","931-313-9635",0,1,0,1,64
"2021-04-21","005B0000007DFGMIA4","2019-04-18","0YQB00000004E0nOAE","Transportation","Standard","00002686",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rpIAD","Milwaukee","53207",,"Description of Dmart Location Group 3",,"Abandoned","2019-04-18","0YQB00000004E0nOAE","false","2019-04-18","2018-10-20","0Y2B00000004DVwKAM","WI","00EB0000000gPdpMAE",,"Kasey Kippley","2019-04-18","Kasey Kippley","Alpine Nutrition - Austin","Medium","2021-04-21",,"Art Venere","00EB0000000gPdqMAE","0Z5B00000004SqaKAE","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBrIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 11","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","art@venere.org",,"2021-01-26","Milwaukee","2021-04-21","A00000018","005B0000007DFG7IAO","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","856-636-8749",64,10,0,1,64
