"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore.RetailStoreGroup.Description","RetailStore.DeliveryMethod","RetailStore.Priority","Name","RetailStore.RetailStoreGroupName_Custom","Visitor.UniqueUserName","CreatedById","Visitor.FullPhotoUrl","RetailStore.AccountId","Visitor.UserType","StatusRemarks","Visitor.Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore.RetailStoreGroup.Name","RetailStore.Location.Address.City","ActualVisitStartTime_YearMonthDay","RetailStore.Account.Industry","RetailStore.PrimaryContact.Name","PlannedVisitStartTime","RetailStore.Account.Type","Visitor.SmallPhotoUrl","CreatedDate","Id","RetailStore.Id","RetailStore.RetailLocationGroupId","RetailStore.Account.AccountSource","RetailStore.Location.Address.Name","InstructionDescription","RetailStore.Account.Parent_Account_Names","RetailStore.Location.Address.PostalCode","VisitPriority","Visitor.Name","RetailStore.Name","OwnerId","RetailStore.Location.Name","Visitor.Role.ParentRoleId","Visitor.Computed_ParentID","RetailStore.Location.Address.Country","RetailStore.PrimaryContact.MobilePhone","Visitor.ParentPath","RetailStore.PrimaryContact.Phone","RetailStore.StoreType","RetailStore.PrimaryContactId","RetailStore.Account.Name","RetailStore.Location.Address.State","RetailStore.PrimaryContact.Email","RetailStore.PrimaryContact.Department","RetailStore.Account.Phone","RetailStore.Description","SystemModstamp","Visitor.Role.Name","RetailStore.PrimaryContact.Description","Visitor.Parents","Visitor.ManagerId","LastModifiedById","RetailStore.Account.Parent_Account_NamesPath","ActualVisitDuration","RetailStore.DeliveryFrequency","RetailStore.Location.LocationLevel","RetailStore.Account.AnnualRevenue","PlannedVisitDuration"
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2019-07-09T01:26:00.000Z","Description of Dmart Location Group 1","Van","Low","00000154","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahY9IAJ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2019-07-09T01:26:00.000Z","0YQB00000004E0rOAE","false","2019-07-09T00:35:39.000Z","Bay Area","Kulpsville","2019-07-09","Manufacturing","Yuki Whobrey","2019-07-09T00:35:39.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFcKAM","0YQB00000004E0rOAE","0Y2B00000004DVzKAM",,"A00000011","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","19443","High","Cindy Timmel","NTO Store - Alameda","005B0000007GkqyIAC","Dmart Location 4",,,"Montgomery",,,"313-288-7937","Regular","003B000000HndC7IAJ","Northern Trail Outfitters","PA","yuki_whobrey@aol.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",50,3,1,,50
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2018-08-25T21:18:02.000Z","Description of Dmart Location Group 2","Truck","High","00000377","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahY9IAJ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2018-08-25T21:18:02.000Z","0YQB00000004E0pOAE","false","2018-08-25T19:54:19.000Z","Midwest","Sioux Falls","2018-08-25","Manufacturing","Mattie Poquette","2018-08-25T19:54:19.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFdKAM","0YQB00000004E0pOAE","0Y2B00000004DVxKAM",,"A00000009","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","57105","Medium","Valerie Juhas","Fare Merchants - Gold Coast","005B0000007GkqyIAC","Dmart Location 2","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Minnehaha",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","602-277-4385","Regular","003B000000HndC4IAJ","Northern Trail Outfitters","SD","mattie@aol.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Northern Trail Outfitters",83,2,1,,83
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-09-19T11:33:02.000Z","Description of Dmart Location Group 4","Van","Low","00000500","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2019-09-19T11:33:02.000Z","0YQB00000004E1BOAU","false","2019-09-19T10:38:35.000Z","South","Middlesex","2019-09-19","Finance","Josephine Darakjy","2019-09-19T10:38:35.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFeKAM","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Medium","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",54,5,1,,54
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2019-10-05T22:04:46.000Z","Description of Dmart Location Group 1","Van","Low","00000004","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahY9IAJ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2019-10-05T22:04:46.000Z","0YQB00000004E0rOAE","false","2019-10-05T21:33:32.000Z","Bay Area","Kulpsville","2019-10-05","Manufacturing","Yuki Whobrey","2019-10-05T21:33:32.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFfKAM","0YQB00000004E0rOAE","0Y2B00000004DVzKAM",,"A00000011","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","19443","High","Cindy Timmel","NTO Store - Alameda","005B0000007GkqyIAC","Dmart Location 4",,,"Montgomery",,,"313-288-7937","Regular","003B000000HndC7IAJ","Northern Trail Outfitters","PA","yuki_whobrey@aol.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",31,3,1,,31
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2019-03-24T07:31:10.000Z","Description of Dmart Location Group 2","Van","Low","00000187","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYEIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2019-03-24T07:31:10.000Z","0YQB00000004E0yOAE","false","2019-03-24T07:05:16.000Z","Midwest","Taylor","2019-03-24","Finance","Mitsue Tollner","2019-03-24T07:05:16.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFgKAM","0YQB00000004E0yOAE","0Y2B00000004DVxKAM",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition","48180","High","Valerie Juhas","Alpine Nutrition - Glendale","005B0000007GkqyIAC","Dmart Location 12","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Wayne",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","773-573-6914","Regular","003B000000HndBvIAJ","Fare Merchants","MI","mitsue_tollner@yahoo.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",25,3,1,,25
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2018-05-18T22:07:03.000Z","Description of Dmart Location Group 3","Van","Low","00000226","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2018-05-18T22:07:03.000Z","0YQB00000004E0oOAE","false","2018-05-18T21:44:39.000Z","Northeast","New Orleans","2018-05-18","Manufacturing","Edward Stamos","2018-05-18T21:44:39.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFhKAM","0YQB00000004E0oOAE","0Y2B00000004DVwKAM",,"A00000001","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","70116","High","Kasey Kippley","Fare Merchants - Brooklyn","005B0000007GkqyIAC","Dmart Location 1","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Orleans",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","(212) 555-5555","Regular","003B000000HndBjIAJ","Northern Trail Outfitters","LA","info@salesforce.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",22,5,1,,22
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2020-04-13T23:41:54.000Z","Description of Dmart Location Group 1","Van","Low","00000284","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahYGIAZ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2020-04-13T23:41:54.000Z","0YQB00000004E0wOAE","false","2020-04-13T22:32:20.000Z","Bay Area","Phoenix","2020-04-13","Construction","Maryann Royster","2020-04-13T22:32:20.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFiKAM","0YQB00000004E0wOAE","0Y2B00000004DVzKAM",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition","85013","Medium","Cindy Timmel","Rondel Store - Chicago South Loop","005B0000007GkqyIAC","Dmart Location 9",,,"Maricopa",,,"518-966-7987","Regular","003B000000HndCCIAZ","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",69,5,1,,69
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2019-04-10T16:47:46.000Z","Description of Dmart Location Group 2","Van","Medium","00000307","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYHIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2019-04-10T16:47:46.000Z","0YQB00000004E0uOAE","false","2019-04-10T16:19:38.000Z","Midwest","Chagrin Falls","2019-04-10","Food & Beverage","Fletcher Flosi","2019-04-10T16:19:38.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFjKAM","0YQB00000004E0uOAE","0Y2B00000004DVxKAM",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition","44023","High","Valerie Juhas","Rondel Store - Austin East","005B0000007GkqyIAC","Dmart Location 7","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Geauga",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","815-828-2147","Regular","003B000000HndC8IAJ","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",28,3,1,,28
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-04-21T23:34:05.000Z","Description of Dmart Location Group 4","Van","Low","00000345","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYFIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Completed","2019-04-21T23:34:05.000Z","0YQB00000004E16OAE","false","2019-04-21T22:35:58.000Z","South","Ashland","2019-04-21","Transportation","Gladys Rim","2019-04-21T22:35:58.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFkKAM","0YQB00000004E16OAE","0Y2B00000004DW0KAM",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition","44805","Low","Vanessa Riden","NTO Store - Dublin","005B0000007GkqyIAC","Dmart Location 19",,,"Ashland",,,"414-661-9598","Regular","003B000000HndC6IAJ","Alpine Nutrition","OH","gladys.rim@rim.org",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",58,3,1,,58
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2020-02-05T17:06:13.000Z","Description of Dmart Location Group 4","Van","Medium","00000240","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2020-02-05T17:06:13.000Z","0YQB00000004E11OAE","false","2020-02-05T16:30:02.000Z","South","San Jose","2020-02-05","Construction","Sage Wieser","2020-02-05T16:30:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFlKAM","0YQB00000004E11OAE","0Y2B00000004DW0KAM",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","Low","Ely Fortino","Alpine Nutrition Outlet (Hayward)","005B0000007GkqyIAC","Dmart Location 15","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Santa Clara",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","605-414-2147","Regular","003B000000HndBxIAJ","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",36,3,1,,36
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2019-04-19T22:30:20.000Z","Description of Dmart Location Group 2","Van","Low","00000212","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYEIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-04-19T22:30:20.000Z","0YQB00000004E0yOAE","false","2019-04-19T21:43:21.000Z","Midwest","Taylor","2019-04-19","Finance","Mitsue Tollner","2019-04-19T21:43:21.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFmKAM","0YQB00000004E0yOAE","0Y2B00000004DVxKAM",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition","48180","Medium","Wendy Keener","Alpine Nutrition - Glendale","005B0000007GkqyIAC","Dmart Location 12","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Wayne",,"00EB0000000gPdpMAE","773-573-6914","Regular","003B000000HndBvIAJ","Fare Merchants","MI","mitsue_tollner@yahoo.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",46,3,1,,46
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2020-04-26T04:28:36.000Z","Description of Dmart Location Group 2","Van","High","00000122","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYEIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-04-26T04:28:36.000Z","0YQB00000004E18OAE","false","2019-04-26T03:52:12.000Z","Midwest","Anchorage","2019-04-26","Finance","Meaghan Garufi","2020-04-26T03:52:12.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFnKAM","0YQB00000004E18OAE","0Y2B00000004DVxKAM",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition","99501","Medium","Wendy Keener","NTO Store - Ferry Plaza Market","005B0000007GkqyIAC","Dmart Location 21","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Anchorage",,"00EB0000000gPdpMAE","931-313-9635","Regular","003B000000HndC5IAJ","Fare Merchants","AK","meaghan@hotmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007DFG6IAO","Alpine Nutrition/Northern Trail Outfitters",36,1,1,,36
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2019-07-06T15:58:38.000Z","Description of Dmart Location Group 1","Van","Low","00000574","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahY9IAJ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2019-07-06T15:58:38.000Z","0YQB00000004E1AOAU","false","2019-07-06T15:19:56.000Z","Bay Area","Brighton","2019-07-06","Manufacturing","Simona Morasca","2019-07-06T15:19:56.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFoKAM","0YQB00000004E1AOAU","0Y2B00000004DVzKAM",,"A00000002","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","48116","High","Cindy Timmel","NTO Store - Presidio","005B0000007GkqyIAC","Dmart Location 23",,,"Livingston",,,"419-503-2484","Regular","003B000000HndBuIAJ","Northern Trail Outfitters","MI","simona@morasca.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",38,5,1,,38
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2018-05-18T00:16:59.000Z","Description of Dmart Location Group 5","Van","Low","00000558","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2018-05-18T00:16:59.000Z","0YQB00000004E0vOAE","false","2018-05-17T22:50:24.000Z","West","Laredo","2018-05-17","Food & Beverage","Alisha Slusarski","2018-05-17T22:50:24.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFpKAM","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Low","Ricky Coyier","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",86,5,1,,86
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2020-03-21T10:50:06.000Z","Description of Dmart Location Group 3","Van","Low","00000496","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYEIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2020-03-21T10:50:06.000Z","0YQB00000004E17OAE","false","2020-03-21T09:36:19.000Z","Northeast","Hamilton","2020-03-21","Finance","Veronika Inouye","2020-03-21T09:36:19.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFqKAM","0YQB00000004E17OAE","0Y2B00000004DVwKAM",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition","45011","High","Kasey Kippley","Fare Merchants - Irving","005B0000007GkqyIAC","Dmart Location 20","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Butler",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","408-540-1785","Regular","003B000000HndCAIAZ","Fare Merchants","OH","vinouye@aol.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",73,7,1,,73
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2019-12-09T12:38:10.000Z","Description of Dmart Location Group 1","Van","Low","00000084","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahYGIAZ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2019-12-09T12:38:10.000Z","0YQB00000004E0wOAE","false","2019-12-09T11:34:52.000Z","Bay Area","Phoenix","2019-12-09","Construction","Maryann Royster","2019-12-09T11:34:52.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFrKAM","0YQB00000004E0wOAE","0Y2B00000004DVzKAM",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition","85013","Low","Cindy Timmel","Rondel Store - Chicago South Loop","005B0000007GkqyIAC","Dmart Location 9",,,"Maricopa",,,"518-966-7987","Regular","003B000000HndCCIAZ","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",63,5,1,,63
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2018-07-18T08:19:33.000Z","Description of Dmart Location Group 3","Van","Low","00000576","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2018-07-18T08:19:33.000Z","0YQB00000004E0oOAE","false","2018-07-18T08:03:17.000Z","Northeast","New Orleans","2018-07-18","Manufacturing","Edward Stamos","2018-07-18T08:03:17.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFsKAM","0YQB00000004E0oOAE","0Y2B00000004DVwKAM",,"A00000001","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","70116","Low","Kasey Kippley","Fare Merchants - Brooklyn","005B0000007GkqyIAC","Dmart Location 1","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Orleans",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","(212) 555-5555","Regular","003B000000HndBjIAJ","Northern Trail Outfitters","LA","info@salesforce.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",16,5,1,,16
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2019-05-07T02:33:32.000Z","Description of Dmart Location Group 3","Van","Low","00000001","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahY9IAJ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2019-05-07T02:33:32.000Z","0YQB00000004E0oOAE","false","2019-05-07T02:09:32.000Z","Northeast","New Orleans","2019-05-07","Manufacturing","Edward Stamos","2019-05-07T02:09:32.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFtKAM","0YQB00000004E0oOAE","0Y2B00000004DVwKAM",,"A00000001","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","70116","High","Chantelle Arceo","Fare Merchants - Brooklyn","005B0000007GkqyIAC","Dmart Location 1","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Orleans",,"00EB0000000gPdpMAE","(212) 555-5555","Regular","003B000000HndBjIAJ","Northern Trail Outfitters","LA","info@salesforce.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",24,5,1,,24
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2020-02-08T02:28:48.000Z","Description of Dmart Location Group 3","Truck","Medium","00000286","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYFIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2020-02-08T02:28:48.000Z","0YQB00000004E0nOAE","false","2020-02-08T01:11:49.000Z","Northeast","Milwaukee","2020-02-08","Transportation","Art Venere","2019-02-08T01:11:49.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFuKAM","0YQB00000004E0nOAE","0Y2B00000004DVwKAM",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition","53207","High","Kasey Kippley","Alpine Nutrition - Austin","005B0000007GkqyIAC","Dmart Location 11","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Milwaukee",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","856-636-8749","Regular","003B000000HndBrIAJ","Alpine Nutrition","WI","art@venere.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007DFG6IAO","Alpine Nutrition/Northern Trail Outfitters",76,10,1,,525676
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-12-26T06:43:42.000Z","Description of Dmart Location Group 5","Van","Medium","00000273","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahY9IAJ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-12-26T06:43:42.000Z","0YQB00000004E19OAE","false","2019-12-26T05:52:51.000Z","West","Bridgeport","2019-12-26","Manufacturing","Minna Amigon","2019-12-26T05:52:51.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SFvKAM","0YQB00000004E19OAE","0Y2B00000004DVyKAM",,"A00000003","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","8014","Low","Vince Breland","Fare Merchants - Chelsea","005B0000007GkqyIAC","Dmart Location 22",,,"Gloucester",,,"215-874-1229","Regular","003B000000HndBzIAJ","Northern Trail Outfitters","NJ","minna_amigon@yahoo.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",50,3,1,,50
