ACCOUNTAUM,ACCOUNTID,ACCOUNTINVESTMENTEXPERIENCE,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTOWNERNAME,ACCOUNTRECORDTYPENAME,ACCOUNTSERVICEMODEL,ACCOUNTTYPE,ACTIVITYDATE,CREATEDDATE,EVENTSUBTYPE,ID,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSMALLPHOTOURL,OWNERSTATE,PRIORITY,RECORDTYPENAME,REGARDING,STATUS,SUBJECT,TASKSUBTYPE,TYPE,LastProcessedDate
306337.0,0011U00000KuFYEQA3,Moderately Inexperienced,Income,Retired,Reuben Roman,Mark Garet,Individual,Tier 1,Customer,2020-03-27,2020-04-06,Call,Activity-6-0011U00000KuFYEQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Prospecting,Event,Call Reuben Roman,Event,Call,2020-05-25
155536.0,0011U00000KuFYTQA3,Experienced,Balanced Growth,Millennials,Stephen Pittman,Brenda Banker,Person Account,Tier 2,Customer,2020-03-21,2020-04-06,Event,Activity-3-0011U00000KuFYTQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Completed,Summit,Task,Email,2020-05-25
583871.0,0011U00000KuFYcQAN,Inexperienced,Aggressive Growth,Retired,Basil Moran,Allen Advisor,Individual,Tier 3,Customer,2020-03-18,2020-04-06,Call,Activity-5-0011U00000KuFYcQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Basil Moran,Event,Call,2020-05-25
580077.0,0011U00000KuFYfQAN,Moderately Experienced,Aggressive Growth,Mass Market,Raja Oneal,Mark Garet,Individual,Tier 3,Customer,2020-04-01,2020-04-06,Event,Activity-3-0011U00000KuFYfQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Service,In Progress,Call Raja Oneal,Call,Call,2020-05-25
62317.0,0011U00000KuFYhQAN,Moderately Inexperienced,Growth,High Net Worth Families,Quon Holcomb,Allen Advisor,Household,Tier 2,Customer,2020-03-09,2020-04-06,Call,Activity-4-0011U00000KuFYhQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Client Retention,Event,Call Quon Holcomb,Event,Call,2020-05-25
181766.0,0011U00000KuFYoQAN,Moderately Experienced,Income,Affluent Professionals,Calvin Rutledge,Brenda Banker,Individual,Tier 3,Customer,2020-03-17,2020-04-06,Event,Activity-6-0011U00000KuFYoQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Prospecting,Event,Quarterly Earnings Summary,Event,Meeting,2020-05-25
118534.0,0011U00000KuFZMQA3,Experienced,Growth,Retired,Cade Clarke,Brenda Banker,Person Account,Tier 1,Customer,2020-03-14,2020-04-06,Event,Activity-5-0011U00000KuFZMQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Open,Summit,Task,Meeting,2020-05-25
596379.0,0011U00000KuFZNQA3,Moderately Experienced,Growth,Millennials,Justina Ross,Allen Advisor,Individual,Tier 1,Customer,2020-03-13,2020-04-06,Event,Activity-0-0011U00000KuFZNQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,In Progress,Lunch Meeting,Task,Email,2020-05-25
194929.0,0011U00000KuFZYQA3,Moderately Inexperienced,Balanced Growth,High Net Worth Families,Mercedes Wynn,Chelsea Advisor,Person Account,Tier 1,Customer,2020-04-02,2020-04-06,Event,Activity-1-0011U00000KuFZYQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Not Started,Summit,Task,Email,2020-05-25
525589.0,0011U00000KuFZZQA3,Experienced,Income,Millennials,Beau Steele,Allen Advisor,Household,Tier 3,Customer,2020-03-08,2020-04-06,Event,Activity-2-0011U00000KuFZZQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Sync Up,Event,Meeting,2020-05-25
356329.0,0011U00000KuFZaQAN,Moderately Experienced,Growth,Affluent Professionals,Cecilia Copeland,Allen Advisor,Household,Tier 3,Customer,2020-03-17,2020-04-06,Event,Activity-1-0011U00000KuFZaQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Client Retention,Not Started,Summit,Task,Meeting,2020-05-25
247151.0,0011U00000KuFZfQAN,Moderately Experienced,Balanced Growth,High Net Worth Families,Autumn Weiss,Allen Advisor,Person Account,Tier 1,Customer,2020-04-03,2020-04-06,Event,Activity-3-0011U00000KuFZfQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,Open,Summit,Task,Meeting,2020-05-25
233251.0,0011U00000KuFZgQAN,Moderately Experienced,Growth,Mass Market,Hall Cleveland,Allen Advisor,Individual,Tier 1,Customer,2020-04-02,2020-04-06,Event,Activity-3-0011U00000KuFZgQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Quarterly Earnings Summary,Event,Email,2020-05-25
541685.0,0011U00000KuFZtQAN,Moderately Inexperienced,Aggressive Growth,Affluent Professionals,Alvin Franco,Brenda Banker,Person Account,Tier 2,Customer,2020-03-14,2020-04-06,Event,Activity-7-0011U00000KuFZtQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Quarterly Earnings Summary,Event,Email,2020-05-25
688745.0,0011U00000KuFZuQAN,Experienced,Balanced Growth,Mass Market,Xenos Burks,Allen Advisor,Person Account,Tier 3,Customer,2020-03-28,2020-04-06,Event,Activity-3-0011U00000KuFZuQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Sync Up,Event,Meeting,2020-05-25
987112.0,0011U00000KuFZvQAN,Moderately Experienced,Income,Millennials,Eagan Avila,Allen Advisor,Household,Tier 3,Customer,2020-03-09,2020-04-06,Event,Activity-1-0011U00000KuFZvQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Not Started,Quarterly Earnings Summary,Task,Other,2020-05-25
760623.0,0011U00000KuFZwQAN,Inexperienced,Growth,Affluent Professionals,Rhoda Odom,Allen Advisor,Household,Tier 1,Customer,2020-04-05,2020-04-06,Event,Activity-3-0011U00000KuFZwQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,In Progress,Sync Up,Task,Other,2020-05-25
467165.0,0011U00000KuFZxQAN,Experienced,Income,Retired,Charissa Newton,Chelsea Advisor,Individual,Tier 3,Customer,2020-03-31,2020-04-06,Event,Activity-4-0011U00000KuFZxQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Client Retention,In Progress,Lunch Meeting,Task,Other,2020-05-25
560048.0,0011U00000KuFZzQAN,Moderately Inexperienced,Income,Affluent Professionals,Barbara Whitfield,Chelsea Advisor,Individual,Tier 3,Customer,2020-03-18,2020-04-06,Event,Activity-1-0011U00000KuFZzQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Send Birthday Gift,Event,Email,2020-05-25
54436.0,0011U00000KuFa6QAF,Inexperienced,Aggressive Growth,Millennials,Jason Blanchard,Allen Advisor,Household,Tier 2,Customer,2020-03-30,2020-04-06,Event,Activity-2-0011U00000KuFa6QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Open,Call Jason Blanchard,Call,Call,2020-05-25
389312.0,0011U00000KuFaBQAV,Moderately Experienced,Growth,Mass Market,Hope Peck,Allen Advisor,Household,Tier 2,Customer,2020-03-18,2020-04-06,Event,Activity-1-0011U00000KuFaBQAV,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Service,Completed,Sync Up,Task,Email,2020-05-25
445840.0,0011U00000KuFaGQAV,Moderately Experienced,Growth,High Net Worth Families,Noelani Phelps,Mark Garet,Person Account,Tier 1,Customer,2020-03-22,2020-04-06,Event,Activity-1-0011U00000KuFaGQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Completed,Call Noelani Phelps,Call,Call,2020-05-25
235490.0,0011U00000KuFaJQAV,Moderately Inexperienced,Aggressive Growth,Retired,Clinton Merrill,Allen Advisor,Household,Tier 3,Customer,2020-03-22,2020-04-06,Event,Activity-6-0011U00000KuFaJQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,In Progress,Sync Up,Task,Meeting,2020-05-25
537582.0,0011U00000KuFaRQAV,Inexperienced,Aggressive Growth,High Net Worth Families,Zoe Herring,Allen Advisor,Individual,Tier 1,Customer,2020-03-11,2020-04-06,Event,Activity-1-0011U00000KuFaRQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Completed,Call Zoe Herring,Call,Call,2020-05-25
131994.0,0011U00000KuFaUQAV,Moderately Inexperienced,Aggressive Growth,High Net Worth Families,Hop Lindsey,Mark Garet,Household,Tier 1,Customer,2020-03-20,2020-04-06,Event,Activity-0-0011U00000KuFaUQAV,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Normal,Advisor Task,Prospecting,Not Started,Lunch Meeting,Task,Meeting,2020-05-25
388649.0,0011U00000KuFaWQAV,Inexperienced,Income,Mass Market,Chastity Stevens,Mark Garet,Person Account,Tier 1,Customer,2020-03-14,2020-04-06,Call,Activity-3-0011U00000KuFaWQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Chastity Stevens,Event,Call,2020-05-25
317416.0,0011U00000KuFadQAF,Experienced,Growth,Affluent Professionals,Colton Hall,Allen Advisor,Individual,Tier 1,Customer,2020-03-24,2020-04-06,Event,Activity-0-0011U00000KuFadQAF,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
441276.0,0011U00000KuFahQAF,Moderately Inexperienced,Growth,Affluent Professionals,Xavier Vance,Allen Advisor,Household,Tier 3,Customer,2020-03-22,2020-04-06,Event,Activity-2-0011U00000KuFahQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,Not Started,Lunch Meeting,Task,Other,2020-05-25
391394.0,0011U00000KuFakQAF,Inexperienced,Balanced Growth,Millennials,Hannah Perkins,Chelsea Advisor,Person Account,Tier 2,Customer,2020-03-20,2020-04-06,Event,Activity-2-0011U00000KuFakQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Completed,Call Hannah Perkins,Call,Call,2020-05-25
285746.0,0011U00000KuFalQAF,Moderately Inexperienced,Balanced Growth,Retired,Eleanor Callahan,Brenda Banker,Person Account,Tier 2,Customer,2020-04-02,2020-04-06,Event,Activity-1-0011U00000KuFalQAF,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Service,Not Started,Call Eleanor Callahan,Call,Call,2020-05-25
463677.0,0011U00000KuFanQAF,Inexperienced,Balanced Growth,Retired,Glenna Bryan,Brenda Banker,Person Account,Tier 2,Customer,2020-03-20,2020-04-06,Event,Activity-2-0011U00000KuFanQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Send Birthday Gift,Event,Other,2020-05-25
175557.0,0011U00000KuFarQAF,Moderately Experienced,Aggressive Growth,Millennials,Courtney Sweet,Allen Advisor,Household,Tier 1,Customer,2020-03-15,2020-04-06,Event,Activity-1-0011U00000KuFarQAF,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Client Retention,In Progress,Call Courtney Sweet,Call,Call,2020-05-25
330768.0,0011U00000KuFasQAF,Experienced,Aggressive Growth,Affluent Professionals,Kim Payne,Allen Advisor,Household,Tier 1,Customer,2020-03-31,2020-04-06,Event,Activity-1-0011U00000KuFasQAF,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Service,Event,Sync Up,Event,Email,2020-05-25
362132.0,0011U00000KuFatQAF,Experienced,Income,Retired,Lance Tucker,Allen Advisor,Person Account,Tier 3,Customer,2020-03-17,2020-04-06,Event,Activity-0-0011U00000KuFatQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Summit,Event,Email,2020-05-25
174504.0,0011U00000KuFawQAF,Moderately Inexperienced,Balanced Growth,Mass Market,Louis Mcneil,Chelsea Advisor,Individual,Tier 3,Customer,2020-03-14,2020-04-06,Event,Activity-1-0011U00000KuFawQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,In Progress,Send Birthday Gift,Task,Email,2020-05-25
771083.0,0011U00000KuFb2QAF,Moderately Inexperienced,Growth,Affluent Professionals,Emerson Kinney,Allen Advisor,Person Account,Tier 3,Customer,2020-03-10,2020-04-06,Event,Activity-2-0011U00000KuFb2QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,In Progress,Discussion,Task,Other,2020-05-25
213413.0,0011U00000KuFb4QAF,Moderately Experienced,Growth,Affluent Professionals,Dante Copeland,Brenda Banker,Person Account,Tier 1,Customer,2020-04-05,2020-04-06,Event,Activity-1-0011U00000KuFb4QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,Open,Lunch Meeting,Task,Meeting,2020-05-25
249380.0,0011U00000KuFb7QAF,Inexperienced,Aggressive Growth,Retired,Fatima Klein,Allen Advisor,Individual,Tier 2,Customer,2020-03-29,2020-04-06,Event,Activity-0-0011U00000KuFb7QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,In Progress,Sync Up,Task,Email,2020-05-25
346793.0,0011U00000KuFb8QAF,Inexperienced,Income,Mass Market,Lacey Rodgers,Allen Advisor,Household,Tier 3,Customer,2020-04-01,2020-04-06,Event,Activity-0-0011U00000KuFb8QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Open,Call Lacey Rodgers,Call,Call,2020-05-25
506517.0,0011U00000KuFb9QAF,Experienced,Aggressive Growth,Mass Market,Curran Pollard,Allen Advisor,Household,Tier 2,Customer,2020-03-29,2020-04-06,Event,Activity-0-0011U00000KuFb9QAF,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Onboarding,In Progress,Sync Up,Task,Email,2020-05-25
146649.0,0011U00000KuFbDQAV,Moderately Experienced,Aggressive Growth,High Net Worth Families,Harlan Mccullough,Mark Garet,Household,Tier 1,Customer,2020-04-02,2020-04-06,Event,Activity-2-0011U00000KuFbDQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Lunch Meeting,Event,Other,2020-05-25
496666.0,0011U00000KuFbFQAV,Moderately Experienced,Aggressive Growth,Millennials,Philip Noble,Chelsea Advisor,Person Account,Tier 3,Customer,2020-03-14,2020-04-06,Event,Activity-1-0011U00000KuFbFQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
414336.0,0011U00000KuFbGQAV,Experienced,Balanced Growth,Millennials,Philip Bartlett,Allen Advisor,Household,Tier 3,Customer,2020-03-16,2020-04-06,Event,Activity-0-0011U00000KuFbGQAV,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Discussion,Event,Meeting,2020-05-25
866177.0,0011U00000KuFbHQAV,Moderately Inexperienced,Aggressive Growth,High Net Worth Families,Rogan Skinner,Chelsea Advisor,Individual,Tier 3,Customer,2020-03-29,2020-04-06,Call,Activity-2-0011U00000KuFbHQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Rogan Skinner,Event,Call,2020-05-25
592827.0,0011U00000KuFbIQAV,Experienced,Growth,Retired,Gillian Irwin,Mark Garet,Person Account,Tier 2,Customer,2020-03-11,2020-04-06,Event,Activity-0-0011U00000KuFbIQAV,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Onboarding,Event,Evaluate Refinancing Loan,Event,Meeting,2020-05-25
334251.0,0011U00000KuFbMQAV,Inexperienced,Income,High Net Worth Families,Avram Nielsen,Allen Advisor,Household,Tier 3,Customer,2020-03-11,2020-04-06,Event,Activity-1-0011U00000KuFbMQAV,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Onboarding,Event,Lunch Meeting,Event,Other,2020-05-25
433015.0,0011U00000KuFbPQAV,Moderately Inexperienced,Income,Retired,Giselle Caldwell,Allen Advisor,Person Account,Tier 2,Customer,2020-03-23,2020-04-06,Event,Activity-1-0011U00000KuFbPQAV,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Service,Open,Evaluate Refinancing Loan,Task,Other,2020-05-25
398592.0,0011U00000KuFbRQAV,Experienced,Income,Millennials,Yael Avery,Brenda Banker,Person Account,Tier 2,Customer,2020-03-10,2020-04-06,Event,Activity-1-0011U00000KuFbRQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Open,Discussion,Task,Other,2020-05-25
534108.0,0011U00000KuFbSQAV,Moderately Inexperienced,Income,Mass Market,Elmo Gaines,Brenda Banker,Individual,Tier 3,Customer,2020-04-02,2020-04-06,Event,Activity-1-0011U00000KuFbSQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
301703.0,0011U00000KuFbVQAV,Experienced,Income,Retired,Beverly Sykes,Allen Advisor,Person Account,Tier 2,Customer,2020-04-04,2020-04-06,Event,Activity-1-0011U00000KuFbVQAV,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Service,Not Started,Discussion,Task,Email,2020-05-25
503982.0,0011U00000KuFbWQAV,Inexperienced,Aggressive Growth,High Net Worth Families,Ishmael Riley,Allen Advisor,Individual,Tier 2,Customer,2020-04-01,2020-04-06,Event,Activity-1-0011U00000KuFbWQAV,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Onboarding,Not Started,Quarterly Earnings Summary,Task,Meeting,2020-05-25
291939.0,0011U00000KuFbYQAV,Moderately Experienced,Balanced Growth,Affluent Professionals,Kermit Fuentes,Allen Advisor,Household,Tier 3,Customer,2020-03-28,2020-04-06,Event,Activity-0-0011U00000KuFbYQAV,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Onboarding,Open,Summit,Task,Email,2020-05-25
657439.0,0011U00000KuFbZQAV,Inexperienced,Aggressive Growth,Mass Market,Jayme Stone,Chelsea Advisor,Household,Tier 1,Customer,2020-03-19,2020-04-06,Event,Activity-1-0011U00000KuFbZQAV,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Service,Completed,Sync Up,Task,Other,2020-05-25
402113.0,0011U00000KuFbaQAF,Moderately Experienced,Balanced Growth,Mass Market,Jana Russo,Mark Garet,Individual,Tier 1,Customer,2020-03-14,2020-04-06,Event,Activity-0-0011U00000KuFbaQAF,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Service,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
231540.0,0011U00000KuFbdQAF,Inexperienced,Balanced Growth,Millennials,Austin Johns,Brenda Banker,Person Account,Tier 1,Customer,2020-03-10,2020-04-06,Event,Activity-0-0011U00000KuFbdQAF,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Client Retention,Open,Sync Up,Task,Email,2020-05-25
516814.0,0011U00000KuFbmQAF,Moderately Experienced,Growth,Retired,Dalton Norton,Chelsea Advisor,Household,Tier 3,Customer,2020-04-03,2020-04-06,Event,Activity-0-0011U00000KuFbmQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,In Progress,Call Dalton Norton,Call,Call,2020-05-25
313450.0,0011U00000KuFbtQAF,Moderately Experienced,Aggressive Growth,Retired,Destiny Patrick,Chelsea Advisor,Household,Tier 1,Customer,2020-03-31,2020-04-06,Event,Activity-0-0011U00000KuFbtQAF,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Normal,Advisor Task,Prospecting,Completed,Call Destiny Patrick,Call,Call,2020-05-25
1.086889E7,0011U00000Kcp1LQAR,Experienced,Aggressive Growth,Millennials,Neil Symonds,Chelsea Advisor,Individual,Tier 2,Customer,2020-03-19,2020-04-06,Event,Activity-10-0011U00000Kcp1LQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Not Started,Sync Up,Task,Email,2020-05-25
