ACCOUNTID,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTSERVICEMODEL,ACCOUNTTOTALAUMPRIMARYOWNER,ACCOUNTTOTALFINACCTSPRIMARYOWNER,ACCOUNTTOTALHELDFINACCTSPRIMARYOWNER,BALANCE,CREATEDDATE,FINANCIALACCOUNTTYPE,HELDAWAY,ID,JOINTOWNERID,MANAGED,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSHIP,OWNERSMALLPHOTOURL,OWNERSTATE,RECORDTYPENAME,LastProcessedDate
0011U00000KuFb7QAF,Aggressive Growth,Retired,Fatima Klein,Tier 2,0.0,0.0,0.0,200671.0,2019-11-29,Mutual Fund,true,FinAcct-0011U00000KuFb7QAF-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFb8QAF,Income,Mass Market,Lacey Rodgers,Tier 3,0.0,0.0,0.0,290001.0,2019-11-27,Mutual Fund,false,FinAcct-0011U00000KuFb8QAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFb8QAF,Income,Mass Market,Lacey Rodgers,Tier 3,0.0,0.0,0.0,58047.0,2019-12-01,Savings,false,FinAcct-0011U00000KuFb8QAF-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFb8QAF,Income,Mass Market,Lacey Rodgers,Tier 3,0.0,0.0,0.0,236950.0,2019-11-28,Checking,true,FinAcct-0011U00000KuFb8QAF-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFb8QAF,Income,Mass Market,Lacey Rodgers,Tier 3,0.0,0.0,0.0,176047.0,2019-11-27,Cash Management Account,true,FinAcct-0011U00000KuFb8QAF-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFb9QAF,Aggressive Growth,Mass Market,Curran Pollard,Tier 2,0.0,0.0,0.0,151556.0,2019-11-27,Mutual Fund,false,FinAcct-0011U00000KuFb9QAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFb9QAF,Aggressive Growth,Mass Market,Curran Pollard,Tier 2,0.0,0.0,0.0,243272.0,2019-11-26,Managed Account,false,FinAcct-0011U00000KuFb9QAF-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFb9QAF,Aggressive Growth,Mass Market,Curran Pollard,Tier 2,0.0,0.0,0.0,114414.0,2019-11-30,Mutual Fund,false,FinAcct-0011U00000KuFb9QAF-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFb9QAF,Aggressive Growth,Mass Market,Curran Pollard,Tier 2,0.0,0.0,0.0,325063.5,2019-11-29,Mutual Fund,true,FinAcct-0011U00000KuFb9QAF-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbAQAV,Aggressive Growth,High Net Worth Families,Travis Castro,Tier 2,0.0,0.0,0.0,303716.0,2019-11-28,Managed Account,false,FinAcct-0011U00000KuFbAQAV-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFbAQAV,Aggressive Growth,High Net Worth Families,Travis Castro,Tier 2,0.0,0.0,0.0,176667.0,2019-11-28,Mutual Fund,true,FinAcct-0011U00000KuFbAQAV-1,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFbBQAV,Growth,Retired,Vladimir Fleming,Tier 2,0.0,0.0,0.0,287170.0,2019-11-28,Mutual Fund,true,FinAcct-0011U00000KuFbBQAV-0,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFbBQAV,Growth,Retired,Vladimir Fleming,Tier 2,0.0,0.0,0.0,274096.0,2019-11-26,Managed Account,false,FinAcct-0011U00000KuFbBQAV-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbCQAV,Income,Mass Market,Theodore Small,Tier 3,0.0,0.0,0.0,180114.0,2019-12-08,Managed Account,false,FinAcct-0011U00000KuFbCQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbCQAV,Income,Mass Market,Theodore Small,Tier 3,0.0,0.0,0.0,114454.0,2019-12-04,Mutual Fund,false,FinAcct-0011U00000KuFbCQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbCQAV,Income,Mass Market,Theodore Small,Tier 3,0.0,0.0,0.0,287711.0,2019-12-03,Mutual Fund,true,FinAcct-0011U00000KuFbCQAV-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbCQAV,Income,Mass Market,Theodore Small,Tier 3,0.0,0.0,0.0,240496.0,2019-12-08,Managed Account,false,FinAcct-0011U00000KuFbCQAV-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbDQAV,Aggressive Growth,High Net Worth Families,Harlan Mccullough,Tier 1,0.0,0.0,0.0,146668.0,2019-12-06,Mutual Fund,false,FinAcct-0011U00000KuFbDQAV-0,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbDQAV,Aggressive Growth,High Net Worth Families,Harlan Mccullough,Tier 1,0.0,0.0,0.0,231139.0,2019-12-04,Managed Account,true,FinAcct-0011U00000KuFbDQAV-1,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbDQAV,Aggressive Growth,High Net Worth Families,Harlan Mccullough,Tier 1,0.0,0.0,0.0,172549.0,2019-12-07,Savings,true,FinAcct-0011U00000KuFbDQAV-2,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Savings Account,2020-05-25
0011U00000KuFbEQAV,Aggressive Growth,Retired,Cora Winters,Tier 3,0.0,0.0,0.0,193195.0,2019-12-07,Mutual Fund,false,FinAcct-0011U00000KuFbEQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbEQAV,Aggressive Growth,Retired,Cora Winters,Tier 3,0.0,0.0,0.0,245031.0,2019-12-04,Mutual Fund,false,FinAcct-0011U00000KuFbEQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbEQAV,Aggressive Growth,Retired,Cora Winters,Tier 3,0.0,0.0,0.0,123383.0,2019-12-06,Mutual Fund,true,FinAcct-0011U00000KuFbEQAV-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbEQAV,Aggressive Growth,Retired,Cora Winters,Tier 3,0.0,0.0,0.0,64665.0,2019-12-04,Brokerage,true,FinAcct-0011U00000KuFbEQAV-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbFQAV,Aggressive Growth,Millennials,Philip Noble,Tier 3,0.0,0.0,0.0,49959.0,2019-12-05,Mutual Fund,false,FinAcct-0011U00000KuFbFQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbFQAV,Aggressive Growth,Millennials,Philip Noble,Tier 3,0.0,0.0,0.0,129782.0,2019-12-07,Checking,false,FinAcct-0011U00000KuFbFQAV-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Bank Account,2020-05-25
0011U00000KuFbFQAV,Aggressive Growth,Millennials,Philip Noble,Tier 3,0.0,0.0,0.0,320364.0,2019-12-08,Savings,false,FinAcct-0011U00000KuFbFQAV-2,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Savings Account,2020-05-25
0011U00000KuFbFQAV,Aggressive Growth,Millennials,Philip Noble,Tier 3,0.0,0.0,0.0,424619.38,2019-12-08,Fixed Annuity,true,FinAcct-0011U00000KuFbFQAV-3,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbGQAV,Balanced Growth,Millennials,Philip Bartlett,Tier 3,0.0,0.0,0.0,208811.0,2019-12-12,Mutual Fund,true,FinAcct-0011U00000KuFbGQAV-0,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbGQAV,Balanced Growth,Millennials,Philip Bartlett,Tier 3,0.0,0.0,0.0,165384.0,2019-12-14,Brokerage,true,FinAcct-0011U00000KuFbGQAV-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbGQAV,Balanced Growth,Millennials,Philip Bartlett,Tier 3,0.0,0.0,0.0,240286.0,2019-12-13,Mutual Fund,false,FinAcct-0011U00000KuFbGQAV-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbGQAV,Balanced Growth,Millennials,Philip Bartlett,Tier 3,0.0,0.0,0.0,175064.0,2019-12-13,Brokerage,false,FinAcct-0011U00000KuFbGQAV-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbHQAV,Aggressive Growth,High Net Worth Families,Rogan Skinner,Tier 3,0.0,0.0,0.0,238948.0,2019-12-11,Cash Management Account,false,FinAcct-0011U00000KuFbHQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Bank Account,2020-05-25
0011U00000KuFbHQAV,Aggressive Growth,High Net Worth Families,Rogan Skinner,Tier 3,0.0,0.0,0.0,172186.0,2019-12-14,Mutual Fund,false,FinAcct-0011U00000KuFbHQAV-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFbHQAV,Aggressive Growth,High Net Worth Families,Rogan Skinner,Tier 3,0.0,0.0,0.0,229539.0,2019-12-11,Fixed Annuity,false,FinAcct-0011U00000KuFbHQAV-2,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbHQAV,Aggressive Growth,High Net Worth Families,Rogan Skinner,Tier 3,0.0,0.0,0.0,226768.0,2019-12-10,Cash Management Account,false,FinAcct-0011U00000KuFbHQAV-3,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Bank Account,2020-05-25
0011U00000KuFbHQAV,Aggressive Growth,High Net Worth Families,Rogan Skinner,Tier 3,0.0,0.0,0.0,577041.2,2019-12-14,Fixed Annuity,true,FinAcct-0011U00000KuFbHQAV-4,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbIQAV,Growth,Retired,Gillian Irwin,Tier 2,0.0,0.0,0.0,271494.0,2019-12-15,Mutual Fund,false,FinAcct-0011U00000KuFbIQAV-0,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Mutual Fund Investment,2020-05-25
0011U00000KuFbIQAV,Growth,Retired,Gillian Irwin,Tier 2,0.0,0.0,0.0,112532.0,2019-12-10,Brokerage,false,FinAcct-0011U00000KuFbIQAV-1,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbIQAV,Growth,Retired,Gillian Irwin,Tier 2,0.0,0.0,0.0,211902.0,2019-12-12,Fixed Annuity,false,FinAcct-0011U00000KuFbIQAV-2,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbIQAV,Growth,Retired,Gillian Irwin,Tier 2,0.0,0.0,0.0,498954.52,2019-12-10,Managed Account,true,FinAcct-0011U00000KuFbIQAV-3,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbJQAV,Income,Mass Market,Callum Zimmerman,Tier 2,0.0,0.0,0.0,293950.0,2019-12-21,Fixed Annuity,false,FinAcct-0011U00000KuFbJQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFbJQAV,Income,Mass Market,Callum Zimmerman,Tier 2,0.0,0.0,0.0,172604.0,2019-12-20,Mutual Fund,false,FinAcct-0011U00000KuFbJQAV-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFbJQAV,Income,Mass Market,Callum Zimmerman,Tier 2,0.0,0.0,0.0,208449.3,2019-12-20,Mutual Fund,true,FinAcct-0011U00000KuFbJQAV-2,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFbKQAV,Income,Retired,Henry Chandler,Tier 3,0.0,0.0,0.0,151652.0,2019-12-20,Brokerage,false,FinAcct-0011U00000KuFbKQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbKQAV,Income,Retired,Henry Chandler,Tier 3,0.0,0.0,0.0,233176.0,2019-12-18,Fixed Annuity,false,FinAcct-0011U00000KuFbKQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbKQAV,Income,Retired,Henry Chandler,Tier 3,0.0,0.0,0.0,257059.1,2019-12-21,Savings,true,FinAcct-0011U00000KuFbKQAV-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFbLQAV,Balanced Growth,Retired,Stacey Rasmussen,Tier 1,0.0,0.0,0.0,192356.0,2019-12-21,Brokerage,false,FinAcct-0011U00000KuFbLQAV-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFbLQAV,Balanced Growth,Retired,Stacey Rasmussen,Tier 1,0.0,0.0,0.0,173074.0,2019-12-20,Fixed Annuity,false,FinAcct-0011U00000KuFbLQAV-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFbLQAV,Balanced Growth,Retired,Stacey Rasmussen,Tier 1,0.0,0.0,0.0,252165.0,2019-12-18,Mutual Fund,false,FinAcct-0011U00000KuFbLQAV-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFbLQAV,Balanced Growth,Retired,Stacey Rasmussen,Tier 1,0.0,0.0,0.0,287826.0,2019-12-22,Mutual Fund,true,FinAcct-0011U00000KuFbLQAV-3,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFbMQAV,Income,High Net Worth Families,Avram Nielsen,Tier 3,0.0,0.0,0.0,213538.0,2019-12-18,Brokerage,false,FinAcct-0011U00000KuFbMQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbMQAV,Income,High Net Worth Families,Avram Nielsen,Tier 3,0.0,0.0,0.0,121723.0,2019-12-19,Mutual Fund,false,FinAcct-0011U00000KuFbMQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbMQAV,Income,High Net Worth Families,Avram Nielsen,Tier 3,0.0,0.0,0.0,188956.2,2019-12-20,Fixed Annuity,true,FinAcct-0011U00000KuFbMQAV-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbNQAV,Growth,Mass Market,Lewis Ramirez,Tier 3,0.0,0.0,0.0,244045.0,2019-12-28,Managed Account,false,FinAcct-0011U00000KuFbNQAV-0,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbNQAV,Growth,Mass Market,Lewis Ramirez,Tier 3,0.0,0.0,0.0,178225.0,2019-12-26,Fixed Annuity,false,FinAcct-0011U00000KuFbNQAV-1,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbNQAV,Growth,Mass Market,Lewis Ramirez,Tier 3,0.0,0.0,0.0,220690.0,2019-12-27,Mutual Fund,false,FinAcct-0011U00000KuFbNQAV-2,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Mutual Fund Investment,2020-05-25
0011U00000KuFbNQAV,Growth,Mass Market,Lewis Ramirez,Tier 3,0.0,0.0,0.0,273405.0,2019-12-28,Mutual Fund,false,FinAcct-0011U00000KuFbNQAV-3,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbNQAV,Growth,Mass Market,Lewis Ramirez,Tier 3,0.0,0.0,0.0,584901.6,2019-12-24,Managed Account,true,FinAcct-0011U00000KuFbNQAV-4,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFbOQAV,Income,Retired,Elaine Montoya,Tier 2,0.0,0.0,0.0,284906.0,2019-12-24,Managed Account,false,FinAcct-0011U00000KuFbOQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbOQAV,Income,Retired,Elaine Montoya,Tier 2,0.0,0.0,0.0,301462.0,2019-12-28,Fixed Annuity,true,FinAcct-0011U00000KuFbOQAV-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbOQAV,Income,Retired,Elaine Montoya,Tier 2,0.0,0.0,0.0,163569.0,2019-12-28,Managed Account,false,FinAcct-0011U00000KuFbOQAV-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbOQAV,Income,Retired,Elaine Montoya,Tier 2,0.0,0.0,0.0,118148.0,2019-12-27,Mutual Fund,false,FinAcct-0011U00000KuFbOQAV-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbPQAV,Income,Retired,Giselle Caldwell,Tier 2,0.0,0.0,0.0,107758.0,2020-01-04,Fixed Annuity,false,FinAcct-0011U00000KuFbPQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbPQAV,Income,Retired,Giselle Caldwell,Tier 2,0.0,0.0,0.0,131252.0,2020-01-01,Managed Account,false,FinAcct-0011U00000KuFbPQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFbPQAV,Income,Retired,Giselle Caldwell,Tier 2,0.0,0.0,0.0,194842.0,2020-01-02,Mutual Fund,false,FinAcct-0011U00000KuFbPQAV-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbPQAV,Income,Retired,Giselle Caldwell,Tier 2,0.0,0.0,0.0,284763.4,2020-01-04,Mutual Fund,true,FinAcct-0011U00000KuFbPQAV-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFbQQAV,Growth,Affluent Professionals,Nomlanga Valdez,Tier 2,0.0,0.0,0.0,111391.0,2020-01-03,Managed Account,false,FinAcct-0011U00000KuFbQQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
