"SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRole.DeveloperName","SBQQ__Quote__r.SBQQ__Opportunity2__r.LeadSource","SBQQ__Quote__r.SBQQ__Opportunity2__r.RecordTypeId","SBQQ__Quote__r.SBQQ__Opportunity2__r.NextStep","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.AccountSource","SBQQ__Quote__r.SBQQ__BillingState__c","SBQQ__BillingType__c","Name","SBQQ__Quote__r.Id","SBQQ__Quote__r.SBQQ__Opportunity2__r.IsWon","SBQQ__ProductName__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Roles","IsScored","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRole.Name","SBQQ__Quote__r.SBQQ__Opportunity2__r.IsClosed","SBQQ__Quote__r.SBQQ__Opportunity2__r.CloseDate","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Industry","SBQQ__Quote__r.SBQQ__SalesRep__r.UniqueUserName","SBQQ__Quote__r.SBQQ__SalesRep__r.Name","SBQQ__Quote__r.SBQQ__SalesRep__r.Username","SBQQ__Quote__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Name","SBQQ__Quote__r.SBQQ__Opportunity2__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.RecordType.Name","SBQQ__Quote__r.SBQQ__BillingCountry__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Name","SBQQ__Quote__r.Name","SBQQ__Quote__r.SBQQ__BillingName__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRoleId","SBQQ__Quote__r.SBQQ__Opportunity2__r.Competitor__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Type","Id","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.PhotoUrl","SBQQ__Quote__r.SBQQ__Opportunity2__r.Id","SBQQ__Renewal__c","SBQQ__Quote__r.SBQQ__Status__c","SBQQ__Quote__r.SBQQ__Primary__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.StageName","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.BillingState","SBQQ__ProductFamily__c","SBQQ__Quote__r.SBQQ__Type__c","SBQQ__Quote__r.SBQQ__SalesRep__r.UserRoleId","SBQQ__Quote__r.SBQQ__Opportunity2__r.OwnerId","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RoleNames","SBQQ__BillingFrequency__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RoleNamesPath","SBQQ__Quote__r.SBQQ__Opportunity2__r.ForecastCategoryName","SBQQ__Quote__r.SBQQ__Opportunity2__r.AccountId","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.BillingCountry","SBQQ__Quote__r.SBQQ__Opportunity2__r.Name","SBQQ__Quote__r.SBQQ__SalesRep__r.SmallPhotoUrl","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.DeveloperName","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RolePath","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Type","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Hierarchy_RoleNames","SBQQ__Quote__r.SBQQ__SalesRep__c","SBQQ__Quote__r.SBQQ__BillingFrequency__c","SBQQ__NetTotal__c","Pricing_Score","SBQQ__Quote__r.SBQQ__TotalCustomerDiscountAmount__c","SBQQ__CustomerPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__Quote__r.SBQQ__CustomerDiscount__c","SBQQ__RegularTotal__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.NumberOfEmployees","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.AnnualRevenue","SBQQ__Quote__r.SBQQ__AdditionalDiscountAmount__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Amount","SBQQ__TotalDiscountAmount__c","SBQQ__Quote__r.SBQQ__DaysQuoteOpen__c","SBQQ__AdditionalDiscount__c","SBQQ__CustomerTotal__c","SBQQ__ListTotal__c","SBQQ__NetPrice__c","SBQQ__Quote__r.SBQQ__CustomerAmount__c","SBQQ__RegularPrice__c","SBQQ__Quote__r.SBQQ__ListAmount__c","SBQQ__EffectiveQuantity__c","SBQQ__Quantity__c","SBQQ__UpgradedQuantity__c","SBQQ__Quote__r.SBQQ__RegularAmount__c","SBQQ__Quote__r.SBQQ__SalesRep__r.UserTenure","SBQQ__Quote__r.SBQQ__SubscriptionTerm__c","SBQQ__TotalDiscountRate__c","SBQQ__Quote__r.SBQQ__NetAmount__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Probability","Recommended_Discount__c","SBQQ__Quote__r.SBQQ__AverageCustomerDiscount__c","SBQQ__Quote__r.SBQQ__MarkupRate__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.OpportunityAge","SBQQ__Quote__r.SBQQ__TargetCustomerAmount__c","SBQQ__OriginalPrice__c"
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001902","a2dB0000000B7W2IAK","true",,,"true",,"true","2018-12-02",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7W2IAK","Driver 8, Inc.","006B0000004P6NqIAK","Simple Opportunity","United States",,"Q-00732","Driver 8, Inc.",,,,"a2ZB00000009IXbMAM",,"006B0000004P6NqIAK","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0CIAW","United States","Amendment for contract #00000204","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,1,0,625,0,125,0,0,0,0,0,12750,0,38,0,0,0,625,12750,625,12750,0,1,0,12750,44,12,0,12750,100,0,0,0,325,0,125
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001903","a2dB0000000B7W2IAK","true",,,"true",,"true","2018-12-02",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7W2IAK","Driver 8, Inc.","006B0000004P6NqIAK","Simple Opportunity","United States",,"Q-00732","Driver 8, Inc.",,,,"a2ZB00000009IXcMAM",,"006B0000004P6NqIAK","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0CIAW","United States","Amendment for contract #00000204","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,1,0,500,0,100,0,0,0,0,0,12750,0,38,0,0,0,500,12750,500,12750,0,1,0,12750,44,12,0,12750,100,0,0,0,325,0,100
,,"012B0000000ATFWIA4",,,,"Arrears","QL-0001401","a2dB0000000B7VaIAK","true",,,"true",,"true","2018-06-05",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VaIAK","Pence Parties, Inc.","006B0000004P6O1IAK","Simple Opportunity",,,"Q-00704","Pence Parties, Inc.",,,,"a2ZB00000009IPWMA2",,"006B0000004P6O1IAK","false","Draft","true","Closed Won",,,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0tIAG",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1200,1,6000,1200,0,100,0,1200,0,0,6000,427788.15,0,38,0,1200,1200,1200,427788.15,1200,433788.15,1,1,0,433788.15,44,12,0,427788.15,100,0,1.4,0,178,0,100
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001539","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRkMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,10000,1,5940.15,10000,0,10000,0,10000,0,0,5940,431848,0,38,0,10000,10000,10000,431848,10000,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,10000
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001540","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRlMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,2000,1,5940.15,2000,0,2000,0,2000,0,0,5940,431848,0,38,0,2000,2000,2000,431848,2000,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,2000
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001541","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRmMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,2400,1,5940.15,2400,0,2400,0,2400,0,0,5940,431848,0,38,0,2400,2400,2400,431848,2400,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,100
,,"012B0000000ATFWIA4",,,"NC",,"QL-0001542","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRnMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,,,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,5000,1,5940.15,5000,0,5000,0,5000,0,0,5940,431848,0,38,0,5000,5000,5000,431848,5000,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,5000
,,"012B0000000ATFWIA4",,,"NC",,"QL-0001543","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRoMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,,,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,5000,1,5940.15,5000,0,5000,0,5000,0,0,5940,431848,0,38,0,5000,5000,5000,431848,5000,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,5000
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001544","a2dB0000000B7VZIA0","true",,,"true",,"true","2018-10-21",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VZIA0","Penny's Pinnies","006B0000004P6MhIAK","Simple Opportunity","United States",,"Q-00703","Penny's Pinnies",,,,"a2ZB00000009IRpMAM",,"006B0000004P6MhIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1200,1,5940.15,1200,0,100,0,1200,0,0,5940,431848,0,38,0,1200,1200,1200,431848,1200,437788.15,1,1,0,437788,44,12,0,431848,100,0,1.4,0,306,0,100
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001545","a2dB0000000B7WiIAK","true",,,"true",,"true","2018-05-08",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7WiIAK","Penny's Pinnies","006B0000004P6LIIA0","Simple Opportunity","United States",,"Q-00774","Penny's Pinnies",,,,"a2ZB00000009IRqMAM",,"006B0000004P6LIIA0","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Annual",,"Closed","001B000000nQA0WIAW","United States","Amendment for contract #00000178","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,1,0,0,0,0,0,0,0,0,0,15300,0,38,0,0,0,0,15300,0,15300,0,1,0,15300,44,12,0,15300,100,0,0,0,140,0,0
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001546","a2dB0000000B7WiIAK","true",,,"true",,"true","2018-05-08",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7WiIAK","Penny's Pinnies","006B0000004P6LIIA0","Simple Opportunity","United States",,"Q-00774","Penny's Pinnies",,,,"a2ZB00000009IRrMAM",,"006B0000004P6LIIA0","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","Amendment for contract #00000178","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,0.7,0,5400,10,12000,0,0,0,0,0,15300,0,38,0,0,0,5400,15300,6000,15300,0,1,0,15300,44,12,10,15300,100,7,0,0,140,0,12000
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001547","a2dB0000000B7WiIAK","true",,,"true",,"true","2018-05-08",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7WiIAK","Penny's Pinnies","006B0000004P6LIIA0","Simple Opportunity","United States",,"Q-00774","Penny's Pinnies",,,,"a2ZB00000009IRsMAM",,"006B0000004P6LIIA0","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","Amendment for contract #00000178","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,1.7,0,480,20,100,0,0,0,0,0,15300,0,38,0,0,0,480,15300,600,15300,0,1,0,15300,44,12,20,15300,100,34,0,0,140,0,100
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001548","a2dB0000000B7WiIAK","true",,,"true",,"true","2018-05-08",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7WiIAK","Penny's Pinnies","006B0000004P6LIIA0","Simple Opportunity","United States",,"Q-00774","Penny's Pinnies",,,,"a2ZB00000009IRtMAM",,"006B0000004P6LIIA0","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","Amendment for contract #00000178","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,0.6,0,5250,30,15000,0,0,0,0,0,15300,0,38,0,0,0,5250,15300,7500,15300,0,1,0,15300,44,12,30,15300,100,18,0,0,140,0,15000
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001549","a2dB0000000B7WiIAK","true",,,"true",,"true","2018-05-08",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7WiIAK","Penny's Pinnies","006B0000004P6LIIA0","Simple Opportunity","United States",,"Q-00774","Penny's Pinnies",,,,"a2ZB00000009IRuMAM",,"006B0000004P6LIIA0","false","Draft","true","Closed Won","NC",,"Amendment","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQA0WIAW","United States","Amendment for contract #00000178","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,1,0,6000,0,12000,0,0,0,0,0,15300,0,38,0,0,0,6000,15300,6000,15300,0,1,0,15300,44,12,0,15300,100,0,0,0,140,0,12000
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001982","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYtMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,240,1.7,4260.15,240,20,100,0,300,0,0,4260,433528,60,38,60,240,300,240,433528,300,437788.15,1,1,0,437788,44,12,20,433528,100,34,1,0,4,0,100
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001983","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYuMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,12000,0.5,4260.15,12000,20,15000,0,15000,0,0,4260,433528,3000,38,3000,12000,15000,12000,433528,15000,437788.15,1,1,0,437788,44,12,20,433528,100,10,1,0,4,0,15000
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001984","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYvMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,12000,1,4260.15,12000,0,12000,0,12000,0,0,4260,433528,0,38,0,12000,12000,12000,433528,12000,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,12000
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001985","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYwMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,8000,1,4260.15,8000,0,8000,0,8000,0,0,4260,433528,0,38,0,8000,8000,8000,433528,8000,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,8000
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001986","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYxMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1000,1,4260.15,1000,0,1000,0,1000,0,0,4260,433528,0,38,0,1000,1000,1000,433528,1000,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,1000
,,"012B0000000ATFWIA4",,,"NC",,"QL-0001987","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYyMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,0,0.5,4260.15,0,0,0.15,0,0,0,0,4260,433528,0.15,38,0,0,0.15,0,433528,0,437788.15,1,1,0,437788,44,12,100,433528,100,50,1,0,4,0,0.15
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001988","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IYzMAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1188,1,4260.15,1188,0,99,0,1188,0,0,4260,433528,0,38,0,1188,1188,1188,433528,1188,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,99
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001989","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IZ0MAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,360000,1,4260.15,1800,0,150,0,360000,0,0,4260,433528,0,38,0,360000,360000,1800,433528,1800,437788.15,200,200,0,437788,44,12,0,433528,100,0,1,0,4,0,150
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001990","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IZ1MAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1500,1,4260.15,1500,0,125,0,1500,0,0,4260,433528,0,38,0,1500,1500,1500,433528,1500,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,125
,,"012B0000000ATFWIA4",,,"NC","Arrears","QL-0001991","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IZ2MAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,1200,1,4260.15,1200,0,100,0,1200,0,0,4260,433528,0,38,0,1200,1200,1200,433528,1200,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,100
,,"012B0000000ATFWIA4",,,"NC","Advance","QL-0001992","a2dB0000000B7VcIAK","true",,,"true",,"true","2018-01-16",,"Chris Robison","Chris Robison","bison1536693294173@demo.user","a2dB0000000B7VcIAK","Lawn Services","006B0000004P6KzIAK","Simple Opportunity",,,"Q-00706","Lawn Services",,,,"a2ZB00000009IZ3MAM",,"006B0000004P6KzIAK","false","Approved","true","Closed Won","NC",,"Quote","000000000000000AAA","005B0000004ixy9IAA",,"Monthly",,"Closed","001B000000nQ9xMIAS",,"First Purchase","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy9IAA",,10000,1,4260.15,10000,0,10000,0,10000,0,0,4260,433528,0,38,0,10000,10000,10000,433528,10000,437788.15,1,1,0,437788,44,12,0,433528,100,0,1,0,4,0,10000
,,"012B0000000ATFWIA4",,,"CO",,"QL-0002101","a2dB0000000B7VeIAK","true",,,"true",,"true","2018-11-20",,"John Rozsits","John Rozsits","zsits1536693294171@demo.user","a2dB0000000B7VeIAK","JMR Account","006B0000004P6MoIAK","Simple Opportunity","USA",,"Q-00708","JMR Account",,,,"a2ZB00000009IaoMAE",,"006B0000004P6MoIAK","false","Draft","true","Closed Won","CO",,"Quote","000000000000000AAA","005B0000004ixy7IAA",,,,"Closed","001B000000nQ9wzIAC","USA","Complete Threat","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy7IAA",,6000,1,219955.5,6000,0,3000,0,6000,0,0,218755.2,553420.8,0,38,0,6000,6000,6000,553420.8,6000,773376.3,1,1,0,772176,44,24,0,553420.8,100,0,28.4,0,271,0,3000
,,"012B0000000ATFWIA4",,,"CO","Arrears","QL-0002102","a2dB0000000B7VeIAK","true",,,"true",,"true","2018-11-20",,"John Rozsits","John Rozsits","zsits1536693294171@demo.user","a2dB0000000B7VeIAK","JMR Account","006B0000004P6MoIAK","Simple Opportunity","USA",,"Q-00708","JMR Account",,,,"a2ZB00000009IapMAE",,"006B0000004P6MoIAK","false","Draft","true","Closed Won","CO",,"Quote","000000000000000AAA","005B0000004ixy7IAA",,"Monthly",,"Closed","001B000000nQ9wzIAC","USA","Complete Threat","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,,,"005B0000004ixy7IAA",,16000,1,219955.5,16000,0,8000,0,16000,0,0,218755.2,553420.8,0,38,0,16000,16000,16000,553420.8,16000,773376.3,1,1,0,772176,44,24,0,553420.8,100,0,28.4,0,271,0,8000
