"SALES_MANAGER","StartDate","AGENT_GENDER","AGENCY_NAME","AGENT_NAME","LastProcessedDate","BROKER_ID","REGION","QuotaAmount"
"Sandra Parker","2020-02-01 00:00:00","Female","InsureFeed","Ernestine Gonzales","2019-10-07 14:44:57","BROKER_1785","South East",4000
"Sandra Parker","2020-02-01 00:00:00","Male","InsureFeed","Matthew Botsford","2019-10-07 14:44:57","BROKER_1787","South East",6000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","InsureFeed","Nancy Hidalgo","2019-10-07 14:44:57","BROKER_1298","South West",7000
"Lisa Lewis","2020-02-01 00:00:00","Female","InsureFeed","Genevieve Wiggins","2019-10-07 14:44:57","BROKER_1296","South West",5000
"Melissa Neal","2020-02-01 00:00:00","Female","InsureFeed","Beatrice Cleek","2019-10-07 14:44:57","BROKER_425","South West",6000
"Jennifer Jackson","2020-02-01 00:00:00","Male","Levin Insurance Agency","Damian Orner","2019-10-07 14:44:57","BROKER_228","Midwest",4000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Levin Insurance Agency","Kathleen Culp","2019-10-07 14:44:57","BROKER_696","Midwest",6000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Levin Insurance Agency","Betty Miller","2019-10-07 14:44:57","BROKER_690","Midwest",7000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Levin Insurance Agency","Dorothy Hastings","2019-10-07 14:44:57","BROKER_694","Midwest",6000
"Chad Russo","2020-02-01 00:00:00","Female","Levin Insurance Agency","Alma Miler","2019-10-07 14:44:57","BROKER_1120","Midwest",3000
"Chad Russo","2020-02-01 00:00:00","Female","Levin Insurance Agency","Frances Schwager","2019-10-07 14:44:57","BROKER_1126","Midwest",7000
"Lisa Lewis","2020-02-01 00:00:00","Female","Levin Insurance Agency","Beatrice Phillips","2019-10-07 14:44:57","BROKER_1118","Midwest",7000
"Sarah Rivas","2020-02-01 00:00:00","Female","Levin Insurance Agency","Irene Ballard","2019-10-07 14:44:57","BROKER_1121","Midwest",7000
"Matthew Hanna","2020-02-01 00:00:00","Male","Levin Insurance Agency","Clifton Cooper","2019-10-07 14:44:57","BROKER_1579","Midwest",4000
"Sandra Parker","2020-02-01 00:00:00","Female","Levin Insurance Agency","Carolyn Miller","2019-10-07 14:44:57","BROKER_1578","Midwest",3000
"Lisa Lewis","2020-02-01 00:00:00","Female","Levin Insurance Agency","Maria McNeil","2019-10-07 14:44:57","BROKER_1569","Midwest",5000
"Matthew Hanna","2020-02-01 00:00:00","Female","Levin Insurance Agency","Bonnie Ramos","2019-10-07 14:44:57","BROKER_1584","Midwest",6000
"Meagan Combs","2020-02-01 00:00:00","Male","Levin Insurance Agency","Jeffrey Smith","2019-10-07 14:44:57","BROKER_2059","Midwest",7000
"Meagan Combs","2020-02-01 00:00:00","Male","Levin Insurance Agency","Troy Ford","2019-10-07 14:44:57","BROKER_2065","Midwest",5000
"James Coleman","2020-02-01 00:00:00","Male","Insurexa","Christopher Seward","2019-10-07 14:44:57","BROKER_178","Midwest",3000
"Monica Campbell","2020-02-01 00:00:00","Male","Insurexa","Henry Coleman","2019-10-07 14:44:57","BROKER_651","North East",5000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Insurexa","Christine Braxton","2019-10-07 14:44:57","BROKER_2009","North West",4000
"Meagan Combs","2020-02-01 00:00:00","Male","Insurexa","Donald Falgout","2019-10-07 14:44:57","BROKER_2022","North West",5000
"Sarah Rivas","2020-02-01 00:00:00","Male","Insurexa","George Rumsey","2019-10-07 14:44:57","BROKER_638","North West",3000
"Sandra Parker","2020-02-01 00:00:00","Female","Insurexa","Julia Miller","2019-10-07 14:44:57","BROKER_1520","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Male","Insurexa","Larry Clevenger","2019-10-07 14:44:57","BROKER_1514","South East",7000
"James Coleman","2020-02-01 00:00:00","Female","Insurial","Nancy Alcott","2019-10-07 14:44:57","BROKER_154","Midwest",7000
"James Coleman","2020-02-01 00:00:00","Male","Insurial","Ricky May","2019-10-07 14:44:57","BROKER_142","Midwest",7000
"Chad Russo","2020-02-01 00:00:00","Female","Insurial","Carole Harris","2019-10-07 14:44:57","BROKER_1058","North West",5000
"Sarah Rivas","2020-02-01 00:00:00","Male","Insurial","Angel Zielinski","2019-10-07 14:44:57","BROKER_1050","North West",5000
"Sarah Rivas","2020-02-01 00:00:00","Female","Insurial","Gloria Hebert","2019-10-07 14:44:57","BROKER_1060","North West",7000
"Anne Powers","2020-02-01 00:00:00","Female","Insurial","Betty Wood","2019-10-07 14:44:57","BROKER_1484","South East",6000
"Sandra Parker","2020-02-01 00:00:00","Female","Insurial","Mary Ramos","2019-10-07 14:44:57","BROKER_1488","South East",4000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Insurial","Jean Sanderson","2019-10-07 14:44:57","BROKER_1487","South West",5000
"James Coleman","2020-02-01 00:00:00","Male","Insurina","Carl McDuffie","2019-10-07 14:44:57","BROKER_486","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Male","Insurina","Hector Reeves","2019-10-07 14:44:57","BROKER_490","Midwest",7000
"James Coleman","2020-02-01 00:00:00","Female","Insurina","Leslie Caudle","2019-10-07 14:44:57","BROKER_498","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Female","Insurina","Luella Blackmore","2019-10-07 14:44:57","BROKER_930","Midwest",3000
"James Coleman","2020-02-01 00:00:00","Male","Insurina","Roger Kelly","2019-10-07 14:44:57","BROKER_502","Midwest",3000
"Amanda Long","2020-02-01 00:00:00","Female","Insurina","Cheryl Jefferson","2019-10-07 14:44:57","BROKER_926","North East",6000
"Amanda Long","2020-02-01 00:00:00","Female","Insurina","Gloria Allen","2019-10-07 14:44:57","BROKER_938","North East",3000
"Monica Campbell","2020-02-01 00:00:00","Male","Insurina","Christopher Davila","2019-10-07 14:44:57","BROKER_932","North East",6000
"Chad Russo","2020-02-01 00:00:00","Male","Insurina","Bryan Williams","2019-10-07 14:44:57","BROKER_1363","North West",4000
"Lisa Lewis","2020-02-01 00:00:00","Female","Insurina","Betty Thompson","2019-10-07 14:44:57","BROKER_1352","North West",4000
"Meagan Combs","2020-02-01 00:00:00","Male","Insurina","Casey Burch","2019-10-07 14:44:57","BROKER_2302","North West",4000
"Meagan Combs","2020-02-01 00:00:00","Female","Insurina","Dorothy Lewis","2019-10-07 14:44:57","BROKER_2320","North West",5000
"Anne Powers","2020-02-01 00:00:00","Male","Insurina","Billy Moorman","2019-10-07 14:44:57","BROKER_1841","South East",7000
"Matthew Hanna","2020-02-01 00:00:00","Male","Insurina","Daniel Healy","2019-10-07 14:44:57","BROKER_1834","South East",3000
"Sandra Parker","2020-02-01 00:00:00","Male","Insurina","Jeffrey Parker","2019-10-07 14:44:57","BROKER_1845","South East",3000
"Meagan Combs","2020-02-01 00:00:00","Male","Insurina","Bryan Harper","2019-10-07 14:44:57","BROKER_2314","South West",5000
"Melissa Neal","2020-02-01 00:00:00","Female","Insurina","Carla Kohler","2019-10-07 14:44:57","BROKER_488","South West",6000
"James Coleman","2020-02-01 00:00:00","Female","Insurise","Gloria Collier","2019-10-07 14:44:57","BROKER_106","Midwest",5000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Insurise","Christina Wyche","2019-10-07 14:44:57","BROKER_1960","North West",3000
"Meagan Combs","2020-02-01 00:00:00","Female","Insurise","Catherine Provenzano","2019-10-07 14:44:57","BROKER_1958","North West",5000
"Matthew Hanna","2020-02-01 00:00:00","Female","Insurise","Amy Hoss","2019-10-07 14:44:57","BROKER_1453","South East",6000
"Matthew Hanna","2020-02-01 00:00:00","Male","Insurise","Charles Wolf","2019-10-07 14:44:57","BROKER_596","South East",7000
"Lisa Lewis","2020-02-01 00:00:00","Female","Insurise","Jennifer Davis","2019-10-07 14:44:57","BROKER_1022","South West",5000
"James Coleman","2020-02-01 00:00:00","Female","LendDefense","Julie Jaramillo","2019-10-07 14:44:57","BROKER_90","Midwest",7000
"Jennifer Jackson","2020-02-01 00:00:00","Male","LendDefense","Frank Williams","2019-10-07 14:44:57","BROKER_89","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Female","Liable","Carrie Kelly","2019-10-07 14:44:57","BROKER_237","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Female","Liable","Gwendolyn Cuevas","2019-10-07 14:44:57","BROKER_194","Midwest",7000
"Jennifer Jackson","2020-02-01 00:00:00","Male","Liable","David Bittner","2019-10-07 14:44:57","BROKER_185","Midwest",4000
"Chad Russo","2020-02-01 00:00:00","Male","Liable","George Curry","2019-10-07 14:44:57","BROKER_1133","North West",3000
"Sarah Rivas","2020-02-01 00:00:00","Female","Liable","Anna Hooker","2019-10-07 14:44:57","BROKER_1095","North West",7000
"Sarah Rivas","2020-02-01 00:00:00","Male","Liable","Edward Malinowski","2019-10-07 14:44:57","BROKER_703","North West",3000
"Anne Powers","2020-02-01 00:00:00","Female","Liable","Blanca Rutledge","2019-10-07 14:44:57","BROKER_1541","South East",6000
"Sandra Parker","2020-02-01 00:00:00","Female","Liable","Amanda Rice","2019-10-07 14:44:57","BROKER_1539","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Male","Liable","Fred Wyatt","2019-10-07 14:44:57","BROKER_1542","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Female","Liable","Kathryn Greenberg","2019-10-07 14:44:57","BROKER_1536","South East",3000
"Monica Campbell","2020-02-01 00:00:00","Female","Policy Ninja","Tory Berryhill","2019-10-07 14:44:57","BROKER_739","North East",4000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Policy Ninja","Dorothy Smith","2019-10-07 14:44:57","BROKER_2113","North West",5000
"Anne Powers","2020-02-01 00:00:00","Male","Policy Ninja","Carl Burch","2019-10-07 14:44:57","BROKER_1629","South East",4000
"Anne Powers","2020-02-01 00:00:00","Male","Policy Ninja","Christopher Caudle","2019-10-07 14:44:57","BROKER_1696","South East",4000
"Matthew Hanna","2020-02-01 00:00:00","Female","Policy Ninja","Christina Principato","2019-10-07 14:44:57","BROKER_1628","South East",4000
"Matthew Hanna","2020-02-01 00:00:00","Female","Policy Ninja","Glenna Diaz","2019-10-07 14:44:57","BROKER_1640","South East",4000
"Sandra Parker","2020-02-01 00:00:00","Male","Policy Ninja","Allen Fluellen","2019-10-07 14:44:57","BROKER_1639","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Male","Policy Ninja","Billy Currey","2019-10-07 14:44:57","BROKER_1635","South East",4000
"Meagan Combs","2020-02-01 00:00:00","Female","Policy Ninja","Carla Fischer","2019-10-07 14:44:57","BROKER_1697","South West",5000
"Evan Bullock","2020-02-01 00:00:00","Female","ProfitSurance","Melonie Daley","2019-10-07 14:44:57","BROKER_579","North East",6000
"Sandra Parker","2020-02-01 00:00:00","Female","ProfitSurance","Dorothy Baker","2019-10-07 14:44:57","BROKER_1437","South East",6000
"James Coleman","2020-02-01 00:00:00","Male","PrudentEdge","Juan Ray","2019-10-07 14:44:57","BROKER_398","Midwest",3000
"James Coleman","2020-02-01 00:00:00","Female","PrudentEdge","Judy Davidson","2019-10-07 14:44:57","BROKER_834","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Female","PrudentEdge","Julia Dunaway","2019-10-07 14:44:57","BROKER_390","Midwest",5000
"James Coleman","2020-02-01 00:00:00","Female","PrudentEdge","Mary Garcia","2019-10-07 14:44:57","BROKER_386","Midwest",3000
"Evan Bullock","2020-02-01 00:00:00","Male","PrudentEdge","Seth Beck","2019-10-07 14:44:57","BROKER_860","North East",7000
"Chad Russo","2020-02-01 00:00:00","Female","PrudentEdge","Clara Wynn","2019-10-07 14:44:57","BROKER_1268","North West",3000
"Meagan Combs","2020-02-01 00:00:00","Male","PrudentEdge","Fred Lockman","2019-10-07 14:44:57","BROKER_1803","North West",7000
"Sarah Rivas","2020-02-01 00:00:00","Female","PrudentEdge","Gail Lopez","2019-10-07 14:44:57","BROKER_1282","North West",6000
"Matthew Hanna","2020-02-01 00:00:00","Female","PrudentEdge","Elaine Turgeon","2019-10-07 14:44:57","BROKER_1753","South East",4000
"Sandra Parker","2020-02-01 00:00:00","Female","PrudentEdge","Beatrice Shoemaker","2019-10-07 14:44:57","BROKER_1740","South East",3000
"Sandra Parker","2020-02-01 00:00:00","Female","PrudentEdge","Elizabeth Johnson","2019-10-07 14:44:57","BROKER_1760","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Female","PrudentEdge","Emily Mercer","2019-10-07 14:44:57","BROKER_842","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Female","PrudentEdge","Ivy Delong","2019-10-07 14:44:57","BROKER_1761","South East",5000
"Sandra Parker","2020-02-01 00:00:00","Male","PrudentEdge","Joseph Colson","2019-10-07 14:44:57","BROKER_1734","South East",3000
"Sandra Parker","2020-02-01 00:00:00","Female","PrudentEdge","Joyce Curry","2019-10-07 14:44:57","BROKER_840","South East",4000
"Jeffrey Miranda","2020-02-01 00:00:00","Male","PrudentEdge","Gregory Lugo","2019-10-07 14:44:57","BROKER_858","South West",7000
"Jeffrey Miranda","2020-02-01 00:00:00","Male","PrudentEdge","Jeffrey Smith","2019-10-07 14:44:57","BROKER_857","South West",7000
"James Coleman","2020-02-01 00:00:00","Female","Securingg","Barbara Haley","2019-10-07 14:44:57","BROKER_522","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Female","Securingg","Linda Riner","2019-10-07 14:44:57","BROKER_518","Midwest",3000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Securingg","Angela Graham","2019-10-07 14:44:57","BROKER_559","Midwest",7000
"Jennifer Jackson","2020-02-01 00:00:00","Male","Securingg","Anthony Matranga","2019-10-07 14:44:57","BROKER_516","Midwest",5000
"Monica Campbell","2020-02-01 00:00:00","Male","Securingg","Jamal Valle","2019-10-07 14:44:57","BROKER_951","North East",3000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Securingg","Brianne Copeland","2019-10-07 14:44:57","BROKER_2372","North West",5000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Securingg","Catherine Hamilton","2019-10-07 14:44:57","BROKER_2330","North West",7000
"Meagan Combs","2020-02-01 00:00:00","Female","Securingg","Hattie Maxwell","2019-10-07 14:44:57","BROKER_2332","North West",6000
"Sarah Rivas","2020-02-01 00:00:00","Female","Securingg","Ethel Fredrickson","2019-10-07 14:44:57","BROKER_1410","North West",7000
"Anne Powers","2020-02-01 00:00:00","Male","Securingg","Benjamin Unzueta","2019-10-07 14:44:57","BROKER_1916","South East",5000
"Matthew Hanna","2020-02-01 00:00:00","Female","Securingg","Christina Seifert","2019-10-07 14:44:57","BROKER_956","South East",7000
"Lisa Lewis","2020-02-01 00:00:00","Female","Securingg","Kelly Dupree","2019-10-07 14:44:57","BROKER_1375","South West",4000
"Lisa Lewis","2020-02-01 00:00:00","Male","Securingg","Louis Fuller","2019-10-07 14:44:57","BROKER_1383","South West",5000
"Melissa Neal","2020-02-01 00:00:00","Female","Securingg","Amy Newkirk","2019-10-07 14:44:57","BROKER_524","South West",3000
"Jennifer Jackson","2020-02-01 00:00:00","Female","SingleCore","Chelsea Brown","2019-10-07 14:44:57","BROKER_97","Midwest",5000
"Evan Bullock","2020-02-01 00:00:00","Male","SingleCore","Steve Fredrickson","2019-10-07 14:44:57","BROKER_1440","North East",7000
"Jeffrey Miranda","2020-02-01 00:00:00","Male","SingleCore","James Benjamin","2019-10-07 14:44:57","BROKER_1946","South West",5000
"Melissa Neal","2020-02-01 00:00:00","Female","SingleCore","Ethel Sims","2019-10-07 14:44:57","BROKER_96","South West",4000
"James Coleman","2020-02-01 00:00:00","Male","Steady Effect","Robert Walker","2019-10-07 14:44:57","BROKER_334","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Male","Steady Effect","Thomas Valenzuela","2019-10-07 14:44:57","BROKER_338","Midwest",7000
"Meagan Combs","2020-02-01 00:00:00","Female","Steady Effect","Barbara Swanson","2019-10-07 14:44:57","BROKER_2167","North West",3000
"Lisa Lewis","2020-02-01 00:00:00","Male","Steady Effect","George Williams","2019-10-07 14:44:57","BROKER_1686","South West",5000
"James Coleman","2020-02-01 00:00:00","Female","Steady Shield","Jessie Ragan","2019-10-07 14:44:57","BROKER_825","Midwest",4000
"James Coleman","2020-02-01 00:00:00","Male","Steady Shield","Jorge Redd","2019-10-07 14:44:57","BROKER_370","Midwest",3000
"Meagan Combs","2020-02-01 00:00:00","Female","Steady Shield","Christine Taylor","2019-10-07 14:44:57","BROKER_2200","North West",5000
"Sandra Parker","2020-02-01 00:00:00","Male","Steady Shield","Ivan Thomas","2019-10-07 14:44:57","BROKER_1716","South East",5000
"Lisa Lewis","2020-02-01 00:00:00","Female","Superance","Beverly Ryant","2019-10-07 14:44:57","BROKER_126","North West",4000
"Sandra Parker","2020-02-01 00:00:00","Female","Superance","Katrina Tuck","2019-10-07 14:44:57","BROKER_1467","South East",7000
"James Coleman","2020-02-01 00:00:00","Female","Tap Insure","Eleanor Stover","2019-10-07 14:44:57","BROKER_358","Midwest",6000
"Jennifer Jackson","2020-02-01 00:00:00","Male","Tap Insure","Christopher Caldwell","2019-10-07 14:44:57","BROKER_351","Midwest",5000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Tap Insure","Dianne Morales","2019-10-07 14:44:57","BROKER_353","Midwest",7000
"Evan Bullock","2020-02-01 00:00:00","Female","Tap Insure","Alicia Souders","2019-10-07 14:44:57","BROKER_1714","North East",4000
"Lisa Lewis","2020-02-01 00:00:00","Male","Tap Insure","Angel May","2019-10-07 14:44:57","BROKER_1233","North West",4000
"Meagan Combs","2020-02-01 00:00:00","Female","Tap Insure","Joann Burr","2019-10-07 14:44:57","BROKER_2183","North West",7000
"Sarah Rivas","2020-02-01 00:00:00","Male","Tap Insure","Donald Mannino","2019-10-07 14:44:57","BROKER_1234","North West",7000
"Anne Powers","2020-02-01 00:00:00","Female","Tap Insure","Abigail Hebert","2019-10-07 14:44:57","BROKER_1705","South East",3000
"Anne Powers","2020-02-01 00:00:00","Female","Tap Insure","Alice Rost","2019-10-07 14:44:57","BROKER_1709","South East",4000
"Matthew Hanna","2020-02-01 00:00:00","Female","Tap Insure","Debra Sanderson","2019-10-07 14:44:57","BROKER_1702","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Female","Tap Insure","Audrey Davis","2019-10-07 14:44:57","BROKER_810","South East",6000
"Sandra Parker","2020-02-01 00:00:00","Male","Tap Insure","Daniel Powers","2019-10-07 14:44:57","BROKER_1713","South East",7000
"Sandra Parker","2020-02-01 00:00:00","Female","Tap Insure","Erika Feuerstein","2019-10-07 14:44:57","BROKER_1756","South East",6000
"Jeffrey Miranda","2020-02-01 00:00:00","Male","Tap Insure","Brian Grow","2019-10-07 14:44:57","BROKER_2187","South West",5000
"Lisa Lewis","2020-02-01 00:00:00","Female","Tap Insure","Kelly Austin","2019-10-07 14:44:57","BROKER_1229","South West",3000
"Melissa Neal","2020-02-01 00:00:00","Female","Tap Insure","Carolyn Olson","2019-10-07 14:44:57","BROKER_352","South West",6000
"James Coleman","2020-02-01 00:00:00","Female","Token Protect","Josefina Hayes","2019-10-07 14:44:57","BROKER_900","Midwest",3000
"James Coleman","2020-02-01 00:00:00","Female","Token Protect","Mary Linn","2019-10-07 14:44:57","BROKER_462","Midwest",3000
"Jennifer Jackson","2020-02-01 00:00:00","Male","Token Protect","David Aguilar","2019-10-07 14:44:57","BROKER_468","Midwest",4000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Token Protect","Donna Fuller","2019-10-07 14:44:57","BROKER_481","Midwest",7000
"Chad Russo","2020-02-01 00:00:00","Female","Token Protect","Ashley Nielsen","2019-10-07 14:44:57","BROKER_1336","North West",6000
"Sarah Rivas","2020-02-01 00:00:00","Male","Token Protect","Daniel Hildebrant","2019-10-07 14:44:57","BROKER_1344","North West",5000
"Sarah Rivas","2020-02-01 00:00:00","Female","Token Protect","Erin Ross","2019-10-07 14:44:57","BROKER_1335","North West",7000
"Anne Powers","2020-02-01 00:00:00","Female","Token Protect","Alberta Ogden","2019-10-07 14:44:57","BROKER_1826","South East",5000
"Anne Powers","2020-02-01 00:00:00","Male","Token Protect","Blake Masters","2019-10-07 14:44:57","BROKER_1829","South East",6000
"Anne Powers","2020-02-01 00:00:00","Male","Token Protect","David Bartholomew","2019-10-07 14:44:57","BROKER_1823","South East",7000
"Matthew Hanna","2020-02-01 00:00:00","Female","Token Protect","Doris Izquierdo","2019-10-07 14:44:57","BROKER_2282","South East",6000
"Matthew Hanna","2020-02-01 00:00:00","Male","Token Protect","Herman Chambers","2019-10-07 14:44:57","BROKER_1816","South East",6000
"Sandra Parker","2020-02-01 00:00:00","Male","Token Protect","Eduardo Church","2019-10-07 14:44:57","BROKER_1815","South East",3000
"Jeffrey Miranda","2020-02-01 00:00:00","Male","Token Protect","Jacob Sosa","2019-10-07 14:44:57","BROKER_2292","South West",5000
"Jeffrey Miranda","2020-02-01 00:00:00","Female","Token Protect","Jacquelyn Millsaps","2019-10-07 14:44:57","BROKER_1814","South West",5000
"Meagan Combs","2020-02-01 00:00:00","Female","Token Protect","Roberta Martinez","2019-10-07 14:44:57","BROKER_2290","South West",5000
"Melissa Neal","2020-02-01 00:00:00","Female","Token Protect","Ella Ayers","2019-10-07 14:44:57","BROKER_467","South West",3000
"James Coleman","2020-02-01 00:00:00","Female","Trustlance","Lillie Anthony","2019-10-07 14:44:57","BROKER_137","Midwest",3000
"Jennifer Jackson","2020-02-01 00:00:00","Female","Trustlance","Carla Wilson","2019-10-07 14:44:57","BROKER_136","Midwest",3000
"Monica Campbell","2020-02-01 00:00:00","Female","Trustlance","Mary Edwards","2019-10-07 14:44:57","BROKER_613","North East",5000
"Melissa Neal","2020-02-01 00:00:00","Female","Trustlance","Diana Bell","2019-10-07 14:44:57","BROKER_135","South West",5000
"James Coleman","2020-02-01 00:00:00","Female","Undiro","Darla Lafleur","2019-10-07 14:44:57","BROKER_275","Midwest",7000
"James Coleman","2020-02-01 00:00:00","Female","Undiro","Debbie Alsup","2019-10-07 14:44:57","BROKER_267","Midwest",6000
"James Coleman","2020-02-01 00:00:00","Male","Undiro","Harry Villegas","2019-10-07 14:44:57","BROKER_271","Midwest",4000
"Evan Bullock","2020-02-01 00:00:00","Male","Undiro","Stephen Rutter","2019-10-07 14:44:57","BROKER_733","North East",3000
"Sarah Rivas","2020-02-01 00:00:00","Male","Undiro","Daniel Pierce","2019-10-07 14:44:57","BROKER_1162","North West",4000
"Sandra Parker","2020-02-01 00:00:00","Female","Undiro","Helen Tramel","2019-10-07 14:44:57","BROKER_1624","South East",3000
"Sandra Parker","2020-02-01 00:00:00","Male","Undiro","Mark Keen","2019-10-07 14:44:57","BROKER_1618","South East",5000
"James Coleman","2020-03-01 00:00:00","Female","CashCoverage","Ruth Poole","2019-10-07 14:44:57","BROKER_198","Midwest",4000
"James Coleman","2020-03-01 00:00:00","Female","CashCoverage","Thelma Mitchell","2019-10-07 14:44:57","BROKER_202","Midwest",6000
"Jennifer Jackson","2020-03-01 00:00:00","Female","CashCoverage","Carrie Collins","2019-10-07 14:44:57","BROKER_205","Midwest",6000
"Monica Campbell","2020-03-01 00:00:00","Male","CashCoverage","James Coker","2019-10-07 14:44:57","BROKER_1560","North East",6000
"Lisa Lewis","2020-03-01 00:00:00","Female","CashCoverage","Ivy Wickline","2019-10-07 14:44:57","BROKER_1106","North West",3000
"Meagan Combs","2020-03-01 00:00:00","Male","CashCoverage","Jeffrey Lopez","2019-10-07 14:44:57","BROKER_2040","North West",4000
"Matthew Hanna","2020-03-01 00:00:00","Female","CashCoverage","Hazel Nguyen","2019-10-07 14:44:57","BROKER_1549","South East",7000
"Sandra Parker","2020-03-01 00:00:00","Female","CashCoverage","Jami Prieto","2019-10-07 14:44:57","BROKER_1557","South East",6000
"Lisa Lewis","2020-03-01 00:00:00","Male","CashCoverage","Malcolm Sears","2019-10-07 14:44:57","BROKER_2053","South West",5000
"James Coleman","2020-03-01 00:00:00","Male","Clientive","Christopher Harper","2019-10-07 14:44:57","BROKER_83","Midwest",7000
"Evan Bullock","2020-03-01 00:00:00","Female","Clientive","Jamie Pendleton","2019-10-07 14:44:57","BROKER_565","North East",3000
"Evan Bullock","2020-03-01 00:00:00","Female","Clientive","Leslie Lee","2019-10-07 14:44:57","BROKER_569","North East",5000
"Meagan Combs","2020-03-01 00:00:00","Female","Clientive","Heather Moore","2019-10-07 14:44:57","BROKER_1925","North West",6000
"Sandra Parker","2020-03-01 00:00:00","Female","Clientive","Amalia Butler","2019-10-07 14:44:57","BROKER_1421","South East",7000
"Sandra Parker","2020-03-01 00:00:00","Male","Clientive","Edward Davila","2019-10-07 14:44:57","BROKER_1418","South East",5000
"James Coleman","2020-03-01 00:00:00","Female","CoInsurance","Marisol Corona","2019-10-07 14:44:57","BROKER_247","Midwest",4000
"James Coleman","2020-03-01 00:00:00","Male","CoInsurance","Otto Dietz","2019-10-07 14:44:57","BROKER_255","Midwest",3000
"Amanda Long","2020-03-01 00:00:00","Male","CoInsurance","Ramon Ezell","2019-10-07 14:44:57","BROKER_717","North East",4000
"Monica Campbell","2020-03-01 00:00:00","Female","CoInsurance","Carolyn Edmondson","2019-10-07 14:44:57","BROKER_719","North East",4000
"Monica Campbell","2020-03-01 00:00:00","Female","CoInsurance","Mattie Blankenship","2019-10-07 14:44:57","BROKER_708","North East",3000
"Meagan Combs","2020-03-01 00:00:00","Female","CoInsurance","Heidi Quinones","2019-10-07 14:44:57","BROKER_1599","North West",3000
"Anne Powers","2020-03-01 00:00:00","Male","CoInsurance","Benjamin Ryan","2019-10-07 14:44:57","BROKER_1589","South East",4000
"Sandra Parker","2020-03-01 00:00:00","Female","CoInsurance","Christine Christie","2019-10-07 14:44:57","BROKER_1643","South East",4000
"Sandra Parker","2020-03-01 00:00:00","Female","CoInsurance","Dorothy Abels","2019-10-07 14:44:57","BROKER_1594","South East",6000
"Sandra Parker","2020-03-01 00:00:00","Male","CoInsurance","James Ramirez","2019-10-07 14:44:57","BROKER_1602","South East",3000
"Sandra Parker","2020-03-01 00:00:00","Female","CoInsurance","Marion Moreno","2019-10-07 14:44:57","BROKER_1609","South East",4000
"Jeffrey Miranda","2020-03-01 00:00:00","Female","CoInsurance","Clara Torres","2019-10-07 14:44:57","BROKER_2092","South West",4000
"Jeffrey Miranda","2020-03-01 00:00:00","Male","CoInsurance","Jacob Rowles","2019-10-07 14:44:57","BROKER_1139","South West",4000
"James Coleman","2020-03-01 00:00:00","Female","Commerce Equity","Marlene Collins","2019-10-07 14:44:57","BROKER_130","Midwest",6000
"Lisa Lewis","2020-03-01 00:00:00","Female","Commerce Equity","Debra Walker","2019-10-07 14:44:57","BROKER_1040","North West",5000
"Anne Powers","2020-03-01 00:00:00","Female","Commerce Equity","Barbara Vaughn","2019-10-07 14:44:57","BROKER_1475","South East",5000
"Sandra Parker","2020-03-01 00:00:00","Female","Commerce Equity","Courtney Chavarria","2019-10-07 14:44:57","BROKER_1473","South East",6000
"Sandra Parker","2020-03-01 00:00:00","Female","Commerce Equity","Dawn Silverstein","2019-10-07 14:44:57","BROKER_1533","South East",3000
"Lisa Lewis","2020-03-01 00:00:00","Female","Commerce Equity","Elena Rushing","2019-10-07 14:44:57","BROKER_657","South West",4000
"Meagan Combs","2020-03-01 00:00:00","Male","Commerce Equity","Stephen Peterson","2019-10-07 14:44:57","BROKER_1472","South West",7000
"James Coleman","2020-03-01 00:00:00","Male","Ensuran","Eric Graham","2019-10-07 14:44:57","BROKER_302","Midwest",3000
"Amanda Long","2020-03-01 00:00:00","Female","Ensuran","Grace Brown","2019-10-07 14:44:57","BROKER_761","North East",7000
