"Owner_SmallPhotoUrl","Status","Owner","LeadSource","IsConverted","Rating","CreatedDate","LastProcessedDate","Name","Owner_Name","LeadActivities","ConvertedOppAmount"
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Advertisement","FALSE","Warm","2021-01-09","2021-01-28","Janey Bloodworthe","Justin Chen",6,38000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","TRUE","Warm","2021-01-27","2021-01-28","Salim Warnock","Tawnia Williams",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Trade Show","FALSE","Hot","2021-01-03","2021-01-28","Thaxter Willgrass","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Other","FALSE","Cold","2021-01-09","2021-01-28","Keefe Trevaskis","Sofia Lopez",6,12600
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Employee Referral","FALSE","Warm","2021-01-19","2021-01-28","Lark Grasha","Thomas Oliver",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Advertisement","FALSE","Hot","2021-01-02","2021-01-28","Donna","Justin Chen",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","TRUE","Warm","2021-01-14","2021-01-28","Rowling","Sofia Lopez",5,105000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Other","FALSE","Cold","2021-01-25","2021-01-28","Mina Ilyushkin","Tawnia Williams",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Purchased List","FALSE","Warm","2021-01-21","2021-01-28","Earle Kitley","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Employee Referral","FALSE","Hot","2021-01-10","2021-01-28","Reilly de Chastelain","Sofia Lopez",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Other","TRUE","Warm","2021-01-26","2021-01-28","Saxon Chawner","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Advertisement","FALSE","Cold","2021-01-19","2021-01-28","Reina Pitney","Thomas Oliver",9,79000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Hot","2021-01-04","2021-01-28","Si Searson","Sofia Lopez",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","FALSE","Warm","2021-01-25","2021-01-28","Waiter Scimonelli","Thomas Oliver",20,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing - Contacted","Deepu CSEG","Other","TRUE","Warm","2021-01-03","2021-01-28","Cameron Guisler","Tawnia Williams",5,25000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","FALSE","Cold","2021-01-18","2021-01-28","Jasmin Lorroway","Sofia Lopez",8,21000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Advertisement","FALSE","Warm","2021-01-10","2021-01-28","Riane Seakin","Thomas Oliver",5,34000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","FALSE","Hot","2021-01-12","2021-01-28","Keelby O'Heffernan","Sofia Lopez",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Purchased List","TRUE","Warm","2021-01-18","2021-01-28","Jaimie Paradin","Justin Chen",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Employee Referral","FALSE","Hot","2021-01-03","2021-01-28","Neile Grunnill","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Trade Show","FALSE","Warm","2021-01-25","2021-01-28","Cindi Hail","Thomas Oliver",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Cold","2021-01-28","2021-01-28","Darlleen Land","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Employee Referral","TRUE","Warm","2021-01-17","2021-01-28","Lindsey Cramphorn","Thomas Oliver",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Qualified","Deepu CSEG","Other","FALSE","Hot","2021-01-05","2021-01-28","Renaud Harborow","Tawnia Williams",6,19000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-09","2021-01-28","Gottfried Egiloff","Sofia Lopez",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Advertisement","FALSE","Cold","2021-01-20","2021-01-28","Aretha Chstney","Justin Chen",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","TRUE","Hot","2021-01-13","2021-01-28","Sven Shearston","Sofia Lopez",18,45000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Adam Richman (Sample)","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Purchased List","FALSE","Warm","2021-01-03","2021-01-28","Ana Franzolini","Tawnia Williams",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Employee Referral","TRUE","Hot","2021-01-23","2021-01-28","Auberta Annott","Justin Chen",24,112000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Advertisement","FALSE","Cold","2021-01-21","2021-01-28","Wallis Rosindill","Thomas Oliver",9,60000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Other","FALSE","Warm","2021-01-24","2021-01-28","Caz Probet","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-05","2021-01-28","Percy Mattheissen","Sofia Lopez",8,77000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Hot","2021-01-16","2021-01-28","Jordana Baigent","Justin Chen",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","TRUE","Cold","2021-01-08","2021-01-28","Radcliffe","Thomas Oliver",17,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing - Contacted","Deepu CSEG","Employee Referral","FALSE","Warm","2021-01-11","2021-01-28","Lenard Laden","Tawnia Williams",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Trade Show","FALSE","Warm","2021-01-23","2021-01-28","Rosalind Stockall","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Advertisement","TRUE","Hot","2021-01-09","2021-01-28","Burnaby Kruszelnicki","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","FALSE","Warm","2021-01-01","2021-01-28","Tammara De Beauchamp","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Advertisement","FALSE","Cold","2021-01-18","2021-01-28","Emili Shippam","Sofia Lopez",20,12000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working","Qianwen Dong","Other","FALSE","Hot","2021-01-25","2021-01-28","Gracia Rudman","Justin Chen",10,58000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-18","2021-01-28","Gretel Metts","Sofia Lopez",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Purchased List","TRUE","Warm","2021-01-09","2021-01-28","Mehetabel Gherardesci","Tawnia Williams",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","FALSE","Cold","2021-01-05","2021-01-28","Nikaniki McRory","Sofia Lopez",12,144000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Other","FALSE","Hot","2021-01-20","2021-01-28","Mohandas Plet","Thomas Oliver",15,50000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Other","TRUE","Warm","2021-01-10","2021-01-28","Davey Aickin","Thomas Oliver",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","FALSE","Hot","2021-01-22","2021-01-28","Harmony Hanscome","Sofia Lopez",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Other","FALSE","Warm","2021-01-28","2021-01-28","Janela Staig","Justin Chen",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Purchased List","FALSE","Warm","2021-01-18","2021-01-28","Demott Puve","Justin Chen",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Advertisement","FALSE","Cold","2021-01-09","2021-01-28","Annalee Beadell","Sofia Lopez",6,29000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","TRUE","Warm","2021-01-05","2021-01-28","Sylvester Chittem","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Hot","2021-01-28","2021-01-28","Anne Fernie","Tawnia Williams",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Trade Show","FALSE","Warm","2021-01-04","2021-01-28","Simeon While","Thomas Oliver",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","FALSE","Cold","2021-01-15","2021-01-28","Ringo Strotone","Sofia Lopez",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","New","Qianwen Dong","Advertisement","TRUE","Hot","2021-01-26","2021-01-28","Williams","Justin Chen",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Employee Referral","FALSE","Warm","2021-01-03","2021-01-28","Marice Beasley","Sofia Lopez",8,25000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Advertisement","FALSE","Warm","2021-01-13","2021-01-28","Arman Hutchence","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Qualified","Deepu CSEG","Other","FALSE","Cold","2021-01-09","2021-01-28","Blair Maden","Tawnia Williams",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Purchased List","TRUE","Hot","2021-01-19","2021-01-28","Elianora Jedrychowski","Thomas Oliver",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-26","2021-01-28","Dexter Middlemass","Sofia Lopez",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Employee Referral","FALSE","Hot","2021-01-03","2021-01-28","Luci Witson","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Employee Referral","TRUE","Warm","2021-01-14","2021-01-28","Evangelia Ricker","Sofia Lopez",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Other","FALSE","Warm","2021-01-22","2021-01-28","Yves Ortet","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Advertisement","FALSE","Cold","2021-01-21","2021-01-28","Ken Leebetter","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing - Contacted","Deepu CSEG","Other","FALSE","Warm","2021-01-01","2021-01-28","Eastwood","Tawnia Williams",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Employee Referral","TRUE","Hot","2021-01-28","2021-01-28","Abbe Folds","Sofia Lopez",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","New","Qianwen Dong","Other","FALSE","Warm","2021-01-21","2021-01-28","Traci Francescotti","Justin Chen",18,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Advertisement","FALSE","Hot","2021-01-09","2021-01-28","Buddy Ibbison","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Purchased List","FALSE","Cold","2021-01-21","2021-01-28","Caleb Greathead","Thomas Oliver",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Other","FALSE","Warm","2021-01-10","2021-01-28","Ric Agates","Thomas Oliver",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Trade Show","TRUE","Warm","2021-01-07","2021-01-28","Nickey Spon","Justin Chen",25,70500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Employee Referral","FALSE","Hot","2021-01-25","2021-01-28","Venita Lowdyane","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Employee Referral","FALSE","Warm","2021-01-21","2021-01-28","Silvana Babin","Sofia Lopez",5,99000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","TRUE","Cold","2021-01-04","2021-01-28","Mata Healks","Thomas Oliver",14,110000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Hot","2021-01-09","2021-01-28","Phillipe Symmers","Tawnia Williams",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Warm","2021-01-18","2021-01-28","Brynna Chritchley","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Advertisement","FALSE","Warm","2021-01-26","2021-01-28","Kubrik","Justin Chen",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","TRUE","Cold","2021-01-14","2021-01-28","Rufe Dooly","Sofia Lopez",5,80000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Other","FALSE","Hot","2021-01-21","2021-01-28","Theresa","Thomas Oliver",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Advertisement","FALSE","Warm","2021-01-22","2021-01-28","Marcelline Copping","Tawnia Williams",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","FALSE","Warm","2021-01-27","2021-01-28","Dew Phripp","Thomas Oliver",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Purchased List","FALSE","Hot","2021-01-11","2021-01-28","Brady Hutsby","Sofia Lopez",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Employee Referral","TRUE","Warm","2021-01-19","2021-01-28","Adelice Kennealy","Justin Chen",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","FALSE","Cold","2021-01-03","2021-01-28","Eldin Best","Sofia Lopez",24,29000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Cobain","Sofia Lopez",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Trade Show","FALSE","Cold","2021-01-05","2021-01-28","Kali Tillman","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working","Qianwen Dong","Advertisement","TRUE","Hot","2021-01-10","2021-01-28","Pattison","Justin Chen",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Warm","2021-01-15","2021-01-28","Forrester Dodridge","Tawnia Williams",23,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","FALSE","Hot","2021-01-05","2021-01-28","Cheryl Linskill","Sofia Lopez",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Other","FALSE","Warm","2021-01-24","2021-01-28","Axel Filipic","Thomas Oliver",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Purchased List","TRUE","Cold","2021-01-09","2021-01-28","Theresita Biffin","Thomas Oliver",6,100000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Advertisement","FALSE","Hot","2021-01-18","2021-01-28","Delores Saltman","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Warm","2021-01-04","2021-01-28","Jamie Ramsdell","Justin Chen",19,28000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Warm","2021-01-09","2021-01-28","Florance Blaydes","Tawnia Williams",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","TRUE","Warm","2021-01-18","2021-01-28","Disney","Sofia Lopez",13,19000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Advertisement","FALSE","Hot","2021-01-25","2021-01-28","Moselle Cisland","Thomas Oliver",23,25000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Employee Referral","FALSE","Cold","2021-01-07","2021-01-28","Nem","Sofia Lopez",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Warm","2021-01-27","2021-01-28","Maryellen Beynke","Sofia Lopez",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","TRUE","Hot","2021-01-19","2021-01-28","Gaga","Thomas Oliver",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Employee Referral","FALSE","Warm","2021-01-25","2021-01-28","Danit Marchant","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Trade Show","FALSE","Warm","2021-01-01","2021-01-28","Winfrey","Tawnia Williams",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Purchased List","FALSE","Cold","2021-01-13","2021-01-28","JFox","Sofia Lopez",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Other","TRUE","Hot","2021-01-18","2021-01-28","Jami de Lloyd","Thomas Oliver",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","FALSE","Warm","2021-01-09","2021-01-28","Godard Starmont","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Advertisement","FALSE","Warm","2021-01-22","2021-01-28","Diana Sandhill","Sofia Lopez",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working","Qianwen Dong","Other","TRUE","Hot","2021-01-18","2021-01-28","Rowland Hazleton","Justin Chen",15,44000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Cold","2021-01-06","2021-01-28","Melinde Backshall","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Advertisement","FALSE","Warm","2021-01-25","2021-01-28","Neddy Kleinplac","Thomas Oliver",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Employee Referral","FALSE","Warm","2021-01-11","2021-01-28","Hanks","Justin Chen",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Other","TRUE","Hot","2021-01-03","2021-01-28","Juliann Sotheron","Sofia Lopez",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working","G M","Purchased List","FALSE","Cold","2021-01-17","2021-01-28","Lana Crowch","Thomas Oliver",20,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-24","2021-01-28","Frans Durtnell","Sofia Lopez",12,37000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","New","Deepu CSEG","Other","FALSE","Warm","2021-01-09","2021-01-28","Reagen Horsewood","Tawnia Williams",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Other","FALSE","Cold","2021-01-21","2021-01-28","Marci Scarsbrooke","Thomas Oliver",5,29000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Employee Referral","TRUE","Warm","2021-01-24","2021-01-28","Irvin Dillicate","Justin Chen",16,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Advertisement","FALSE","Hot","2021-01-04","2021-01-28","Nedi Oakman","Tawnia Williams",10,21000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-14","2021-01-28","Dee dee Bagley","Sofia Lopez",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","FALSE","Hot","2021-01-19","2021-01-28","Clyde Dunridge","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Purchased List","TRUE","Warm","2021-01-25","2021-01-28","Rory Spedroni","Sofia Lopez",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Other","FALSE","Hot","2021-01-14","2021-01-28","Paco Oakenfull","Justin Chen",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Trade Show","FALSE","Warm","2021-01-05","2021-01-28","Andi Klejin","Sofia Lopez",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Employee Referral","FALSE","Cold","2021-01-09","2021-01-28","Claudie Conor","Sofia Lopez",12,14000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Advertisement","TRUE","Hot","2021-01-26","2021-01-28","Vinny Beynkn","Tawnia Williams",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","FALSE","Cold","2021-01-20","2021-01-28","Neill Westcarr","Thomas Oliver",21,92000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Advertisement","FALSE","Warm","2021-01-20","2021-01-28","Austen","Sofia Lopez",11,12500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","New","Qianwen Dong","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Didi Mullenger","Justin Chen",9,19500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Other","TRUE","Warm","2021-01-01","2021-01-28","Janith Guerreau","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Other","FALSE","Hot","2021-01-07","2021-01-28","Mollie McAlinion","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Other","FALSE","Cold","2021-01-18","2021-01-28","Bridie O'Boyle","Tawnia Williams",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Purchased List","TRUE","Hot","2021-01-09","2021-01-28","Harmonia Gatecliffe","Sofia Lopez",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Advertisement","FALSE","Warm","2021-01-13","2021-01-28","Babara Kann","Justin Chen",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Kipp Brunskill","Sofia Lopez",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","FALSE","Cold","2021-01-19","2021-01-28","Kiah Hawkeridge","Thomas Oliver",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","TRUE","Warm","2021-01-25","2021-01-28","Winifred Franc","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","FALSE","Hot","2021-01-03","2021-01-28","Gus Mead","Thomas Oliver",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Other","FALSE","Warm","2021-01-19","2021-01-28","See","Sofia Lopez",18,79800
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Employee Referral","FALSE","Hot","2021-01-11","2021-01-28","Kristopher Crummey","Tawnia Williams",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Trade Show","TRUE","Cold","2021-01-11","2021-01-28","Peyton Cusworth","Justin Chen",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-27","2021-01-28","Morton Sholem","Sofia Lopez",13,129000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Advertisement","FALSE","Warm","2021-01-18","2021-01-28","Reine Tolworthy","Thomas Oliver",0,94000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Purchased List","FALSE","Hot","2021-01-23","2021-01-28","Ly Cristea","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Employee Referral","TRUE","Cold","2021-01-03","2021-01-28","Phoebe Gantlett","Thomas Oliver",25,48700
