"SmallPhotoUrl","Name","NPS","HandledWithinSLA","VsLastQuarter","PredictedNPS"
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-12,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-10,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",9,92,10,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",8,78,-8,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,6,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,8,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-7,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-7,-46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-9,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,6,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,9,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-9,-42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-11,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-8,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,8,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,7,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-6,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-6,-44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-8,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-9,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,5,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,9,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-6,-27
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",9,93,8,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-11,-42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-11,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",7,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,6,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,5,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-7,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,7,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-10,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-10,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,7,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-9,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,8,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,7,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-5,-44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,10,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-5,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-5,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,6,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-10,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",9,92,10,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",8,72,-5,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,6,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-9,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-37
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-7,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-8,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-12,-39
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,7,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,8,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-9,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-6,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,7,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-8,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,8,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-9,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-9,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-5,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-6,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,6,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",9,93,7,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-8,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-10,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-9,-36
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,6,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-6,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-10,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-5,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,7,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-12,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,6,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-12,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-5,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,6,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,9,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-6,-36
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-12,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,9,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",7,64,-12,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-11,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,9,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-6,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",8,72,-6,-32
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-8,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",9,92,6,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,7,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-9,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,5,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-9,-37
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,9,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-10,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-10,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-12,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-7,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,6,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,7,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-8,-40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,10,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,6,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,9,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-8,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-12,-40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-9,-27
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,10,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-8,-27
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",9,92,7,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,10,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-10,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-6,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-11,-38
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-7,-27
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,5,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-37
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,10,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,6,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-12,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,6,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-6,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-6,-40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,5,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-7,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,10,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,10,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-7,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-11,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-9,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,9,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,7,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",9,92,9,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-9,-39
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",8,79,-6,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-11,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-11,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,9,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,7,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,10,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-9,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-7,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-10,-27
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,9,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,9,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-8,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-37
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,8,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,9,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-7,-32
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",7,69,-10,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,7,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-5,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",9,93,5,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-7,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,7,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-9,-38
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-11,-32
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,6,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-12,-28
