"Quote","Status","Record_ID","Line_Item_Number","Name","Quote_Name"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUTAA2",,"45 E Liberty St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUUAA2",,"4 Ralph Ct","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUVAA2",,"2742 Distribution Way","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUWAA2",,"426 Wolf St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUXAA2",,"128 Bransten Rd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUYAA2",,"17 Morena Blvd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUZAA2",,"775 W 17th St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUaAAM",,"6980 Dorsett Rd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUbAAM",,"2881 Lewis Rd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUcAAM",,"7219 Woodfield Rd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUdAAM",,"1048 Main St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUeAAM",,"678 3rd Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUfAAM",,"20 S Babcock St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUgAAM",,"2 Lighthouse Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUhAAM",,"38938 Park Blvd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUiAAM",,"5 Tomahawk Dr","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUjAAM",,"762 S Main St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV7AAM",,"Dyan Oldroyd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV8AAM",,"Roxane Campain","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV9AAM",,"Lavera Perin","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IVAAA2",,"Erick Ferencz","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IVBAA2",,"Fatima Saylors","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IVCAA2",,"Jina Briddick","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IVDAA2",,"Kanisha Waycott","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IVEAA2",,"Emerson Bowley","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUkAAM","00004485","Yuki Whobrey","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUlAAM","00004491","Fletcher Flosi","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUmAAM","00004497","Bette Nicka","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUnAAM","00004503","Veronika Inouye","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUoAAM","00004509","Willard Kolmetz","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUpAAM","00004515","Maryann Royster","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUqAAM","00004521","Alisha Slusarski","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUrAAM","00004527","Allene Iturbide","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUsAAM","00004533","Chanel Caudy","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUtAAM","00004539","Ezekiel Chui","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUuAAM","00004545","Willow Kusko","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUvAAM","00004551","Bernardo Figeroa","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUwAAM","00004557","Ammie Corrio","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUxAAM","00004563","Francine Vocelka","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUyAAM","00004569","Ernie Stenseth","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUzAAM","00004575","Albina Glick","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV0AAM","00004581","Alishia Sergi","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV1AAM",,"Solange Shinko","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV2AAM",,"Jose Stockham","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV3AAM",,"Rozella Ostrosky","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV4AAM",,"Valentine Gillian","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV5AAM",,"Kati Rulapaugh","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IV6AAM",,"Youlanda Schemmer","LC 17 Mobile Subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaWAAU","00001746","Yuki Whobrey","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaXAAU","00001752","Fletcher Flosi","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaYAAU","00001758","Bette Nicka","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaZAAU","00001764","Veronika Inouye","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaaAAE","00001770","Willard Kolmetz","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GabAAE","00001776","Maryann Royster","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GacAAE","00001782","Alisha Slusarski","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GadAAE","00001788","Allene Iturbide","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaeAAE","00001794","Chanel Caudy","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GafAAE","00001800","Ezekiel Chui","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GagAAE","00001806","Willow Kusko","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GahAAE","00001812","Bernardo Figeroa","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaiAAE","00001818","Ammie Corrio","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GajAAE","00001824","Francine Vocelka","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GakAAE","00001830","Ernie Stenseth","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GalAAE","00001836","Albina Glick","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GamAAE","00001842","Alishia Sergi","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GanAAE","00001848","Solange Shinko","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaoAAE","00001854","Jose Stockham","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GapAAE","00001860","Rozella Ostrosky","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaqAAE","00001866","Valentine Gillian","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GarAAE","00001872","Kati Rulapaugh","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GasAAE","00001878","Youlanda Schemmer","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GatAAE","00001884","Dyan Oldroyd","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GauAAE","00001890","Roxane Campain","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GavAAE","00001896","Lavera Perin","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GawAAE","00001902","Erick Ferencz","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GaxAAE","00001908","Fatima Saylors","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GayAAE","00001914","Jina Briddick","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001GazAAE","00001920","Kanisha Waycott","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Denied","a5o4x0000001Gb0AAE","00001926","Emerson Bowley","LC 17 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IdwAAE",,"a5o4x0000001Idw","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie1AAE",,"Yuki Whobrey","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie2AAE",,"Fletcher Flosi","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie3AAE",,"Bette Nicka","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie4AAE",,"Veronika Inouye","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie5AAE",,"Willard Kolmetz","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie6AAE",,"Maryann Royster","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie7AAE",,"Alisha Slusarski","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie8AAE",,"Allene Iturbide","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001Ie9AAE",,"Chanel Caudy","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeAAAU",,"Ezekiel Chui","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeBAAU",,"Willow Kusko","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeCAAU",,"Bernardo Figeroa","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeDAAU",,"Ammie Corrio","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeEAAU",,"Francine Vocelka","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeFAAU",,"Ernie Stenseth","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeGAAU",,"Albina Glick","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeHAAU",,"Alishia Sergi","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeIAAU",,"Solange Shinko","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeJAAU",,"Jose Stockham","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeKAAU",,"Rozella Ostrosky","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeLAAU",,"Valentine Gillian","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeMAAU",,"Kati Rulapaugh","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeNAAU",,"Youlanda Schemmer","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeOAAU",,"Dyan Oldroyd","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IePAAU",,"Roxane Campain","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeQAAU",,"Lavera Perin","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeRAAU",,"Erick Ferencz","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeSAAU",,"Fatima Saylors","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeTAAU",,"Jina Briddick","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeUAAU",,"Kanisha Waycott","LC 18 Mobile subscribers"
"0Q04x0000009encCAA","Accepted","a5o4x0000001IeVAAU",,"Emerson Bowley","LC 18 Mobile subscribers"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IklAAE","00008826","Ilene Eroman","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkmAAE","00008832","Vallie Mondella","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IknAAE","00008838","Kallie Blackwood","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkoAAE","00008844","Johnetta Abdallah","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkpAAE","00008850","Bobbye Rhym","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkqAAE","00008856","Micaela Rhymes","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkrAAE","00008862","Tamar Hoogland","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IksAAE","00008868","Moon Parlato","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IktAAE","00008874","Laurel Reitler","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkuAAE","00008880","Delisa Crupi","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkvAAE","00008886","Viva Toelkes","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkwAAE","00008892","Elza Lipke","NS 200 Mobile subscribers with port in"
"0Q04x0000009iBLCAY","Draft","a5o4x0000001IkxAAE","00008898","Devorah Chickering","NS 200 Mobile subscribers with port in"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgdAAE","00007612","Timothy Mulqueen","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgeAAE","00007618","Arlette Honeywell","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgfAAE","00007624","Dominque Dickerson","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IggAAE","00007630","Lettie Isenhower","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IghAAE","00007636","Myra Munns","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgiAAE","00007642","Stephaine Barfield","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgjAAE","00007648","Lai Gato","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hDjCAI","Denied","a5o4x0000001IgkAAE","00007654","Stephen Emigh","RA +17 Mobile Subscribers (test draft quotes)"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij1AAE","00008440","Timothy Mulqueen","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij2AAE","00008446","Arlette Honeywell","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij3AAE","00008452","Dominque Dickerson","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij4AAE","00008458","Lettie Isenhower","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij5AAE","00008464","Myra Munns","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij6AAE","00008470","Stephaine Barfield","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij7AAE","00008476","Lai Gato","RA +49 Mobile subscribers"
"0Q04x0000009hdwCAA","Presented","a5o4x0000001Ij8AAE","00008482","Stephen Emigh","RA +49 Mobile subscribers"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IeoAAE","00007239","Timothy Mulqueen","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IepAAE","00007245","Arlette Honeywell","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IeqAAE","00007251","Dominque Dickerson","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IerAAE","00007257","Lettie Isenhower","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IesAAE","00007263","Myra Munns","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IetAAE","00007269","Stephaine Barfield","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IeuAAE","00007275","Lai Gato","RA 15 Broadband Locations"
"0Q04x0000009dq6CAA","In Review","a5o4x0000001IevAAE","00007281","Stephen Emigh","RA 15 Broadband Locations"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb1AAE",,"44 W 4th St","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb2AAE",,"11279 Loytan St","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb3AAE",,"69 Marquette Ave","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb4AAE",,"70 W Main St","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb5AAE",,"461 Prospect Pl #316","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb6AAE",,"47154 Whipple Ave Nw","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb7AAE",,"37 Alabama Ave","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb8AAE",,"3777 E Richmond St #900","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001Gb9AAE",,"Timothy Mulqueen","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbAAAU","00001938","Arlette Honeywell","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbBAAU","00001944","Dominque Dickerson","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbCAAU",,"Lettie Isenhower","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbDAAU",,"Myra Munns","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbEAAU",,"Stephaine Barfield","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbFAAU",,"Lai Gato","RA Mobile Service"
"0Q04x0000009WndCAE","In Review","a5o4x0000001GbGAAU",,"Stephen Emigh","RA Mobile Service"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcCAAU",,"2853 S Central Expy","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcFAAU","00006613","1088 Pinehurst St","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcHAAU","00006629","20932 Hedley St","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcIAAU","00006637","2737 Pistorio Rd #9230","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcGAAU","00006621","30 W 80th St #1995","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcOAAU","00006685","31 Douglas Blvd #950","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcMAAU","00006669","4284 Dorigo Ln","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcLAAU","00006661","47565 W Grand Ave","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcKAAU","00006653","6 Kains Ave","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcNAAU","00006677","6794 Lake Dr E","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcEAAU","00006605","701 S Harrison Rd","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcDAAU","00006597","74 W College St","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Presented","a5o4x0000001IcJAAU","00006645","74989 Brandon St","RR + 12 Mobile subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IY6AAM","00005863","Ilene Eroman","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IY7AAM","00005871","Vallie Mondella","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IY8AAM","00005879","Kallie Blackwood","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IY9AAM","00005887","Johnetta Abdallah","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYAAA2","00005895","Bobbye Rhym","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYBAA2","00005903","Micaela Rhymes","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYCAA2","00005911","Tamar Hoogland","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYDAA2","00005919","Moon Parlato","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYEAA2","00005927","Laurel Reitler","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYFAA2","00005935","Delisa Crupi","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYGAA2","00005943","Viva Toelkes","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYHAA2","00005951","Elza Lipke","RR 300 Subscribers"
"0Q04x0000009doQCAQ","Accepted","a5o4x0000001IYIAA2","00005959","Devorah Chickering","RR 300 Subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IioAAE",,"Ilene Eroman","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IipAAE",,"Vallie Mondella","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IiqAAE",,"Kallie Blackwood","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IirAAE",,"Johnetta Abdallah","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IisAAE",,"Bobbye Rhym","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IitAAE",,"Micaela Rhymes","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IiuAAE",,"Tamar Hoogland","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IivAAE",,"Moon Parlato","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IiwAAE",,"Laurel Reitler","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IixAAE",,"Delisa Crupi","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IiyAAE",,"Viva Toelkes","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001IizAAE",,"Elza Lipke","RR 300 subscribers"
"0Q04x0000009hYmCAI","Denied","a5o4x0000001Ij0AAE",,"Devorah Chickering","RR 300 subscribers"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYpAAM","00006206","Ilene Eroman","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYqAAM","00006213","Vallie Mondella","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYrAAM","00006220","Kallie Blackwood","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYsAAM","00006227","Johnetta Abdallah","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYtAAM","00006234","Bobbye Rhym","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYuAAM","00006241","Micaela Rhymes","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYvAAM","00006248","Tamar Hoogland","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYwAAM","00006255","Moon Parlato","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYxAAM","00006262","Laurel Reitler","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYyAAM","00006269","Delisa Crupi","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IYzAAM","00006276","Viva Toelkes","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IZ0AAM","00006283","Elza Lipke","RR Top Up Packages"
"0Q04x0000009dpNCAQ","Accepted","a5o4x0000001IZ1AAM","00006290","Devorah Chickering","RR Top Up Packages"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYJAA2","00005974","2853 S Central Expy","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYKAA2","00005981","74 W College St","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYLAA2","00005988","701 S Harrison Rd","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYMAA2","00005995","1088 Pinehurst St","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYNAA2","00006002","30 W 80th St #1995","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYOAA2","00006009","20932 Hedley St","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYPAA2","00006016","2737 Pistorio Rd #9230","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYQAA2","00006023","74989 Brandon St","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYRAA2","00006030","6 Kains Ave","RR WAN"
