"User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2019-09-30","026B0000000kC3GIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-09-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERWKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",67038,67038,67038,67038
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2020-08-31","026B0000000kC3WIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-08-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERYKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",30046,30046,30046,30046
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2020-10-31","026B0000000kC3YIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERZKA2","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",150000,150000,150000,150000
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-12-31","026B0000000kC3aIAE","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERaKAM","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",170000,170000,170000,170000
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2020-02-29","026B0000000kC3QIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-02-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERbKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",279006,279006,279006,279006
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2020-02-29","026B0000000kC3QIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-02-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERdKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",158866,158866,158866,158866
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2020-01-31","026B0000000kC3PIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEReKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",66600,66600,66600,66600
"Lucas Baxter/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Brian Chandler","Baxter","Month","2020-08-31","026B0000000kC3WIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERfKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",511345,511345,511345,511345
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2019-01-31","026B0000000kC38IAE","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERhKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",147219,147219,147219,147219
"Oscar Anthony/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Oscar Anthony","Brian Chandler","Anthony","Month","2019-11-30","026B0000000kC3IIAU","Oscar Anthony","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERiKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",33239,33239,33239,33239
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2019-12-31","026B0000000kC3JIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-12-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lERjKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",133200,133200,133200,133200
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2020-04-30","026B0000000kC3SIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-04-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERkKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",72000,72000,72000,72000
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-11-30","026B0000000kC3ZIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERmKAM","false","Pipeline","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",251000,251000,251000,251000
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2020-12-31","026B0000000kC3aIAE","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERnKAM","false","Pipeline","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",271279,271279,271279,271279
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2019-10-31","026B0000000kC3HIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-10-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERoKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"Lucas Baxter/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Brian Chandler","Baxter","Month","2020-12-31","026B0000000kC3aIAE","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-12-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERpKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",160000,160000,160000,160000
"Lucas Baxter/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Brian Chandler","Baxter","Month","2019-11-30","026B0000000kC3IIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERqKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",200000,200000,200000,200000
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2020-09-30","026B0000000kC3XIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERrKAM","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",10890,10890,10890,10890
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2020-11-30","026B0000000kC3ZIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERsKAM","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",240000,240000,240000,240000
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-11-30","026B0000000kC3ZIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERtKAM","false","Pipeline","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",25000,25000,25000,25000
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2020-10-31","026B0000000kC3YIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERuKAM","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",20000,20000,20000,20000
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2020-11-30","026B0000000kC3ZIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERvKAM","false","Commit","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2019-11-30","026B0000000kC3IIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERwKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",119418,119418,119418,119418
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2019-07-31","026B0000000kC3EIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-07-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERxKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",4650,4650,4650,4650
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2020-04-30","026B0000000kC3SIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-04-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lERyKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",42301,42301,42301,42301
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2019-01-31","026B0000000kC38IAE","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-01-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lES0KAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",35260,35260,35260,35260
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","false","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2018-11-30","026B0000000kC4OIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2018-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lES1KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",35666,35666,35666,35666
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","false","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2018-12-31","026B0000000kC4PIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-12-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lES6KAM","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",254872,254872,254872,254872
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2020-10-31","026B0000000kC3YIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lESEKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",3333,3333,3333,3333
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-10-31","026B0000000kC3YIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESFKA2","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",101000,101000,101000,101000
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2020-10-31","026B0000000kC3YIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESGKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",131578,131578,131578,131578
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2020-09-30","026B0000000kC3XIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESHKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",200000,200000,200000,200000
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-10-31","026B0000000kC3YIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESIKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",39058,39058,39058,39058
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2019-06-30","026B0000000kC3DIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-06-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESJKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",200000,200000,200000,200000
"Devin Washington/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Brian Chandler","Washington","Month","2020-04-30","026B0000000kC3SIAU","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-04-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESKKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",52321,52321,52321,52321
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2019-06-30","026B0000000kC3DIAU","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-06-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESLKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",162662,162662,162662,162662
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2020-12-31","026B0000000kC3aIAE","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESMKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",8249,8249,8249,8249
