"SnapshotTextDate","User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","SnapshotDate","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","CustomSnapshotFilter","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-08-31","026B0000000kC3WIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQ3KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",220000,220000,220000,220000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-10-31","026B0000000kC3YIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-10-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOjKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",91000,91000,91000,91000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-11-30","026B0000000kC3ZIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERvKAM","false","Commit","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-11-30","026B0000000kC3ZIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEInKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",275000,275000,275000,275000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-11-30","026B0000000kC3ZIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEIcKAM","false","Pipeline","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",300000,300000,300000,300000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-12-31","026B0000000kC3aIAE","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-12-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQBKA2","false","Pipeline","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",104000,104000,104000,104000
"2020-09-17","Patricia Shepard/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Arya Stark","Shepard","Month","true","2020-12-31","026B0000000kC3aIAE","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-12-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPNKA2","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",200000,200000,200000,200000
"2020-09-17","Devin Washington/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Arya Stark","Washington","Month","true","2019-01-31","026B0000000kC38IAE","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOrKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",180000,180000,180000,180000
"2020-09-17","Devin Washington/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Arya Stark","Washington","Month","true","2019-02-28","026B0000000kC39IAE","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-02-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEP1KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",66905,66905,66905,66905
"2020-09-17","Devin Washington/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Arya Stark","Washington","Month","true","2019-03-31","026B0000000kC3AIAU","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-03-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPrKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",75941,75941,75941,75941
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-05-31","026B0000000kC3TIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-05-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEOmKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",194000,194000,194000,194000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-06-30","026B0000000kC3UIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-06-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lENWKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",602028,602028,602028,602028
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-07-31","026B0000000kC3VIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-07-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHQKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",159039,159039,159039,159039
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-08-31","026B0000000kC3WIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-08-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIWKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",40000,40000,40000,40000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-09-30","026B0000000kC3XIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lENaKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",876017,876017,876017,876017
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-09-30","026B0000000kC3XIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lELxKAM","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",211000,211000,211000,211000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-10-31","026B0000000kC3YIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEQYKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",31000,31000,31000,31000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-10-31","026B0000000kC3YIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEOkKAM","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",437000,437000,437000,437000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-11-30","026B0000000kC3ZIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lELEKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",125502,125502,125502,125502
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-11-30","026B0000000kC3ZIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIRKA2","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",645966,645966,645966,645966
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-11-30","026B0000000kC3ZIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEGFKA2","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",131000,131000,131000,131000
"2020-09-17","Nicole Bowers/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Arya Stark","Bowers","Month","true","2020-12-31","026B0000000kC3aIAE","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERFKA2","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",59500,59500,59500,59500
"2020-09-17","Erica Fletcher/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9ecIAA",,"efletche1600302444866@demo.user","Central Sales",,"RVP Central","false","OpportunityRevenue","Erica Fletcher","Arya Stark","Fletcher","Month","true","2018-11-30","026B0000000kC4OIAU","Erica Fletcher","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2018-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEGiKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",28802,28802,28802,28802
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","false","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2018-12-31","026B0000000kC4PIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2018-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEFmKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",702820,702820,702820,702820
"2020-09-17","Amy Johnson/Gary Hill/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","2020-09-17","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","false","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","true","2018-12-31","026B0000000kC4PIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2018-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEGIKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",280248,280248,280248,280248
"2020-09-17","Amy Johnson/Gary Hill/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","2020-09-17","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","false","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","true","2018-11-30","026B0000000kC4OIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2018-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEGUKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",305,305,305,305
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","false","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2018-11-30","026B0000000kC4OIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2018-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEJHKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",117277,117277,117277,117277
"2020-09-17","Gary Hill/Arya Stark","true","Gary Hill","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Arya Stark","Hill","Month","true","2019-08-31","026B0000000kC3FIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-08-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEFhKAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",1241783,1241783,1241783,1241783
"2020-09-17","Ebony Ali/Gary Hill/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","2020-09-17","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","false","OpportunityRevenue","Ebony Ali","Arya Stark","Ali","Month","true","2018-12-31","026B0000000kC4PIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2018-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEKbKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",29382,29382,29382,29382
"2020-09-17","Dean Pierce/Arya Stark","true","Dean Pierce","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Arya Stark","Pierce","Month","true","2020-03-31","026B0000000kC3RIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-03-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEJeKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",3949119,3949119,3949119,3949119
"2020-09-17","Arya Stark","true","Arya Stark","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue","2020-09-17",,"VP_of_Sales","true","005B0000006YzVQIA0","Arya Stark","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Arya Stark","Arya Stark","Stark","Month","true","2020-03-31","026B0000000kC3RIAU","Arya Stark","true",,"0DbB0000001948lKAA","2020-03-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEJfKAM","false","Closed","00EB0000000lg9lMAA",7704132,7704132,7704132,7704132
"2020-09-17","Gary Hill/Arya Stark","true","Gary Hill","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Arya Stark","Hill","Month","true","2019-03-31","026B0000000kC3AIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-03-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEJ8KAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",762882,762882,762882,762882
"2020-09-17","Gary Hill/Arya Stark","true","Gary Hill","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Arya Stark","Hill","Month","true","2019-02-28","026B0000000kC39IAE","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-02-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEHnKAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",1610462,1610462,1610462,1610462
"2020-09-17","Dean Pierce/Arya Stark","true","Dean Pierce","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Arya Stark","Pierce","Month","true","2019-12-31","026B0000000kC3JIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-12-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEKlKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1097284,1097284,1097284,1097284
"2020-09-17","Gary Hill/Arya Stark","true","Gary Hill","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Arya Stark","Hill","Month","true","2020-01-31","026B0000000kC3PIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-01-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEKnKAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",188471,188471,188471,188471
"2020-09-17","Dean Pierce/Arya Stark","true","Dean Pierce","https://c.gus.content.force.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Arya Stark","Opportunity Revenue","2020-09-17","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Arya Stark","Pierce","Month","true","2019-01-31","026B0000000kC38IAE","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-01-01","Arya Stark","00EB0000000lg9lMAA","false","true","0G3B0000006lEKoKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1616599,1616599,1616599,1616599
