"Order_ID","Sub_Category","Category","Ship_Date","Customer_Name","Product_ID","Product_Name","City","Order_Date","Segment","Ship_Mode","Customer_ID","State","Country","Region","Row_ID","Discount","Quantity","Sales","Postal_Code","Profit"
"CA-2016-139549","Chairs","Furniture","10/25/16","Muhammed Yedwab","FUR-CH-10001802","Hon Every-Day Chair Series Swivel Task Chairs","El Cajon","10/20/16","Corporate","Standard Class","MY-18295","California","United States","West",8273,0.2,4,387.136,92020,4.8392
"CA-2015-154284","Machines","Technology","12/26/15","Sam Zeldin","TEC-MA-10004241","Star Micronics TSP800 TSP847IIU Receipt Printer","Saint Charles","12/21/15","Home Office","Second Class","SZ-20035","Illinois","United States","Central",8283,0.3,2,600.53,60174,137.264
"CA-2015-154284","Art","Office Supplies","12/26/15","Sam Zeldin","OFF-AR-10001468","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Saint Charles","12/21/15","Home Office","Second Class","SZ-20035","Illinois","United States","Central",8284,0.2,2,59.904,60174,14.2272
"CA-2015-154284","Accessories","Technology","12/26/15","Sam Zeldin","TEC-AC-10003198","Enermax Acrylux Wireless Keyboard","Saint Charles","12/21/15","Home Office","Second Class","SZ-20035","Illinois","United States","Central",8285,0.2,8,637.44,60174,135.456
"CA-2015-154284","Furnishings","Furniture","12/26/15","Sam Zeldin","FUR-FU-10003039","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","Saint Charles","12/21/15","Home Office","Second Class","SZ-20035","Illinois","United States","Central",8286,0.6,3,51.756,60174,-33.6414
"CA-2015-106362","Binders","Office Supplies","12/15/15","Lena Creighton","OFF-BI-10003166","GBC Plasticlear Binding Covers","Troy","12/11/15","Consumer","Standard Class","LC-16885","Ohio","United States","East",8293,0.7,3,10.332,45373,-7.5768
"CA-2017-133620","Storage","Office Supplies","11/18/17","Erin Mull","OFF-ST-10004634","Personal Folder Holder, Ebony","New York City","11/13/17","Consumer","Standard Class","EM-14065","New York","United States","East",8320,0,1,11.21,10009,3.363
"CA-2016-130778","Appliances","Office Supplies","11/25/16","Natalie DeCherney","OFF-AP-10000595","Disposable Triple-Filter Dust Bags","Long Beach","11/19/16","Consumer","Standard Class","ND-18370","New York","United States","East",8323,0,2,8.74,11561,2.2724
"CA-2016-130778","Paper","Office Supplies","11/25/16","Natalie DeCherney","OFF-PA-10001509","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","Long Beach","11/19/16","Consumer","Standard Class","ND-18370","New York","United States","East",8324,0,5,44.75,11561,20.585
"CA-2014-161634","Paper","Office Supplies","11/20/14","Chris Cortes","OFF-PA-10002262","Xerox 192","Chesapeake","11/14/14","Consumer","Standard Class","CC-12220","Virginia","United States","South",8341,0,5,32.4,23320,15.552
"CA-2016-132549","Storage","Office Supplies","11/30/16","Jay Kimmel","OFF-ST-10001325","Sterilite Officeware Hinged File Box","Huntsville","11/25/16","Consumer","Standard Class","JK-15370","Alabama","United States","South",8343,0,7,73.36,35810,19.8072
"CA-2016-163972","Bookcases","Furniture","10/21/16","Michael Granlund","FUR-BO-10003894","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","Fresno","10/17/16","Home Office","Standard Class","MG-17890","California","United States","West",8371,0.15,2,120.666,93727,21.294
"CA-2014-165393","Binders","Office Supplies","12/30/14","Nathan Cano","OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Fort Worth","12/27/14","Consumer","First Class","NC-18415","Texas","United States","Central",8372,0.8,1,4.984,76106,-8.4728
"CA-2016-152940","Storage","Office Supplies","11/13/16","Rose O'Brian","OFF-ST-10000352","Acco Perma 2700 Stacking Storage Drawers","San Francisco","11/10/16","Consumer","First Class","RO-19780","California","United States","West",8374,0,1,29.74,94110,4.461
"CA-2015-162964","Storage","Office Supplies","11/18/15","Monica Federle","OFF-ST-10002344","Carina 42""Hx23 3/4""W Media Storage Unit","Houston","11/12/15","Corporate","Standard Class","MF-18250","Texas","United States","Central",8378,0.2,1,64.784,77095,-14.5764
"CA-2015-162964","Paper","Office Supplies","11/18/15","Monica Federle","OFF-PA-10003349","Xerox 1957","Houston","11/12/15","Corporate","Standard Class","MF-18250","Texas","United States","Central",8379,0.2,3,15.552,77095,5.6376
"CA-2015-162964","Envelopes","Office Supplies","11/18/15","Monica Federle","OFF-EN-10003055","Blue String-Tie & Button Interoffice Envelopes, 10 x 13","Houston","11/12/15","Corporate","Standard Class","MF-18250","Texas","United States","Central",8380,0.2,7,223.888,77095,69.965
"CA-2016-145135","Accessories","Technology","11/28/16","Cynthia Delaney","TEC-AC-10003447","Micropad Numeric Keypads","Shelton","11/26/16","Home Office","First Class","CD-12790","Connecticut","United States","East",8384,0,3,59.97,6484,14.9925
"CA-2016-145135","Paper","Office Supplies","11/28/16","Cynthia Delaney","OFF-PA-10004285","Xerox 1959","Shelton","11/26/16","Home Office","First Class","CD-12790","Connecticut","United States","East",8385,0,2,13.36,6484,6.4128
"CA-2016-102596","Fasteners","Office Supplies","12/30/16","Ross DeVincentis","OFF-FA-10000621","OIC Colored Binder Clips, Assorted Sizes","Akron","12/27/16","Home Office","First Class","RD-19810","Ohio","United States","East",8390,0.2,6,17.184,44312,6.2292
"CA-2017-110625","Furnishings","Furniture","12/30/17","Julia Barnett","FUR-FU-10001473","DAX Wood Document Frame","Danbury","12/23/17","Home Office","Standard Class","JB-16045","Connecticut","United States","East",8392,0,2,27.46,6810,9.8856
"CA-2015-134082","Binders","Office Supplies","12/17/15","Jim Kriz","OFF-BI-10004230","GBC Recycled Grain Textured Covers","San Bernardino","12/11/15","Home Office","Standard Class","JK-15640","California","United States","West",8410,0.2,4,110.528,92404,38.6848
"CA-2016-130820","Tables","Furniture","11/15/16","Odella Nelson","FUR-TA-10001768","Hon Racetrack Conference Tables","Burlington","11/15/16","Corporate","Same Day","ON-18715","North Carolina","United States","South",8411,0.4,4,630.024,27217,-199.5076
"CA-2016-147109","Paper","Office Supplies","12/21/16","Adam Hart","OFF-PA-10001972","Xerox 214","Arlington","12/17/16","Corporate","Standard Class","AH-10075","Texas","United States","Central",8414,0.2,10,51.84,76017,18.144
"CA-2016-147109","Accessories","Technology","12/21/16","Adam Hart","TEC-AC-10002942","WD My Passport Ultra 1TB Portable External Hard Drive","Arlington","12/17/16","Corporate","Standard Class","AH-10075","Texas","United States","Central",8415,0.2,3,165.6,76017,-6.21
"CA-2017-150091","Accessories","Technology","10/16/17","Nora Paige","TEC-AC-10002167","Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive","Lakewood","10/12/17","Consumer","Standard Class","NP-18670","New Jersey","United States","East",8422,0,3,45,8701,4.95
"CA-2017-150091","Fasteners","Office Supplies","10/16/17","Nora Paige","OFF-FA-10000621","OIC Colored Binder Clips, Assorted Sizes","Lakewood","10/12/17","Consumer","Standard Class","NP-18670","New Jersey","United States","East",8423,0,5,17.9,8701,8.771
"CA-2017-150091","Furnishings","Furniture","10/16/17","Nora Paige","FUR-FU-10004053","DAX Two-Tone Silver Metal Document Frame","Lakewood","10/12/17","Consumer","Standard Class","NP-18670","New Jersey","United States","East",8424,0,2,40.48,8701,17.4064
"CA-2017-150091","Bookcases","Furniture","10/16/17","Nora Paige","FUR-BO-10003404","Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","Lakewood","10/12/17","Consumer","Standard Class","NP-18670","New Jersey","United States","East",8425,0,5,2154.9,8701,129.294
"CA-2017-167017","Supplies","Office Supplies","11/25/17","Dan Campbell","OFF-SU-10001935","Staple remover","Roseville","11/23/17","Consumer","First Class","DC-12850","Michigan","United States","Central",8428,0,2,4.36,48066,0.1744
"US-2017-132220","Accessories","Technology","11/16/17","Don Jones","TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","Tempe","11/12/17","Corporate","Standard Class","DJ-13510","Arizona","United States","West",8429,0.2,6,62.352,85281,-10.9116
"CA-2016-118129","Furnishings","Furniture","12/21/16","Clay Ludtke","FUR-FU-10004904","Eldon ""L"" Workstation Diamond Chairmat","Reading","12/19/16","Consumer","Second Class","CL-12565","Pennsylvania","United States","East",8430,0.2,5,303.92,19601,-30.392
"CA-2015-112823","Accessories","Technology","12/16/15","Ryan Akin","TEC-AC-10002550","Maxell 4.7GB DVD-RW 3/Pack","Cleveland","12/10/15","Consumer","Standard Class","RA-19945","Ohio","United States","East",8438,0.2,2,25.488,44105,4.4604
"CA-2017-125451","Tables","Furniture","10/24/17","Adam Hart","FUR-TA-10001039","KI Adjustable-Height Table","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8446,0.3,4,240.744,2920,-13.7568
"CA-2017-125451","Furnishings","Furniture","10/24/17","Adam Hart","FUR-FU-10004963","Eldon 400 Class Desk Accessories, Black Carbon","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8447,0,4,35,2920,14.7
"CA-2017-125451","Furnishings","Furniture","10/24/17","Adam Hart","FUR-FU-10000277","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8448,0,2,210.68,2920,50.5632
"CA-2017-125451","Tables","Furniture","10/24/17","Adam Hart","FUR-TA-10004915","Office Impressions End Table, 20-1/2""H x 24""W x 20""D","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8449,0.3,3,637.896,2920,-127.5792
"CA-2017-125451","Paper","Office Supplies","10/24/17","Adam Hart","OFF-PA-10003724","Wirebound Message Book, 4 per Page","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8450,0,8,43.44,2920,21.2856
"CA-2017-125451","Appliances","Office Supplies","10/24/17","Adam Hart","OFF-AP-10002906","Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","Cranston","10/23/17","Corporate","First Class","AH-10075","Rhode Island","United States","East",8451,0,1,2.22,2920,0.666
"US-2016-164196","Tables","Furniture","11/17/16","Alejandro Savely","FUR-TA-10001950","Balt Solid Wood Round Tables","Noblesville","11/11/16","Corporate","Standard Class","AS-10285","Indiana","United States","Central",8469,0,6,2678.94,46060,241.1046
"CA-2015-169733","Storage","Office Supplies","10/26/15","Gene McClure","OFF-ST-10000876","Eldon Simplefile Box Office","Hollywood","10/22/15","Consumer","Second Class","GM-14500","Florida","United States","South",8474,0.2,1,9.952,33021,0.9952
"CA-2015-145758","Machines","Technology","10/30/15","Barry Franz�sisch","TEC-MA-10004552","Star Micronics TSP100 TSP143LAN Receipt Printer","New York City","10/30/15","Corporate","Same Day","BF-11020","New York","United States","East",8478,0,4,1035.8,10024,269.308
"CA-2017-158736","Art","Office Supplies","12/24/17","Tonja Turnell","OFF-AR-10002578","Newell 335","San Francisco","12/18/17","Home Office","Standard Class","TT-21460","California","United States","West",8479,0,2,5.76,94110,1.6704
"CA-2015-109190","Paper","Office Supplies","10/28/15","Craig Carroll","OFF-PA-10000069","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","Lubbock","10/23/15","Consumer","Standard Class","CC-12685","Texas","United States","Central",8493,0.2,8,60.736,79424,20.4984
"CA-2015-109190","Copiers","Technology","10/28/15","Craig Carroll","TEC-CO-10001943","Canon PC-428 Personal Copier","Lubbock","10/23/15","Consumer","Standard Class","CC-12685","Texas","United States","Central",8494,0.2,3,479.976,79424,161.9919
"CA-2015-109190","Binders","Office Supplies","10/28/15","Craig Carroll","OFF-BI-10000977","Ibico Plastic Spiral Binding Combs","Lubbock","10/23/15","Consumer","Standard Class","CC-12685","Texas","United States","Central",8495,0.8,1,6.08,79424,-10.336
"CA-2015-135853","Accessories","Technology","12/14/15","Cynthia Arntzen","TEC-AC-10004761","Maxell 4.7GB DVD+RW 3/Pack","Detroit","12/11/15","Consumer","First Class","CA-12775","Michigan","United States","Central",8509,0,11,175.23,48205,61.3305
"CA-2015-135853","Phones","Technology","12/14/15","Cynthia Arntzen","TEC-PH-10003691","BlackBerry Q10","Detroit","12/11/15","Consumer","First Class","CA-12775","Michigan","United States","Central",8510,0,1,125.99,48205,31.4975
"CA-2015-135853","Binders","Office Supplies","12/14/15","Cynthia Arntzen","OFF-BI-10004965","Ibico Covers for Plastic or Wire Binding Elements","Detroit","12/11/15","Consumer","First Class","CA-12775","Michigan","United States","Central",8511,0,2,23,48205,10.35
"CA-2016-103359","Binders","Office Supplies","12/26/16","Lena Creighton","OFF-BI-10004233","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","New York City","12/22/16","Consumer","Standard Class","LC-16885","New York","United States","East",8512,0.2,2,25.584,10035,8.9544
"CA-2017-137624","Chairs","Furniture","11/17/17","Maria Etezadi","FUR-CH-10001714","Global Leather & Oak Executive Chair, Burgundy","Los Angeles","11/10/17","Home Office","Standard Class","ME-17320","California","United States","West",8530,0.2,2,241.424,90008,-36.2136
"CA-2015-157287","Storage","Office Supplies","12/23/15","Harold Ryan","OFF-ST-10001172","Tennsco Lockers, Sand","Philadelphia","12/22/15","Corporate","First Class","HR-14830","Pennsylvania","United States","East",8542,0.2,2,33.568,19140,1.6784
"CA-2015-157287","Chairs","Furniture","12/23/15","Harold Ryan","FUR-CH-10001270","Harbour Creations Steel Folding Chair","Philadelphia","12/22/15","Corporate","First Class","HR-14830","Pennsylvania","United States","East",8543,0.3,7,422.625,19140,0
"US-2017-102904","Accessories","Technology","11/20/17","Cassandra Brandow","TEC-AC-10000927","Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ","Decatur","11/13/17","Consumer","Standard Class","CB-12025","Alabama","United States","South",8554,0,8,239.92,35601,23.992
"CA-2016-132829","Phones","Technology","12/26/16","Laura Armstrong","TEC-PH-10004539","Wireless Extenders zBoost YX545 SOHO Signal Booster","Houston","12/23/16","Corporate","Second Class","LA-16780","Texas","United States","Central",8558,0.2,3,453.576,77041,39.6879
"CA-2016-132829","Labels","Office Supplies","12/26/16","Laura Armstrong","OFF-LA-10002945","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Houston","12/23/16","Corporate","Second Class","LA-16780","Texas","United States","Central",8559,0.2,9,45.36,77041,14.742
"CA-2016-132829","Phones","Technology","12/26/16","Laura Armstrong","TEC-PH-10004345","Cisco SPA 502G IP Phone","Houston","12/23/16","Corporate","Second Class","LA-16780","Texas","United States","Central",8560,0.2,3,287.88,77041,35.985
"CA-2016-132829","Phones","Technology","12/26/16","Laura Armstrong","TEC-PH-10004912","Cisco SPA112 2 Port Phone Adapter","Houston","12/23/16","Corporate","Second Class","LA-16780","Texas","United States","Central",8561,0.2,3,131.88,77041,14.8365
"CA-2016-132829","Furnishings","Furniture","12/26/16","Laura Armstrong","FUR-FU-10000206","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","Houston","12/23/16","Corporate","Second Class","LA-16780","Texas","United States","Central",8562,0.6,2,2.328,77041,-0.7566
"CA-2016-134110","Phones","Technology","11/18/16","Barry Gonzalez","TEC-PH-10002350","Apple EarPods with Remote and Mic","The Colony","11/17/16","Consumer","First Class","BG-11035","Texas","United States","Central",8566,0.2,3,67.176,75056,6.7176
"CA-2016-134110","Paper","Office Supplies","11/18/16","Barry Gonzalez","OFF-PA-10000697","TOPS Voice Message Log Book, Flash Format","The Colony","11/17/16","Consumer","First Class","BG-11035","Texas","United States","Central",8567,0.2,4,15.232,75056,5.5216
"US-2016-136581","Paper","Office Supplies","11/12/16","Seth Vernon","OFF-PA-10002787","Xerox 227","Troy","11/10/16","Consumer","First Class","SV-20365","Ohio","United States","East",8568,0.2,6,31.104,45373,10.8864
"CA-2015-164623","Paper","Office Supplies","10/22/15","Maxwell Schwartz","OFF-PA-10000249","Easy-staple paper","New York City","10/20/15","Consumer","First Class","MS-17770","New York","United States","East",8574,0,2,24.56,10035,11.5432
"CA-2017-146164","Tables","Furniture","12/26/17","Charlotte Melton","FUR-TA-10004915","Office Impressions End Table, 20-1/2""H x 24""W x 20""D","Rochester","12/22/17","Consumer","Standard Class","CM-12190","Minnesota","United States","Central",8578,0,2,607.52,55901,97.2032
"CA-2017-146164","Storage","Office Supplies","12/26/17","Charlotte Melton","OFF-ST-10001228","Personal File Boxes with Fold-Down Carry Handle","Rochester","12/22/17","Consumer","Standard Class","CM-12190","Minnesota","United States","Central",8579,0,2,31.16,55901,7.79
"US-2016-117387","Binders","Office Supplies","10/31/16","Pete Armstrong","OFF-BI-10004308","Avery Legal 4-Ring Binder","San Francisco","10/27/16","Home Office","Standard Class","PA-19060","California","United States","West",8598,0.2,4,67.136,94122,25.176
"US-2014-133949","Phones","Technology","12/31/14","James Lanier","TEC-PH-10004908","Panasonic KX TS3282W Corded phone","Reno","12/31/14","Home Office","Same Day","JL-15175","Nevada","United States","West",8603,0.2,7,475.944,89502,59.493
"CA-2017-123624","Accessories","Technology","11/17/17","Sanjit Engle","TEC-AC-10000682","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","Oxnard","11/13/17","Consumer","Second Class","SE-20110","California","United States","West",8612,0,5,82.95,93030,29.0325
"CA-2015-136147","Binders","Office Supplies","11/18/15","Fred McMath","OFF-BI-10004224","Catalog Binders with Expanding Posts","Miami","11/13/15","Consumer","Standard Class","FM-14380","Florida","United States","South",8624,0.7,6,121.104,33178,-100.92
"CA-2015-136147","Accessories","Technology","11/18/15","Fred McMath","TEC-AC-10004568","Maxell�LTO Ultrium - 800 GB","Miami","11/13/15","Consumer","Standard Class","FM-14380","Florida","United States","South",8625,0.2,5,111.96,33178,-1.3995
"CA-2014-129819","Binders","Office Supplies","12/15/14","Kimberly Carter","OFF-BI-10004970","ACCOHIDE 3-Ring Binder, Blue, 1""","Henderson","12/13/14","Corporate","Second Class","KC-16675","Kentucky","United States","South",8640,0,3,12.39,42420,5.8233
"CA-2016-113341","Chairs","Furniture","11/29/16","Mark Hamilton","FUR-CH-10004698","Padded Folding Chairs, Black, 4/Carton","Los Angeles","11/25/16","Consumer","Standard Class","MH-17455","California","United States","West",8647,0.2,3,194.352,90032,19.4352
"CA-2017-124765","Bookcases","Furniture","11/30/17","Henia Zydlo","FUR-BO-10003965","O'Sullivan Manor Hill 2-Door Library in Brianna Oak","Fort Lauderdale","11/25/17","Consumer","Standard Class","HZ-14950","Florida","United States","South",8661,0.2,5,723.92,33311,-81.441
"CA-2016-118500","Supplies","Office Supplies","11/18/16","Heather Jas","OFF-SU-10004231","Acme Tagit Stainless Steel Antibacterial Scissors","San Francisco","11/17/16","Home Office","First Class","HJ-14875","California","United States","West",8666,0,5,49.5,94122,13.365
"CA-2016-149916","Binders","Office Supplies","12/24/16","Emily Ducich","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Seattle","12/22/16","Home Office","Second Class","ED-13885","Washington","United States","West",8668,0.2,4,55.36,98115,19.376
"CA-2016-149916","Machines","Technology","12/24/16","Emily Ducich","TEC-MA-10000752","Texas Instrument TI-15 Fraction Calculator","Seattle","12/22/16","Home Office","Second Class","ED-13885","Washington","United States","West",8669,0.2,1,11.56,98115,3.757
"CA-2015-158918","Paper","Office Supplies","12/25/15","Arianne Irving","OFF-PA-10004947","Easy-staple paper","Los Angeles","12/20/15","Consumer","Second Class","AI-10855","California","United States","West",8670,0,4,17.12,90036,7.704
"CA-2017-141705","Tables","Furniture","10/26/17","Patrick O'Brill","FUR-TA-10004607","Hon 2111 Invitation Series Straight Table","Mansfield","10/24/17","Consumer","First Class","PO-18850","Texas","United States","Central",8678,0.3,5,517.405,76063,-81.3065
"CA-2016-155446","Accessories","Technology","12/23/16","Tanja Norvell","TEC-AC-10001445","Imation�USB 2.0 Swivel�Flash Drive�USB�flash drive�- 4 GB - Pink","San Diego","12/16/16","Home Office","Standard Class","TN-21040","California","United States","West",8685,0,7,21.21,92024,4.4541
"CA-2017-137323","Storage","Office Supplies","11/18/17","Pauline Webber","OFF-ST-10003996","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","Watertown","11/14/17","Corporate","Second Class","PW-19030","New York","United States","East",8686,0,6,96.36,13601,25.0536
"CA-2014-101427","Art","Office Supplies","12/30/14","Andy Yotov","OFF-AR-10002257","Eldon Spacemaker Box, Quick-Snap Lid, Clear","Philadelphia","12/26/14","Corporate","Standard Class","AY-10555","Pennsylvania","United States","East",8690,0.2,3,8.016,19140,1.1022
"CA-2016-118311","Accessories","Technology","10/28/16","Emily Ducich","TEC-AC-10000892","NETGEAR N750 Dual Band Wi-Fi Gigabit Router","San Francisco","10/24/16","Home Office","Standard Class","ED-13885","California","United States","West",8694,0,5,450,94110,162
"CA-2014-119144","Phones","Technology","11/18/14","Justin Deggeller","TEC-PH-10004188","OtterBox Commuter Series Case - Samsung Galaxy S4","Los Angeles","11/16/14","Corporate","First Class","JD-16150","California","United States","West",8709,0.2,4,79.968,90008,-17.9928
"CA-2014-119144","Bookcases","Furniture","11/18/14","Justin Deggeller","FUR-BO-10004015","Bush Andora Bookcase, Maple/Graphite Gray Finish","Los Angeles","11/16/14","Corporate","First Class","JD-16150","California","United States","West",8710,0.15,3,305.9745,90008,25.1979
"CA-2014-119144","Storage","Office Supplies","11/18/14","Justin Deggeller","OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.","Los Angeles","11/16/14","Corporate","First Class","JD-16150","California","United States","West",8711,0,3,344.91,90008,10.3473
"CA-2017-121678","Binders","Office Supplies","11/20/17","Brian Moss","OFF-BI-10002949","Prestige Round Ring Binders","Elyria","11/16/17","Corporate","Second Class","BM-11650","Ohio","United States","East",8716,0.7,1,1.824,44035,-1.3984
"US-2016-135209","Paper","Office Supplies","12/31/16","Marc Harrigan","OFF-PA-10002986","Xerox 1898","Miami","12/29/16","Home Office","Second Class","MH-17290","Florida","United States","South",8724,0.2,7,37.408,33178,13.0928
"US-2016-135209","Paper","Office Supplies","12/31/16","Marc Harrigan","OFF-PA-10000143","Astroparche Fine Business Paper","Miami","12/29/16","Home Office","Second Class","MH-17290","Florida","United States","South",8725,0.2,6,25.344,33178,8.8704
"CA-2015-103870","Accessories","Technology","12/31/15","Sung Pak","TEC-AC-10002370","Maxell CD-R Discs","Murfreesboro","12/27/15","Corporate","Standard Class","SP-20860","Tennessee","United States","South",8727,0.2,3,4.728,37130,0.7092
"CA-2015-103870","Furnishings","Furniture","12/31/15","Sung Pak","FUR-FU-10002030","Executive Impressions 14"" Contract Wall Clock with Quartz Movement","Murfreesboro","12/27/15","Corporate","Standard Class","SP-20860","Tennessee","United States","South",8728,0.2,3,53.352,37130,16.0056
"CA-2015-103870","Bookcases","Furniture","12/31/15","Sung Pak","FUR-BO-10002853","O'Sullivan 5-Shelf Heavy-Duty Bookcases","Murfreesboro","12/27/15","Corporate","Standard Class","SP-20860","Tennessee","United States","South",8729,0.2,2,131.104,37130,8.194
"CA-2015-103870","Storage","Office Supplies","12/31/15","Sung Pak","OFF-ST-10002562","Staple magnet","Murfreesboro","12/27/15","Corporate","Standard Class","SP-20860","Tennessee","United States","South",8730,0.2,3,22.512,37130,2.2512
"CA-2015-103870","Accessories","Technology","12/31/15","Sung Pak","TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","Murfreesboro","12/27/15","Corporate","Standard Class","SP-20860","Tennessee","United States","South",8731,0.2,7,72.744,37130,-12.7302
"CA-2015-162376","Art","Office Supplies","11/25/15","Harold Dahlen","OFF-AR-10003056","Newell 341","Cambridge","11/22/15","Home Office","Second Class","HD-14785","Massachusetts","United States","East",8745,0,4,17.12,2138,4.9648
"CA-2015-162376","Paper","Office Supplies","11/25/15","Harold Dahlen","OFF-PA-10000300","Xerox 1936","Cambridge","11/22/15","Home Office","Second Class","HD-14785","Massachusetts","United States","East",8746,0,3,59.94,2138,28.1718
"CA-2015-107083","Art","Office Supplies","11/27/15","Brenda Bowman","OFF-AR-10002257","Eldon Spacemaker Box, Quick-Snap Lid, Clear","Fort Worth","11/21/15","Corporate","Standard Class","BB-11545","Texas","United States","Central",8765,0.2,2,5.344,76106,0.7348
"CA-2015-107083","Binders","Office Supplies","11/27/15","Brenda Bowman","OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders","Fort Worth","11/21/15","Corporate","Standard Class","BB-11545","Texas","United States","Central",8766,0.8,2,1.696,76106,-2.544
"CA-2015-107083","Appliances","Office Supplies","11/27/15","Brenda Bowman","OFF-AP-10004136","Kensington 6 Outlet SmartSocket Surge Protector","Fort Worth","11/21/15","Corporate","Standard Class","BB-11545","Texas","United States","Central",8767,0.8,3,24.588,76106,-67.617
"CA-2015-107083","Binders","Office Supplies","11/27/15","Brenda Bowman","OFF-BI-10002194","Cardinal Hold-It CD Pocket","Fort Worth","11/21/15","Corporate","Standard Class","BB-11545","Texas","United States","Central",8768,0.8,5,7.98,76106,-13.167
"CA-2017-135377","Bookcases","Furniture","12/18/17","Bart Pistole","FUR-BO-10004015","Bush Andora Bookcase, Maple/Graphite Gray Finish","New York City","12/13/17","Corporate","Standard Class","BP-11095","New York","United States","East",8779,0.2,3,287.976,10024,7.1994
"CA-2014-162992","Labels","Office Supplies","12/21/14","Bart Pistole","OFF-LA-10001934","Avery 516","Los Angeles","12/19/14","Corporate","First Class","BP-11095","California","United States","West",8793,0,2,14.62,90008,6.8714
"CA-2014-162992","Fasteners","Office Supplies","12/21/14","Bart Pistole","OFF-FA-10004248","Advantus T-Pin Paper Clips","Los Angeles","12/19/14","Corporate","First Class","BP-11095","California","United States","West",8794,0,5,22.55,90008,8.7945
"CA-2014-162992","Phones","Technology","12/21/14","Bart Pistole","TEC-PH-10001944","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","Los Angeles","12/19/14","Corporate","First Class","BP-11095","California","United States","West",8795,0.2,5,583.8,90008,72.975
"CA-2014-162992","Phones","Technology","12/21/14","Bart Pistole","TEC-PH-10002085","Clarity 53712","Los Angeles","12/19/14","Corporate","First Class","BP-11095","California","United States","West",8796,0.2,4,211.168,90008,15.8376
"CA-2017-148992","Paper","Office Supplies","11/27/17","Chris Selesnick","OFF-PA-10004285","Xerox 1959","Chicago","11/23/17","Corporate","Standard Class","CS-12250","Illinois","United States","Central",8801,0.2,2,10.688,60623,3.7408
"CA-2016-140935","Phones","Technology","11/12/16","Aaron Bergman","TEC-PH-10000562","Samsung Convoy 3","Oklahoma City","11/10/16","Consumer","First Class","AB-10015","Oklahoma","United States","Central",8802,0,2,221.98,73120,62.1544
"CA-2016-140935","Bookcases","Furniture","11/12/16","Aaron Bergman","FUR-BO-10003966","Sauder Facets Collection Library, Sky Alder Finish","Oklahoma City","11/10/16","Consumer","First Class","AB-10015","Oklahoma","United States","Central",8803,0,2,341.96,73120,54.7136
"US-2017-110646","Binders","Office Supplies","10/31/17","Jamie Frazer","OFF-BI-10004330","GBC Velobind Prepunched Cover Sets, Regency Series","Philadelphia","10/26/17","Consumer","Standard Class","JF-15190","Pennsylvania","United States","East",8808,0.7,3,33.282,19134,-27.735
"US-2017-110646","Phones","Technology","10/31/17","Jamie Frazer","TEC-PH-10002807","Motorla HX550 Universal Bluetooth Headset","Philadelphia","10/26/17","Consumer","Standard Class","JF-15190","Pennsylvania","United States","East",8809,0.4,5,118.65,19134,19.775
"US-2017-110646","Labels","Office Supplies","10/31/17","Jamie Frazer","OFF-LA-10001404","Avery 517","Philadelphia","10/26/17","Consumer","Standard Class","JF-15190","Pennsylvania","United States","East",8810,0.2,5,14.76,19134,4.9815
"CA-2015-144274","Phones","Technology","11/25/15","Pierre Wener","TEC-PH-10003012","Nortel Meridian M3904 Professional Digital phone","Wilmington","11/23/15","Consumer","Second Class","PW-19240","Delaware","United States","East",8815,0,2,307.98,19805,89.3142
