"AccountId","HasOpportunityLineItem","EDD_Prescription__c","Account_Type","Owner_Role_RolePath","ForecastCategory","DemoShow__c","EDD_Leading_Causes__c","Account_BillingState","CloseDate","Name","Region__c","Owner_Role_RoleNames","Competitor__c","Product2Name__c","Owner_Username","Owner_Role_DeveloperName","Owner_Name","AccountBookings__c","Owner_Role_RoleNamesPath","LeadSource","Owner_Role_Roles","Owner_Role_Name","Id","Interactive_Demo__c","AccountAnnualRevenue__c","ForecastCategoryName","Owner_SmallPhotoUrl","Stage_StageName","RecordType_Name","IsClosed","Owner_UniqueUserName","AccountNumberOfEmployees__c","IsWon","Product2Family__c","RecordTypeId","Account_Name","Exec_Meeting__c","EDD_PRESCRIPTION_C","Product_Product_Family","StageName","SalesStageCount__c","Causes_Driver","Product_Product_Name","Type","Account_Industry","Account_AccountSource","Account_AnnualRevenue","TimeToClose__c","Causes_Amt","Amount","Account_NumberOfEmployees","EDD_OUTCOME_C"
"001B000000SS3wZIAT",True,"- 7.296 if you change Exec_Meeting__c to true<br>- 6.294 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 5.791 because LeadSource is Other<br>- 3.407 because LeadSource is Other and Amount is 50001 to 90000<br>+ 1.44 because Interactive_Demo__c is false<br>+ 6.101 because of other factors<br>from the baseline, + 70.87","VT","3/2/16","LMiV 186","Northeast","CEO","Challenger Inc.","Towing Equioment","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Other","00EB0000000EnvEMAS","East Sales","006B0000003WbT9IAK",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Car Accessories","012B0000000LBREIA4","LMiV",False,"-6.833
if you change Exec_Meeting__c to true
-1.356
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Product2Name is Towing Equioment and Region is Northeast","Towing Equioment","Existing Business","Financial Services","Referral",6239000,0,-4.931,65000,108,26.412397
"001B000000SS3wdIAD",True,"- 8.34 if you change Exec_Meeting__c to true<br>- 7.586 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>- 1.892 because LeadSource is Fields Sales and Amount is 200001 to 850000<br>+ 2.116 because of other factors<br>from the baseline, + 70.8","NJ","3/5/16","Energy Services Group International Incorporated 243","Mid-Atlantic","CEO","Challenger Inc.","Batteries","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbTDIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Tammy Wilson","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Energy Services Group International Incorporated",False,"-9.167
if you change Exec_Meeting__c to true
-3.925
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"Product2Name is Batteries and LeadSource is Fields Sales","Batteries","New Business","Construction","Social Media",2219000,0,4.845,250000,122,72.69121
"001B000000SS3weIAD",True,"- 7.296 if you change Exec_Meeting__c to true<br>- 6.294 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 1.44 because Interactive_Demo__c is false<br>+ 10.38 because of other factors<br>from the baseline, + 70.87","AR","9/17/15","Home Tech Works 1","Southwest","CEO","Moparts","RV Shelters","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbTEIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Edgar Garcia","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Home Tech Works",False,"-5.99
if you change Exec_Meeting__c to true
-5.669
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"LeadSource is Fields Sales","RV Shelters","Existing Business","Communications","Marketing Event",8080000,0,9.158,80000,175,118.11308000000001
"001B000000SS3wfIAD",True,"- 8.311 if you change Exec_Meeting__c to true<br>- 6.493 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 4.614 because Product2Name__c is Other and Amount is 12009 to 20000<br>+ 4.614 because Product2Family__c is Other and Amount is 12009 to 20000<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 10.13 because of other factors<br>","PA","11/27/16","B.Sting Apparel Inc 18","Southwest","CEO","Challenger Inc.","Exterior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTGIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B0000000LBREIA4","B.Sting Apparel Inc",False,"-7.713
if you change Exec_Meeting__c to true
-3.655
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"LeadSource is Reseller and SalesStageCount is 0 to 2","Exterior Accessories","New Business","Apparel","Partner",5862000,0,9.943,15000,34,92.49931
"001B000000SS3wfIAD",True,"- 8.311 if you change Exec_Meeting__c to true<br>- 6.493 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 4.614 because Product2Name__c is Other and Amount is 12009 to 20000<br>+ 4.614 because Product2Family__c is Other and Amount is 12009 to 20000<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 10.13 because of other factors<br>","PA","11/27/16","B.Sting Apparel Inc 18","Southwest","CEO","Challenger Inc.","Exterior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTGIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B0000000LBREIA4","B.Sting Apparel Inc",False,"-7.713
if you change Exec_Meeting__c to true
-3.655
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Exterior Accessories","New Business","Apparel","Partner",5862000,0,-1.2209999999999999,15000,34,92.49931
"001B000000SS3wgIAD",True,"- 7.917 if you change Interactive_Demo__c to true<br>- 6.362 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 1.901 because LeadSource is Reseller and Amount is 20001 to 31002<br>+ 1.834 because Type is Add-On Business and Amount is 20001 to 31002<br>+ 12.56 because of other factors<br>from the baseline, + 70.87","VT","5/11/17","Ocentrix 23","Southwest","CEO","Challenger Inc.","Interior Accessories","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTIIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Ocentrix",False,"-5.043
if you change Exec_Meeting__c to true
-2.637
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"CloseDate is 2017","Interior Accessories","Add-On Business","Consulting","Community",2103000,0,6.44,30000,24,64.290825
"001B000000SS3wgIAD",True,"- 7.917 if you change Interactive_Demo__c to true<br>- 6.362 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 1.901 because LeadSource is Reseller and Amount is 20001 to 31002<br>+ 1.834 because Type is Add-On Business and Amount is 20001 to 31002<br>+ 12.56 because of other factors<br>from the baseline, + 70.87","VT","5/11/17","Ocentrix 23","Southwest","CEO","Challenger Inc.","Interior Accessories","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTIIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Ocentrix",False,"-5.043
if you change Exec_Meeting__c to true
-2.637
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"other factors","Interior Accessories","Add-On Business","Consulting","Community",2103000,0,-16.73,30000,24,64.290825
"001B000000SS3wiIAD",True,"- 6.462 if you change Exec_Meeting__c to true<br>- 5.878 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 0.339 because of other factors<br>from the baseline, + 70.87","LA","5/31/17","Evolutionary Business Solutions 60","Southwest","CEO","Challenger Inc.","Motorcycle Parts","edunlap1496774369966@demo.user","CentralSales","Elizabeth Dunlap","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbTKIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Elizabeth Dunlap","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Evolutionary Business Solutions",False,"-5.026
if you change Exec_Meeting__c to true
-1.598
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"from the baseline","Motorcycle Parts","New Business","Consulting","Partner",7425000,0,70.88,200000,54,77.42673
"001B000000SS3wkIAD",True,"- 7.089 if you change Interactive_Demo__c to true<br>- 4.893 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 1.44 because Interactive_Demo__c is false<br>+ 3.593 because of other factors<br>from the baseline, + 70.87","SC","8/15/15","PlusFunds.com 74","Southeast","CEO","Challenger Inc.","Exterior Accessories","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbTMIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Debbie Hawkins","0 - 250",True,"Car Accessories","012B0000000LBREIA4","PlusFunds.com",False,"-5.963
if you change Interactive_Demo__c to true
-4.295
if you change Exec_Meeting__c to true","Car Accessories","Closed Won",3,"Region is Southeast and LeadSource is Reseller","Exterior Accessories","New Business","Recreation","Partner",6788000,0,4.758,5000,102,90.91244499999999
"001B000000SS3wlIAD",True,"- 8.311 if you change Exec_Meeting__c to true<br>- 6.493 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 4.614 because Product2Name__c is Other and Amount is 12009 to 20000<br>+ 4.614 because Product2Family__c is Other and Amount is 12009 to 20000<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 10.13 because of other factors<br>","NH","4/4/16","Aci 88","Northeast","CEO","Challenger Inc.","RV Shelters","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbTNIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Aci",False,"-8.297
if you change Exec_Meeting__c to true
-4.098
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"from the baseline","RV Shelters","New Business","Biotechnology","Website",4491000,0,70.88,20000,144,92.53293599999999
"001B000000SS3wnIAD",True,"- 8.075 if you change Interactive_Demo__c to true<br>- 6.876 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.699 because Product2Family__c is Other and Amount is 90001 to 110000<br>- 3.699 because Product2Name__c is Other and Amount is 90001 to 110000<br>+ 2.982 because of other factors<br>from the baseline, + 70","MA","11/25/16","Tyco International Management Company 149","Northeast","CEO","Challenger Inc.","Motorcycle Parts","showell1496774369668@demo.user","EastSales","Stephanie Howell","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbTPIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Stephanie Howell","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Tyco International Management Company",False,"-5.44
if you change Exec_Meeting__c to true
-3.188
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"Product2Name is Motorcycle Parts and SalesStageCount is 0 to 2","Motorcycle Parts","New Business","Media","Referral",3897000,0,-4.183,110000,25,78.14182
"001B000000SS3wpIAD",True,"- 8.34 if you change Exec_Meeting__c to true<br>- 7.586 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 1.44 because Interactive_Demo__c is false<br>+ 1.402 because Product2Name__c is Other and Interactive_Demo__c is false<br>- 1.292 because of other factors<br>from the baseline, + 70.87","TX","3/10/17","Immediatech 188","Southwest","CEO","Challenger Inc.","Batteries","edunlap1496774369966@demo.user","CentralSales","Elizabeth Dunlap","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTRIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Elizabeth Dunlap","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Immediatech",False,"-9.167
if you change Exec_Meeting__c to true
-2.608
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",4,"LeadSource is Reseller and Competitor is Challenger Inc.","Batteries","Existing Business","Agriculture","Cold Call",7384000,0,8.843,300000,247,70.20591
"001B000000SS3wqIAD",True,"- 6.847 if you change Exec_Meeting__c to true<br>- 4.469 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 3.031 because Product2Family__c is Other and Type is New Business<br>- 1.906 because LeadSource is Reseller and Amount is 31033 to 50000<br>+ 1.44 because Interactive_Demo__c is false<br>+ 4.362 because of other factors<br>from the baseline, + 70.87","PA","11/24/15","E-Xpresso.com 210","Mid-Atlantic","CEO","Challenger Inc.","Exterior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTSIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B0000000LBREIA4","E-Xpresso.com",False,"-6.248
if you change Exec_Meeting__c to true
-2.947
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"from the baseline","Exterior Accessories","New Business","Electronics","Marketing Event",6703000,0,70.88,50000,243,88.08346
"001B000000SS3wsIAD",True,"- 8.34 if you change Exec_Meeting__c to true<br>- 7.586 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>- 1.892 because LeadSource is Fields Sales and Amount is 200001 to 850000<br>+ 2.116 because of other factors<br>from the baseline, + 70.8","LA","2/19/16","Planview 246","Southwest","CEO","Challenger Inc.","Batteries","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbTUIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Advanced",True,"Kathryn Lewis","0 - 250",True,"Car Accessories","012B00000008lxPIAQ","Planview",False,"-9.167
if you change Exec_Meeting__c to true
-2.608
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",3,"Product2Name is Batteries and LeadSource is Fields Sales","Batteries","New Business","Electronics","Data.com",8760000,0,4.845,230000,111,65.64884
"001B000000SS3wsIAD",True,"- 8.311 if you change Exec_Meeting__c to true<br>- 6.493 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 4.614 because Product2Name__c is Other and Amount is 12009 to 20000<br>+ 4.614 because Product2Family__c is Other and Amount is 12009 to 20000<br>+ 1.749 because LeadSource is Reseller and Amount is 12009 to 20000<br>+ 10.6 because of other factors<br>f","LA","9/30/15","Planview 248","Mid-Atlantic","CEO","Fredericks","Car Care","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbTVIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Planview",False,"-9.051
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"LeadSource is Reseller and Competitor is Fredericks","Car Care","New Business / Add-on","Electronics","Data.com",8760000,0,-9.883,15000,111,67.156334
"001B000000SS41CIAT",True,"- 7.089 if you change Interactive_Demo__c to true<br>- 4.893 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 1.44 because Interactive_Demo__c is false<br>+ 3.279 because of other factors<br>from the baseline, + 70.87","SD","3/14/16","Crane Aerospace Division / Hydro  Aire 161","Midwest","CEO","Fredericks","Replacement Parts","ariley1496774369939@demo.user","CentralSales","Antonio Riley","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbZ8IAK",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Antonio Riley","0 - 250",True,"Car Accessories","012B0000000LBREIA4","Crane Aerospace Division / Hydro  Aire",False,"-7.536
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",2,"LeadSource is Reseller and Amount is 0 to 5000","Replacement Parts","New Business","Financial Services","Inbound Call",9215000,0,5.222,5000,118,80.36626
"001B000000SS41DIAT",True,"- 7.296 if you change Exec_Meeting__c to true<br>- 6.294 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 13.3 because of other factors<br>from the baseline, + 70.87","NM","5/20/17","AbeTech 164","Northwest","CEO","Fredericks","RV Shelters","acoleman1496774369885@demo.user","WestSales","Ashley Coleman","10000 - 50000","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WbZ9IAK",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Advanced",True,"Ashley Coleman","0 - 250",True,"Performance & Non-auto","012B00000008lxPIAQ","AbeTech",False,"-6.795
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Won",4,"from the baseline","RV Shelters","Add-On Business","Agriculture","Marketing Event",9012000,0,70.88,52631,97,112.86346
"001B000000SS41DIAT",True,"- 6.847 if you change Exec_Meeting__c to true<br>- 4.469 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 6.44 because CloseDate is 2017<br>- 1.906 because LeadSource is Reseller and Amount is 31033 to 50000<br>+ 1.56 because Product2Family__c is Other and Type is New Business / Add-on<br>+ 5.352 because of other factors<br>from the baseline, + 70.87","NM","3/1/17","AbeTech 179","Midwest","CEO","Challenger Inc.","Car Care","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbZAIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Kathryn Lewis","0 - 250",True,"Car Accessories","012B0000000LBREIA4","AbeTech",False,"-6.665
if you change Exec_Meeting__c to true
-3.121
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",3,"CloseDate is 2017","Car Care","New Business / Add-on","Agriculture","Marketing Event",9012000,0,6.44,43649,97,84.290375
"001B000000SS41FIAT",True,"- 7.089 if you change Interactive_Demo__c to true<br>- 4.893 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 1.44 because Interactive_Demo__c is false<br>+ 3.484 because of other factors<br>from the baseline, + 70.87","MN","7/1/16","LPL Financial(old org) 214","Midwest","CEO","Challenger Inc.","Replacement Parts","ariley1496774369939@demo.user","CentralSales","Antonio Riley","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbZDIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Antonio Riley","0 - 250",True,"Car Accessories","012B0000000LBREIA4","LPL Financial(old org)",False,"-3.955
if you change Interactive_Demo__c to true
-3.27
if you change Exec_Meeting__c to true","Car Accessories","Closed Won",2,"LeadSource is Fields Sales","Replacement Parts","New Business","Other","Marketing Event",4235000,0,9.158,3000,221,94.27865600000001
"001B000000SS41FIAT",True,"- 7.089 if you change Interactive_Demo__c to true<br>- 4.893 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 1.44 because Interactive_Demo__c is false<br>+ 3.484 because of other factors<br>from the baseline, + 70.87","MN","7/1/16","LPL Financial(old org) 214","Midwest","CEO","Challenger Inc.","Replacement Parts","ariley1496774369939@demo.user","CentralSales","Antonio Riley","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbZDIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Antonio Riley","0 - 250",True,"Car Accessories","012B0000000LBREIA4","LPL Financial(old org)",False,"-3.955
if you change Interactive_Demo__c to true
-3.27
if you change Exec_Meeting__c to true","Car Accessories","Closed Won",2,"other factors","Replacement Parts","New Business","Other","Marketing Event",4235000,0,2.073,3000,221,94.27865600000001
"001B000000SS41GIAT",True,"- 8.34 if you change Exec_Meeting__c to true<br>- 7.586 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 6.44 because CloseDate is 2017<br>+ 3.431 because Type is New Business / Add-on and Amount is 200001 to 850000<br>+ 1.56 because Product2Family__c is Other and Type is New Business / Add-on<br>+ 1.951 because of other factors<br>from the baseline, + 70.","OH","5/30/17","Vulcan Materials Company 230","Midwest","CEO","Challenger Inc.","RV Shelters","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbZEIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Kathryn Lewis","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Vulcan Materials Company",False,"-8.326
if you change Exec_Meeting__c to true
-6.79
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Won",1,"other factors","RV Shelters","New Business / Add-on","Other","Social Media",5471000,0,7.065,336000,189,103.17243
"001B000000SS41IIAT",True,"- 6.462 if you change Exec_Meeting__c to true<br>- 5.878 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>- 1.704 because Product2Family__c is Other and Amount is 110001 to 200000<br>+ 1.736 because of other factors<br>from the baseline, + 70.8","WA","2/10/16","Southeastern Technology Fund 5","Pacific","CEO","Challenger Inc.","Exterior Accessories","jstephen1496774369858@demo.user","WestSales","John Stephens","10000 - 50000","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WbZGIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"John Stephens","0 - 250",True,"Car Accessories","012B0000000LBREIA4","Southeastern Technology Fund",False,"-5.864
if you change Exec_Meeting__c to true
-2.873
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",2,"other factors","Exterior Accessories","New Business","Recreation","Inbound Call",7330000,0,7.483,155014,200,82.7702
