"LastModifiedDate","Company","ConvertedDate","Rating","ConvertedAccountShippingState","ID_Policy_BROKER_ID","ConvertedOpportunityName","Industry","ConvertedAccountName","Agent_AGENT_NAME","Agent_AGENT_GENDER","Agent_SALES_MANAGER","Agent_AGENCY_NAME","Agent_REGION","Status","ConvertedAccountBillingState","LastProcessedDate","Converted","ConvertedAccountType","OwnerID","ConvertedAccountOwnerId","FullName","Referrer","CreatedDate","Lead_Source","LeadID","ConvertedOpportunityID","UnreadByOwner","Agent_CAPTIVE_AGENT","ConvertedAccountOwnerName","ConvertedAccountIndustry","TotalOpportunityAge","ConvertedAccountAnnualRevenue","TouchesToConvert","ActivityTouchesToConvert","ActivityTouches","LeadAgeInDays"
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1857",,"N/A","Trench Safety & Supply","Debra Stephenson","Female","Matthew Hanna","Insurato","South East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Michelle Gibson","Casey Burch","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgahEAA",,"true","Debra Stephenson",,,0,0,6,6,6,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_229",,"N/A","Community West Bank","Frank Levin","Male","Justin Chen","Levin Insurance Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Michelle James","Christopher Wickman","2019-09-12 21:00:27","Reseller","00Q3s000012xgSWEAY",,"true","George Havas",,,0,0,4,4,4,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_529",,"N/A","Honeywell ACS - Federal Division","Jessie Ortiz","Male","James Coleman","Ball Group","Midwest","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Michelle Parker","Elizabeth Johnson","2019-09-12 21:00:35","Reseller","00Q3s000012xgXfEAI",,"true","Jessie Ortiz",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_2059",,"N/A","Control Components NW","Jeffrey Smith","Male","Justin Chen","Levin Insurance Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Michelle Vasquez","Anna Hooker","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTQEAY",,"true","Jeffrey Smith",,,0,0,9,9,9,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_390",,"N/A","Wachovia Securities","Julia Dunaway","Female","James Coleman","AEV Agency","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Molly Collins","George Nazario","2019-09-12 21:00:40","Reseller","00Q3s000012xgbNEAQ",,"true","Julia Dunaway",,,0,0,9,9,9,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_275",,"N/A","APL Logistics Ltd","Darla Lafleur","Female","James Coleman","Undiro","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Molly Jacobs","Carla Kohler","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgMIEAY",,"true","Darla Lafleur",,,0,0,9,9,9,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_309",,"N/A","Hafele America Co.","Gloria French","Female","Justin Chen","Hart and Hart","Midwest","Working",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Molly Singleton","NA","2019-09-12 21:00:35","Reseller","00Q3s000012xgWIEAY",,"true","Gloria French",,,0,0,7,7,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1665",,"N/A","Fatbrain.com","David Pierce","Male","Sandra Parker","Hart and Hart","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Monica Pennington","NA","2019-09-12 21:00:35","Reseller","00Q3s000012xgVrEAI",,"true","David Pierce",,,0,0,10,10,10,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_2286",,"N/A","Wausau Financial Systems","Shane Gilbert","Male","Meagan Combs","Manning and Manning","South West","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Morgan Meyer","Billy Currey","2019-09-12 21:00:44","Reseller","00Q3s000012xgbjEAA",,"true","Shane Gilbert",,,0,0,6,6,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_900",,"N/A","HealthMarkets","Josefina Hayes","Female","James Coleman","Manning and Manning","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Morgan Todd","Bernadette Sullivan","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgWtEAI",,"true","Josefina Hayes",,,0,0,5,5,5,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1453",,"N/A","Bfs","Amy Hoss","Female","Matthew Hanna","Nirel Agency","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Nancy Anderson","Charles White","2019-09-12 21:00:22","Other","00Q3s000012xgOlEAI",,"true","Amy Hoss",,,0,0,8,8,8,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1681",,"N/A","Buffet Partners","David Dooley","Male","Matthew Hanna","Hart and Hart","South East","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Nancy Smith","David Johnson","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgQYEAY",,"true","David Dooley",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_860",,"N/A","Amistar Corporation","Seth Beck","Male","Evan Bullock","AEV Agency","North East","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Natalie Mckinney","Betty Wood","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgLlEAI",,"true","Seth Beck",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_809",,"N/A","Yodlee","Gary Dudley","Male","Matthew Hanna","Atkins Agency","South East","New",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Natalie Wheeler","Alice Rost","2019-09-12 21:00:44","Reseller","00Q3s000012xgcsEAA",,"true","Gary Dudley",,,0,0,6,6,6,0
"2019-09-12 21:00:13","Travelago - CA","2019-01-17 05:00:00","Cool",,"BROKER_1841","Travelago - CA 64","Retail","Travelago - CA","Billy Moorman","Male","Anne Powers","Stahl Agency","South East","Qualified - Convert","IN","2019-10-07 14:44:49","true","Corporate","0056A000001ogPSQAY","0056A000001ogPSQAY","Natasha Dennis","Christina Spurgeon","2019-09-12 21:00:13","Reseller","00Q3s000012xgJJEAY","0063s00000DYwntAAD","true","Billy Moorman","Lisa Lewis","Retail",-110.88,4810000,6,6,6,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_353",,"N/A","Xtenit","Dianne Morales","Female","Jennifer Jackson","Atkins Agency","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Natasha Mccormick","Quintin Wilson","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcjEAA",,"true","Dianne Morales",,,0,0,8,8,8,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1095",,"N/A","Associated Grocers","Anna Hooker","Female","Sarah Rivas","ARE Agency","North West","Contacted",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Nathan Porter","Kara Johnson","2019-09-12 21:00:18","Reseller","00Q3s000012xgN9EAI",,"true","Anna Hooker",,,0,0,10,10,10,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_96",,"N/A","eWork","Ethel Sims","Female","Melissa Neal","Archer Group","South West","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Nathan Washington","Jorge Redd","2019-09-12 21:00:35","Telecoverage","00Q3s000012xgV9EAI",,"true","Ethel Sims",,,0,0,9,9,9,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_595",,"N/A","Air Royale International","Floyd Babin","Male","Sandra Parker","Nirel Agency","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nathaniel Graves","Danna Taylor","2019-09-12 21:00:13","Reseller","00Q3s000012xgKREAY",,"true","Floyd Babin",,,0,0,5,5,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_538",,"N/A","Honeywell Airport System","Barbara Ryant","Female","James Coleman","Bob Jones Agency","Midwest","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nathaniel Odom","Emily Mercer","2019-09-12 21:00:35","Reseller","00Q3s000012xgXgEAI",,"true","Barbara Ryant",,,0,0,5,5,5,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_352",,"N/A","Accerra","Carolyn Olson","Female","Melissa Neal","Atkins Agency","South West","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Nathaniel Peterson","David Pierce","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgIsEAI",,"true","Carolyn Olson",,,0,0,7,7,7,0
"2019-09-12 21:00:40","Oc̩ Production Printing Systems","2019-06-23 04:00:00","Hot",,"BROKER_993","Oc̩ Production Printing Systems 247","Energy","Oc̩ Production Printing Systems","Glenna Collado","Female","Sarah Rivas","Crockett Partners","North West","Qualified - Convert","OK","2019-10-07 14:44:49","true","Mid-Market","0053s000002J4U9AAK","0053s000002J4U9AAK","Nicholas Brown","Grace Brown","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgaCEAQ","0063s00000DYxsQAAT","true","Glenna Collado","Anne Powers","Energy",0.06,430795000,8,8,8,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_516",,"N/A","West Publishing Corporation","Anthony Matranga","Male","Jennifer Jackson","Ball Group","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Nicholas Donaldson","Joseph Colson","2019-09-12 21:00:44","Reseller","00Q3s000012xgcCEAQ",,"true","Anthony Matranga",,,0,0,9,9,9,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_579",,"N/A","ICU Medical","Melonie Daley","Female","Evan Bullock","Lowe Agency","North East","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Nicholas Farrell","NA","2019-09-12 21:00:40","Reseller","00Q3s000012xgYoEAI",,"true","Melonie Daley",,,0,0,4,4,4,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1060",,"N/A","eRisks.com","Gloria Hebert","Female","Sarah Rivas","Laurence Agency","North West","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Nicholas Flores","Jamal Valle","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgUdEAI",,"true","Gloria Hebert",,,0,0,5,5,5,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1509",,"N/A","Alara","Elizabeth Jones","Female","Sandra Parker","Vaughn and Apperson","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Nicholas Howard","Frances Schwager","2019-09-12 21:00:13","Reseller","00Q3s000012xgKgEAI",,"true","Elizabeth Jones",,,0,0,4,4,4,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1982",,"N/A","Towers Perrin Forester & Crosby","Earline Hamilton","Female","Jeffrey Miranda","Owen and Sons","North West","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Nicholas Pearson","Ricky May","2019-09-12 21:00:40","Fields Sales","00Q3s000012xga9EAA",,"true","Earline Hamilton",,,0,0,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_309",,"N/A","AUTOSPORT  USA","Gloria French","Female","Justin Chen","Hart and Hart","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nicholas Phillips","Beatrice Shoemaker","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgNcEAI",,"true","Gloria French",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1437",,"N/A","ASAP Software","Dorothy Baker","Female","Sandra Parker","Lowe Agency","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Nicholas Rhodes","Fred Wyatt","2019-09-12 21:00:18","Reseller","00Q3s000012xgMvEAI",,"true","Dorothy Baker",,,0,0,8,8,8,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1336",,"N/A","Watkins Trucking","Ashley Nielsen","Female","Chad Russo","Manning and Manning","North West","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nicholas Soto","Glenna Diaz","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgbhEAA",,"true","Ashley Nielsen",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1514",,"N/A","Blitz Systems","Larry Clevenger","Male","Sandra Parker","Morris Agency","South East","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Nicholas Taylor","Brian Grow","2019-09-12 21:00:22","Reseller","00Q3s000012xgPJEAY",,"true","Larry Clevenger",,,0,0,3,3,3,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_334",,"N/A","Above and Beyond Marketing","Robert Walker","Male","James Coleman","Brohm and Brohm","Midwest","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nichole Calderon","Amy Smith","2019-09-12 21:00:13","Reseller","00Q3s000012xgImEAI",,"true","Robert Walker",,,0,0,7,7,7,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_2022",,"N/A","Concord Industries Inc","Donald Falgout","Male","Meagan Combs","Morris Agency","North West","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Nichole Campbell","NA","2019-09-12 21:00:27","Reseller","00Q3s000012xgSxEAI",,"true","Donald Falgout",,,0,0,10,10,10,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_186",,"N/A","Comac","Walter Brown","Male","James Coleman","ARE Agency","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Nichole Riggs","Darla Lafleur","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSFEAY",,"true","Walter Brown",,,0,0,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1927",,"N/A","Tristar Gas Marketing Company","Dorothy Parker","Female","Jeffrey Miranda","Crockett Partners","South West","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Nicolas Hall","Catherine Provenzano","2019-09-12 21:00:40","Reseller","00Q3s000012xgauEAA",,"true","Dorothy Parker",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1653",,"N/A","C.H. Powell Company","Dorothy Chapman","Female","Sandra Parker","Sean Banks Agency","South East","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Nicole Campbell","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgQrEAI",,"true","Dorothy Chapman",,,0,0,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1210",,"N/A","ieWild Inc","Addie Sadowski","Female","Sarah Rivas","Hart and Hart","North West","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Nicole Green","Thelma Mitchell","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgYyEAI",,"true","Addie Sadowski",,,0,0,5,5,5,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1612",,"N/A","Broadwing Managed Hosting","Ella Storm","Female","Monica Campbell","Undiro","North East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Nicole Hernandez","Harry Villegas","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgQKEAY",,"true","Ella Storm",,,0,0,6,6,6,0
"2019-09-12 21:00:22","Air Systems Of Sacramento, Inc","2018-01-31 05:00:00","Hot",,"BROKER_600","Air Systems Of Sacramento, Inc 85","Retail","Air Systems Of Sacramento, Inc","Priscilla Miner","Female","Evan Bullock","VanderWahl Agency","North East","Qualified - Convert","NH","2019-10-07 14:44:49","true","Corporate","0053s000002J4U8AAK","0053s000002J4U8AAK","Nicole Hughes","James Coker","2019-09-12 21:00:22","Reseller","00Q3s000012xgRBEAY","0063s00000DYxKMAA1","true","Priscilla Miner","Jeffrey Miranda","Retail",-545.88,8839000,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_334",,"N/A","Vovici Corporation","Robert Walker","Male","James Coleman","Brohm and Brohm","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Nicole Vazquez","Walter Brown","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgbCEAQ",,"true","Robert Walker",,,0,0,8,8,8,0
"2019-09-12 21:00:22","Pentek","2019-03-08 05:00:00","Cool",,"BROKER_1484","Pentek 15","Telecommunications","Pentek","Betty Wood","Female","Anne Powers","Laurence Agency","South East","Qualified - Convert","PA","2019-10-07 14:44:49","true","Corporate","0056A000001ogPTQAY","0056A000001ogPTQAY","Nina Moreno","Evangeline Bakker","2019-09-12 21:00:22","Reseller","00Q3s000012xgQDEAY","0063s00000DYxG2AAL","true","Betty Wood","Meagan Combs","Telecommunications",-25.88,7809000,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1785",,"N/A","Cadtel Systems Inc","Ernestine Gonzales","Female","Sandra Parker","Zann and Sons","South East","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Noah Hunter","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgQzEAI",,"true","Ernestine Gonzales",,,0,0,5,5,5,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_955",,"N/A","Arbortext","Don Alexander","Male","Monica Campbell","Ball Group","North East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Norma Cruz","Julie Jaramillo","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgMZEAY",,"true","Don Alexander",,,0,0,4,4,4,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_607",,"N/A","Howard Industries","Daniel Wade","Male","Matthew Hanna","Burns Agency","South East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Norma Mitchell","Jamal Valle","2019-09-12 21:00:35","Reseller","00Q3s000012xgY0EAI",,"true","Daniel Wade",,,0,0,7,7,7,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_761",,"N/A","Yesmail","Grace Brown","Female","Amanda Long","Sean Banks Agency","North East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Norman Baker","Elmer Ryals","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcnEAA",,"true","Grace Brown",,,0,0,8,8,8,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_987",,"N/A","Aries Inc","Harold McNelly","Male","Monica Campbell","Ball Group","North East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Norman Lucas","George Curry","2019-09-12 21:00:18","Reseller","00Q3s000012xgMjEAI",,"true","Harold McNelly",,,0,0,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_857",,"N/A","Improved Construction Methods","Jeffrey Smith","Male","Jeffrey Miranda","AEV Agency","South West","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Norman Wilcox","Jamie Pendleton","2019-09-12 21:00:40","Other","00Q3s000012xgZIEAY",,"true","Jeffrey Smith",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Vicon Solutions Inc","2019-08-18 04:00:00","Cool",,"BROKER_258","Vicon Solutions Inc 3","Chemicals","Vicon Solutions Inc","Dorothy Izquierdo","Female","Justin Chen","TapInsure","Midwest","Qualified - Convert","OR","2019-10-07 14:44:49","true","Corporate","0056A000001ogPVQAY","0056A000001ogPVQAY","Paige Carter","Alan Millard","2019-09-12 21:00:13","Reseller","00Q3s000012xgIGEAY","0063s00000DYwjyAAD","true","Dorothy Izquierdo","Heather Willis","Chemicals",0.06,7234000,4,4,4,0
"2019-09-12 21:00:22","Delta Centrifugal Corporation","2019-02-04 05:00:00","Hot",,"BROKER_857","Delta Centrifugal Corporation 0","Apparel","Delta Centrifugal Corporation","Jeffrey Smith","Male","Jeffrey Miranda","AEV Agency","South West","Qualified - Convert","SC","2019-10-07 14:44:49","true","Corporate","0053s000002J4UBAA0","0053s000002J4UBAA0","Paige Vargas","Dorothy Izquierdo","2019-09-12 21:00:22","Reseller","00Q3s000012xgQdEAI","0063s00000DYxHmAAL","true","Jeffrey Smith","Rachel Taylor","Apparel",-120.88,5980000,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1614",,"N/A","Barney & Barney","Curtis Blessing","Male","Anne Powers","Undiro","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Pamela Meyers","Sammie Bonds","2019-09-12 21:00:18","Reseller","00Q3s000012xgOFEAY",,"true","Curtis Blessing",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1789",,"N/A","California Wholesale","Bradford Leake","Male","Sandra Parker","Zann and Sons","South East","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Pamela Moody","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgR9EAI",,"true","Bradford Leake",,,0,0,3,3,3,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1330",,"N/A","Baldwin & Clarke Advisory Svc","Kenneth Meyers","Male","Chad Russo","Manning and Manning","North West","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Parker Arnold","Christina Seifert","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgOBEAY",,"true","Kenneth Meyers",,,0,0,9,9,9,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1976",,"N/A","Commercial Metals Company","Denise Williams","Female","Meagan Combs","Burns Agency","North West","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Patricia Chavez","Orlando Tackett","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSLEAY",,"true","Denise Williams",,,0,0,3,3,3,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_178",,"N/A","401(k) Pro","Christopher Seward","Male","James Coleman","Morris Agency","Midwest","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Patricia Cohen","Eric Graham","2019-09-12 21:00:13","Reseller","00Q3s000012xgIMEAY",,"true","Christopher Seward",,,0,0,6,6,6,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1537",,"N/A","Esmertec","Bernadette Sullivan","Female","Matthew Hanna","ARE Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Patricia Hamilton","Ethel Fredrickson","2019-09-12 21:00:27","Reseller","00Q3s000012xgUkEAI",,"true","Bernadette Sullivan",,,0,0,7,7,7,0
"2019-09-12 21:00:40","Avenue West Corp Housing","2017-12-29 05:00:00","Hot",,"BROKER_1234","Avenue West Corp Housing 102","Manufacturing","Avenue West Corp Housing","Donald Mannino","Male","Sarah Rivas","Atkins Agency","North West","Qualified - Convert","DE","2019-10-07 14:44:49","true","Enterprise","0053s000002J4U8AAK","0053s000002J4U8AAK","Patricia Rubio","Hazel Nguyen","2019-09-12 21:00:40","Reseller","00Q3s000012xgbPEAQ","0063s00000DYxwfAAD","true","Donald Mannino","Jeffrey Miranda","Manufacturing",-494.88,1964516000,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1817",,"N/A","Cambridge SoundWorks","Clara Jordan","Female","Anne Powers","Manning and Manning","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Patricia Williams","Brian Grow","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgRMEAY",,"true","Clara Jordan",,,0,0,7,7,7,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1350",,"N/A","yet2.com","Francisco Berryhill","Male","Sarah Rivas","Stahl Agency","North West","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Patrick Bray","Joann Burr","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcpEAA",,"true","Francisco Berryhill",,,0,0,10,10,10,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1536",,"N/A","Ernst & Young","Kathryn Greenberg","Female","Sandra Parker","ARE Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Patrick Cooper","Brianne Copeland","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgUfEAI",,"true","Kathryn Greenberg",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Oklahoma Department of Commerce","2018-06-07 04:00:00","Hot",,"BROKER_1305","Oklahoma Department of Commerce 15","Utilities","Oklahoma Department of Commerce","Bernard Schuster","Male","Sarah Rivas","Zann and Sons","North West","Qualified - Convert","KS","2019-10-07 14:44:49","true","Corporate","0056A000001ogPSQAY","0056A000001ogPSQAY","Patrick Jones","Barbara Carroll","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgIOEAY","0063s00000DYwkIAAT","true","Bernard Schuster","Lisa Lewis","Utilities",-280.88,7175000,7,7,7,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_228",,"N/A","Communications International","Damian Orner","Male","James Coleman","Zann and Sons","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Patrick Potter","David Johnson","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSTEAY",,"true","Damian Orner",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_2040",,"N/A","Consumption Junction","Jeffrey Lopez","Male","Meagan Combs","Zavesky Agency","North West","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Paul Arroyo","Frank Williams","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTDEAY",,"true","Craig Holman",,,0,0,3,3,3,0
