"LastModifiedDate","OwnerName","hasOpportunity","ID_Policy_BROKER_ID","Agent.AGENCY_NAME","Agent.AGENT_NAME","Industry","CustomFilter","OpportunityId","Agent.SALES_MANAGER","CreatedDate","ShippingState","Agent.AGENT_GENDER","BillingState","AccountName","Agent.REGION","Employees","AnnualRevenue"
"2019-08-29 20:59:33","Rachel Taylor","true","BROKER_1829","Manning and Manning","Blake Masters","Electronics","true","0063s00000DYxxXAAT","Anne Powers","2018-11-13 05:00:00",,"Male","NH","L3i","South East",115392,1133139000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_543","Bob Jones Agency","Darryl Silverstein","Food & Beverage","true","0063s00000DYxxYAAT","Jennifer Jackson","2019-02-16 05:00:00",,"Male","AR","Delmar Gardens Enterprises","Midwest",118632,991785000
"2019-08-29 20:59:33","James Coleman","true","BROKER_1131",,,"Banking","true","0063s00000DYxxZAAT",,"2018-04-18 04:00:00",,,"RI","Everest Group",,118828,1860818000
"2019-08-29 20:59:33","Meagan Combs","true","BROKER_297",,,"Utilities","true","0063s00000DYxxaAAD",,"2018-03-17 04:00:00",,,"NJ","Temple Inland",,147592,1743832000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_2093",,,"Technology","true","0063s00000DYxxbAAD",,"2019-05-27 04:00:00",,,"NJ","THe Learning Network",,100442,1826279000
"2019-08-29 20:59:33","Lisa Lewis","true","BROKER_912",,,"Manufacturing","true","0063s00000DYxxcAAD",,"2018-07-18 04:00:00",,,"LA","Cambridge Integrated Services Group",,143098,1887615000
"2019-08-29 20:59:33","Lisa Lewis","true","BROKER_1858","Insurato","Benjamin Huskey","Engineering","true","0063s00000DYxxdAAD","Anne Powers","2018-04-05 04:00:00",,"Male","LA","Bartlett Nuclear","South East",120000,535196000
"2019-08-29 20:59:33","Rachel Taylor","true","BROKER_1679",,,"Insurance","true","0063s00000DYxxgAAD",,"2018-03-21 04:00:00",,,"NC","Growth MGT Startegies",,112349,921336000
"2019-08-29 20:59:33","James Coleman","true","BROKER_288",,,"Food & Beverage","true","0063s00000DYxxiAAD",,"2019-03-05 05:00:00",,,"MD","INMS",,35324,1423897000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_617",,,"Biotechnology","true","0063s00000DYxxkAAD",,"2018-05-14 04:00:00",,,"NY","Bbk Holding Company",,129975,1077090000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_1604",,,"Chemicals","true","0063s00000DYxxlAAD",,"2018-05-24 04:00:00",,,"TX","Liquid Engines",,82430,1132681000
"2019-08-29 20:59:33","Evan Bullock","true","BROKER_1472","Burns Agency","Stephen Peterson","Insurance","true","0063s00000DYxxmAAD","Meagan Combs","2019-01-07 05:00:00",,"Male","NH","Mercer Hr Consulting","South West",29928,1523664000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_1833",,,"Chemicals","true","0063s00000DYxxnAAD",,"2019-05-07 04:00:00",,,"LA","BrainDock.com",,143194,1522970000
"2019-08-29 20:59:33","Heather Willis","true","BROKER_650",,,"Biotechnology","true","0063s00000DYxxoAAD",,"2018-01-13 05:00:00",,,"OR","ZiLOG",,40323,994757000
"2019-08-29 20:59:33","Heather Willis","true","BROKER_1023","Nirel Agency","Dustin Powers","Transportation","true","0063s00000DYxxpAAD","Sarah Rivas","2017-09-08 04:00:00",,"Male","OR","Micron Semiconductor Products","North West",114945,1966627000
"2019-08-29 20:59:33","Rachel Taylor","true","BROKER_128",,,"Retail","true","0063s00000DYxxqAAD",,"2017-12-17 05:00:00",,,"RI","Fidlar Technologies",,110034,617580000
"2019-08-29 20:59:33","Lisa Lewis","true","BROKER_1810",,,"Agriculture","true","0063s00000DYxxrAAD",,"2018-12-21 05:00:00",,,"PA","MacNeill Group",,74034,846233000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_756",,,"Apparel","true","0063s00000DYxxsAAD",,"2017-12-02 05:00:00",,,"WI","salesforce.com - 62 org attached",,49338,1410205000
"2019-08-29 20:59:33","James Coleman","true","BROKER_144",,,"Manufacturing","true","0063s00000DYxxtAAD",,"2018-11-25 05:00:00",,,"VT","Mast Industries Inc",,147314,1866334000
"2019-08-29 20:59:33","Amanda Long","true","BROKER_1453","Nirel Agency","Amy Hoss","Environmental","true","0063s00000DYxxuAAD","Matthew Hanna","2018-03-03 05:00:00",,"Female","NJ","Johns-Byrne Company","South East",137094,1298649000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_763","Sean Banks Agency","Dawn Champion","Biotechnology","true","0063s00000DYxxvAAD","Evan Bullock","2018-07-24 04:00:00",,"Female","WA","Theseus Logic","North East",58,3985367000
"2019-08-29 20:59:33","Sandra Parker","true","BROKER_943","Insurato","Tami Davis","Other","true","0063s00000DYxxwAAD","Amanda Long","2017-09-08 04:00:00",,"Female","CA","Parachute America","North East",109,7872729000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_443","Insurato","Melissa Castrejon","Communications","true","0063s00000DYxxxAAD","James Coleman","2018-06-03 04:00:00",,"Female","KS","drugstore.com","Midwest",248,6776770000
"2019-08-29 20:59:33","Sarah Rivas","true","BROKER_1995",,,"Education","true","0063s00000DYxy0AAD",,"2017-11-27 05:00:00",,,"AZ","ING Southland Life",,63,8834611000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_45",,,"Entertainment","true","0063s00000DYxy1AAD",,"2019-04-11 04:00:00",,,"HI","FT Knowledge Dialogue",,115,8334859000
"2019-08-29 20:59:33","Sarah Rivas","true","BROKER_1589","TapInsure","Benjamin Ryan","Other","true","0063s00000DYxy2AAD","Anne Powers","2018-02-27 05:00:00",,"Male","AK","BellSouth Mobility","South East",174,2285325000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_2260",,,"Banking","true","0063s00000DYxy3AAD",,"2018-08-13 04:00:00",,,"MO","Tristream Group",,237,9439954000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_1666",,,"Education","true","0063s00000DYxy4AAD",,"2018-11-14 05:00:00",,,"OR","Chaney Brooks & Co",,127,9357355000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_981",,,"Biotechnology","true","0063s00000DYxy6AAD",,"2018-04-02 04:00:00",,,"WI","Computerized Facility Integration",,116,7084930000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_880",,,"Healthcare & Life Sciences","true","0063s00000DYxy7AAD",,"2017-09-04 04:00:00",,,"HI","Universal Connections",,192,4782669000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_2223",,,"Consulting","true","0063s00000DYxy9AAD",,"2018-04-11 04:00:00",,,"AZ","Allegro Communications",,24,4045144000
"2019-08-29 20:59:33","Sarah Rivas","true","BROKER_175",,,"Not For Profit","true","0063s00000DYxyAAAT",,"2018-07-11 04:00:00",,,"OR","RM Acqusition d/b/a Rand McNally",,178,7728479000
"2019-08-29 20:59:33","Sandra Parker","true","BROKER_752",,,"Media","true","0063s00000DYxyCAAT",,"2018-04-16 04:00:00",,,"WA","The Casey Family Programs",,213,5175055000
"2019-08-29 20:59:33","Melissa Neal","true","BROKER_757",,,"Environmental","true","0063s00000DYxyDAAT",,"2018-10-04 04:00:00",,,"WY","Dassault Falcon Jet Corp.",,164,7236744000
"2019-08-29 20:59:33","Amanda Long","true","BROKER_1988",,,"Engineering","true","0063s00000DYxyEAAT",,"2017-09-17 04:00:00",,,"MO","Latitude Software",,203,3273486000
"2019-08-29 20:59:33","Heather Willis","true","BROKER_931",,,"Technology","true","0063s00000DYxyHAAT",,"2017-10-27 04:00:00",,,"UT","BlackBerry   Limited",,79,2329238000
"2019-08-29 20:59:33","Sarah Rivas","true","BROKER_1633",,,"Healthcare & Life Sciences","true","0063s00000DYxyJAAT",,"2018-02-15 05:00:00",,,"AK","Capture Technologies",,223,7830053000
"2019-08-29 20:59:33","Sandra Parker","true","BROKER_28",,,"Construction","true","0063s00000DYxyKAAT",,"2018-07-20 04:00:00",,,"UT","Interra DVT",,124,2487857000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_1155",,,"Electronics","true","0063s00000DYxyLAAT",,"2018-09-01 04:00:00",,,"IN","Charles Schwab- San Francisco, CA 3",,72,8925847000
"2019-08-29 20:59:33","Melissa Neal","true","BROKER_532",,,"Recreation","true","0063s00000DYxyMAAT",,"2019-01-07 05:00:00",,,"WY","Anadarko Petroleum Corporation",,96,2974975000
"2019-08-29 20:59:33","Meagan Combs","true","BROKER_1039",,,"Not For Profit","true","0063s00000DYxyNAAT",,"2018-09-19 04:00:00",,,"KS","Rural Connections",,175,2834273000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_2041",,,"Education","true","0063s00000DYxyOAAT",,"2018-09-14 04:00:00",,,"OH","3D Systems",,74,9382901000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_1073",,,"Other","true","0063s00000DYxyPAAT",,"2018-07-10 04:00:00",,,"WA","American Bankers Insurance Group Inc",,115,5817733000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_206",,,"Healthcare & Life Sciences","true","0063s00000DYxyRAAT",,"2017-11-14 05:00:00",,,"WA","First Fleet Corp",,107,6835354000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_164",,,"Energy","true","0063s00000DYxySAAT",,"2018-08-28 04:00:00",,,"AK","Panavision",,194,3094322000
"2019-08-29 20:59:33","Sarah Rivas","true","BROKER_125",,,"Financial Services","true","0063s00000DYxyTAAT",,"2017-12-16 05:00:00",,,"WY","Southern Securities Ltd.",,97,2032271000
"2019-08-29 20:59:33","Lisa Lewis","true","BROKER_272",,,"Technology","true","0063s00000DYxyUAAT",,"2019-02-13 05:00:00",,,"MO","Bluetarp Financial",,41,3661081000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_560","Ball Group","Norma Brown","Energy","true","0063s00000DYxyVAAT","James Coleman","2018-09-30 04:00:00",,"Female","MO","Cardomain Network","Midwest",212,7229264000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_79","Crockett Partners","Linda Campbell","Media","true","0063s00000DYxyXAAT","Justin Chen","2018-10-26 04:00:00",,"Female","NV","Microchip Technology Inc","Midwest",204,6578982000
"2019-08-29 20:59:33","Lisa Lewis","true","BROKER_783",,,"Electronics","true","0063s00000DYxyYAAT",,"2017-10-05 04:00:00",,,"NE","Bidland Systems",,17,6075121000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_201",,,"Recreation","true","0063s00000DYxyZAAT",,"2018-09-04 04:00:00",,,"HI","Microfluidics International Corporation",,43,9774049000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_1926",,,"Insurance","true","0063s00000DYxyaAAD",,"2017-10-19 04:00:00",,,"MT","Credit Acceptance Corporation",,212,6509106000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_1724","Garman Agency","Betty Nguyen","Biotechnology","true","0063s00000DYxybAAD","Anne Powers","2017-10-02 04:00:00",,"Female","AK","QuickArrow.","South East",32,3054574000
"2019-08-29 20:59:33","Anne Powers","true","BROKER_1665","Hart and Hart","David Pierce","Healthcare & Life Sciences","true","0063s00000DYxycAAD","Sandra Parker","2018-02-05 05:00:00",,"Male","SD","Adair  Greene McCann","South East",83,2422712000
"2019-08-29 20:59:33","Heather Willis","true","BROKER_695",,,"Utilities","true","0063s00000DYxyeAAD",,"2018-02-28 05:00:00",,,"CA","undoo.com",,102,5451614000
"2019-08-29 20:59:33","Jennifer Jackson","true","BROKER_1625",,,"Apparel","true","0063s00000DYxygAAD",,"2019-02-05 05:00:00",,,"UT","Telecom Decision Makers",,217,4643247000
"2019-08-29 20:59:33","Melissa Neal","true","BROKER_1857","Insurato","Debra Stephenson","Consulting","true","0063s00000DYxyiAAD","Matthew Hanna","2018-01-10 05:00:00",,"Female","HI","MICROS Systems","South East",58,3005945000
"2019-08-29 20:59:33","Meagan Combs","true","BROKER_310",,,"Engineering","true","0063s00000DYxyjAAD",,"2018-07-18 04:00:00",,,"MI","RiskMetrics Group",,14,7666634000
"2019-08-29 20:59:33","Heather Willis","true","BROKER_1722","Garman Agency","Donna Lovell","Not For Profit","true","0063s00000DYxykAAD","Sandra Parker","2019-06-23 04:00:00",,"Female","WA","Ringtail Solutions","South East",14,5945196000
"2019-08-29 20:59:33","Monica Campbell","true","BROKER_2151","Hart and Hart","Matthew Loden","Machinery","true","0063s00000DYxylAAD","Jeffrey Miranda","2019-02-03 05:00:00",,"Male","MT","Amdocs LTD./ North Carolina Office","South West",85,7995395000
"2019-08-29 20:59:33","Mary Tyler","true","BROKER_435","Zann and Sons","Carolyn Ford","Environmental","true","0063s00000DYxymAAD","James Coleman","2018-12-09 05:00:00",,"Female","MN","Hypertherm","Midwest",151,9944121000
"2019-08-29 20:59:33","Amanda Long","true","BROKER_2212",,,"Shipping","true","0063s00000DYxyoAAD",,"2017-11-10 05:00:00",,,"IL","Grizzard Communications Group",,211,6767555000
"2019-08-29 20:59:33","Sandra Parker","true","BROKER_809","Atkins Agency","Gary Dudley","Not For Profit","true","0063s00000DYxypAAD","Matthew Hanna","2018-01-25 05:00:00",,"Male","NV","GeoLearning","South East",231,2342702000
"2019-08-29 20:59:33","Amanda Long","true","BROKER_892",,,"Food & Beverage","true","0063s00000DYxyuAAD",,"2017-11-06 05:00:00",,,"MI","Virtual Veterans",,32,9908718000
"2019-08-29 20:59:33","James Coleman","true","BROKER_2136",,,"Communications","true","0063s00000DYxyvAAD",,"2019-03-06 05:00:00",,,"VT","West Publishing Corporation",,249,5155184000
"2019-08-29 20:59:33","Chad Russo","true","BROKER_2043",,,"Healthcare & Life Sciences","true","0063s00000DYxywAAD",,"2018-01-07 05:00:00",,,"CT","The Baltimore Sun Newspapers",,165,6240462000
"2019-08-29 20:59:33","Jeffrey Miranda","true","BROKER_215",,,"Entertainment","true","0063s00000DYxyxAAD",,"2017-11-03 04:00:00",,,"MD","Syntel",,124,9404934000
"2019-08-29 20:59:33","Rachel Taylor","true","BROKER_1758",,,"Chemicals","true","0063s00000DYxyyAAD",,"2017-11-10 05:00:00",,,"NH","Cyberdesic",,214,3749622000
"2019-08-29 20:59:33","Evan Bullock","true","BROKER_2016",,,"Agriculture","true","0063s00000DYxz0AAD",,"2018-10-13 04:00:00",,,"RI","ICDS",,58,4816184000
"2019-08-29 20:59:33","Chad Russo","true","BROKER_1857","Insurato","Debra Stephenson","Agriculture","true","0063s00000DYxz2AAD","Matthew Hanna","2017-09-01 04:00:00",,"Female","GA","Flightsafety International Inc","South East",237,4454083000
"2019-08-29 20:59:33","Meagan Combs","true","BROKER_916","Manning and Manning","Darla Smith","Media","true","0063s00000DYxz5AAD","Monica Campbell","2018-06-08 04:00:00",,"Female","NJ","Gambit Communications","North East",124,8151836000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_384",,,"Engineering","true","0063s00000DYxz7AAD",,"2018-09-09 04:00:00",,,"NY","NISA Investment Advisors",,95,3814061000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_2336",,,"Other","true","0063s00000DYxz8AAD",,"2019-06-07 04:00:00",,,"AR","G F Mortgage Inc",,184,2893372000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_1641",,,"Manufacturing","true","0063s00000DYxz9AAD",,"2019-06-30 04:00:00",,,"SC","Kydos Consulting",,120,5092162000
"2019-08-29 20:59:56","Evan Bullock","true","BROKER_999",,,"Communications","true","0063s00000DYxzAAAT",,"2017-09-16 04:00:00",,,"NH","Webb Interactive Services",,121,4839459000
"2019-08-29 20:59:56","Amanda Long","true","BROKER_140",,,"Insurance","true","0063s00000DYxzBAAT",,"2018-01-22 05:00:00",,,"PA","Vertical Venture DOT Co",,162,3680895000
"2019-08-29 20:59:56","Chad Russo","true","BROKER_2337",,,"Government","true","0063s00000DYxzCAAT",,"2017-11-21 05:00:00",,,"DE","Restaurant.com",,167,7340854000
"2019-08-29 20:59:56","Rachel Taylor","true","BROKER_1486",,,"Agriculture","true","0063s00000DYxzDAAT",,"2018-08-31 04:00:00",,,"DE","Mayo Health System",,90,6498037000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_1062",,,"Healthcare & Life Sciences","true","0063s00000DYxzEAAT",,"2017-11-25 05:00:00",,,"VT","Cavu Technologies",,78,5964656000
"2019-08-29 20:59:56","Evan Bullock","true","BROKER_388",,,"Recreation","true","0063s00000DYxzFAAT",,"2018-04-24 04:00:00",,,"MS","iCore Networks",,174,8290372000
"2019-08-29 20:59:56","Jeffrey Miranda","true","BROKER_1359",,,"Apparel","true","0063s00000DYxzGAAT",,"2017-09-07 04:00:00",,,"ME","Reading Alloys",,77,9938561000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_1352","Stahl Agency","Betty Thompson","Healthcare & Life Sciences","true","0063s00000DYxzHAAT","Lisa Lewis","2019-01-29 05:00:00",,"Female","NH","Iris Ink","North West",162,7331889000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_917",,,"Electronics","true","0063s00000DYxzJAAT",,"2019-01-05 05:00:00",,,"DE","Autotester",,224,9143709000
"2019-08-29 20:59:56","Evan Bullock","true","BROKER_1881",,,"Construction","true","0063s00000DYxzKAAT",,"2018-05-25 04:00:00",,,"KY","Neoteric Design Inc",,80,6710083000
"2019-08-29 20:59:56","James Coleman","true","BROKER_962",,,"Machinery","true","0063s00000DYxzLAAT",,"2018-02-24 05:00:00",,,"ME","spiniker media group",,70,3252780000
"2019-08-29 20:59:56","Evan Bullock","true","BROKER_1058","Laurence Agency","Carole Harris","Manufacturing","true","0063s00000DYxzMAAT","Chad Russo","2019-01-01 05:00:00",,"Female","ME","Master Electronics","North West",12,3205656000
"2019-08-29 20:59:56","Chad Russo","true","BROKER_739","Stein Agency","Tory Berryhill","Healthcare & Life Sciences","true","0063s00000DYxzNAAT","Monica Campbell","2018-03-17 04:00:00",,"Female","DE","MECON","North East",63,6931942000
"2019-08-29 20:59:56","Chad Russo","true","BROKER_1080",,,"Telecommunications","true","0063s00000DYxzPAAT",,"2018-12-10 05:00:00",,,"ME","Technology Infrastructure Solution",,188,6323774000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_996",,,"Recreation","true","0063s00000DYxzQAAT",,"2019-07-04 04:00:00",,,"SD","Topline Construction",,64,2983953000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_734","Undiro","Letha Metz","Healthcare & Life Sciences","true","0063s00000DYxzRAAT","Amanda Long","2019-03-25 04:00:00",,"Female","CA","Schmitt & Saville/UtahBrides.com/BrideAccess.com","North East",145,5413037000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_2077",,,"Environmental","true","0063s00000DYxzSAAT",,"2019-05-10 04:00:00",,,"WA","Women and Company",,14,4122161000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_293",,,"Shipping","true","0063s00000DYxzTAAT",,"2017-11-23 05:00:00",,,"MT","SIP Technology & Export LTD",,116,3007959000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_1397",,,"Agriculture","true","0063s00000DYxzUAAT",,"2019-04-17 04:00:00",,,"OH","etv lab",,195,7078586000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_1584","Levin Insurance Agency","Bonnie Ramos","Engineering","true","0063s00000DYxzVAAT","Justin Chen","2017-09-02 04:00:00",,"Female","MO","Plan Express","Midwest",233,4193165000
"2019-08-29 20:59:56","Mary Tyler","true","BROKER_273","Undiro","Franklyn Martinez","Technology","true","0063s00000DYxzXAAT","Melissa Neal","2017-11-04 04:00:00",,"Male","PA","Lionfish Solutions","South West",6,5417625000
"2019-08-29 20:59:56","Anne Powers","true","BROKER_2060",,,"Government","true","0063s00000DYxzYAAT",,"2019-06-23 04:00:00",,,"IA","P C Professional Inc",,76,8131113000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_2148",,,"Electronics","true","0063s00000DYxzZAAT",,"2018-12-31 05:00:00",,,"IN","Cintra Software",,245,6684447000
"2019-08-29 20:59:56","Mary Tyler","true","BROKER_2028",,,"Education","true","0063s00000DYxzaAAD",,"2018-08-21 04:00:00",,,"MI","Digicon Imaging",,31,3841277000
"2019-08-29 20:59:56","Sarah Rivas","true","BROKER_307",,,"Apparel","true","0063s00000DYxzbAAD",,"2018-04-02 04:00:00",,,"HI","Delphi Delco Electronics Systems",,20,8016411000
"2019-08-29 20:59:56","Monica Campbell","true","BROKER_1737",,,"Construction","true","0063s00000DYxzdAAD",,"2018-01-07 05:00:00",,,"NM","Gibbons Surgical Corporation",,157,7579834000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_1336","Manning and Manning","Ashley Nielsen","Electronics","true","0063s00000DYxzeAAD","Chad Russo","2017-08-30 04:00:00",,"Female","LA","Paratek Microwave","North West",188,4981744000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_2087",,,"Transportation","true","0063s00000DYxzfAAD",,"2018-01-18 05:00:00",,,"OK","Amazon Marketplace Old Org?",,202,7372716000
"2019-08-29 20:59:56","Rachel Taylor","true","BROKER_157",,,"Healthcare & Life Sciences","true","0063s00000DYxzgAAD",,"2019-05-07 04:00:00",,,"TN","Conversus Group",,248,4320203000
"2019-08-29 20:59:56","Amanda Long","true","BROKER_2291",,,"Banking","true","0063s00000DYxzhAAD",,"2019-06-12 04:00:00",,,"KS","FL Solar",,749,2019467000
"2019-08-29 20:59:56","Amanda Long","true","BROKER_123",,,"Banking","true","0063s00000DYxziAAD",,"2019-01-05 05:00:00",,,"ND","Revenio",,634,8708778000
"2019-08-29 20:59:56","Heather Willis","true","BROKER_254",,,"Energy","true","0063s00000DYxzjAAD",,"2017-10-08 04:00:00",,,"NV","Security Plan Life Insurance Company",,788,6946730000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_2293",,,"Financial Services","true","0063s00000DYxzkAAD",,"2019-01-30 05:00:00",,,"OR","WestRock Shared Services",,822,5780507000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_614",,,"Shipping","true","0063s00000DYxzlAAD",,"2018-01-21 05:00:00",,,"NE","Skybridge Global",,326,4384003000
"2019-08-29 20:59:56","Sandra Parker","true","BROKER_315",,,"Not For Profit","true","0063s00000DYxzmAAD",,"2018-10-13 04:00:00",,,"NM","ANA Trading Corp USA",,786,8758575000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_1387",,,"Hospitality","true","0063s00000DYxznAAD",,"2018-02-04 05:00:00",,,"NE","Franklin Templeton Companies",,590,3490215000
"2019-08-29 20:59:56","Mary Tyler","true","BROKER_1363","Stahl Agency","Bryan Williams","Education","true","0063s00000DYxzoAAD","Chad Russo","2017-10-14 04:00:00",,"Male","KS","Nitronex Corp.","North West",864,7540451000
"2019-08-29 20:59:56","Lisa Lewis","true","BROKER_729",,,"Education","true","0063s00000DYxzpAAD",,"2018-09-30 04:00:00",,,"ND","Bon Secours Nj Hlth Sys Inc",,320,6332080000
"2019-08-29 20:59:56","Jennifer Jackson","true","BROKER_2114",,,"Healthcare & Life Sciences","true","0063s00000DYxzqAAD",,"2018-10-06 04:00:00",,,"UT","Saber Corporation",,862,6850192000
"2019-08-29 20:59:56","Sarah Rivas","true","BROKER_1354",,,"Environmental","true","0063s00000DYxzrAAD",,"2018-10-10 04:00:00",,,"WA","Waquis",,815,3138933000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_2224",,,"Telecommunications","true","0063s00000DYxzsAAD",,"2017-10-08 04:00:00",,,"MO","Flower City Printing",,274,2287107000
"2019-08-29 20:59:56","Jennifer Jackson","true","BROKER_904",,,"Electronics","true","0063s00000DYxzuAAD",,"2019-05-21 04:00:00",,,"NM","Globalworks Group",,420,2995726000
"2019-08-29 20:59:56","Amanda Long","true","BROKER_1622","Undiro","Blake Hildebrant","Telecommunications","true","0063s00000DYxzvAAD","Matthew Hanna","2017-09-14 04:00:00",,"Male","OH","Kinley & Manbeck, Inc","South East",507,4982057000
"2019-08-29 20:59:56","Heather Willis","true","BROKER_928",,,"Education","true","0063s00000DYxzwAAD",,"2019-03-25 04:00:00",,,"CA","Host Hotels & Resorts",,433,5301302000
"2019-08-29 20:59:56","Jennifer Jackson","true","BROKER_1525",,,"Manufacturing","true","0063s00000DYxzxAAD",,"2017-09-10 04:00:00",,,"UT","Listhub",,773,6005558000
"2019-08-29 20:59:56","James Coleman","true","BROKER_1613","Undiro","Shane Ferreri","Apparel","true","0063s00000DYxzzAAD","Evan Bullock","2018-04-27 04:00:00",,"Male","NH","Robertson & Benevento","North East",481,6880973000
"2019-08-29 20:59:56","Rachel Taylor","true","BROKER_1694",,,"Energy","true","0063s00000DYy00AAD",,"2019-05-20 04:00:00",,,"VT","Mueller Co., Ltd.",,654,3213507000
"2019-08-29 20:59:56","Rachel Taylor","true","BROKER_2155",,,"Not For Profit","true","0063s00000DYy01AAD",,"2018-10-05 04:00:00",,,"MS","Centerlogic Solutions",,338,8756741000
"2019-08-29 20:59:56","Chad Russo","true","BROKER_2308",,,"Shipping","true","0063s00000DYy02AAD",,"2018-01-18 05:00:00",,,"ME","TeleSpectra",,645,3018997000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_1944",,,"Manufacturing","true","0063s00000DYy03AAD",,"2018-07-01 04:00:00",,,"RI","Careopia!",,786,4351102000
"2019-08-29 20:59:56","Monica Campbell","true","BROKER_1642",,,"Construction","true","0063s00000DYy04AAD",,"2017-12-22 05:00:00",,,"CA","Tradelink Holdings",,924,4244165000
"2019-08-29 20:59:56","Mary Tyler","true","BROKER_175",,,"Banking","true","0063s00000DYy06AAD",,"2019-02-27 05:00:00",,,"IL","Sherry Manufacturing Co.",,310,8247492000
"2019-08-29 20:59:56","Matthew Hanna","true","BROKER_788",,,"Construction","true","0063s00000DYy07AAD",,"2018-09-20 04:00:00",,,"DE","Air System Components LP",,709,8353673000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_656",,,"Healthcare & Life Sciences","true","0063s00000DYy08AAD",,"2019-03-11 04:00:00",,,"OR","CALIFORNIA MANUFACTURING TECHNOLOGY CONSULTING",,1390,7398376000
"2019-08-29 20:59:56","Meagan Combs","true","BROKER_1410","Ball Group","Ethel Fredrickson","Food & Beverage","true","0063s00000DYy09AAD","Sarah Rivas","2018-08-02 04:00:00",,"Female","IA","Simpson Strong-Tie Company","North West",4193,8701243000
"2019-08-29 20:59:56","Amanda Long","true","BROKER_1034",,,"Food & Beverage","true","0063s00000DYy0AAAT",,"2018-01-27 05:00:00",,,"OH","Verint Video Solutions",,1105,2949652000
"2019-08-29 20:59:56","Jennifer Jackson","true","BROKER_1977",,,"Other","true","0063s00000DYy0BAAT",,"2018-04-22 04:00:00",,,"CO","Impli",,4421,8906822000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_2147",,,"Agriculture","true","0063s00000DYy0DAAT",,"2018-12-15 05:00:00",,,"NV","Envera",,1913,8620831000
"2019-08-29 20:59:56","Mary Tyler","true","BROKER_287",,,"Insurance","true","0063s00000DYy0EAAT",,"2017-12-21 05:00:00",,,"IA","Hickok Incorporated",,1225,3961947000
"2019-08-29 20:59:56","Heather Willis","true","BROKER_391",,,"Not For Profit","true","0063s00000DYy0FAAT",,"2018-07-22 04:00:00",,,"WA","Condumex, Incorporated",,3776,4404773000
"2019-08-29 20:59:56","Sandra Parker","true","BROKER_1330","Manning and Manning","Kenneth Meyers","Apparel","true","0063s00000DYy0HAAT","Chad Russo","2018-05-24 04:00:00",,"Male","WA","Meredith Springfield","North West",3865,7145390000
"2019-08-29 20:59:56","Melissa Neal","true","BROKER_627","Laurence Agency","Otto Ownby","Chemicals","true","0063s00000DYy0IAAT","Evan Bullock","2018-06-03 04:00:00",,"Male","CO","Autobahn Wholesale","North East",3671,3243050000
