"HASRESPONDED","CONTACTNAME","CONTACTEMAIL","LastProcessedDate","CAMPAIGNNAME","NAME","LEADEMAIL","CAMPAIGNISACTIVE","CONTACTMOBILEPHONE","LEADNAME","CAMPAIGNSTATUS","ID","LEADPHONE","CAMPAIGNSTARTDATE","CAMPAIGNID","CAMPAIGNTYPE","TYPE"
"false","Rebecca Berger","rebeccaberger@example.com","2020-05-25","educate the clients about new 401k plan","Rebecca Berger",,"true","(5901)-127-5901",,"Completed","00v1U000000o1UBQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Marc Hays","marchays@example.com","2020-05-25","educate the clients about new 401k plan","Marc Hays",,"true","(6676)-549-6676",,"Completed","00v1U000000o1UCQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true",,,"2020-05-25","educate the clients about new 401k plan","Elizabeth Sanford","elizabethsanford@example.com","true",,"Elizabeth Sanford","Completed","00v1U000000o1UDQAY","(2477)-451-2477","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true","Jalen Savage","jalensavage@example.com","2020-05-25","educate the clients about new 401k plan","Jalen Savage",,"true","(5229)-729-5229",,"Completed","00v1U000000o1UEQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Jaydin Herrera","jaydinherrera@example.com","2020-05-25","educate the clients about new 401k plan","Jaydin Herrera",,"true","(7904)-468-7904",,"Completed","00v1U000000o1UFQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Deven Murray","devenmurray@example.com","2020-05-25","educate the clients about new 401k plan","Deven Murray",,"true","(9929)-403-9929",,"Completed","00v1U000000o1UGQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Brayan Arroyo","brayanarroyo@example.com","2020-05-25","educate the clients about new 401k plan","Brayan Arroyo",,"true","(5449)-967-5449",,"Completed","00v1U000000o1UHQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Aydan Bates","aydanbates@example.com","2020-05-25","educate the clients about new 401k plan","Aydan Bates",,"true","(1934)-824-1934",,"Completed","00v1U000000o1UIQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Matthias Mathis","matthiasmathis@example.com","2020-05-25","educate the clients about new 401k plan","Matthias Mathis",,"true","(3414)-159-3414",,"Completed","00v1U000000o1UJQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","educate the clients about new 401k plan","Mayra Armstrong","mayraarmstrong@example.com","true",,"Mayra Armstrong","Completed","00v1U000000o1UKQAY","(5285)-459-5285","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true","Amirah Bolton","amirahbolton@example.com","2020-05-25","educate the clients about new 401k plan","Amirah Bolton",,"true","(6064)-636-6064",,"Completed","00v1U000000o1ULQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Gwendolyn Baker","gwendolynbaker@example.com","2020-05-25","educate the clients about new 401k plan","Gwendolyn Baker",,"true","(7560)-297-7560",,"Completed","00v1U000000o1UMQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Keely Lutz","keelylutz@example.com","2020-05-25","educate the clients about new 401k plan","Keely Lutz",,"true","(7020)-896-7020",,"Completed","00v1U000000o1UNQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false",,,"2020-05-25","educate the clients about new 401k plan","Kenyon Hays","kenyonhays@example.com","true",,"Kenyon Hays","Completed","00v1U000000o1UOQAY","(5990)-940-5990","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true","Jaylon Stevenson","jaylonstevenson@example.com","2020-05-25","educate the clients about new 401k plan","Jaylon Stevenson",,"true","(6341)-963-6341",,"Completed","00v1U000000o1UPQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Aryanna Hobbs","aryannahobbs@example.com","2020-05-25","educate the clients about new 401k plan","Aryanna Hobbs",,"true","(8543)-909-8543",,"Completed","00v1U000000o1UQQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false",,,"2020-05-25","educate the clients about new 401k plan","Kira Black","kirablack@example.com","true",,"Kira Black","Completed","00v1U000000o1URQAY","(7691)-335-7691","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Mary Frey","maryfrey@example.com","2020-05-25","educate the clients about new 401k plan","Mary Frey",,"true","(6265)-163-6265",,"Completed","00v1U000000o1USQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Ryder Mills","rydermills@example.com","2020-05-25","educate the clients about new 401k plan","Ryder Mills",,"true","(2224)-135-2224",,"Completed","00v1U000000o1UTQAY",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Moses Schneider","mosesschneider@example.com","2020-05-25","educate the clients about new 401k plan","Moses Schneider",,"true","(5250)-695-5250",,"Completed","00v1U000000o1UUQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","educate the clients about new 401k plan","Victor Murray","victormurray@example.com","true",,"Victor Murray","Completed","00v1U000000o1UVQAY","(4306)-874-4306","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false",,,"2020-05-25","educate the clients about new 401k plan","Reagan Bond","reaganbond@example.com","true",,"Reagan Bond","Completed","00v1U000000o1UWQAY","(8579)-711-8579","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Shaun Duran","shaunduran@example.com","2020-05-25","educate the clients about new 401k plan","Shaun Duran",,"true","(7115)-915-7115",,"Completed","00v1U000000o1UXQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true","Giovanny Avila","giovannyavila@example.com","2020-05-25","educate the clients about new 401k plan","Giovanny Avila",,"true","(9624)-791-9624",,"Completed","00v1U000000o1UYQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true","Raida Potts","raidapotts@example.com","2020-05-25","educate the clients about new 401k plan","Raida Potts",,"true","(4054)-318-4054",,"Completed","00v1U000000o1UZQAY",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true","Alessandro Parrish","alessandroparrish@example.com","2020-05-25","educate the clients about new 401k plan","Alessandro Parrish",,"true","(4782)-890-4782",,"Completed","00v1U000000o1UaQAI",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false",,,"2020-05-25","educate the clients about new 401k plan","Samara Campos","samaracampos@example.com","true",,"Samara Campos","Completed","00v1U000000o1UbQAI","(2167)-219-2167","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Emma Jacobson","emmajacobson@example.com","2020-05-25","educate the clients about new 401k plan","Emma Jacobson",,"true","(1294)-424-1294",,"Completed","00v1U000000o1UcQAI",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Vance Compton","vancecompton@example.com","2020-05-25","educate the clients about new 401k plan","Vance Compton",,"true","(4196)-423-4196",,"Completed","00v1U000000o1UdQAI",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true","Nora Sandoval","norasandoval@example.com","2020-05-25","educate the clients about new 401k plan","Nora Sandoval",,"true","(2354)-391-2354",,"Completed","00v1U000000o1UeQAI",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","educate the clients about new 401k plan","Gillian Reynolds","gillianreynolds@example.com","true",,"Gillian Reynolds","Completed","00v1U000000o1UfQAI","(4055)-776-4055","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false",,,"2020-05-25","educate the clients about new 401k plan","Adams CharitableTrust","adamscharitabletrust@example.com","true",,"Adams CharitableTrust","Completed","00v1U000003wz9XQAQ","(7339)-845-7339","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Neil Symonds","neilsymonds@example.com","2020-05-25","educate the clients about new 401k plan","Neil Symonds",,"true","(8723)-314-8723",,"Completed","00v1U000003wz9YQAQ",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Nigel Adams","nigeladams@example.com","2020-05-25","educate the clients about new 401k plan","Nigel Adams",,"true","(2943)-121-2943",,"Completed","00v1U000003wz9ZQAQ",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Smith, Kohl","smith,kohl@example.com","2020-05-25","educate the clients about new 401k plan","Smith, Kohl",,"true","(1439)-890-1439",,"Completed","00v1U000003wz9aQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","educate the clients about new 401k plan","Kristen Beasley","kristenbeasley@example.com","true",,"Kristen Beasley","Completed","00v1U000003wz9bQAA","(2711)-173-2711","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Fredericka Mccullough","frederickamccullough@example.com","2020-05-25","educate the clients about new 401k plan","Fredericka Mccullough",,"true","(6583)-999-6583",,"Completed","00v1U000003wz9cQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Hedley Church","hedleychurch@example.com","2020-05-25","educate the clients about new 401k plan","Hedley Church",,"true","(3562)-403-3562",,"Completed","00v1U000003wz9dQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Akeem Head","akeemhead@example.com","2020-05-25","educate the clients about new 401k plan","Akeem Head",,"true","(9077)-402-9077",,"Completed","00v1U000003wz9eQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Quinn Cummings","quinncummings@example.com","2020-05-25","educate the clients about new 401k plan","Quinn Cummings",,"true","(3278)-347-3278",,"Completed","00v1U000003wz9fQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Erich Grimes","erichgrimes@example.com","2020-05-25","educate the clients about new 401k plan","Erich Grimes",,"true","(4496)-400-4496",,"Completed","00v1U000003wz9gQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Aquila Mejia","aquilamejia@example.com","2020-05-25","educate the clients about new 401k plan","Aquila Mejia",,"true","(8323)-711-8323",,"Completed","00v1U000003wz9hQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","educate the clients about new 401k plan","Grant Cline","grantcline@example.com","true",,"Grant Cline","Completed","00v1U000003wz9iQAA","(1429)-370-1429","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true",,,"2020-05-25","educate the clients about new 401k plan","Pamela Ayala","pamelaayala@example.com","true",,"Pamela Ayala","Completed","00v1U000003wz9jQAA","(1172)-973-1172","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Lucius Fry","luciusfry@example.com","2020-05-25","educate the clients about new 401k plan","Lucius Fry",,"true","(1529)-905-1529",,"Completed","00v1U000003wz9kQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false",,,"2020-05-25","educate the clients about new 401k plan","Penelope Solis","penelopesolis@example.com","true",,"Penelope Solis","Completed","00v1U000003wz9lQAA","(4681)-324-4681","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true",,,"2020-05-25","educate the clients about new 401k plan","Xanthus Wilkins","xanthuswilkins@example.com","true",,"Xanthus Wilkins","Completed","00v1U000003wz9mQAA","(5703)-508-5703","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Dorian Newton","doriannewton@example.com","2020-05-25","educate the clients about new 401k plan","Dorian Newton",,"true","(6073)-245-6073",,"Completed","00v1U000003wz9nQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true",,,"2020-05-25","educate the clients about new 401k plan","Idola Le","idolale@example.com","true",,"Idola Le","Completed","00v1U000003wz9oQAA","(2659)-994-2659","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true",,,"2020-05-25","educate the clients about new 401k plan","Wade Greer","wadegreer@example.com","true",,"Wade Greer","Completed","00v1U000003wz9pQAA","(5572)-122-5572","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"true",,,"2020-05-25","educate the clients about new 401k plan","Blaze Pennington","blazepennington@example.com","true",,"Blaze Pennington","Completed","00v1U000003wz9qQAA","(1051)-680-1051","2019-11-18","7011U000000USWTQA4","Event","Lead and Referral"
"false","Marvin Garcia","marvingarcia@example.com","2020-05-25","educate the clients about new 401k plan","Marvin Garcia",,"true","(1414)-990-1414",,"Completed","00v1U000003wz9rQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Genevieve Bauer","genevievebauer@example.com","2020-05-25","educate the clients about new 401k plan","Genevieve Bauer",,"true","(9404)-955-9404",,"Completed","00v1U000003wz9sQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Lael Rutledge","laelrutledge@example.com","2020-05-25","educate the clients about new 401k plan","Lael Rutledge",,"true","(2538)-918-2538",,"Completed","00v1U000003wz9tQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"true","Tatum Holt","tatumholt@example.com","2020-05-25","educate the clients about new 401k plan","Tatum Holt",,"true","(3425)-546-3425",,"Completed","00v1U000003wz9uQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"false","Seth Frost","sethfrost@example.com","2020-05-25","educate the clients about new 401k plan","Seth Frost",,"true","(4591)-688-4591",,"Completed","00v1U000003wz9vQAA",,"2019-11-18","7011U000000USWTQA4","Event","Contact"
"false","Orla Weeks","orlaweeks@example.com","2020-05-25","educate the clients about new 401k plan","Orla Weeks",,"true","(3091)-789-3091",,"Completed","00v1U000003wz9wQAA",,"2019-11-18","7011U000000USWTQA4","Event","Prospect"
"true",,,"2020-05-25","Widgets Webinar (Sample)","Amos May","amosmay@example.com","false",,"Amos May","Planned","00v1U000003wz9xQAA","(7968)-896-7968","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false","Lynn Davidson","lynndavidson@example.com","2020-05-25","Widgets Webinar (Sample)","Lynn Davidson",,"false","(4866)-292-4866",,"Planned","00v1U000003wz9yQAA",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Caleb Mccray","calebmccray@example.com","2020-05-25","Widgets Webinar (Sample)","Caleb Mccray",,"false","(7442)-623-7442",,"Planned","00v1U000003wz9zQAA",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Raphael Snider","raphaelsnider@example.com","2020-05-25","Widgets Webinar (Sample)","Raphael Snider",,"false","(7631)-551-7631",,"Planned","00v1U000003wzA0QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Slade Lindsay","sladelindsay@example.com","2020-05-25","Widgets Webinar (Sample)","Slade Lindsay",,"false","(9581)-350-9581",,"Planned","00v1U000003wzA1QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Roth Guy","rothguy@example.com","2020-05-25","Widgets Webinar (Sample)","Roth Guy",,"false","(4432)-117-4432",,"Planned","00v1U000003wzA2QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Nicole Savage","nicolesavage@example.com","false",,"Nicole Savage","Planned","00v1U000003wzA3QAI","(9500)-356-9500","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Stephen Pittman","stephenpittman@example.com","false",,"Stephen Pittman","Planned","00v1U000003wzA4QAI","(9815)-466-9815","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Brian Williamson","brianwilliamson@example.com","false",,"Brian Williamson","Planned","00v1U000003wzA5QAI","(5999)-742-5999","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Clementine Hughes","clementinehughes@example.com","false",,"Clementine Hughes","Planned","00v1U000003wzA6QAI","(1411)-310-1411","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false","Penelope Briggs","penelopebriggs@example.com","2020-05-25","Widgets Webinar (Sample)","Penelope Briggs",,"false","(7179)-106-7179",,"Planned","00v1U000003wzA7QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Raja Oneal","rajaoneal@example.com","2020-05-25","Widgets Webinar (Sample)","Raja Oneal",,"false","(3295)-291-3295",,"Planned","00v1U000003wzA8QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Edan Downs","edandowns@example.com","2020-05-25","Widgets Webinar (Sample)","Edan Downs",,"false","(9285)-391-9285",,"Planned","00v1U000003wzA9QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Quon Holcomb","quonholcomb@example.com","2020-05-25","Widgets Webinar (Sample)","Quon Holcomb",,"false","(4397)-315-4397",,"Planned","00v1U000003wzAAQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Selma Dodson","selmadodson@example.com","2020-05-25","Widgets Webinar (Sample)","Selma Dodson",,"false","(3544)-611-3544",,"Planned","00v1U000003wzABQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Abraham Tyler","abrahamtyler@example.com","2020-05-25","Widgets Webinar (Sample)","Abraham Tyler",,"false","(4286)-361-4286",,"Planned","00v1U000003wzACQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Maryam Ramsey","maryamramsey@example.com","2020-05-25","Widgets Webinar (Sample)","Maryam Ramsey",,"false","(3535)-699-3535",,"Planned","00v1U000003wzADQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Kirestin Wilkins","kirestinwilkins@example.com","2020-05-25","Widgets Webinar (Sample)","Kirestin Wilkins",,"false","(9806)-112-9806",,"Planned","00v1U000003wzAEQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Gavin Blevins","gavinblevins@example.com","2020-05-25","Widgets Webinar (Sample)","Gavin Blevins",,"false","(7502)-327-7502",,"Planned","00v1U000003wzAFQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Ruby Gay","rubygay@example.com","2020-05-25","Widgets Webinar (Sample)","Ruby Gay",,"false","(4609)-611-4609",,"Planned","00v1U000003wzAGQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Armand Knowles","armandknowles@example.com","2020-05-25","Widgets Webinar (Sample)","Armand Knowles",,"false","(3904)-386-3904",,"Planned","00v1U000003wzAHQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Noah Rosa","noahrosa@example.com","false",,"Noah Rosa","Planned","00v1U000003wzAIQAY","(9607)-260-9607","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false","Lacey Snider","laceysnider@example.com","2020-05-25","Widgets Webinar (Sample)","Lacey Snider",,"false","(1783)-786-1783",,"Planned","00v1U000003wzAJQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Sacha Mooney","sachamooney@example.com","2020-05-25","Widgets Webinar (Sample)","Sacha Mooney",,"false","(4721)-445-4721",,"Planned","00v1U000003wzAKQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Brady Frazier","bradyfrazier@example.com","false",,"Brady Frazier","Planned","00v1U000003wzALQAY","(9181)-602-9181","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Fitzgerald Coffey","fitzgeraldcoffey@example.com","false",,"Fitzgerald Coffey","Planned","00v1U000003wzAMQAY","(6798)-522-6798","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Hayes Huff","hayeshuff@example.com","2020-05-25","Widgets Webinar (Sample)","Hayes Huff",,"false","(6999)-801-6999",,"Planned","00v1U000003wzANQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Ferdinand Jennings","ferdinandjennings@example.com","false",,"Ferdinand Jennings","Planned","00v1U000003wzAOQAY","(3840)-485-3840","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Ishmael Shaw","ishmaelshaw@example.com","2020-05-25","Widgets Webinar (Sample)","Ishmael Shaw",,"false","(2866)-887-2866",,"Planned","00v1U000003wzAPQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Constance Gill","constancegill@example.com","2020-05-25","Widgets Webinar (Sample)","Constance Gill",,"false","(2910)-847-2910",,"Planned","00v1U000003wzAQQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Thor David","thordavid@example.com","2020-05-25","Widgets Webinar (Sample)","Thor David",,"false","(3038)-272-3038",,"Planned","00v1U000003wzARQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Edward Wood","edwardwood@example.com","2020-05-25","Widgets Webinar (Sample)","Edward Wood",,"false","(3832)-130-3832",,"Planned","00v1U000003wzASQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Oscar Duncan","oscarduncan@example.com","2020-05-25","Widgets Webinar (Sample)","Oscar Duncan",,"false","(6362)-797-6362",,"Planned","00v1U000003wzATQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Mohammad Diaz","mohammaddiaz@example.com","false",,"Mohammad Diaz","Planned","00v1U000003wzAUQAY","(8848)-177-8848","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Samson Gordon","samsongordon@example.com","2020-05-25","Widgets Webinar (Sample)","Samson Gordon",,"false","(4066)-489-4066",,"Planned","00v1U000003wzAVQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Charissa Fulton","charissafulton@example.com","2020-05-25","Widgets Webinar (Sample)","Charissa Fulton",,"false","(5828)-476-5828",,"Planned","00v1U000003wzAWQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Amity Schroeder","amityschroeder@example.com","2020-05-25","Widgets Webinar (Sample)","Amity Schroeder",,"false","(6830)-911-6830",,"Planned","00v1U000003wzAXQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true",,,"2020-05-25","Widgets Webinar (Sample)","Kristen Beasley","kristenbeasley@example.com","false",,"Kristen Beasley","Planned","00v1U000003x0NtQAI","(5650)-208-5650","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Hedley Church","hedleychurch@example.com","2020-05-25","Widgets Webinar (Sample)","Hedley Church",,"false","(3767)-995-3767",,"Planned","00v1U000003x0NuQAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Akeem Head","akeemhead@example.com","2020-05-25","Widgets Webinar (Sample)","Akeem Head",,"false","(5933)-370-5933",,"Planned","00v1U000003x0NvQAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Quinn Cummings","quinncummings@example.com","false",,"Quinn Cummings","Planned","00v1U000003x0NwQAI","(6954)-880-6954","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Erich Grimes","erichgrimes@example.com","2020-05-25","Widgets Webinar (Sample)","Erich Grimes",,"false","(5288)-693-5288",,"Planned","00v1U000003x0NxQAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Penelope Solis","penelopesolis@example.com","false",,"Penelope Solis","Planned","00v1U000003x0NyQAI","(6073)-393-6073","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Widgets Webinar (Sample)","Xanthus Wilkins","xanthuswilkins@example.com","false",,"Xanthus Wilkins","Planned","00v1U000003x0NzQAI","(1568)-872-1568","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Widgets Webinar (Sample)","Dorian Newton","doriannewton@example.com","false",,"Dorian Newton","Planned","00v1U000003x0O0QAI","(4223)-876-4223","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Genevieve Bauer","genevievebauer@example.com","2020-05-25","Widgets Webinar (Sample)","Genevieve Bauer",,"false","(5505)-767-5505",,"Planned","00v1U000003x0O1QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true",,,"2020-05-25","Widgets Webinar (Sample)","Seth Frost","sethfrost@example.com","false",,"Seth Frost","Planned","00v1U000003x0O2QAI","(3156)-376-3156","2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Lead and Referral"
"true","Raphael Snider","raphaelsnider@example.com","2020-05-25","Widgets Webinar (Sample)","Raphael Snider",,"false","(9365)-613-9365",,"Planned","00v1U000003x0O3QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Roth Guy","rothguy@example.com","2020-05-25","Widgets Webinar (Sample)","Roth Guy",,"false","(5579)-573-5579",,"Planned","00v1U000003x0O4QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Stephen Pittman","stephenpittman@example.com","2020-05-25","Widgets Webinar (Sample)","Stephen Pittman",,"false","(2390)-385-2390",,"Planned","00v1U000003x0O5QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Clementine Hughes","clementinehughes@example.com","2020-05-25","Widgets Webinar (Sample)","Clementine Hughes",,"false","(2684)-774-2684",,"Planned","00v1U000003x0O6QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Penelope Briggs","penelopebriggs@example.com","2020-05-25","Widgets Webinar (Sample)","Penelope Briggs",,"false","(3930)-220-3930",,"Planned","00v1U000003x0O7QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Raja Oneal","rajaoneal@example.com","2020-05-25","Widgets Webinar (Sample)","Raja Oneal",,"false","(6924)-519-6924",,"Planned","00v1U000003x0O8QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Ruby Gay","rubygay@example.com","2020-05-25","Widgets Webinar (Sample)","Ruby Gay",,"false","(1946)-699-1946",,"Planned","00v1U000003x0O9QAI",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"false","Fitzgerald Coffey","fitzgeraldcoffey@example.com","2020-05-25","Widgets Webinar (Sample)","Fitzgerald Coffey",,"false","(6347)-251-6347",,"Planned","00v1U000003x0OAQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Constance Gill","constancegill@example.com","2020-05-25","Widgets Webinar (Sample)","Constance Gill",,"false","(6906)-821-6906",,"Planned","00v1U000003x0OBQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Contact"
"true","Charissa Fulton","charissafulton@example.com","2020-05-25","Widgets Webinar (Sample)","Charissa Fulton",,"false","(5923)-220-5923",,"Planned","00v1U000003x0OCQAY",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"false","Akeem Head","akeemhead@example.com","2020-05-25","Widgets Webinar (Sample)","Akeem Head",,"false","(6808)-448-6808",,"Planned","00v1U000000oHvuQAE",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Quinn Cummings","quinncummings@example.com","2020-05-25","Widgets Webinar (Sample)","Quinn Cummings",,"false","(4321)-117-4321",,"Planned","00v1U000000oHvvQAE",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
