"BalanceBeforeReset","ExpirablePoints","Id","LastExpirationProcessRunDate","LastResetDate","LoyaltyMemberId","LoyaltyProgramCurrency.CostperUnit","LoyaltyProgramCurrency.CurrencyType","LoyaltyProgramCurrency.Id","LoyaltyProgramCurrency.IsPrimary","LoyaltyProgramCurrency.NQP_Currency","LoyaltyProgramCurrency.QP_Currency","LoyaltyProgramCurrencyId","LoyaltyProgramMember.Account.Name","LoyaltyProgramMember.AccountContact.Id","LoyaltyProgramMember.Contact.Birthdate","LoyaltyProgramMember.Contact.MobilePhone","LoyaltyProgramMember.Contact.Name","LoyaltyProgramMember.EnrollmentChannel","LoyaltyProgramMember.EnrollmentDate","LoyaltyProgramMember.IsReferral","LoyaltyProgramMember.LastActivityDate","LoyaltyProgramMember.LeadOrContactId","LoyaltyProgramMember.LeadOrContactName","LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyProgramMember.MemberName","LoyaltyProgramMember.MemberStatus","LoyaltyProgramMember.MemberType","LoyaltyProgramMember.MembershipEndDate","LoyaltyProgramMember.MembershipNumber","LoyaltyProgramMember.ProgramId","LoyaltyProgramMember.Referrer.Account.Name","LoyaltyProgramMember.Referrer.Contact.Birthdate","LoyaltyProgramMember.Referrer.Contact.MobilePhone","LoyaltyProgramMember.Referrer.Contact.Name","MemberTier.LoyaltyTier.LoyaltyTierGroup.Name","MemberTier.LoyaltyTier.Name","Name","NextResetDate","PointsBalance","PointsBalance_Amount","TotalPointsAccrued","TotalPointsExpired","TotalPointsRedeemed","LastProcessedDate"
,,"0lzB0000000XcntIAC",,,"0lMB0000000RILIMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data174 Trail174","CallCenter",2020-11-03,"No",,"003B000000IXi3EIAT","Q4Data174 Trail174","NTO Insider","Q4Data174 Trail174","Active","Individual",,"IndivAiK_432","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-05-03,2382,,2382,,,2021-11-01
,,"0lzB0000000XcnuIAC",,,"0lMB0000000RILJMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data175 Trail175","Social",2021-09-11,"No",,"003B000000IXi3FIAT","Q4Data175 Trail175","NTO Insider","Q4Data175 Trail175","Active","Individual",,"IndivAiK_433","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcnvIAC",,,"0lMB0000000RILJMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data175 Trail175","Social",2021-09-11,"No",,"003B000000IXi3FIAT","Q4Data175 Trail175","NTO Insider","Q4Data175 Trail175","Active","Individual",,"IndivAiK_433","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,716,7.16,716,,,2021-11-01
,,"0lzB0000000XcnwIAC",,,"0lMB0000000RILJMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data175 Trail175","Social",2021-09-11,"No",,"003B000000IXi3FIAT","Q4Data175 Trail175","NTO Insider","Q4Data175 Trail175","Active","Individual",,"IndivAiK_433","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-03-11,,,,,,2021-11-01
,,"0lzB0000000XcnxIAC",,,"0lMB0000000RILKMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data176 Trail176","CallCenter",2020-09-02,"No",,"003B000000IXi3GIAT","Q4Data176 Trail176","NTO Insider","Q4Data176 Trail176","Active","Individual",,"IndivAiK_437","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2940,,2940,,,2021-11-01
,,"0lzB0000000XcnyIAC",,,"0lMB0000000RILKMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data176 Trail176","CallCenter",2020-09-02,"No",,"003B000000IXi3GIAT","Q4Data176 Trail176","NTO Insider","Q4Data176 Trail176","Active","Individual",,"IndivAiK_437","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14471,144.71,14476,,5,2021-11-01
,,"0lzB0000000XcnzIAC",,,"0lMB0000000RILKMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data176 Trail176","CallCenter",2020-09-02,"No",,"003B000000IXi3GIAT","Q4Data176 Trail176","NTO Insider","Q4Data176 Trail176","Active","Individual",,"IndivAiK_437","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-02,,,,,,2021-11-01
,,"0lzB0000000Xco0IAC",,,"0lMB0000000RILLMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data177 Trail177","Social",2020-02-27,"No",,"003B000000IXi3HIAT","Q4Data177 Trail177","NTO Insider","Q4Data177 Trail177","Active","Individual",,"IndivAiK_438","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,5556,,5556,,,2021-11-01
,,"0lzB0000000Xco1IAC",,,"0lMB0000000RILLMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data177 Trail177","Social",2020-02-27,"No",,"003B000000IXi3HIAT","Q4Data177 Trail177","NTO Insider","Q4Data177 Trail177","Active","Individual",,"IndivAiK_438","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,15258,152.58,15263,,5,2021-11-01
,,"0lzB0000000Xco2IAC",,,"0lMB0000000RILLMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data177 Trail177","Social",2020-02-27,"No",,"003B000000IXi3HIAT","Q4Data177 Trail177","NTO Insider","Q4Data177 Trail177","Active","Individual",,"IndivAiK_438","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-08-27,,,,,,2021-11-01
,,"0lzB0000000Xco3IAC",,,"0lMB0000000RILMMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data178 Trail178","Email",2021-07-21,"No",,"003B000000IXi3IIAT","Q4Data178 Trail178","NTO Insider","Q4Data178 Trail178","Active","Individual",,"IndivAiK_439","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000Xco4IAC",,,"0lMB0000000RILMMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data178 Trail178","Email",2021-07-21,"No",,"003B000000IXi3IIAT","Q4Data178 Trail178","NTO Insider","Q4Data178 Trail178","Active","Individual",,"IndivAiK_439","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,603,6.03,603,,,2021-11-01
,,"0lzB0000000Xco5IAC",,,"0lMB0000000RILMMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data178 Trail178","Email",2021-07-21,"No",,"003B000000IXi3IIAT","Q4Data178 Trail178","NTO Insider","Q4Data178 Trail178","Active","Individual",,"IndivAiK_439","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000Xco6IAC",,,"0lMB0000000RILNMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data179 Trail179","Web",2021-02-05,"No",,"003B000000IXi3JIAT","Q4Data179 Trail179","NTO Insider","Q4Data179 Trail179","Active","Individual",,"IndivAiK_440","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,3316,,3316,,,2021-11-01
,,"0lzB0000000Xco7IAC",,,"0lMB0000000RILNMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data179 Trail179","Web",2021-02-05,"No",,"003B000000IXi3JIAT","Q4Data179 Trail179","NTO Insider","Q4Data179 Trail179","Active","Individual",,"IndivAiK_440","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,15324,153.24,15329,,5,2021-11-01
,,"0lzB0000000Xco8IAC",,,"0lMB0000000RILNMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data179 Trail179","Web",2021-02-05,"No",,"003B000000IXi3JIAT","Q4Data179 Trail179","NTO Insider","Q4Data179 Trail179","Active","Individual",,"IndivAiK_440","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-08-05,6895,,6895,,,2021-11-01
,,"0lzB0000000Xco9IAC",,,"0lMB0000000RILOMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data180 Trail180","POS",2020-04-14,"No",,"003B000000IXi3KIAT","Q4Data180 Trail180","NTO Insider","Q4Data180 Trail180","Active","Individual",,"IndivAiK_441","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,6244,,6244,,,2021-11-01
,,"0lzB0000000XcoAIAS",,,"0lMB0000000RILOMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data180 Trail180","POS",2020-04-14,"No",,"003B000000IXi3KIAT","Q4Data180 Trail180","NTO Insider","Q4Data180 Trail180","Active","Individual",,"IndivAiK_441","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14788,147.88,14793,,5,2021-11-01
,,"0lzB0000000XcoBIAS",,,"0lMB0000000RILOMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data180 Trail180","POS",2020-04-14,"No",,"003B000000IXi3KIAT","Q4Data180 Trail180","NTO Insider","Q4Data180 Trail180","Active","Individual",,"IndivAiK_441","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-10-14,,,,,,2021-11-01
,,"0lzB0000000XcoCIAS",,,"0lMB0000000RILPMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data181 Trail181","CallCenter",2021-02-28,"No",,"003B000000IXi3LIAT","Q4Data181 Trail181","NTO Insider","Q4Data181 Trail181","Active","Individual",,"IndivAiK_442","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1136,,2320,,1184,2021-11-01
,,"0lzB0000000XcoDIAS",,,"0lMB0000000RILPMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data181 Trail181","CallCenter",2021-02-28,"No",,"003B000000IXi3LIAT","Q4Data181 Trail181","NTO Insider","Q4Data181 Trail181","Active","Individual",,"IndivAiK_442","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,13736,137.36,14806,,1070,2021-11-01
,,"0lzB0000000XcoEIAS",,,"0lMB0000000RILPMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data181 Trail181","CallCenter",2021-02-28,"No",,"003B000000IXi3LIAT","Q4Data181 Trail181","NTO Insider","Q4Data181 Trail181","Active","Individual",,"IndivAiK_442","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-08-28,7010,,7010,,,2021-11-01
,,"0lzB0000000XcoFIAS",,,"0lMB0000000RILQMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data182 Trail182","Social",2021-09-04,"No",,"003B000000IXi3MIAT","Q4Data182 Trail182","NTO Insider","Q4Data182 Trail182","Active","Individual",,"IndivAiK_443","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcoGIAS",,,"0lMB0000000RILQMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data182 Trail182","Social",2021-09-04,"No",,"003B000000IXi3MIAT","Q4Data182 Trail182","NTO Insider","Q4Data182 Trail182","Active","Individual",,"IndivAiK_443","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,506,5.06,1084,,578,2021-11-01
,,"0lzB0000000XcoHIAS",,,"0lMB0000000RILQMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data182 Trail182","Social",2021-09-04,"No",,"003B000000IXi3MIAT","Q4Data182 Trail182","NTO Insider","Q4Data182 Trail182","Active","Individual",,"IndivAiK_443","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-03-04,,,,,,2021-11-01
,,"0lzB0000000XcoIIAS",,,"0lMB0000000RILRMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data183 Trail183","Email",2021-06-28,"No",,"003B000000IXi3NIAT","Q4Data183 Trail183","NTO Insider","Q4Data183 Trail183","Active","Individual",,"IndivAiK_434","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcoJIAS",,,"0lMB0000000RILRMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data183 Trail183","Email",2021-06-28,"No",,"003B000000IXi3NIAT","Q4Data183 Trail183","NTO Insider","Q4Data183 Trail183","Active","Individual",,"IndivAiK_434","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,258,2.58,952,,694,2021-11-01
,,"0lzB0000000XcoKIAS",,,"0lMB0000000RILRMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data183 Trail183","Email",2021-06-28,"No",,"003B000000IXi3NIAT","Q4Data183 Trail183","NTO Insider","Q4Data183 Trail183","Active","Individual",,"IndivAiK_434","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-12-28,,,,,,2021-11-01
,,"0lzB0000000XcoLIAS",,,"0lMB0000000RILSMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data184 Trail184","Web",2020-06-11,"No",,"003B000000IXi3OIAT","Q4Data184 Trail184","NTO Insider","Q4Data184 Trail184","Active","Individual",,"IndivAiK_435","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,7205,,7205,,,2021-11-01
,,"0lzB0000000XcoMIAS",,,"0lMB0000000RILSMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data184 Trail184","Web",2020-06-11,"No",,"003B000000IXi3OIAT","Q4Data184 Trail184","NTO Insider","Q4Data184 Trail184","Active","Individual",,"IndivAiK_435","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14409,144.09,15129,,720,2021-11-01
,,"0lzB0000000XcoNIAS",,,"0lMB0000000RILSMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data184 Trail184","Web",2020-06-11,"No",,"003B000000IXi3OIAT","Q4Data184 Trail184","NTO Insider","Q4Data184 Trail184","Active","Individual",,"IndivAiK_435","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-12-11,,,,,,2021-11-01
,,"0lzB0000000XcoOIAS",,,"0lMB0000000RILTMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data185 Trail185","POS",2020-09-14,"No",,"003B000000IXi3PIAT","Q4Data185 Trail185","NTO Insider","Q4Data185 Trail185","Active","Individual",,"IndivAiK_436","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,381,,1597,,1216,2021-11-01
,,"0lzB0000000XcoPIAS",,,"0lMB0000000RILTMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data185 Trail185","POS",2020-09-14,"No",,"003B000000IXi3PIAT","Q4Data185 Trail185","NTO Insider","Q4Data185 Trail185","Active","Individual",,"IndivAiK_436","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12616,126.16,13765,,1149,2021-11-01
,,"0lzB0000000XcoQIAS",,,"0lMB0000000RILTMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data185 Trail185","POS",2020-09-14,"No",,"003B000000IXi3PIAT","Q4Data185 Trail185","NTO Insider","Q4Data185 Trail185","Active","Individual",,"IndivAiK_436","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-14,5978,,5978,,,2021-11-01
,,"0lzB0000000XcoRIAS",,,"0lMB0000000RILUMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data186 Trail186","Email",2020-06-06,"No",,"003B000000IXi3QIAT","Q4Data186 Trail186","NTO Insider","Q4Data186 Trail186","Active","Individual",,"IndivAiK_444","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,6340,,6340,,,2021-11-01
,,"0lzB0000000XcoSIAS",,,"0lMB0000000RILUMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data186 Trail186","Email",2020-06-06,"No",,"003B000000IXi3QIAT","Q4Data186 Trail186","NTO Insider","Q4Data186 Trail186","Active","Individual",,"IndivAiK_444","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14817,148.17,15483,,666,2021-11-01
,,"0lzB0000000XcoTIAS",,,"0lMB0000000RILUMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data186 Trail186","Email",2020-06-06,"No",,"003B000000IXi3QIAT","Q4Data186 Trail186","NTO Insider","Q4Data186 Trail186","Active","Individual",,"IndivAiK_444","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-12-06,,,,,,2021-11-01
,,"0lzB0000000XcoUIAS",,,"0lMB0000000RILVMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data187 Trail187","Web",2021-11-25,"No",,"003B000000IXi3RIAT","Q4Data187 Trail187","NTO Insider","Q4Data187 Trail187","Active","Individual",,"IndivAiK_445","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcoVIAS",,,"0lMB0000000RILVMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data187 Trail187","Web",2021-11-25,"No",,"003B000000IXi3RIAT","Q4Data187 Trail187","NTO Insider","Q4Data187 Trail187","Active","Individual",,"IndivAiK_445","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcoWIAS",,,"0lMB0000000RILVMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data187 Trail187","Web",2021-11-25,"No",,"003B000000IXi3RIAT","Q4Data187 Trail187","NTO Insider","Q4Data187 Trail187","Active","Individual",,"IndivAiK_445","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-05-25,,,,,,2021-11-01
,,"0lzB0000000XcoXIAS",,,"0lMB0000000RILWMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data188 Trail188","POS",2021-12-08,"No",,"003B000000IXi3SIAT","Q4Data188 Trail188","NTO Insider","Q4Data188 Trail188","Active","Individual",,"IndivAiK_446","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcoYIAS",,,"0lMB0000000RILWMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data188 Trail188","POS",2021-12-08,"No",,"003B000000IXi3SIAT","Q4Data188 Trail188","NTO Insider","Q4Data188 Trail188","Active","Individual",,"IndivAiK_446","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcoZIAS",,,"0lMB0000000RILWMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data188 Trail188","POS",2021-12-08,"No",,"003B000000IXi3SIAT","Q4Data188 Trail188","NTO Insider","Q4Data188 Trail188","Active","Individual",,"IndivAiK_446","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-06-08,,,,,,2021-11-01
,,"0lzB0000000XcoaIAC",,,"0lMB0000000RILXMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data189 Trail189","CallCenter",2020-09-09,"No",,"003B000000IXi3TIAT","Q4Data189 Trail189","NTO Insider","Q4Data189 Trail189","Active","Individual",,"IndivAiK_447","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1729,,1729,,,2021-11-01
,,"0lzB0000000XcobIAC",,,"0lMB0000000RILXMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data189 Trail189","CallCenter",2020-09-09,"No",,"003B000000IXi3TIAT","Q4Data189 Trail189","NTO Insider","Q4Data189 Trail189","Active","Individual",,"IndivAiK_447","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,11240,112.4,11996,,756,2021-11-01
,,"0lzB0000000XcocIAC",,,"0lMB0000000RILXMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data189 Trail189","CallCenter",2020-09-09,"No",,"003B000000IXi3TIAT","Q4Data189 Trail189","NTO Insider","Q4Data189 Trail189","Active","Individual",,"IndivAiK_447","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-09,5576,,5576,,,2021-11-01
,,"0lzB0000000XcodIAC",,,"0lMB0000000RILYMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data190 Trail190","Social",2020-05-12,"No",,"003B000000IXi3UIAT","Q4Data190 Trail190","NTO Insider","Q4Data190 Trail190","Active","Individual",,"IndivAiK_448","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,6254,,6254,,,2021-11-01
,,"0lzB0000000XcoeIAC",,,"0lMB0000000RILYMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data190 Trail190","Social",2020-05-12,"No",,"003B000000IXi3UIAT","Q4Data190 Trail190","NTO Insider","Q4Data190 Trail190","Active","Individual",,"IndivAiK_448","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12616,126.16,13157,,541,2021-11-01
,,"0lzB0000000XcofIAC",,,"0lMB0000000RILYMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data190 Trail190","Social",2020-05-12,"No",,"003B000000IXi3UIAT","Q4Data190 Trail190","NTO Insider","Q4Data190 Trail190","Active","Individual",,"IndivAiK_448","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-11-12,,,,,,2021-11-01
,,"0lzB0000000XcogIAC",,,"0lMB0000000RILZMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data191 Trail191","Email",2020-06-22,"No",,"003B000000IXi3VIAT","Q4Data191 Trail191","NTO Insider","Q4Data191 Trail191","Active","Individual",,"IndivAiK_449","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2584,,2584,,,2021-11-01
,,"0lzB0000000XcohIAC",,,"0lMB0000000RILZMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data191 Trail191","Email",2020-06-22,"No",,"003B000000IXi3VIAT","Q4Data191 Trail191","NTO Insider","Q4Data191 Trail191","Active","Individual",,"IndivAiK_449","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,10764,107.64,11509,,745,2021-11-01
,,"0lzB0000000XcoiIAC",,,"0lMB0000000RILZMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data191 Trail191","Email",2020-06-22,"No",,"003B000000IXi3VIAT","Q4Data191 Trail191","NTO Insider","Q4Data191 Trail191","Active","Individual",,"IndivAiK_449","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-12-22,,,,,,2021-11-01
,,"0lzB0000000XcojIAC",,,"0lMB0000000RILaMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data90 Trail90","Web",2021-11-16,"No",,"003B000000IXi3tIAD","Q4Data90 Trail90","NTO Insider","Q4Data90 Trail90","Active","Individual",,"IndivAiK_450","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcokIAC",,,"0lMB0000000RILaMAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data90 Trail90","Web",2021-11-16,"No",,"003B000000IXi3tIAD","Q4Data90 Trail90","NTO Insider","Q4Data90 Trail90","Active","Individual",,"IndivAiK_450","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,10000,100,10000,,,2021-11-01
,,"0lzB0000000XcolIAC",,,"0lMB0000000RILaMAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data90 Trail90","Web",2021-11-16,"No",,"003B000000IXi3tIAD","Q4Data90 Trail90","NTO Insider","Q4Data90 Trail90","Active","Individual",,"IndivAiK_450","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-05-16,,,,,,2021-11-01
