"EffectiveDate","ExpirationDate","Id","LoyaltyMemberCurrency.LoyaltyProgramCurrency.NQP_Currency","LoyaltyMemberCurrency.LoyaltyProgramCurrency.QP_Currency","LoyaltyMemberCurrency.LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberName","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberType","LoyaltyMemberTier.LoyaltyTier.LoyaltyTierGroup.Name","LoyaltyMemberTier.LoyaltyTier.Name","LoyaltyProgramMemberId","PromotionId","Status","TransactionJournalId","UseDate","VoucherDefinition.CostPerVoucher","VoucherDefinition.EffectiveDate","VoucherDefinition.ExpirationDate","VoucherDefinition.Type","VoucherDefinitionId","LastProcessedDate"
2021-02-26,2022-02-25,"0kDB0000000CaVkMAK","Points","Number of Transactions","NTO Insider","Perf68 Trail68","Individual","Lifetime","Premium","0lMB0000000RIMHMA4","0c8B0000000GpasIAC","Redeemed","0lVB0000000VSGLMA4",2021-05-18,5,2021-02-26,,"DiscountPercentage","2XaB0000000KyjiKAC",2021-11-01
2021-02-26,2022-02-25,"0kDB0000000CaVlMAK","Points","Number of Transactions","NTO Insider","Perf67 Trail67","Individual","Lifetime","Premium","0lMB0000000RIMGMA4","0c8B0000000GpatIAC","Redeemed","0lVB0000000VSGKMA4",2021-05-18,5,2021-02-26,,"DiscountPercentage","2XaB0000000KyjiKAC",2021-11-01
2021-02-26,2022-02-25,"0kDB0000000CaVmMAK","Points","Number of Transactions","NTO Insider","Perf66 Trail66","Individual","Lifetime","Premium","0lMB0000000RIMFMA4","0c8B0000000GpauIAC","Redeemed","0lVB0000000VSGJMA4",2021-05-18,5,2021-02-26,,"DiscountPercentage","2XaB0000000KyjiKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVnMAK","Points","Number of Transactions","NTO Insider","User43 Q4Data43","Individual","Lifetime","Premium","0lMB0000000RIGmMAO","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSHeMAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVoMAK","Points","Number of Transactions","NTO Insider","User37 Q4Data37","Individual","Lifetime","Premium","0lMB0000000RIGlMAO","0c8B0000000GpaVIAS","Issued","0lVB0000000VSHdMAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVpMAK","Points","Number of Transactions","NTO Insider","User36 Q4Data36","Individual","Lifetime","Premium","0lMB0000000RIGkMAO","0c8B0000000GpaUIAS","Issued","0lVB0000000VSHcMAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVqMAK","Points","Number of Transactions","NTO Insider","User35 Q4Data35","Individual","Lifetime","Premium","0lMB0000000RIGjMAO","0c8B0000000GpaTIAS","Issued","0lVB0000000VSHbMAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVrMAK","Points","Number of Transactions","NTO Insider","User64 Q4Data64","Individual","Lifetime","Premium","0lMB0000000RIGiMAO","0c8B0000000GpaSIAS","Issued","0lVB0000000VSHaMAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVsMAK","Points","Number of Transactions","NTO Insider","Data6 User6","Individual","Lifetime","Premium","0lMB0000000RIGhMAO","0c8B0000000GpaRIAS","Issued","0lVB0000000VSHZMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVtMAK","Points","Number of Transactions","NTO Insider","Marc6 Tom6","Individual","Lifetime","Premium","0lMB0000000RIGgMAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSHYMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVuMAK","Points","Number of Transactions","NTO Insider","User5 Q4DataUser5","Individual","Lifetime","Premium","0lMB0000000RIGfMAO","0c8B0000000GpaPIAS","Issued","0lVB0000000VSHXMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVvMAK","Points","Number of Transactions","NTO Insider","User181 Trial181","Individual","Lifetime","Premium","0lMB0000000RIG7MAO","0c8B0000000GpaOIAS","Issued","0lVB0000000VSHWMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVwMAK","Points","Number of Transactions","NTO Insider","User180 Trial180","Individual","Lifetime","Premium","0lMB0000000RIG6MAO","0c8B0000000GpaNIAS","Issued","0lVB0000000VSHVMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVxMAK","Points","Number of Transactions","NTO Insider","User179 Trial179","Individual","Lifetime","Premium","0lMB0000000RIG5MAO","0c8B0000000GpaMIAS","Issued","0lVB0000000VSHUMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVyMAK","Points","Number of Transactions","NTO Insider","User178 Trial178","Individual","Lifetime","Premium","0lMB0000000RIG4MAO","0c8B0000000GpaLIAS","Issued","0lVB0000000VSHTMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaVzMAK","Points","Number of Transactions","NTO Insider","User177 Trial177","Individual","Lifetime","Premium","0lMB0000000RIG3MAO","0c8B0000000GpaKIAS","Issued","0lVB0000000VSHSMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW0MAK","Points","Number of Transactions","NTO Insider","User176 Trial176","Individual","Lifetime","Premium","0lMB0000000RIG2MAO","0c8B0000000GpaJIAS","Issued","0lVB0000000VSHRMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW1MAK","Points","Number of Transactions","NTO Insider","User175 Trial175","Individual","Lifetime","Premium","0lMB0000000RIG1MAO","0c8B0000000GpaIIAS","Redeemed","0lVB0000000VSHQMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW2MAK","Points","Number of Transactions","NTO Insider","User174 Trial174","Individual","Lifetime","Premium","0lMB0000000RIG0MAO","0c8B0000000GpaHIAS","Redeemed","0lVB0000000VSHPMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW3MAK","Points","Number of Transactions","NTO Insider","User173 Trial173","Individual","Lifetime","Premium","0lMB0000000RIFzMAO","0c8B0000000GpaGIAS","Redeemed","0lVB0000000VSHOMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW4MAK","Points","Number of Transactions","NTO Insider","User172 Trial172","Individual","Lifetime","Premium","0lMB0000000RIFyMAO","0c8B0000000GpaFIAS","Redeemed","0lVB0000000VSHNMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW5MAK","Points","Number of Transactions","NTO Insider","User171 Trial171","Individual","Lifetime","Elite","0lMB0000000RIFxMAO","0c8B0000000GpaEIAS","Redeemed","0lVB0000000VSHMMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW6MAK","Points","Number of Transactions","NTO Insider","User170 Trial170","Individual","Lifetime","Premium","0lMB0000000RIFwMAO","0c8B0000000GpaDIAS","Redeemed","0lVB0000000VSHLMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW7MAK","Points","Number of Transactions","NTO Insider","User169 Trial169","Individual","Lifetime","Premium","0lMB0000000RIFvMAO","0c8B0000000GpaCIAS","Redeemed","0lVB0000000VSHKMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW8MAK","Points","Number of Transactions","NTO Insider","User168 Trial168","Individual","Lifetime","Premium","0lMB0000000RIFuMAO","0c8B0000000GpaBIAS","Redeemed","0lVB0000000VSHJMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaW9MAK","Points","Number of Transactions","NTO Insider","User167 Trial167","Individual","Lifetime","Premium","0lMB0000000RIFtMAO","0c8B0000000GpaAIAS","Redeemed","0lVB0000000VSHIMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWAMA0","Points","Number of Transactions","NTO Insider","User166 Trial166","Individual","Lifetime","Premium","0lMB0000000RIFsMAO","0c8B0000000Gpa9IAC","Redeemed","0lVB0000000VSHHMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWBMA0","Points","Number of Transactions","NTO Insider","User165 Trial165","Individual","Lifetime","Premium","0lMB0000000RIFrMAO","0c8B0000000Gpa8IAC","Redeemed","0lVB0000000VSHGMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWCMA0","Points","Number of Transactions","NTO Insider","User187 Trial187","Individual","Lifetime","Premium","0lMB0000000RIFqMAO","0c8B0000000GpaWIAS","Redeemed","0lVB0000000VSHFMA4",2021-05-18,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWDMA0","Points","Number of Transactions","NTO Insider","Q4Data278 Trail278","Individual","Lifetime","Premium","0lMB0000000RIFpMAO","0c8B0000000GpanIAC","Issued","0lVB0000000VSHEMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWEMA0","Points","Number of Transactions","NTO Insider","Q4Data277 Trail277","Individual","Lifetime","Premium","0lMB0000000RIFoMAO","0c8B0000000GpaoIAC","Issued","0lVB0000000VSHDMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWFMA0","Points","Number of Transactions","NTO Insider","Q4Data276 Trail276","Individual","Lifetime","Premium","0lMB0000000RIFnMAO","0c8B0000000GpapIAC","Issued","0lVB0000000VSHCMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWGMA0","Points","Number of Transactions","NTO Insider","Q4Data275 Trail275","Individual","Lifetime","Premium","0lMB0000000RIFmMAO","0c8B0000000GpaqIAC","Issued","0lVB0000000VSHBMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWHMA0","Points","Number of Transactions","NTO Insider","Q4Data274 Trail274","Individual","Lifetime","Premium","0lMB0000000RIFlMAO","0c8B0000000GparIAC","Issued","0lVB0000000VSHAMA4",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWIMA0","Points","Number of Transactions","NTO Insider","Q4Data273 Trail273","Individual","Lifetime","Premium","0lMB0000000RIFkMAO","0c8B0000000GpasIAC","Issued","0lVB0000000VSH9MAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWJMA0","Points","Number of Transactions","NTO Insider","Q4Data400 Trail400","Individual","Lifetime","Premium","0lMB0000000RIFjMAO","0c8B0000000GpatIAC","Issued","0lVB0000000VSH8MAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-03-28,2022-03-27,"0kDB0000000CaWKMA0","Points","Number of Transactions","NTO Insider","Q4Data399 Trail399","Individual","Lifetime","Premium","0lMB0000000RIFiMAO","0c8B0000000GpauIAC","Issued","0lVB0000000VSH7MAO",,10,2021-03-28,,"DiscountPercentage","2XaB0000000KyjjKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWLMA0","Points","Number of Transactions","NTO Insider","Q4Data456 Trail456","Individual","Lifetime","Premium","0lMB0000000RIISMA4","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSI5MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWMMA0","Points","Number of Transactions","NTO Insider","Q4Data455 Trail455","Individual","Lifetime","Premium","0lMB0000000RIIRMA4","0c8B0000000GpaVIAS","Issued","0lVB0000000VSI4MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWNMA0","Points","Number of Transactions","NTO Insider","User65 Q4Data65","Individual","Lifetime","Premium","0lMB0000000RIIQMA4","0c8B0000000GpaUIAS","Issued","0lVB0000000VSI3MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWOMA0","Points","Number of Transactions","NTO Insider","User59 Q4Data59","Individual","Lifetime","Premium","0lMB0000000RIIPMA4","0c8B0000000GpaTIAS","Issued","0lVB0000000VSI2MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWPMA0","Points","Number of Transactions","NTO Insider","User58 Q4Data58","Individual","Lifetime","Premium","0lMB0000000RIIOMA4","0c8B0000000GpaSIAS","Issued","0lVB0000000VSI1MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWQMA0","Points","Number of Transactions","NTO Insider","User57 Q4Data57","Individual","Lifetime","Premium","0lMB0000000RIINMA4","0c8B0000000GpaRIAS","Issued","0lVB0000000VSI0MAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWRMA0","Points","Number of Transactions","NTO Insider","Q4Data282 Trail282","Individual","Lifetime","Premium","0lMB0000000RIH7MAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSHzMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWSMA0","Points","Number of Transactions","NTO Insider","Q4Data281 Trail281","Individual","Lifetime","Premium","0lMB0000000RIH6MAO","0c8B0000000GpaPIAS","Issued","0lVB0000000VSHyMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWTMA0","Points","Number of Transactions","NTO Insider","Q4Data280 Trail280","Individual","Lifetime","Premium","0lMB0000000RIH5MAO","0c8B0000000GpaOIAS","Issued","0lVB0000000VSHxMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWUMA0","Points","Number of Transactions","NTO Insider","Q4Data279 Trail279","Individual","Lifetime","Premium","0lMB0000000RIH4MAO","0c8B0000000GpaNIAS","Issued","0lVB0000000VSHwMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWVMA0","Points","Number of Transactions","NTO Insider","User186 Trial186","Individual","Lifetime","Premium","0lMB0000000RIH3MAO","0c8B0000000GpaMIAS","Issued","0lVB0000000VSHvMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWWMA0","Points","Number of Transactions","NTO Insider","User185 Trial185","Individual","Lifetime","Premium","0lMB0000000RIH2MAO","0c8B0000000GpaLIAS","Issued","0lVB0000000VSHuMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWXMA0","Points","Number of Transactions","NTO Insider","User184 Trial184","Individual","Lifetime","Premium","0lMB0000000RIH1MAO","0c8B0000000GpaKIAS","Issued","0lVB0000000VSHtMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWYMA0","Points","Number of Transactions","NTO Insider","User183 Trial183","Individual","Lifetime","Premium","0lMB0000000RIH0MAO","0c8B0000000GpaJIAS","Issued","0lVB0000000VSHsMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWZMA0","Points","Number of Transactions","NTO Insider","User182 Trial182","Individual","Lifetime","Premium","0lMB0000000RIGzMAO","0c8B0000000GpaIIAS","Issued","0lVB0000000VSHrMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWaMAK","Points","Number of Transactions","NTO Insider","User56 Q4Data56","Individual","Lifetime","Premium","0lMB0000000RIGyMAO","0c8B0000000GpaHIAS","Issued","0lVB0000000VSHqMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWbMAK","Points","Number of Transactions","NTO Insider","User55 Q4Data55","Individual","Lifetime","Premium","0lMB0000000RIGxMAO","0c8B0000000GpaGIAS","Issued","0lVB0000000VSHpMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWcMAK","Points","Number of Transactions","NTO Insider","User54 Q4Data54","Individual","Lifetime","Premium","0lMB0000000RIGwMAO","0c8B0000000GpaFIAS","Issued","0lVB0000000VSHoMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWdMAK","Points","Number of Transactions","NTO Insider","User53 Q4Data53","Individual","Lifetime","Premium","0lMB0000000RIGvMAO","0c8B0000000GpaEIAS","Issued","0lVB0000000VSHnMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWeMAK","Points","Number of Transactions","NTO Insider","User51 Q4Data51","Individual","Lifetime","Premium","0lMB0000000RIGuMAO","0c8B0000000GpaDIAS","Issued","0lVB0000000VSHmMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWfMAK","Points","Number of Transactions","NTO Insider","User50 Q4Data50","Individual","Lifetime","Premium","0lMB0000000RIGtMAO","0c8B0000000GpaCIAS","Issued","0lVB0000000VSHlMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWgMAK","Points","Number of Transactions","NTO Insider","User49 Q4Data49","Individual","Lifetime","Premium","0lMB0000000RIGsMAO","0c8B0000000GpaBIAS","Issued","0lVB0000000VSHkMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWhMAK","Points","Number of Transactions","NTO Insider","User48 Q4Data48","Individual","Lifetime","Premium","0lMB0000000RIGrMAO","0c8B0000000GpaAIAS","Issued","0lVB0000000VSHjMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWiMAK","Points","Number of Transactions","NTO Insider","User47 Q4Data47","Individual","Lifetime","Premium","0lMB0000000RIGqMAO","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSHiMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWjMAK","Points","Number of Transactions","NTO Insider","User46 Q4Data46","Individual","Lifetime","Premium","0lMB0000000RIGpMAO","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSHhMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWkMAK","Points","Number of Transactions","NTO Insider","User45 Q4Data45","Individual","Lifetime","Premium","0lMB0000000RIGoMAO","0c8B0000000GpaWIAS","Issued","0lVB0000000VSHgMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-04-27,2022-04-26,"0kDB0000000CaWlMAK","Points","Number of Transactions","NTO Insider","User44 Q4Data44","Individual","Lifetime","Premium","0lMB0000000RIGnMAO","0c8B0000000GpauIAC","Issued","0lVB0000000VSHfMAO",,15,2021-04-27,,"DiscountPercentage","2XaB0000000KyjkKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWmMAK","Points","Number of Transactions","NTO Insider","User77 Q4Data77","Individual","Lifetime","Premium","0lMB0000000RIIgMAO","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSIJMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWnMAK","Points","Number of Transactions","NTO Insider","User76 Q4Data76","Individual","Lifetime","Premium","0lMB0000000RIIfMAO","0c8B0000000GpaKIAS","Issued","0lVB0000000VSIIMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWoMAK","Points","Number of Transactions","NTO Insider","User75 Q4Data75","Individual","Lifetime","Premium","0lMB0000000RIIeMAO","0c8B0000000GpaJIAS","Issued","0lVB0000000VSIHMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWpMAK","Points","Number of Transactions","NTO Insider","User74 Q4Data74","Individual","Lifetime","Premium","0lMB0000000RIIdMAO","0c8B0000000GpaIIAS","Issued","0lVB0000000VSIGMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWqMAK","Points","Number of Transactions","NTO Insider","User70 Q4Data70","Individual","Lifetime","Premium","0lMB0000000RIIcMAO","0c8B0000000GpaHIAS","Issued","0lVB0000000VSIFMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWrMAK","Points","Number of Transactions","NTO Insider","User69 Q4Data69","Individual","Lifetime","Premium","0lMB0000000RIIbMAO","0c8B0000000GpaGIAS","Issued","0lVB0000000VSIEMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWsMAK","Points","Number of Transactions","NTO Insider","User68 Q4Data68","Individual","Lifetime","Premium","0lMB0000000RIIaMAO","0c8B0000000GpaFIAS","Issued","0lVB0000000VSIDMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWtMAK","Points","Number of Transactions","NTO Insider","User67 Q4Data67","Individual","Lifetime","Premium","0lMB0000000RIIZMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSICMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWuMAK","Points","Number of Transactions","NTO Insider","User66 Q4Data66","Individual","Lifetime","Premium","0lMB0000000RIIYMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSIBMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWvMAK","Points","Number of Transactions","NTO Insider","User60 Q4Data60","Individual","Lifetime","Premium","0lMB0000000RIIXMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSIAMA4",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWwMAK","Points","Number of Transactions","NTO Insider","Q4Data460 Trail460","Individual","Lifetime","Premium","0lMB0000000RIIWMA4","0c8B0000000GpaBIAS","Issued","0lVB0000000VSI9MAO",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWxMAK","Points","Number of Transactions","NTO Insider","Q4Data459 Trail459","Individual","Lifetime","Premium","0lMB0000000RIIVMA4","0c8B0000000GpaAIAS","Issued","0lVB0000000VSI8MAO",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWyMAK","Points","Number of Transactions","NTO Insider","Q4Data458 Trail458","Individual","Lifetime","Premium","0lMB0000000RIIUMA4","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSI7MAO",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-05-27,2022-05-26,"0kDB0000000CaWzMAK","Points","Number of Transactions","NTO Insider","Q4Data457 Trail457","Individual","Lifetime","Premium","0lMB0000000RIITMA4","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSI6MAO",,20,2021-05-27,,"DiscountPercentage","2XaB0000000KyjlKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX0MAK","Points","Number of Transactions","NTO Insider","User11 Q4DataUser11","Individual","Lifetime","Premium","0lMB0000000RIKAMA4","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSJ6MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX1MAK","Points","Number of Transactions","NTO Insider","Data11 User11","Individual","Lifetime","Elite","0lMB0000000RIK9MAO","0c8B0000000GpaVIAS","Issued","0lVB0000000VSJ5MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX2MAK","Points","Number of Transactions","NTO Insider","Marc11 Tom11","Individual","Lifetime","Premium","0lMB0000000RIK8MAO","0c8B0000000GpaUIAS","Issued","0lVB0000000VSJ4MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX3MAK","Points","Number of Transactions","NTO Insider","User140 Trial140","Individual","Lifetime","Premium","0lMB0000000RIJjMAO","0c8B0000000GpaTIAS","Issued","0lVB0000000VSJ3MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
