LastModifiedDate,SurveyVersion_SurveyId,SurveySubject_Survey_Description,SurveySubject_Participant_LoyaltyProgramMember_MemberTenureBucket,SurveyQuestion_QuestionName,Datatype,Name,SurveySubject_SubjectId_CompositeKey,CreatedById,SurveySubject_SurveyId,SurveySubject_Participant_LoyaltyMemberId,SurveyResponse_Status,SurveySubject_LoyaltyProgramTier_LoyaltyProgram_Name,FirstResponseValue,Status,SurveyResponse_Name,SurveyQuestion_QuestionType,IsDeleted,DateTimeValue,SurveySubject_SurveyInvitation_ParticipantId,ChoiceValue,SurveySubject_SubjectEntityType,NPS_Response_Bucket,CreatedDate,Id,SurveySubject_Participant_LoyaltyProgramMember_MembershipNumber,SurveySubject_Participant_LoyaltyProgramMember_MemberName,InvitationId,SurveySubject_Name,SurveySubject_Id,Description,SurveyResponse_CompletionDateTime,ResponseId,IsTrueOrFalse,SurveySubject_SubjectId,CR_Computed_Dummy,OwnerId,DateValue,SurveyQuestion_Name,SurveySubject_LoyaltyProgramTier_Name,SurveyVersion_Name,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_NQP_Currency,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_QP_Currency,SurveySubject_Participant_LoyaltyProgramMember_EnrollmentChannel,LastProcessedDate,SurveySubject_LoyaltyProgramTier_LoyaltyTierGroup_Name,Rank,QuestionChoiceId,SurveySubject_Survey_SurveyType,SystemModstamp,SurveySubject_Survey_Name,SurveySubject_Participant_LoyaltyProgramMember_MemberType,QuestionId,SurveyVersionId,LastModifiedById,SurveySubject_Participant_LoyaltyProgramMember_IsReferral,ResponseShortText,ResponseValue,SurveyVersion_VersionNumber,QuestionChoice_MaxValueString,NumberValue,QuestionChoice_MaxValue,Scale
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjrIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Rylan Ackman,Rating,FALSE,,003B000000HtVjrIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CkOKAU,,,0KiB00000000XhjKAE,surveyLyInv_org4_jan_pma_1_1428,0VkB0000000PLFsKAO,,2020-06-05,0MyB0000000D9jEKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjtIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Lane Ackley,Rating,FALSE,,003B000000HtVjtIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CkUKAU,,,0KiB00000000XhlKAE,surveyLyInv_org4_jan_pma_1_1430,0VkB0000000PLFuKAO,,2020-07-05,0MyB0000000D9jFKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjsIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Atlas Acklin,Rating,FALSE,,003B000000HtVjsIAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CkaKAE,,,0KiB00000000XhkKAE,surveyLyInv_org4_jan_pma_1_1429,0VkB0000000PLFtKAO,,2020-08-05,0MyB0000000D9jGKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkVIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Walter Acimovic,Rating,FALSE,,003B000000HtVkVIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CkgKAE,,,0KiB00000000Xi4KAE,surveyLyInv_org4_jan_pma_1_1449,0VkB0000000PLGDKA4,,2020-09-05,0MyB0000000D9jHKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkTIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Finley Ackah,Rating,FALSE,,003B000000HtVkTIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CkmKAE,,,0KiB00000000Xi2KAE,surveyLyInv_org4_jan_pma_1_1447,0VkB0000000PLGBKA4,,2020-10-05,0MyB0000000D9jIKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVk5IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Arlo Ackerman,Rating,FALSE,,003B000000HtVk5IAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CksKAE,,,0KiB00000000XhxKAE,surveyLyInv_org4_jan_pma_1_1442,0VkB0000000PLG6KAO,,2020-11-05,0MyB0000000D9jJKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkSIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Andre Acken,Rating,FALSE,,003B000000HtVkSIAV,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CkyKAE,,,0KiB00000000Xi1KAE,surveyLyInv_org4_jan_pma_1_1446,0VkB0000000PLGAKA4,,2020-12-05,0MyB0000000D9jKKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjvIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Reid Acklen,Rating,FALSE,,003B000000HtVjvIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005Cl4KAE,,,0KiB00000000XhnKAE,surveyLyInv_org4_jan_pma_1_1432,0VkB0000000PLFwKAO,,2021-01-05,0MyB0000000D9jLKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjmIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Anderson Acocella,Rating,FALSE,,003B000000HtVjmIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005ClAKAU,,,0KiB00000000XheKAE,surveyLyInv_org4_jan_pma_1_1423,0VkB0000000PLFnKAO,,2021-02-05,0MyB0000000D9jMKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVk3IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Erick Ackers,Rating,FALSE,,003B000000HtVk3IAF,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005ClGKAU,,,0KiB00000000XhvKAE,surveyLyInv_org4_jan_pma_1_1440,0VkB0000000PLG4KAO,,2020-03-05,0MyB0000000D9jNKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkYIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Amari Achzet,Rating,FALSE,,003B000000HtVkYIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005ClMKAU,,,0KiB00000000Xi7KAE,surveyLyInv_org4_jan_pma_1_1452,0VkB0000000PLGGKA4,,2020-04-05,0MyB0000000D9jOKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkQIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Cash Ackerley,Rating,FALSE,,003B000000HtVkQIAV,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005ClSKAU,,,0KiB00000000XhzKAE,surveyLyInv_org4_jan_pma_1_1444,0VkB0000000PLG8KAO,,2020-05-05,0MyB0000000D9jPKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVk0IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Cody Ackies,Rating,FALSE,,003B000000HtVk0IAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005ClYKAU,,,0KiB00000000XhsKAE,surveyLyInv_org4_jan_pma_1_1437,0VkB0000000PLG1KAO,,2020-06-05,0MyB0000000D9jQKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjlIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kameron Acock,Rating,FALSE,,003B000000HtVjlIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CleKAE,,,0KiB00000000XhdKAE,surveyLyInv_org4_jan_pma_1_1422,0VkB0000000PLFmKAO,,2020-07-05,0MyB0000000D9jRKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjwIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Dallas Ackland,Rating,FALSE,,003B000000HtVjwIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005ClkKAE,,,0KiB00000000XhoKAE,surveyLyInv_org4_jan_pma_1_1433,0VkB0000000PLFxKAO,,2020-08-05,0MyB0000000D9jSKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjqIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jensen Ackmann,Rating,FALSE,,003B000000HtVjqIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005ClqKAE,,,0KiB00000000XhiKAE,surveyLyInv_org4_jan_pma_1_1427,0VkB0000000PLFrKAO,,2020-09-05,0MyB0000000D9jTKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjxIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Killian Ackiss,Rating,FALSE,,003B000000HtVjxIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005ClwKAE,,,0KiB00000000XhpKAE,surveyLyInv_org4_jan_pma_1_1434,0VkB0000000PLFyKAO,,2020-10-05,0MyB0000000D9jUKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjyIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Francisco Ackison,Rating,FALSE,,003B000000HtVjyIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005Cm2KAE,,,0KiB00000000XhqKAE,surveyLyInv_org4_jan_pma_1_1435,0VkB0000000PLFzKAO,,2020-11-05,0MyB0000000D9jVKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkZIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Maximiliano Achterhof,Rating,FALSE,,003B000000HtVkZIAV,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005Cm8KAE,,,0KiB00000000Xi8KAE,surveyLyInv_org4_jan_pma_1_1453,0VkB0000000PLGHKA4,,2020-12-05,0MyB0000000D9jWKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVlEIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Noah Aaby,Rating,FALSE,,003B000000HtVlEIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmEKAU,,,0KiB00000000XiRKAU,surveyLyInv_org4_jan_pma_1_1472,0VkB0000000PLGaKAO,,2021-01-05,0MyB0000000D9jXKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkaIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Walker Achter,Rating,FALSE,,003B000000HtVkaIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmKKAU,,,0KiB00000000Xi9KAE,surveyLyInv_org4_jan_pma_1_1454,0VkB0000000PLGIKA4,,2021-02-05,0MyB0000000D9jYKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkrIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jake Achin,Rating,FALSE,,003B000000HtVkrIAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CmQKAU,,,0KiB00000000XiDKAU,surveyLyInv_org4_jan_pma_1_1458,0VkB0000000PLGMKA4,,2020-03-05,0MyB0000000D9jZKAS,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkjIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Nash Achee,Rating,FALSE,,003B000000HtVkjIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmWKAU,,,0KiB00000000XiJKAU,surveyLyInv_org4_jan_pma_1_1464,0VkB0000000PLGSKA4,,2020-04-05,0MyB0000000D9jaKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVknIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Phoenix Acfalle,Rating,FALSE,,003B000000HtVknIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmcKAE,,,0KiB00000000XiNKAU,surveyLyInv_org4_jan_pma_1_1468,0VkB0000000PLGWKA4,,2020-05-05,0MyB0000000D9jbKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkbIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Karson Achorn,Rating,FALSE,,003B000000HtVkbIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmiKAE,,,0KiB00000000XiAKAU,surveyLyInv_org4_jan_pma_1_1455,0VkB0000000PLGJKA4,,2020-06-05,0MyB0000000D9jcKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkkIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Ace Acheampong,Rating,FALSE,,003B000000HtVkkIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CmoKAE,,,0KiB00000000XiKKAU,surveyLyInv_org4_jan_pma_1_1465,0VkB0000000PLGTKA4,,2020-07-05,0MyB0000000D9jdKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkfIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Brady Achille,Rating,FALSE,,003B000000HtVkfIAF,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CmuKAE,,,0KiB00000000XiFKAU,surveyLyInv_org4_jan_pma_1_1460,0VkB0000000PLGOKA4,,2020-08-05,0MyB0000000D9jeKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVkeIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jorge Achilles,Rating,FALSE,,003B000000HtVkeIAF,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005Cn0KAE,,,0KiB00000000XiEKAU,surveyLyInv_org4_jan_pma_1_1459,0VkB0000000PLGNKA4,,2020-09-05,0MyB0000000D9jfKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
