"Origin","LastModifiedDate","AccountId","Description","LastReferencedDate","ContactId","IsClosed","Reason","ContactPhone","CreatedById","OwnerId","CaseNumber","IsClosedOnCreate","ContactFax","MasterRecordId","ContactMobile","ParentId","Status","IsDeleted","Comments","Priority","LastViewedDate","Subject","Type","IsEscalated","CreatedDate","ContactEmail","ClosedDate","Id","LastModifiedById"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzthIAD",,,"003B000000H0W8YIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002325","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","derek.anderson@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTirIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztiIAD",,,"003B000000H0W8XIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002326","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","marie.sparks@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTisIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztjIAD",,,"003B000000H0W8WIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002327","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","claudia.bradley@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTitIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztkIAD",,,"003B000000H0W8VIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002328","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","lloyd.gibson@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTiuIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztlIAD",,,"003B000000H0W8UIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002329","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","marian.nash@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTivIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztmIAD",,,"003B000000H0W8TIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002330","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","william.shelton@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTiwIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyUIAT",,,"003B000000H0WIfIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002676","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","lillian.burke@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToWIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyVIAT",,,"003B000000H0WIgIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002677","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","amy.henry@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToXIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyWIAT",,,"003B000000H0WIhIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002678","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","ada.barber@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToYIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyXIAT",,,"003B000000H0WIiIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002679","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","wesley.smith@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToZIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyYIAT",,,"003B000000H0WIjIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002680","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","christine.ortiz@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToaIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyZIAT",,,"003B000000H0WIkIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002681","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","stella.mckinney@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTobIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyaIAD",,,"003B000000H0WIlIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002682","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","florence.holland@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTocIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzybIAD",,,"003B000000H0WImIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002683","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","isaac.dean@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTodIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzycIAD",,,"003B000000H0WInIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002684","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","jerome.pena@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToeIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzydIAD",,,"003B000000H0WIoIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002685","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","phillip.jones@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTofIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyeIAD",,,"003B000000H0WIpIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002686","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","gordon.lambert@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTogIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyfIAD",,,"003B000000H0WIqIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002687","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","genevieve.rhodes@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTohIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzygIAD",,,"003B000000H0WIrIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002688","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","cody.wolfe@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToiIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyhIAD",,,"003B000000H0WIsIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002689","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","bessie.barton@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTojIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyiIAD",,,"003B000000H0WItIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002690","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","larry.garcia@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTokIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyjIAD",,,"003B000000H0WIuIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002691","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","lily.burton@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTolIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzykIAD",,,"003B000000H0WIvIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002692","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","edward.benson@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTomIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzylIAD",,,"003B000000H0WIwIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002693","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","edgar.kelley@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTonIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzymIAD",,,"003B000000H0WIxIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002694","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","mildred.watkins@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTooIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzynIAD",,,"003B000000H0WIyIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002695","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","gerald.wong@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTopIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyoIAD",,,"003B000000H0WIzIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002696","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","jean.washington@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToqIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzypIAD",,,"003B000000H0WJ0IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002697","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","essie.goodwin@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTorIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyqIAD",,,"003B000000H0WJ1IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002698","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","leona.carroll@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTosIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztnIAD",,,"003B000000H0W8SIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002331","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","ralph.kim@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTixIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztoIAD",,,"003B000000H0W8RIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002332","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","anne.hart@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTiyIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztpIAD",,,"003B000000H0W8QIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002333","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","gertrude.moore@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTizIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztqIAD",,,"003B000000H0W8PIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002334","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","winnie.franklin@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj0IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztrIAD",,,"003B000000H0W8OIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002335","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","cory.carlson@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj1IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztsIAD",,,"003B000000H0W8NIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002336","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","lida.lawson@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj2IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzttIAD",,,"003B000000H0W8MIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002337","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","eric.adkins@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj3IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztuIAD",,,"003B000000H0W8LIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002338","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","jorge.todd@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj4IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztvIAD",,,"003B000000H0W8KIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002339","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","nicholas.ross@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj5IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztwIAD",,,"003B000000H0W8JIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002340","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","kenneth.mccormick@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj6IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztxIAD",,,"003B000000H0W8IIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002341","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","christina.arnold@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj7IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztyIAD",,,"003B000000H0W8HIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002342","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","violet.wade@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj8IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzsAIAT",,,"003B000000H0WA5IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002343","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","abbie.manning@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTj9IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzuFIAT",,,"003B000000H0WBEIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002344","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","edgar.gonzales@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjAIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzuEIAT",,,"003B000000H0WBDIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002345","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","emily.bryan@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjBIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr3IAD",,,"003B000000H0WBCIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002346","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","jeanette.paul@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjCIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr4IAD",,,"003B000000H0WBBIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002347","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","phillip.baker@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjDIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr5IAD",,,"003B000000H0WBAIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002348","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","jeffrey.montgomery@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjEIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr6IAD",,,"003B000000H0WB9IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002349","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","emma.burton@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjFIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr7IAD",,,"003B000000H0WB8IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002350","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","chase.greer@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjGIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr8IAD",,,"003B000000H0WB7IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002351","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","roger.chandler@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjHIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzr9IAD",,,"003B000000H0WB6IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002352","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","alan.rodriquez@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjIIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAzrAIAT",,,"003B000000H0WB5IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002353","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","derrick.rogers@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTjJIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyrIAD",,,"003B000000H0WJ2IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002699","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","shane.caldwell@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTotIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzysIAD",,,"003B000000H0WJ3IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002700","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","aaron.price@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTouIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzytIAD",,,"003B000000H0WJ4IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002701","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","sean.larson@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTovIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyuIAD",,,"003B000000H0WJ5IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002702","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","helena.wallace@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTowIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyvIAD",,,"003B000000H0WJ6IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002703","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","jayden.johnson@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToxIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzywIAD",,,"003B000000H0WJ7IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002704","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","bess.figueroa@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lToyIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyxIAD",,,"003B000000H0WJ8IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002705","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","jordan.harrison@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTozIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyyIAD",,,"003B000000H0WJ9IAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002706","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","christian.becker@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp0IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzyzIAD",,,"003B000000H0WJAIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002707","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","owen.morrison@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp1IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz0IAD",,,"003B000000H0WJBIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002708","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","cornelia.hoffman@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp2IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz1IAD",,,"003B000000H0WJCIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002709","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","wesley.turner@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp3IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz2IAD",,,"003B000000H0WJDIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002710","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","maurice.osborne@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp4IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz3IAD",,,"003B000000H0WJEIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002711","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","gabriel.garza@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp5IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz4IAD",,,"003B000000H0WJFIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002712","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","bessie.wheeler@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp6IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz5IAD",,,"003B000000H0WJGIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002713","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","jose.wallace@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp7IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz6IAD",,,"003B000000H0WJHIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002714","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","carolyn.moore@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp8IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz7IAD",,,"003B000000H0WJIIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002715","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","andre.shaw@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTp9IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz8IAD",,,"003B000000H0WJJIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002716","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","alejandro.thornton@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTpAIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzz9IAD",,,"003B000000H0WJKIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002717","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","ida.rice@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTpBIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzzAIAT",,,"003B000000H0WJLIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002718","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","myrtle.holloway@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTpCIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:49.000Z","001B000001KAzzBIAT",,,"003B000000H0WJMIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002719","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:49.000Z","lottie.arnold@testdom.com","2020-02-28T09:16:49.000Z","500B0000004lTpDIAU","005B0000005odYPIAY"
