"Business_Area__c","success_Rewarded_Object_Id__c","LastModifiedDate","success_Reward_Status__c","success_Time_Limit_Date_Time__c","success_Badge_Name__c","LastReferencedDate","In_Progress_Status__c","User__c","success_Reward_Expiry__c","Name","success_Automatically_Awarded__c","Achievement_Name__c","success_Claimed_Status__c","success_Reward_Source__c","User_Title__c","success_Competition_Only__c","Manager__c","success_Started_Date_Time__c","Day__c","IsDeleted","success_Identifier__c","success_Last_Updated_Date_Time__c","LastViewedDate","CurrencyIsoCode","success_Reward_Type__c","Hour__c","SystemModstamp","Year__c","CreatedDate","success_Hidden__c","success_Message__c","Id","success_Level_Up__c","Days_Since_Awarded__c","success_Count__c","success_Number_of_occurrences__c","In_Progress_Attainment__c","success_Experience__c","In_Progress_Time__c","Reward_Count__c"
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kanan Raje","2015/08/26","R-0389","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/19","3. Wednesday","false",,"2015/08/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8ZAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kanan Raje","2015/07/29","R-0386","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/22","3. Wednesday","false",,"2015/07/22",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8WAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/08/23","R-0385","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/16","7. Sunday","false",,"2015/08/16",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8VAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/07/13","R-0379","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/06","1. Monday","false",,"2015/07/06",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8PAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/07/21","R-0377","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/14","2. Tuesday","false",,"2015/07/14",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8NAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/08/14","R-0376","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/07","5. Friday","false",,"2015/08/07",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8MAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/07/24","R-0367","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/17","5. Friday","false",,"2015/07/17",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8GAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/07/02","R-0364","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/06/25","4. Thursday","false",,"2015/06/25",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P8DAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/09/26","R-0360","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/19","6. Saturday","false",,"2015/09/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P89AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/08/26","R-0359","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/19","3. Wednesday","false",,"2015/08/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P88AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/08/19","R-0358","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/12","3. Wednesday","false",,"2015/08/12",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P87AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/08/05","R-0356","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/29","3. Wednesday","false",,"2015/07/29",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P85AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/08/19","R-0354","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/12","3. Wednesday","false",,"2015/08/12",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P83AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/09/03","R-0353","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/27","4. Thursday","false",,"2015/08/27",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P82AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","George Bentley","2015/08/12","R-0350","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/05","3. Wednesday","false",,"2015/08/05",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7zAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/08/18","R-0349","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/11","2. Tuesday","false",,"2015/08/11",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7yAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/08/05","R-0347","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/29","3. Wednesday","false",,"2015/07/29",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7wAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/08/04","R-0344","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/28","2. Tuesday","false",,"2015/07/28",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7uAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kanan Raje","2015/09/27","R-0343","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/20","7. Sunday","false",,"2015/09/20",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7tAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/08/19","R-0341","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/12","3. Wednesday","false",,"2015/08/12",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7rAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/08/11","R-0338","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/04","2. Tuesday","false",,"2015/08/04",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7oAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/07/09","R-0336","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/02","4. Thursday","false",,"2015/07/02",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7mAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/08/07","R-0335","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/31","5. Friday","false",,"2015/07/31",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7lAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/09/13","R-0333","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/09/06","7. Sunday","false",,"2015/09/06",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7kAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/08/15","R-0323","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/08","6. Saturday","false",,"2015/08/08",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7aAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","George Bentley","2015/07/02","R-0321","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/06/25","4. Thursday","false",,"2015/06/25",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7YAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/08/18","R-0303","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/11","2. Tuesday","false",,"2015/08/11",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7WAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kanan Raje","2015/09/09","R-0301","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/02","3. Wednesday","false",,"2015/09/02",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7UAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/09/22","R-0291","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/09/15","2. Tuesday","false",,"2015/09/15",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7KAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/09/28","R-0289","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/09/21","1. Monday","false",,"2015/09/21",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7IAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/09/24","R-0286","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/17","4. Thursday","false",,"2015/09/17",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7FAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/08/22","R-0283","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/15","6. Saturday","false",,"2015/08/15",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7CAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/09/03","R-0276","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/08/27","4. Thursday","false",,"2015/08/27",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P77AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/09/28","R-0273","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/21","1. Monday","false",,"2015/09/21",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P74AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/08/10","R-0272","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/03","1. Monday","false",,"2015/08/03",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P73AAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/08/11","R-0261","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/04","2. Tuesday","false",,"2015/08/04",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6sAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kanan Raje","2015/09/22","R-0257","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/15","2. Tuesday","false",,"2015/09/15",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6oAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/08/24","R-0255","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/17","1. Monday","false",,"2015/08/17",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6mAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/07/30","R-0254","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/23","4. Thursday","false",,"2015/07/23",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6lAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Kate Anderson","2015/08/03","R-0253","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/27","1. Monday","false",,"2015/07/27",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6kAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/08/27","R-0251","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/20","4. Thursday","false",,"2015/08/20",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6iAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/09/02","R-0247","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/26","3. Wednesday","false",,"2015/08/26",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6eAAE","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Tom Abbott","2015/09/21","R-0242","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/14","1. Monday","false",,"2015/09/14",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6ZAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Shane Collins","2015/07/18","R-0239","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/11","6. Saturday","false",,"2015/07/11",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6WAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Jamie Schofield","2015/09/23","R-0238","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/09/16","3. Wednesday","false",,"2015/09/16",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6VAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","George Bentley","2015/07/29","R-0237","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/22","3. Wednesday","false",,"2015/07/22",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6UAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Karen Fleming","2015/07/28","R-0236","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/07/21","2. Tuesday","false",,"2015/07/21",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6TAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/07/07","R-0233","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/06/30","2. Tuesday","false",,"2015/06/30",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6QAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/08/04","R-0231","true","Task Completion On Time","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/28","2. Tuesday","false",,"2015/07/28",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6OAAU","false",13,0,1,100,1,0,1
"Event / Task",,"2016/08/04","Awarded",,"Task Completion",,"Awarded","George Bentley","2015/07/04","R-0228","true","Task Completion On Time","Claimed",,"Account Manager","false","Max Knowles","2015/06/27","6. Saturday","false",,"2015/06/27",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6LAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkhyEAC","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2016/05/20","R-0859","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkhyEAC"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/05/13","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2016/05/13",,"EUR","Standard","14:00","2016/08/04","2016","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P5qAAE","false",13,0,0,0,1,0,1
"Event / Task","00T58000008AkjQEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/12/25","R-0768","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjQEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/12/18","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/12/18",,"EUR","Standard","16:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P5KAAU","false",13,0,0,0,1,0,1
"Event / Task","00T58000008AkjPEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/12/22","R-0764","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjPEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/12/15","2. Tuesday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/12/15",,"EUR","Standard","21:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P5GAAU","false",13,0,0,0,1,0,1
"Event / Task","00T58000008AkjOEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/27","R-0739","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjOEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/11/20","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/11/20",,"EUR","Standard","10:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4rAAE","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjNEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Lucy Steadman","2015/11/09","R-0719","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjNEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/11/02","1. Monday","false","00524000001PZJKAA4-a0W24000001RZ1mEAG","2015/11/02",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4XAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjMEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/09","R-0718","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjMEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/11/02","1. Monday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/11/02",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4WAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjLEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Lucy Steadman","2015/11/06","R-0716","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjLEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/30","5. Friday","false","00524000001PZJKAA4-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4UAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjKEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Lucy Steadman","2015/11/06","R-0714","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjKEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/30","5. Friday","false","00524000001PZJKAA4-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4SAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjJEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Lucy Steadman","2015/11/06","R-0713","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjJEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/30","5. Friday","false","00524000001PZJKAA4-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4RAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjIEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0711","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjIEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4PAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjHEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0710","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjHEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4OAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjGEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0709","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjGEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4NAAU","false",13,0,1,100,1,0,1
"Event / Task","00T58000008AkjFEAS","2016/08/04","Awarded",,"Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0707","true","Task Completion On Time","Claimed","<a href=""/00T58000008AkjFEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZ1mEAG","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4LAAU","false",13,0,1,100,1,0,1
