"AccountId","AssignedResource.User.Id","ServiceResourceSkill.SkillId","ParentRecordId.WorkTypeId","WorkType.Name","AssignedResource.User.User.Name","ServiceTerritoryId.State","ServiceTerritoryId","ParentRecordId.CaseId","ServiceResourceSkill.Skill.Description","ArrivalWindowStartTime","ServiceTerritoryId.OperatingHoursId","Status","ServiceTerritoryId.City","ParentRecordId","ServiceResourceSkill.Skill.DeveloperName","EarliestStartTime","AppointmentType","AssignedResource.User.User.Username","ParentRecordId.AccountId","AssignedResource.User.Description","ActualEndTime","CreatedDate","Id","ParentRecordId.Priority","ServiceTerritoryId.Name","SchedStartTime","AssignedResource.User.User.Email","ParentRecordId.CreatedDate","AppointmentNumber","WorkTypeId","StatusCategory","ServiceResourceSkill.Skill.MasterLabel","ServiceResourceSkill.Skill.Language","ParentRecordType","ServiceResourceSkill.SkillNumber","DueDate","DurationType","AssignedResource.User.User.SmallPhotoUrl","AssignedResource.ServiceResourceId","ParentRecordId.Status","ParentRecordId.WorkOrderNumber","SchedEndTime","ActualStartTime","AssignedResource.User.User.Id","ArrivalWindowEndTime","WorkType.Id","Account.Name","ServiceTerritoryId.Country","ParentRecordId.Id","ServiceTerritoryId.Id","ServiceResourceSkill.SkillLevel","Duration","ActualDuration","DurationInMinutes"
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpYOAW","Completed","San Francisco","00QB0000007i84wMAA",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZBIA4",,"UCSF","2020-04-21T00:00:00.000Z",,,"SA-6191",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84xMAA",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZCIA4",,"UCSF","2020-04-29T00:00:00.000Z",,,"SA-6192",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i849MAA",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZDIA4",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6193",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84AMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZEIA4",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6194",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84BMAQ",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZFIA4",,"UCSF","2020-05-05T00:00:00.000Z",,,"SA-6195",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84CMAQ",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZGIA4",,"UCSF","2020-05-05T00:00:00.000Z",,,"SA-6196",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84DMAQ",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZHIA4",,"UCSF","2020-04-28T00:00:00.000Z",,,"SA-6197",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84EMAQ",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZIIA4",,"UCSF","2020-04-26T00:00:00.000Z",,,"SA-6198",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84FMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZJIA4",,"UCSF","2020-04-23T00:00:00.000Z",,,"SA-6199",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84GMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZKIA4",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6200",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84HMAQ",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZLIA4",,"UCSF","2020-04-24T00:00:00.000Z",,,"SA-6201",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84IMAQ",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZMIA4",,"UCSF","2020-05-02T00:00:00.000Z",,,"SA-6202",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84JMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZNIA4",,"UCSF","2020-04-23T00:00:00.000Z",,,"SA-6203",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpYOAW","Completed","San Francisco","00QB0000007i84KMAQ",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZOIA4",,"UCSF","2020-04-21T00:00:00.000Z",,,"SA-6204",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84LMAQ",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZPIA4",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6205",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84MMAQ",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZQIA4",,"UCSF","2020-04-22T00:00:00.000Z",,,"SA-6206",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84NMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZRIA4",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6207",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84OMAQ",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZSIA4",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6208",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85KMAQ",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZTIA4",,"UCSF","2020-04-29T00:00:00.000Z",,,"SA-6209",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85LMAQ",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZUIA4",,"UCSF","2020-04-22T00:00:00.000Z",,,"SA-6210",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85MMAQ",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZVIA4",,"UCSF","2020-04-26T00:00:00.000Z",,,"SA-6211",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85NMAQ",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZWIA4",,"UCSF","2020-05-01T00:00:00.000Z",,,"SA-6212",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85OMAQ",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZXIA4",,"UCSF","2020-04-29T00:00:00.000Z",,,"SA-6213",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85PMAQ",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZYIA4",,"UCSF","2020-05-05T00:00:00.000Z",,,"SA-6214",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpYOAW","Completed","San Francisco","00QB0000007i85QMAQ",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZZIA4",,"UCSF","2020-04-21T00:00:00.000Z",,,"SA-6215",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85RMAQ",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZaIAO",,"UCSF","2020-04-27T00:00:00.000Z",,,"SA-6216",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85SMAQ",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZbIAO",,"UCSF","2020-04-28T00:00:00.000Z",,,"SA-6217",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85TMAQ",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZcIAO",,"UCSF","2020-04-27T00:00:00.000Z",,,"SA-6218",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85UMAQ",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZdIAO",,"UCSF","2020-05-01T00:00:00.000Z",,,"SA-6219",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85VMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZeIAO",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6220",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85WMAQ",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZfIAO",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6221",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85XMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZgIAO",,"UCSF","2020-04-23T00:00:00.000Z",,,"SA-6222",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i85YMAQ",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZhIAO",,"UCSF","2020-05-05T00:00:00.000Z",,,"SA-6223",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84PMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZiIAO",,"UCSF","2020-05-03T00:00:00.000Z",,,"SA-6224",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84QMAQ",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZjIAO",,"UCSF","2020-04-25T00:00:00.000Z",,,"SA-6225",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84RMAQ",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZkIAO",,"UCSF","2020-04-25T00:00:00.000Z",,,"SA-6226",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84SMAQ",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZlIAO",,"UCSF","2020-04-26T00:00:00.000Z",,,"SA-6227",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84TMAQ",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZmIAO",,"UCSF","2020-05-01T00:00:00.000Z",,,"SA-6228",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpYOAW","Completed","San Francisco","00QB0000007i84yMAA",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZnIAO",,"UCSF","2020-04-21T00:00:00.000Z",,,"SA-6229",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i84zMAA",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZoIAO",,"UCSF","2020-04-29T00:00:00.000Z",,,"SA-6230",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i850MAA",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZpIAO",,"UCSF","2020-04-24T00:00:00.000Z",,,"SA-6231",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i851MAA",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZqIAO",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6232",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i852MAA",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZrIAO",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6233",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i853MAA",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZsIAO",,"UCSF","2020-04-23T00:00:00.000Z",,,"SA-6234",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i854MAA",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZtIAO",,"UCSF","2020-04-25T00:00:00.000Z",,,"SA-6235",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i855MAA",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZuIAO",,"UCSF","2020-04-28T00:00:00.000Z",,,"SA-6236",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i856MAA",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZvIAO",,"UCSF","2020-05-04T00:00:00.000Z",,,"SA-6237",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i857MAA",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZwIAO",,"UCSF","2020-05-02T00:00:00.000Z",,,"SA-6238",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
,,,,,,"CA","0HhB0000000POaJKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpYOAW","None","San Francisco","00QB0000007i858MAA",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T05:05:35.000Z","08pB0000000QSZxIAO",,"UCSF","2020-04-23T00:00:00.000Z",,,"SA-6239",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaJKAW",,,,
