"LastModifiedDate","Company","Account.Type","Opportunity.Description","Opportunity.IsWon","Opportunity.RecordTypeId","Name","Industry","ConvertedOpportunityId","Opportunity.StageName","Contact.PhotoUrl","Account.CreatedDate","CurrentDate","Status","ConvertedAccountId","IsConverted","Contact.AccountId","Opportunity.Id","Opportunity.IsClosed","LeadSource","Account.BillingCountry","CreatedDate","Account.OwnerId","Country","StatusSortOrder.ApiName","Id","Opportunity.AccountId","ConvertedDate","Rating","Opportunity.ForecastCategoryName","Contact.Id","Account.Industry","ConvertedContactId","Account.Id","OwnerId","Opportunity.ForecastCategory","StatusSortOrder.Id","Account.AccountSource","Opportunity.Name","Opportunity.CloseDate","Account.BillingState","IsUnreadByOwner","Contact.Name","Opportunity.CreatedDate","Opportunity.OwnerId","Account.LastModifiedDate","Account.Name","Opportunity.LeadSource","StatusSortOrder.SortOrder","ChangeDurationField","Account.AnnualRevenue","OpportunityAge","Account.NumberOfEmployees","LeadAge","Opportunity.Amount"
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Sherry Lawson","N/A",,,,,"2020-07-27T17:25:13.544Z","Open",,"false",,,,"Reseller",,"2018-08-29T05:54:55.000Z",,"N/A",,"00QB0000005dAp2MAE",,,"Cool",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Kevin Rogers","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:54:55.000Z",,"N/A","Rejected","00QB0000005dAp3MAE",,,"Hot",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Scott Chandler","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Telesales",,"2018-08-29T05:54:55.000Z",,"N/A","Draft","00QB0000005dAp4MAE",,,"Warm",,,,,,"005B0000004iDzyIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Nathan Hicks","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:54:55.000Z",,"N/A","Draft","00QB0000005dAp5MAE",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Antonio Powell","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Fields Sales",,"2018-08-29T05:54:55.000Z",,"N/A","New","00QB0000005dAp6MAE",,,"Hot",,,,,,"005B0000004iE02IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Robert Bullock","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:54:55.000Z",,"N/A","Rejected","00QB0000005dAp7MAE",,,"Hot",,,,,,"005B0000004iDzuIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Jennifer Meyer","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:54:55.000Z",,"N/A","Pending","00QB0000005dAp8MAE",,,"Cool",,,,,,"005B0000004iE03IAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Michael Jackson","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:54:55.000Z",,"N/A","Draft","00QB0000005dAp9MAE",,,"Hot",,,,,,"005B0000004iDzqIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Matthew Martin","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:54:55.000Z",,"N/A","Rejected","00QB0000005dApAMAU",,,"Cool",,,,,,"005B0000004iDzyIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Duane Smith","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:55.000Z",,"N/A","Submitted","00QB0000005dApBMAU",,,"Warm",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Heather Dawson","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dApCMAU",,,"Hot",,,,,,"005B0000004iE02IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Kevin Mercer","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dApDMAU",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"James Hawkins","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApEMAU",,,"Cool",,,,,,"005B0000004iE03IAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Christopher Miller","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApFMAU",,,"Hot",,,,,,"005B0000004iE00IAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Shirley Dean","N/A",,,,,"2020-07-27T17:25:13.544Z","Open",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApGMAU",,,"Cool",,,,,,"005B0000004iDzyIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Nicole Nelson","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dApHMAU",,,"Warm",,,,,,"005B0000004iE00IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Travis Jimenez","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApIMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Eric Navarro","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApJMAU",,,"Warm",,,,,,"005B0000004iDzrIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Andrea Howard","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApKMAU",,,"Hot",,,,,,"005B0000004iDzrIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Rachel Moreno","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Pending","00QB0000005dApLMAU",,,"Cool",,,,,,"005B0000004iDzxIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Gina Morgan","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Telesales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dApMMAU",,,"Cool",,,,,,"005B0000004iDzsIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Anthony Fuller","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApNMAU",,,"Hot",,,,,,"005B0000004iDzsIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"James Walker","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApOMAU",,,"Hot",,,,,,"005B0000004iDzvIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"David Hartman","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApPMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Darlene Maynard","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApQMAU",,,"Hot",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Suzanne Hernandez","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Other",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApRMAU",,,"Hot",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Erika Douglas","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApSMAU",,,"Hot",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Thomas Clay","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Telecoverage",,"2018-08-29T05:55:22.000Z",,"N/A","Pending","00QB0000005dApTMAU",,,"Cool",,,,,,"005B0000004iDzpIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Marc Bell","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApUMAU",,,"Cool",,,,,,"005B0000004iDzqIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Joshua Crane","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dApVMAU",,,"Hot",,,,,,"005B0000004iDzoIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Marie Medina","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApWMAU",,,"Cool",,,,,,"005B0000004iDzpIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Elizabeth Palmer","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dApXMAU",,,"Cool",,,,,,"005B0000004iE00IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"William Reed","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Pending","00QB0000005dApYMAU",,,"Warm",,,,,,"005B0000004iE02IAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:32.000Z","Not Applicable",,,,,"Lisa Smith","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApZMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Jesse Brown","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dApaMAE",,,"Hot",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Tyler Hernandez","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApbMAE",,,"Hot",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Peter Rodriguez","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Other",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dApcMAE",,,"Hot",,,,,,"005B0000004iE01IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Rebecca Davis","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dApdMAE",,,"Cool",,,,,,"005B0000004iE00IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Abigail Romero","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dApeMAE",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Flo Stor Engineering Inc","Corporate",,"false","012B0000000ATFWIA4","Debra Brown","Not For Profit","006B0000004P0FSIA0","Closed Lost",,"2018-08-29T05:24:14.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfgzIAC","true","001B000000mBfgzIAC","006B0000004P0FSIA0","true","Reseller","USA","2018-08-29T05:55:22.000Z","005B0000004iDzwIAE","N/A",,"00QB0000005dApfMAE","001B000000mBfgzIAC",,"Hot","Omitted","003B000000DSR2JIAX","Communications","003B000000DSR2JIAX","001B000000mBfgzIAC","005B0000004iDzwIAE","Omitted",,"Referral","Flo Stor Engineering Inc 162","2019-03-01","NH","true","Debra Brown","2018-08-29T05:49:35.000Z","005B0000004iDzwIAE","2020-02-26T19:39:36.000Z","Flo Stor Engineering Inc","Reseller",,698.48,6433000,183,176,0,25000
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Ashley Carter","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApgMAE",,,"Hot",,,,,,"005B0000004iDzvIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Johnny Schultz","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Other",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dAphMAE",,,"Hot",,,,,,"005B0000004iDzvIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Elizabeth Anderson","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dApiMAE",,,"Hot",,,,,,"005B0000004iE02IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Angela Taylor","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Pending","00QB0000005dApjMAE",,,"Warm",,,,,,"005B0000004iE02IAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Kathleen Mcmillan","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Approved","00QB0000005dApkMAE",,,"Hot",,,,,,"005B0000004iDztIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"James Kent","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dAplMAE",,,"Warm",,,,,,"005B0000004iDztIAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Michael Everett","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Pending","00QB0000005dApmMAE",,,"Cool",,,,,,"005B0000004iDzsIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Amber Ball","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dApnMAE",,,"Hot",,,,,,"005B0000004iDzoIAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Joseph Jackson","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Draft","00QB0000005dApoMAE",,,"Warm",,,,,,"005B0000004iDzyIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Dominique Watts","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dAppMAE",,,"Warm",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Robert Walsh","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApqMAE",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Beth Martin","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dAprMAE",,,"Cool",,,,,,"005B0000004iDzzIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Matthew Williams","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Other",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApsMAE",,,"Cool",,,,,,"005B0000004iDzpIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"John Whitehead","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dAptMAE",,,"Cool",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Jimmy Duffy","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Rejected","00QB0000005dApuMAE",,,"Hot",,,,,,"005B0000004iDzxIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Nathaniel Wolfe","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApvMAE",,,"Cool",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Thomas Johnson","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApwMAE",,,"Warm",,,,,,"005B0000004iDzyIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"David Barrera","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApxMAE",,,"Cool",,,,,,"005B0000004iDzwIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Shaun Goodman","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dApyMAE",,,"Hot",,,,,,"005B0000004iDzvIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Jeffrey Vasquez","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Telesales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dApzMAE",,,"Cool",,,,,,"005B0000004iDzrIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Chase Butler","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dAq0MAE",,,"Warm",,,,,,"005B0000004iE02IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Douglas Hall","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dAq1MAE",,,"Cool",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"William Jenkins","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dAq2MAE",,,"Warm",,,,,,"005B0000004iE00IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"James Patrick","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dAq3MAE",,,"Warm",,,,,,"005B0000004iDzqIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Thomas Avery","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","New","00QB0000005dAq4MAE",,,"Cool",,,,,,"005B0000004iE03IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Richard Cantrell","N/A",,,,,"2020-07-27T17:25:13.544Z","Open",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A",,"00QB0000005dAq5MAE",,,"Cool",,,,,,"005B0000004iE03IAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Robert Allen","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Reseller",,"2018-08-29T05:55:22.000Z",,"N/A","Working","00QB0000005dAq6MAE",,,"Cool",,,,,,"005B0000004iDztIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Caitlin Jenkins","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Draft","00QB0000005dAq7MAE",,,"Cool",,,,,,"005B0000004iDzzIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:34.000Z","Not Applicable",,,,,"Abigail Cole","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Fields Sales",,"2018-08-29T05:55:22.000Z",,"N/A","Submitted","00QB0000005dAq8MAE",,,"Cool",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
