"ANALYTICSDEMO_BATCH_ID_C","OWNERUNIQUEUSERNAME","ACCOUNTINVESTMENTOBJECTIVES","ACCOUNTNAME","ACCOUNTCLIENTCATEGORYCUSTOM","LastProcessedDate","PRIORITY","ACCOUNTMARKETINGSEGMENT","ACCOUNTSERVICEMODEL","ACCOUNTBALANCEBUCKET","CREATEDDATE","ACCOUNTPRIMARYCONTACTGENDER","ACCOUNTBILLINGSTATE","ACCOUNTID","ID","ACCOUNTYEARSSINCECLIENTBUCKET","ACCOUNTLASTINTERACTION","ACCOUNTAGEBUCKET"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Catherine Fowler","3 - Silver","2019-08-23","High","Millennials","Tier 2","1. Less than 50k","2018-08-13 00:00:00","Female","CA","0011U00000KuFiHQAV","W_Sales_Case.1210","6. Greater than 15Y","2018-08-16","3. 30-49"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Blythe Buckner","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 3","1. Less than 50k","2019-08-23 00:00:00","Female","NY","0011U00000KuFiIQAV","W_Sales_Case.1211","6. Greater than 15Y","2019-08-15","2. 18-29"
"20190823181914853028","Allen Advisor","Income","Aurelia Torres","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-05-23 00:00:00","Female","NY","0011U00000KuFiJQAV","W_Sales_Case.1212","6. Greater than 15Y","2019-07-12","2. 18-29"
"20190823181914853028","Brenda Banker","Balanced Growth","Raymond Barnes","5 - Standard","2019-08-23","Low","Affluent Professionals","Tier 2","2. Between 50k and 250k","2019-02-07 00:00:00","Male","NY","0011U00000KuFiKQAV","W_Sales_Case.1213","6. Greater than 15Y","2019-03-03","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Raymond Barnes","5 - Standard","2019-08-23","Low","Affluent Professionals","Tier 2","2. Between 50k and 250k","2019-01-04 00:00:00","Male","NY","0011U00000KuFiKQAV","W_Sales_Case.1214","6. Greater than 15Y","2019-03-03","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Raymond Barnes","5 - Standard","2019-08-23","Critical","Affluent Professionals","Tier 2","2. Between 50k and 250k","2018-12-11 00:00:00","Male","NY","0011U00000KuFiKQAV","W_Sales_Case.1215","6. Greater than 15Y","2019-03-03","3. 30-49"
"20190823181914853028","Mark Garet","Income","Vanna Drake","1 - Platinum","2019-08-23","High","Millennials","Tier 1","2. Between 50k and 250k","2018-08-13 00:00:00","Female","CA","0011U00000KuFiMQAV","W_Sales_Case.1216","6. Greater than 15Y","2019-03-01","2. 18-29"
"20190823181914853028","Brenda Banker","Growth","Patricia Marsh","5 - Standard","2019-08-23","Medium","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-01-11 00:00:00","Female","CA","0011U00000KuFiOQAV","W_Sales_Case.1217","6. Greater than 15Y","2019-02-12","2. 18-29"
"20190823181914853028","Mark Garet","Balanced Growth","Jeanette Case","1 - Platinum","2019-08-23","Low","Mass Market","Tier 1","2. Between 50k and 250k","2019-05-14 00:00:00","Male","TX","0011U00000KuFiPQAV","W_Sales_Case.1218","6. Greater than 15Y","2019-07-22","3. 30-49"
"20190823181914853028","Mark Garet","Income","Cruz Blankenship","2 - Gold","2019-08-23","Low","High Net Worth Families","Tier 3","1. Less than 50k","2019-04-15 00:00:00","Female","CA","0011U00000KuFiRQAV","W_Sales_Case.1219","6. Greater than 15Y","2019-06-27","4. 50-69"
"20190823181914853028","Mark Garet","Income","Cruz Blankenship","2 - Gold","2019-08-23","Critical","High Net Worth Families","Tier 3","1. Less than 50k","2019-03-30 00:00:00","Female","CA","0011U00000KuFiRQAV","W_Sales_Case.1220","6. Greater than 15Y","2019-06-27","4. 50-69"
"20190823181914853028","Mark Garet","Income","Cruz Blankenship","2 - Gold","2019-08-23","Critical","High Net Worth Families","Tier 3","1. Less than 50k","2019-01-31 00:00:00","Female","CA","0011U00000KuFiRQAV","W_Sales_Case.1221","6. Greater than 15Y","2019-06-27","4. 50-69"
"20190823181914853028","Brenda Banker","Growth","Uta Callahan","5 - Standard","2019-08-23","Medium","Affluent Professionals","Tier 2","1. Less than 50k","2019-02-20 00:00:00","Female","NY","0011U00000KuFiSQAV","W_Sales_Case.1222","6. Greater than 15Y","2018-12-20","4. 50-69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Critical","Mass Market","Tier 3","1. Less than 50k","2019-06-17 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1223","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Critical","Mass Market","Tier 3","1. Less than 50k","2019-08-08 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1224","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Medium","Mass Market","Tier 3","1. Less than 50k","2019-08-23 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1225","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Critical","Mass Market","Tier 3","1. Less than 50k","2019-08-10 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1226","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Low","Mass Market","Tier 3","1. Less than 50k","2019-06-29 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1227","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Randall Mayo","3 - Silver","2019-08-23","Medium","Mass Market","Tier 3","1. Less than 50k","2019-08-23 00:00:00","Male","NY","0011U00000KuFiTQAV","W_Sales_Case.1228","6. Greater than 15Y","2019-07-03","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Angelica Perry","1 - Platinum","2019-08-23","Medium","Mass Market","Tier 2","1. Less than 50k","2019-05-21 00:00:00","Female","NY","0011U00000KuFiUQAV","W_Sales_Case.1229","6. Greater than 15Y","2019-05-17","3. 30-49"
"20190823181914853028","Mark Garet","Aggressive Growth","Jermaine Benson","3 - Silver","2019-08-23","High","Mass Market","Tier 3","1. Less than 50k","2018-12-10 00:00:00","Female","CA","0011U00000KuFiVQAV","W_Sales_Case.1230","6. Greater than 15Y","2019-01-30","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Jermaine Benson","3 - Silver","2019-08-23","High","Mass Market","Tier 3","1. Less than 50k","2018-12-07 00:00:00","Female","CA","0011U00000KuFiVQAV","W_Sales_Case.1231","6. Greater than 15Y","2019-01-30","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Jermaine Benson","3 - Silver","2019-08-23","Low","Mass Market","Tier 3","1. Less than 50k","2018-12-02 00:00:00","Female","CA","0011U00000KuFiVQAV","W_Sales_Case.1232","6. Greater than 15Y","2019-01-30","4. 50-69"
"20190823181914853028","Allen Advisor","Balanced Growth","Iliana Alvarado","5 - Standard","2019-08-23","Medium","Millennials","Tier 2","2. Between 50k and 250k","2019-06-09 00:00:00","Female","NY","0011U00000KuFiXQAV","W_Sales_Case.1233","6. Greater than 15Y","2019-05-12","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Wesley Weaver","3 - Silver","2019-08-23","Medium","Mass Market","Tier 2","2. Between 50k and 250k","2019-08-04 00:00:00","Male","NY","0011U00000KuFiYQAV","W_Sales_Case.1234","6. Greater than 15Y","2019-06-10","5. > 69"
"20190823181914853028","Brenda Banker","Growth","Jolene Higgins","5 - Standard","2019-08-23","Medium","Retired","Tier 1","2. Between 50k and 250k","2019-01-21 00:00:00","Male","NY","0011U00000KuFiZQAV","W_Sales_Case.1235","6. Greater than 15Y","2019-03-16","4. 50-69"
"20190823181914853028","Allen Advisor","Balanced Growth","Kathleen Baldwin","5 - Standard","2019-08-23","Medium","Retired","Tier 3","2. Between 50k and 250k","2019-04-03 00:00:00","Female","CA","0011U00000KuFiaQAF","W_Sales_Case.1236","6. Greater than 15Y","2019-05-02","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Vance Conner","5 - Standard","2019-08-23","Critical","High Net Worth Families","Tier 2","1. Less than 50k","2019-04-17 00:00:00","Male","CA","0011U00000KuFibQAF","W_Sales_Case.1237","6. Greater than 15Y","2019-07-15","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Vance Conner","5 - Standard","2019-08-23","Low","High Net Worth Families","Tier 2","1. Less than 50k","2019-03-02 00:00:00","Male","CA","0011U00000KuFibQAF","W_Sales_Case.1238","6. Greater than 15Y","2019-07-15","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Vance Conner","5 - Standard","2019-08-23","Critical","High Net Worth Families","Tier 2","1. Less than 50k","2019-02-18 00:00:00","Male","CA","0011U00000KuFibQAF","W_Sales_Case.1239","6. Greater than 15Y","2019-07-15","4. 50-69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Amos Hobbs","3 - Silver","2019-08-23","High","High Net Worth Families","Tier 1","1. Less than 50k","2018-09-09 00:00:00","Male","NY","0011U00000KuFidQAF","W_Sales_Case.1240","6. Greater than 15Y","2018-07-01","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Alma Johnson","3 - Silver","2019-08-23","Critical","Retired","Tier 2","2. Between 50k and 250k","2018-07-06 00:00:00","Male","CA","0011U00000KuFieQAF","W_Sales_Case.1241","6. Greater than 15Y","2018-10-09","5. > 69"
"20190823181914853028","Allen Advisor","Balanced Growth","Moana Dennis","2 - Gold","2019-08-23","High","Millennials","Tier 1","2. Between 50k and 250k","2019-07-28 00:00:00","Male","NY","0011U00000KuFifQAF","W_Sales_Case.1242","6. Greater than 15Y","2019-08-11","5. > 69"
"20190823181914853028","Allen Advisor","Balanced Growth","Herrod Gilmore","2 - Gold","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2018-06-04 00:00:00","Male","CA","0011U00000KuFigQAF","W_Sales_Case.1243","6. Greater than 15Y","2019-08-22","5. > 69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Darius Fernandez","1 - Platinum","2019-08-23","Critical","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-05-01 00:00:00","Female","CA","0011U00000KuFihQAF","W_Sales_Case.1244","6. Greater than 15Y","2019-07-06","3. 30-49"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Darius Fernandez","1 - Platinum","2019-08-23","Critical","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-06-05 00:00:00","Female","CA","0011U00000KuFihQAF","W_Sales_Case.1245","6. Greater than 15Y","2019-07-06","3. 30-49"
"20190823181914853028","Allen Advisor","Balanced Growth","Raya Fernandez","2 - Gold","2019-08-23","Critical","Retired","Tier 1","1. Less than 50k","2018-12-15 00:00:00","Female","TX","0011U00000KuFijQAF","W_Sales_Case.1246","6. Greater than 15Y","2019-01-21","3. 30-49"
"20190823181914853028","Brenda Banker","Growth","Leonard Donovan","3 - Silver","2019-08-23","High","Millennials","Tier 3","2. Between 50k and 250k","2019-05-07 00:00:00","Female","CA","0011U00000KuFikQAF","W_Sales_Case.1247","6. Greater than 15Y","2019-06-18","2. 18-29"
"20190823181914853028","Brenda Banker","Growth","Leonard Donovan","3 - Silver","2019-08-23","Critical","Millennials","Tier 3","2. Between 50k and 250k","2019-05-15 00:00:00","Female","CA","0011U00000KuFikQAF","W_Sales_Case.1248","6. Greater than 15Y","2019-06-18","2. 18-29"
"20190823181914853028","Mark Garet","Income","Brody Mcknight","2 - Gold","2019-08-23","High","Millennials","Tier 3","2. Between 50k and 250k","2018-06-17 00:00:00","Male","CA","0011U00000KuFilQAF","W_Sales_Case.1249","6. Greater than 15Y","2019-06-27","3. 30-49"
"20190823181914853028","Mark Garet","Income","Brody Mcknight","2 - Gold","2019-08-23","Medium","Millennials","Tier 3","2. Between 50k and 250k","2018-07-02 00:00:00","Male","CA","0011U00000KuFilQAF","W_Sales_Case.1250","6. Greater than 15Y","2019-06-27","3. 30-49"
"20190823181914853028","Mark Garet","Income","Brody Mcknight","2 - Gold","2019-08-23","High","Millennials","Tier 3","2. Between 50k and 250k","2018-08-12 00:00:00","Male","CA","0011U00000KuFilQAF","W_Sales_Case.1251","6. Greater than 15Y","2019-06-27","3. 30-49"
"20190823181914853028","Brenda Banker","Income","Valentine Miranda","1 - Platinum","2019-08-23","Critical","Mass Market","Tier 3","2. Between 50k and 250k","2019-01-24 00:00:00","Male","IL","0011U00000KuFimQAF","W_Sales_Case.1252","6. Greater than 15Y","2019-06-25","2. 18-29"
"20190823181914853028","Chelsea Advisor","Growth","Edan Kirk","3 - Silver","2019-08-23","High","Millennials","Tier 3","1. Less than 50k","2018-11-23 00:00:00","Male","NY","0011U00000KuFioQAF","W_Sales_Case.1253","6. Greater than 15Y","2018-12-14","4. 50-69"
"20190823181914853028","Chelsea Advisor","Growth","Edan Kirk","3 - Silver","2019-08-23","Critical","Millennials","Tier 3","1. Less than 50k","2018-12-09 00:00:00","Male","NY","0011U00000KuFioQAF","W_Sales_Case.1254","6. Greater than 15Y","2018-12-14","4. 50-69"
"20190823181914853028","Chelsea Advisor","Growth","Edan Kirk","3 - Silver","2019-08-23","Low","Millennials","Tier 3","1. Less than 50k","2018-11-10 00:00:00","Male","NY","0011U00000KuFioQAF","W_Sales_Case.1255","6. Greater than 15Y","2018-12-14","4. 50-69"
"20190823181914853028","Chelsea Advisor","Growth","Edan Kirk","3 - Silver","2019-08-23","Critical","Millennials","Tier 3","1. Less than 50k","2019-01-15 00:00:00","Male","NY","0011U00000KuFioQAF","W_Sales_Case.1256","6. Greater than 15Y","2018-12-14","4. 50-69"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Jesse Bauer","2 - Gold","2019-08-23","High","High Net Worth Families","Tier 1","1. Less than 50k","2019-08-23 00:00:00","Female","NY","0011U00000KuFiqQAF","W_Sales_Case.1257","6. Greater than 15Y","2019-07-29","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Sylvester Solis","3 - Silver","2019-08-23","High","High Net Worth Families","Tier 3","1. Less than 50k","2019-04-28 00:00:00","Male","CA","0011U00000KuFisQAF","W_Sales_Case.1258","6. Greater than 15Y","2019-06-13","3. 30-49"
"20190823181914853028","Mark Garet","Growth","Tasha Gray","2 - Gold","2019-08-23","Medium","Millennials","Tier 2","2. Between 50k and 250k","2018-10-11 00:00:00","Male","CA","0011U00000KuFitQAF","W_Sales_Case.1259","6. Greater than 15Y","2019-06-25","5. > 69"
"20190823181914853028","Mark Garet","Growth","Tasha Gray","2 - Gold","2019-08-23","Low","Millennials","Tier 2","2. Between 50k and 250k","2018-11-07 00:00:00","Male","CA","0011U00000KuFitQAF","W_Sales_Case.1260","6. Greater than 15Y","2019-06-25","5. > 69"
"20190823181914853028","Mark Garet","Growth","Tasha Gray","2 - Gold","2019-08-23","Medium","Millennials","Tier 2","2. Between 50k and 250k","2018-12-04 00:00:00","Male","CA","0011U00000KuFitQAF","W_Sales_Case.1261","6. Greater than 15Y","2019-06-25","5. > 69"
"20190823181914853028","Brenda Banker","Balanced Growth","Sonia Keith","1 - Platinum","2019-08-23","High","Mass Market","Tier 3","2. Between 50k and 250k","2018-05-21 00:00:00","Male","NY","0011U00000KuFiuQAF","W_Sales_Case.1262","6. Greater than 15Y","2018-12-09","3. 30-49"
"20190823181914853028","Brenda Banker","Aggressive Growth","Owen Hayes","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2019-05-20 00:00:00","Female","NY","0011U00000KuFixQAF","W_Sales_Case.1263","6. Greater than 15Y","2019-05-09","4. 50-69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Owen Hayes","2 - Gold","2019-08-23","Low","Affluent Professionals","Tier 1","1. Less than 50k","2019-04-11 00:00:00","Female","NY","0011U00000KuFixQAF","W_Sales_Case.1264","6. Greater than 15Y","2019-05-09","4. 50-69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Owen Hayes","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2019-04-29 00:00:00","Female","NY","0011U00000KuFixQAF","W_Sales_Case.1265","6. Greater than 15Y","2019-05-09","4. 50-69"
"20190823181914853028","Mark Garet","Balanced Growth","Noble Curtis","2 - Gold","2019-08-23","Medium","High Net Worth Families","Tier 2","2. Between 50k and 250k","2019-08-15 00:00:00","Male","NY","0011U00000KuFiyQAF","W_Sales_Case.1266","6. Greater than 15Y","2019-07-27","3. 30-49"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Chaim Haney","2 - Gold","2019-08-23","Low","Mass Market","Tier 3","2. Between 50k and 250k","2018-07-30 00:00:00","Female","CA","0011U00000KuFizQAF","W_Sales_Case.1267","6. Greater than 15Y","2018-08-07","2. 18-29"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Chaim Haney","2 - Gold","2019-08-23","Low","Mass Market","Tier 3","2. Between 50k and 250k","2018-06-04 00:00:00","Female","CA","0011U00000KuFizQAF","W_Sales_Case.1268","6. Greater than 15Y","2018-08-07","2. 18-29"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Chaim Haney","2 - Gold","2019-08-23","High","Mass Market","Tier 3","2. Between 50k and 250k","2018-07-14 00:00:00","Female","CA","0011U00000KuFizQAF","W_Sales_Case.1269","6. Greater than 15Y","2018-08-07","2. 18-29"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Chaim Haney","2 - Gold","2019-08-23","High","Mass Market","Tier 3","2. Between 50k and 250k","2018-06-08 00:00:00","Female","CA","0011U00000KuFizQAF","W_Sales_Case.1270","6. Greater than 15Y","2018-08-07","2. 18-29"
"20190823181914853028","Brenda Banker","Growth","Allegra Sloan","1 - Platinum","2019-08-23","Critical","Millennials","Tier 1","1. Less than 50k","2018-05-19 00:00:00","Female","CA","0011U00000KuFj0QAF","W_Sales_Case.1271","6. Greater than 15Y","2018-07-30","4. 50-69"
"20190823181914853028","Brenda Banker","Growth","Allegra Sloan","1 - Platinum","2019-08-23","Critical","Millennials","Tier 1","1. Less than 50k","2018-04-15 00:00:00","Female","CA","0011U00000KuFj0QAF","W_Sales_Case.1272","6. Greater than 15Y","2018-07-30","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Josiah Whitaker","3 - Silver","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2018-12-07 00:00:00","Female","NY","0011U00000KuFj1QAF","W_Sales_Case.1273","6. Greater than 15Y","2019-03-05","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Josiah Whitaker","3 - Silver","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2018-11-21 00:00:00","Female","NY","0011U00000KuFj1QAF","W_Sales_Case.1274","6. Greater than 15Y","2019-03-05","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Josiah Whitaker","3 - Silver","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2018-12-12 00:00:00","Female","NY","0011U00000KuFj1QAF","W_Sales_Case.1275","6. Greater than 15Y","2019-03-05","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Josiah Whitaker","3 - Silver","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2018-10-17 00:00:00","Female","NY","0011U00000KuFj1QAF","W_Sales_Case.1276","6. Greater than 15Y","2019-03-05","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Josiah Whitaker","3 - Silver","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2019-01-04 00:00:00","Female","NY","0011U00000KuFj1QAF","W_Sales_Case.1277","6. Greater than 15Y","2019-03-05","1. < 18"
"20190823181914853028","Allen Advisor","Aggressive Growth","Harding Mcconnell","1 - Platinum","2019-08-23","Critical","Mass Market","Tier 3","2. Between 50k and 250k","2018-04-19 00:00:00","Female","CA","0011U00000KuFj2QAF","W_Sales_Case.1278","6. Greater than 15Y","2018-11-02","4. 50-69"
"20190823181914853028","Allen Advisor","Aggressive Growth","Anastasia Bray","5 - Standard","2019-08-23","Low","High Net Worth Families","Tier 3","1. Less than 50k","2019-06-25 00:00:00","Male","FL","0011U00000KuFj7QAF","W_Sales_Case.1279","6. Greater than 15Y","2019-05-27","5. > 69"
"20190823181914853028","Chelsea Advisor","Growth","Kaden Brady","2 - Gold","2019-08-23","High","Millennials","Tier 2","2. Between 50k and 250k","2018-09-13 00:00:00","Female","NY","0011U00000KuFj8QAF","W_Sales_Case.1280","6. Greater than 15Y","2018-12-14","4. 50-69"
"20190823181914853028","Brenda Banker","Income","Sylvester Burch","1 - Platinum","2019-08-23","Critical","High Net Worth Families","Tier 3","2. Between 50k and 250k","2018-11-07 00:00:00","Female","NY","0011U00000KuFj9QAF","W_Sales_Case.1281","6. Greater than 15Y","2019-06-09","5. > 69"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","Medium","Affluent Professionals","Tier 1","1. Less than 50k","2018-07-28 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1282","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2018-08-16 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1283","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2018-08-08 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1284","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","Medium","Affluent Professionals","Tier 1","1. Less than 50k","2018-09-13 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1285","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","High","Affluent Professionals","Tier 1","1. Less than 50k","2018-08-28 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1286","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Amery Landry","2 - Gold","2019-08-23","High","Affluent Professionals","Tier 1","1. Less than 50k","2018-09-06 00:00:00","Female","CA","0011U00000KuFjAQAV","W_Sales_Case.1287","6. Greater than 15Y","2018-07-22","3. 30-49"
"20190823181914853028","Brenda Banker","Income","Rachel Porter","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 2","2. Between 50k and 250k","2019-01-20 00:00:00","Female","NY","0011U00000KuFjBQAV","W_Sales_Case.1288","6. Greater than 15Y","2019-02-19","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Kelsie Padilla","5 - Standard","2019-08-23","High","Retired","Tier 1","2. Between 50k and 250k","2019-04-29 00:00:00","Female","CA","0011U00000KuFjEQAV","W_Sales_Case.1289","6. Greater than 15Y","2019-07-05","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Kelsie Padilla","5 - Standard","2019-08-23","Medium","Retired","Tier 1","2. Between 50k and 250k","2019-06-07 00:00:00","Female","CA","0011U00000KuFjEQAV","W_Sales_Case.1290","6. Greater than 15Y","2019-07-05","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Madonna Buckner","5 - Standard","2019-08-23","High","Millennials","Tier 2","2. Between 50k and 250k","2018-07-13 00:00:00","Female","CA","0011U00000KuFjFQAV","W_Sales_Case.1291","6. Greater than 15Y","2018-09-15","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Madonna Buckner","5 - Standard","2019-08-23","Low","Millennials","Tier 2","2. Between 50k and 250k","2018-07-22 00:00:00","Female","CA","0011U00000KuFjFQAV","W_Sales_Case.1292","6. Greater than 15Y","2018-09-15","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Madonna Buckner","5 - Standard","2019-08-23","Critical","Millennials","Tier 2","2. Between 50k and 250k","2018-04-24 00:00:00","Female","CA","0011U00000KuFjFQAV","W_Sales_Case.1293","6. Greater than 15Y","2018-09-15","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Madonna Buckner","5 - Standard","2019-08-23","High","Millennials","Tier 2","2. Between 50k and 250k","2018-06-29 00:00:00","Female","CA","0011U00000KuFjFQAV","W_Sales_Case.1294","6. Greater than 15Y","2018-09-15","3. 30-49"
"20190823181914853028","Chelsea Advisor","Growth","Calista Mccray","2 - Gold","2019-08-23","Critical","Mass Market","Tier 1","2. Between 50k and 250k","2019-05-17 00:00:00","Female","CA","0011U00000KuFjHQAV","W_Sales_Case.1295","6. Greater than 15Y","2019-06-19","2. 18-29"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Jaime Contreras","2 - Gold","2019-08-23","Critical","High Net Worth Families","Tier 3","1. Less than 50k","2019-08-23 00:00:00","Female","NY","0011U00000KuFjJQAV","W_Sales_Case.1296","6. Greater than 15Y","2019-08-10","5. > 69"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Jaime Contreras","2 - Gold","2019-08-23","Low","High Net Worth Families","Tier 3","1. Less than 50k","2019-08-09 00:00:00","Female","NY","0011U00000KuFjJQAV","W_Sales_Case.1297","6. Greater than 15Y","2019-08-10","5. > 69"
"20190823181914853028","Allen Advisor","Income","Xerxes Pace","2 - Gold","2019-08-23","Low","Millennials","Tier 2","2. Between 50k and 250k","2019-03-29 00:00:00","Female","NY","0011U00000KuFjKQAV","W_Sales_Case.1298","6. Greater than 15Y","2019-03-22","3. 30-49"
"20190823181914853028","Brenda Banker","Income","Callum Mccullough","2 - Gold","2019-08-23","Low","Affluent Professionals","Tier 3","1. Less than 50k","2018-07-22 00:00:00","Female","CA","0011U00000KuFjNQAV","W_Sales_Case.1299","6. Greater than 15Y","2019-02-10","2. 18-29"
"20190823181914853028","Brenda Banker","Income","Callum Mccullough","2 - Gold","2019-08-23","Medium","Affluent Professionals","Tier 3","1. Less than 50k","2018-08-25 00:00:00","Female","CA","0011U00000KuFjNQAV","W_Sales_Case.1300","6. Greater than 15Y","2019-02-10","2. 18-29"
"20190823181914853028","Brenda Banker","Income","Callum Mccullough","2 - Gold","2019-08-23","Medium","Affluent Professionals","Tier 3","1. Less than 50k","2018-06-25 00:00:00","Female","CA","0011U00000KuFjNQAV","W_Sales_Case.1301","6. Greater than 15Y","2019-02-10","2. 18-29"
"20190823181914853028","Allen Advisor","Income","Ora Snider","5 - Standard","2019-08-23","High","Mass Market","Tier 2","2. Between 50k and 250k","2019-06-02 00:00:00","Female","NJ","0011U00000KuFjOQAV","W_Sales_Case.1302","6. Greater than 15Y","2019-05-28","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Ora Snider","5 - Standard","2019-08-23","Medium","Mass Market","Tier 2","2. Between 50k and 250k","2019-07-22 00:00:00","Female","NJ","0011U00000KuFjOQAV","W_Sales_Case.1303","6. Greater than 15Y","2019-05-28","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Ora Snider","5 - Standard","2019-08-23","Medium","Mass Market","Tier 2","2. Between 50k and 250k","2019-07-05 00:00:00","Female","NJ","0011U00000KuFjOQAV","W_Sales_Case.1304","6. Greater than 15Y","2019-05-28","3. 30-49"
