"LastModifiedDate","VisitorId","PlannedVisitEndTime","Visitor_Role.DeveloperName","RetailStore_RetailStoreGroup_Description","RetailStore_DeliveryMethod","RetailStore_Priority","Visitor_Role.RolePath","Name","RetailStore_RetailStoreGroupName_Custom","Visitor_UniqueUserName","CreatedById","Visitor_FullPhotoUrl","Visitor_Role.Roles","RetailStore_AccountId","Visitor_UserType","StatusRemarks","Visitor_Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore_RetailStoreGroup_Name","RetailStore_Location_Address_City","ActualVisitStartTime_YearMonthDay","RetailStore_Account_Industry","RetailStore_PrimaryContact_Name","PlannedVisitStartTime","RetailStore_Account_Type","Visitor_SmallPhotoUrl","CreatedDate","Id","RetailStore_Id","RetailStore_RetailLocationGroupId","RetailStore_Account_AccountSource","RetailStore_Location_Address_Name","InstructionDescription","RetailStore_Account_Parent_Account_Names","RetailStore_Location_Address_PostalCode","VisitPriority","Visitor_Name","RetailStore_Name","OwnerId","RetailStore_Location_Name","Visitor_Role.ParentRoleId","RetailStore_Location_Address_Country","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Phone","RetailStore_StoreType","RetailStore_PrimaryContactId","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Email","RetailStore_PrimaryContact_Department","RetailStore_Account_Phone","RetailStore_Description","SystemModstamp","Visitor_Role.Name","RetailStore_PrimaryContact_Description","LastModifiedById","RetailStore_Account_Parent_Account_NamesPath","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Location_LocationLevel","RetailStore_Account_AnnualRevenue","PlannedVisitDuration"
"2019-12-25T08:18:09.000Z","005B0000006PwWYIA0","2019-12-27T09:02:12.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00002299","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOwIAP","Standard",,"billeast@salesforce.com","Abandoned","2019-12-27T09:02:12.000Z","0YQB0000000L0CIOA0","false","2019-12-27T07:54:24.000Z","Bay Area","Brighton","2019-12-27","Manufacturing","Simona Morasca","2019-12-27T07:54:24.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2RxKAK","0YQB0000000L0CIOA0","0Y2B0000000L08sKAC",,"A00000002","Please complete the visit and collect all the KPIs","NTO Account","48116","High","Bill East","NTO Store - Alameda","005B0000006NoPnIAK","Dmart Location 23","00EB0000000fdvVMAQ","Livingston",,"419-503-2484","Regular","003B000000H1QcKIAV","NTO Account","MI","simona@morasca.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","NTO Account",67,5,1,,67
"2020-04-18T11:13:26.000Z","005B0000006PwWZIA0","2020-04-10T14:58:58.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00002300","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOvIAP","Standard",,"elywest@salesforce.com","Abandoned","2020-04-10T14:58:58.000Z","0YQB0000000L0CJOA0","false","2020-04-10T14:27:20.000Z","South","Middlesex","2020-04-10","Finance","Josephine Darakjy","2020-04-10T14:27:20.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2RyKAK","0YQB0000000L0CJOA0","0Y2B0000000L08vKAC",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","8846","Medium","Ely West","Fare Merchants - Austin","005B0000006NoPnIAK","Dmart Location 24","00EB0000000fdvVMAQ","Middlesex",,"810-292-9388","Regular","003B000000H1QcGIAV","Fare Merchants Account","NJ","josephine_darakjy@darakjy.org",,,,"2020-04-18T11:13:26.000Z","SalesRep",,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",31,5,1,,31
"2019-12-25T08:18:09.000Z","005B0000006PwWHIA0","2019-03-17T07:28:08.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00002301","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOwIAP","Standard",,"chantellerep@salesforce.com","Abandoned","2019-03-17T07:28:08.000Z","0YQB0000000L0BvOAK","false","2019-03-17T06:02:38.000Z","Northeast","New Orleans","2019-03-17","Manufacturing","Bette Nicka","2019-03-17T06:02:38.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2RzKAK","0YQB0000000L0BvOAK","0Y2B0000000L08uKAC",,"A00000001","Please complete the visit and collect all the KPIs","NTO Account","70116","Low","Chantelle Rep","Fare Merchants - Brooklyn","005B0000006NoPnIAK","Dmart Location 1",,"Orleans",,"610-545-3615","Regular","003B000000H1QcZIAV","NTO Account","LA","bette_nicka@cox.net",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",85,5,1,,85
"2019-12-25T08:18:09.000Z","005B0000006PwWIIA0","2019-04-08T03:45:42.000Z",,"Description of Dmart Location Group 2","Truck","High",,"00002302","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOwIAP","Standard",,"wendywest@salesforce.com","Abandoned","2019-04-08T03:45:42.000Z","0YQB0000000L0BwOAK","false","2019-04-08T03:10:41.000Z","Midwest","Sioux Falls","2019-04-08","Manufacturing","Mattie Poquette","2019-04-08T03:10:41.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S0KAK","0YQB0000000L0BwOAK","0Y2B0000000L08tKAC",,"A00000009","Please complete the visit and collect all the KPIs","NTO Account","57105","High","Wendy West","Fare Merchants - Gold Coast","005B0000006NoPnIAK","Dmart Location 2",,"Minnehaha",,"602-277-4385","Regular","003B000000H1QcUIAV","NTO Account","SD","mattie@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",35,2,1,,35
"2019-12-25T08:18:09.000Z","005B0000006PwWJIA0","2020-04-14T13:32:57.000Z",,"Description of Dmart Location Group 5","Truck","Medium",,"00002303","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Abandoned","2020-04-14T13:32:57.000Z","0YQB0000000L0BxOAK","false","2020-04-14T12:20:00.000Z","West","Baltimore","2020-04-14","Food & Beverage","Cammy Albares","2020-04-14T12:20:00.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S1KAK","0YQB0000000L0BxOAK","0Y2B0000000L08wKAC",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","21224","Medium","Vince West","NTO Store - Berkeley","005B0000006NoPnIAK","Dmart Location 3",,"Baltimore City",,"956-537-6195","Regular","003B000000H1QcTIAV","Rondel Account","MD","calbares@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",72,10,1,,72
"2019-12-25T08:18:09.000Z","005B0000006PwWKIA0","2019-11-22T00:25:07.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00002304","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AR2BGIA1","Standard",,"cindycentral@salesforce.com","Abandoned","2019-11-22T00:25:07.000Z","0YQB0000000L0ByOAK","false","2019-11-21T23:55:59.000Z","Bay Area","Kulpsville","2019-11-21",,"Yuki Whobrey","2019-11-21T23:55:59.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S2KAK","0YQB0000000L0ByOAK","0Y2B0000000L08sKAC",,"A00000011","Please complete the visit and collect all the KPIs",,"19443","Low","Cindy Central","NTO Store - Presidio","005B0000006NoPnIAK","Dmart Location 4",,"Montgomery",,"313-288-7937","Regular","003B000000H1QcXIAV","Gabe Hotkins","PA","yuki_whobrey@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK",,29,3,1,,29
"2020-04-12T09:07:14.000Z","005B0000006PwWLIA0","2020-01-18T05:52:43.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00002305","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOyIAP","Standard",,"vanessacentral@salesforce.com","Abandoned","2020-01-18T05:52:43.000Z","0YQB0000000L0BzOAK","false","2020-01-18T04:23:26.000Z","South","Middle Island","2020-01-18","Transportation","Leota Dilliard","2020-01-18T04:23:26.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S3KAK","0YQB0000000L0BzOAK","0Y2B0000000L08vKAC",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","11953","High","Vanessa Central","Nutrition Stop - Gainesville","005B0000006NoPnIAK","Dmart Location 5",,"Suffolk",,"408-752-3500","Regular","003B000000H1QcMIAV","Alpine Nutrition Account","NY","leota@hotmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",89,7,1,,89
"2019-12-25T08:18:09.000Z","005B0000006PwWMIA0","2020-01-04T12:20:55.000Z",,"Description of Dmart Location Group 3","Van","High",,"00002306","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOwIAP","Standard",,"kaseycentral@salesforce.com","Abandoned","2020-01-04T12:20:55.000Z","0YQB0000000L0C0OAK","false","2020-01-04T11:36:46.000Z","Northeast","Los Angeles","2020-01-04","Manufacturing","James Butt","2020-01-04T11:36:46.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S4KAK","0YQB0000000L0C0OAK","0Y2B0000000L08uKAC",,"A00000013","Please complete the visit and collect all the KPIs","NTO Account","90034","Medium","Kasey Central","Rondel Store - San Francisco Central","005B0000006NoPnIAK","Dmart Location 6",,"Los Angeles",,"504-621-8927","Regular","003B000000H1QcFIAV","NTO Account","CA","jbutt@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",44,1,1,,44
"2019-12-25T08:18:09.000Z","005B0000006PwWNIA0","2019-03-15T07:27:44.000Z",,"Description of Dmart Location Group 2","Van","Medium",,"00002307","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOxIAP","Standard",,"valerieeast@salesforce.com","Abandoned","2019-03-15T07:27:44.000Z","0YQB0000000L0C1OAK","false","2019-03-15T06:47:06.000Z","Midwest","Chagrin Falls","2019-03-15","Food & Beverage","Fletcher Flosi","2019-03-15T06:47:06.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S5KAK","0YQB0000000L0C1OAK","0Y2B0000000L08tKAC",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44023","Low","Valerie East","Rondel Store - Austin East","005B0000006NoPnIAK","Dmart Location 7",,"Geauga",,"815-828-2147","Regular","003B000000H1QcYIAV","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",40,3,1,,40
"2019-12-25T08:18:09.000Z","005B0000006PwWOIA0","2018-11-24T11:28:19.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00002308","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Abandoned","2018-11-24T11:28:19.000Z","0YQB0000000L0C2OAK","false","2018-11-24T10:35:13.000Z","West","Laredo","2018-11-24","Food & Beverage","Alisha Slusarski","2018-11-24T10:35:13.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S6KAK","0YQB0000000L0C2OAK","0Y2B0000000L08wKAC",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","78045","High","Ricky East","Rondel Store - Chicago Streeterville","005B0000006NoPnIAK","Dmart Location 8",,"Webb",,"732-658-3154","Regular","003B000000H1QcdIAF","Rondel Account","TX","alisha@slusarski.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",53,5,1,,53
"2019-12-25T08:18:09.000Z","005B0000006PwWYIA0","2019-10-18T16:06:13.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00002309","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"billeast@salesforce.com","Abandoned","2019-10-18T16:06:13.000Z","0YQB0000000L0C3OAK","false","2019-10-18T15:01:47.000Z","Bay Area","Phoenix","2019-10-18","Construction","Maryann Royster","2019-10-18T15:01:47.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S7KAK","0YQB0000000L0C3OAK","0Y2B0000000L08sKAC",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","85013","Medium","Bill East","Rondel Store - Chicago South Loop","005B0000006NoPnIAK","Dmart Location 9","00EB0000000fdvVMAQ","Maricopa",,"518-966-7987","Regular","003B000000H1QccIAF","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",64,5,1,,64
"2019-12-25T08:18:09.000Z","005B0000006PwWZIA0","2020-04-27T18:46:06.000Z","SalesRep","Description of Dmart Location Group 4","Truck","High","00EB0000000fdvVMAQ","00002310","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"elywest@salesforce.com","Abandoned","2020-04-27T18:46:06.000Z","0YQB0000000L0C4OAK","false","2020-04-27T17:33:48.000Z","South","Mc Minnville","2020-04-27","Construction","Graciela Ruta","2020-04-27T17:33:48.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S8KAK","0YQB0000000L0C4OAK","0Y2B0000000L08vKAC",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","37110","Low","Ely West","Rondel Store - Evanston","005B0000006NoPnIAK","Dmart Location 10","00EB0000000fdvVMAQ","Warren",,"440-780-8425","Regular","003B000000H1QcSIAV","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",72,2,1,,72
"2019-12-25T08:18:09.000Z","005B0000006PwWHIA0","2020-02-02T04:05:16.000Z",,"Description of Dmart Location Group 3","Truck","Medium",,"00002311","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOyIAP","Standard",,"chantellerep@salesforce.com","Abandoned","2020-02-02T04:05:16.000Z","0YQB0000000L0C5OAK","false","2020-02-02T02:49:28.000Z","Northeast","Milwaukee","2020-02-02","Transportation","Art Venere","2020-02-02T02:49:28.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2S9KAK","0YQB0000000L0C5OAK","0Y2B0000000L08uKAC",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","53207","High","Chantelle Rep","Alpine Nutrition - Austin","005B0000006NoPnIAK","Dmart Location 11",,"Milwaukee",,"856-636-8749","Regular","003B000000H1QcHIAV","Alpine Nutrition Account","WI","art@venere.org",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",75,10,1,,75
"2019-12-25T08:18:09.000Z","005B0000006PwWIIA0","2019-10-14T05:47:33.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00002312","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOvIAP","Standard",,"wendywest@salesforce.com","Abandoned","2019-10-14T05:47:33.000Z","0YQB0000000L0C6OAK","false","2019-10-14T05:10:12.000Z","Midwest","Taylor","2019-10-14","Finance","Mitsue Tollner","2019-10-14T05:10:12.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SAKA0","0YQB0000000L0C6OAK","0Y2B0000000L08tKAC",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","48180","Medium","Wendy West","Alpine Nutrition - Glendale","005B0000006NoPnIAK","Dmart Location 12",,"Wayne",,"773-573-6914","Regular","003B000000H1QcLIAV","Fare Merchants Account","MI","mitsue_tollner@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",37,3,1,,37
"2020-04-12T09:07:16.000Z","005B0000006PwWJIA0","2020-04-15T12:09:09.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00002313","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOvIAP","Standard",,"vincewest@salesforce.com","Abandoned","2019-04-15T12:09:09.000Z","0YQB0000000L0C7OAK","false","2019-04-15T11:20:17.000Z","West","Rockford","2019-04-15","Finance","Abel Maclead","2020-04-15T11:20:17.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SBKA0","0YQB0000000L0C7OAK","0Y2B0000000L08wKAC",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","61109","Low","Vince West","Alpine Nutrition - Noe Valley","005B0000006NoPnIAK","Dmart Location 13",,"Winnebago",,"631-335-3414","Regular","003B000000H1QcQIAV","Fare Merchants Account","IL","amaclead@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",48,7,1,,48
"2019-12-25T08:18:09.000Z","005B0000006PwWKIA0","2019-01-08T06:06:37.000Z",,"Description of Dmart Location Group 1","Van","High",,"00002314","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOyIAP","Standard",,"cindycentral@salesforce.com","Abandoned","2019-01-08T06:06:37.000Z","0YQB0000000L0C8OAK","false","2019-01-08T05:50:14.000Z","Bay Area",,"2019-01-08","Transportation","Kiley Caldarera","2019-01-08T05:50:14.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SCKA0","0YQB0000000L0C8OAK","0Y2B0000000L08sKAC",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition Account",,"High","Cindy Central","NTO Store - Noe Valley","005B0000006NoPnIAK","Location",,,,"310-498-5651","Regular","003B000000H1QcRIAV","Alpine Nutrition Account",,"kiley.caldarera@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",16,1,1,,16
"2020-04-18T11:13:26.000Z","005B0000006PwWLIA0","2020-03-07T12:51:13.000Z",,"Description of Dmart Location Group 4","Van","Medium",,"00002315","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOuIAP","Standard",,"vanessacentral@salesforce.com","Abandoned","2020-03-07T12:51:13.000Z","0YQB0000000L0C9OAK","false","2020-03-07T11:35:46.000Z","South","San Jose","2020-03-07","Construction","Sage Wieser","2020-03-07T11:35:46.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SDKA0","0YQB0000000L0C9OAK","0Y2B0000000L08vKAC",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","Medium","Vanessa Central","Alpine Nutrition Outlet (Hayward)","005B0000006NoPnIAK","Dmart Location 15",,"Santa Clara",,"605-414-2147","Regular","003B000000H1QcNIAV","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-04-18T11:13:26.000Z",,,"005B0000006Q7xcIAC","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",75,3,1,,75
"2019-12-25T08:18:09.000Z","005B0000006PwWMIA0","2018-08-07T05:05:44.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00002316","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOuIAP","Standard",,"kaseycentral@salesforce.com","Abandoned","2018-08-07T05:05:44.000Z","0YQB0000000L0CAOA0","false","2018-08-07T04:11:48.000Z","Northeast","Irving","2018-08-07","Construction","Kris Marrier","2018-08-07T04:11:48.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SEKA0","0YQB0000000L0CAOA0","0Y2B0000000L08uKAC",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","75062","Low","Kasey Central","Alpine Nutrition - San Francisco","005B0000006NoPnIAK","Dmart Location 16",,"Dallas",,"410-655-8723","Regular","003B000000H1QcOIAV","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",53,5,1,,53
"2019-12-25T08:17:59.000Z","005B0000006PwWNIA0","2019-08-29T08:12:13.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00002317","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOuIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-08-29T08:12:13.000Z","0YQB0000000L0CBOA0","false","2019-08-29T07:39:49.000Z","Midwest","Albany","2019-08-29","Construction","Lenna Paprocki","2019-08-29T07:39:49.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SFKA0","0YQB0000000L0CBOA0","0Y2B0000000L08tKAC",,"A00000024","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","12204","High","Valerie East","Nutrition Stop - Hillsdale","005B0000006NoPnIAK","Dmart Location 25",,"Albany",,"907-385-4412","Regular","003B000000H1QcIIAV","Nutrition Stop Account","NY","lpaprocki@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",32,5,1,,32
"2019-12-25T08:17:59.000Z","005B0000006PwWOIA0","2018-08-07T11:26:20.000Z",,"Description of Dmart Location Group 5","Truck","High",,"00002318","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Completed","2018-08-07T11:26:20.000Z","0YQB0000000L0CCOA0","false","2018-08-07T10:55:51.000Z","West","San Jose","2018-08-07","Food & Beverage","Donette Foller","2018-08-07T10:55:51.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SGKA0","0YQB0000000L0CCOA0","0Y2B0000000L08wKAC",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","Medium","Ricky East","Nutrition Stop - Kennesaw","005B0000006NoPnIAK","Dmart Location 17",,"Santa Clara",,"513-570-1893","Regular","003B000000H1QcJIAV","Rondel Account","CA","donette.foller@cox.net",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",30,2,1,,30
"2019-12-25T08:17:59.000Z","005B0000006PwWYIA0","2020-02-16T00:39:02.000Z","SalesRep","Description of Dmart Location Group 1","Truck","Medium","00EB0000000fdvVMAQ","00002319","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"billeast@salesforce.com","Completed","2020-02-16T00:39:02.000Z","0YQB0000000L0CDOA0","false","2020-02-15T23:16:53.000Z","Bay Area","Chicago","2020-02-15","Transportation","Willard Kolmetz","2020-02-15T23:16:53.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SHKA0","0YQB0000000L0CDOA0","0Y2B0000000L08sKAC",,"A00000007","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","60632","Low","Bill East","Nutrition Stop - Elkhorn","005B0000006NoPnIAK","Dmart Location 18","00EB0000000fdvVMAQ","Cook",,"972-303-9197","Regular","003B000000H1QcbIAF","Alpine Nutrition Account","IL","willard@hotmail.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",82,10,1,,82
"2019-12-25T08:17:59.000Z","005B0000006PwWZIA0","2019-10-26T19:50:05.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00002320","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"elywest@salesforce.com","Completed","2019-10-26T19:50:05.000Z","0YQB0000000L0CEOA0","false","2019-10-26T18:58:59.000Z","South","Ashland","2019-10-26","Transportation","Gladys Rim","2019-10-26T18:58:59.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:14.000Z","0Z5B0000000L2SIKA0","0YQB0000000L0CEOA0","0Y2B0000000L08vKAC",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44805","High","Ely West","NTO Store - Dublin","005B0000006NoPnIAK","Dmart Location 19","00EB0000000fdvVMAQ","Ashland",,"414-661-9598","Regular","003B000000H1QcWIAV","Alpine Nutrition Account","OH","gladys.rim@rim.org",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",51,3,1,,51
