"Opportunity.Competitor_EDD_c__c","Opportunity.Owner.UniqueUserName","Opportunity.IsWon","CloseDate","Opportunity.RecordTypeId","Opportunity.Owner.Role.Hierarchy_RoleNames","IsLastUpdate","Opportunity.Product.Family","Opportunity.RecordType.Name","Amount_isUpdated","IsDeleted","Opportunity.Owner.Role.ParentRole.DeveloperName","Opportunity.Owner.Name","Opportunity.Account.Parent.ParentAccount.BillingState","ValidFromDate","CloseDate_isUpdated","Id","OpportunityCreatedDate","Opportunity.EDD_CreatedDate__c","Opportunity.OpenClosedWonLost","Opportunity.Opportunity.DemoShow__c","Opportunity.Opportunity.EDD_Prescription__c","Opportunity.DemoShow__c","OpportunityId","Opportunity.Owner.Role.Name","Opportunity.Account.Owner.Name","Stage.IsWon","Opportunity.Account.Type","Opportunity.Name","Opportunity.CloseDate","Opportunity.Account.Industry","StageName","Opportunity.Owner.UserManager.Name","Opportunity.Owner.UserManagerNames","Opportunity.Account.OwnerId","Opportunity.Owner.FullPhotoUrl","Opportunity.EDD_Prescription__c","CustomFilter","Opportunity.OwnerId","Opportunity.Opportunity.EDD_Leading_Causes__c","Opportunity.Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Account.BillingState","Opportunity.Owner.Role.RoleNames","Opportunity.Opportunity.Predicted_Close_Date__c","ForecastCategory","Opportunity.Owner.SmallPhotoUrl","Stage_IsAdvanced","Opportunity.Account.Parent.ParentAccount.OwnerId","Opportunity.Owner.Role.DeveloperName","CreatedById","Opportunity.Opportunity.Competitor_EDD_c__c","Opportunity.Owner.Role.RolePath","Stage.IsClosed","Opportunity.StageName","Opportunity.OpptyScore.Insights","Opportunity.Predicted_Close_Date__c","ValidToDate","Opportunity.Owner.Role.ParentRoleId","Stage_isUpdated","Opportunity.Id","StagePrev.IsClosed","Opportunity.IsClosed","Opportunity.Opportunity.Discount_Approved__c","ForecastCategoryPrev.ForecastCategoryName","CreatedDate","Opportunity.Account.AccountSource","Opportunity.AccountId","Opportunity.Owner.UserManager.UniqueUserName","Opportunity.Account.Parent.AccountParents","Opportunity.ForecastCategoryName","Opportunity.Owner.Role.ParentRole.Name","ForecastCategory.ForecastCategoryName","Opportunity.Account.Parent.ParentAccount.ShippingState","CreatedDatePrev","Opportunity.Type","Unique_Sort_Key","Opportunity.Product.Name","ForecastCategoryPrev","Opportunity.Owner.Role.Roles","Opportunity.Account.ShippingState","Opportunity.Account.Parent.ParentAccount.Name","Opportunity.Account.Name","Opportunity.Discount_Approved__c","StageNamePrev","Opportunity.EDD_Leading_Causes__c","CloseDatePrev","Opportunity.IsLost","StagePrev.IsWon","Opportunity.LeadSource","Opportunity.Opportunity.EDD_CreatedDate__c","Opportunity.Opportunity.EDD_Outcome__c","Opportunity.Opportunity.Close_Date_Difference__c","Stage.SortOrder","AmountPrev","IsPulled","Amount","Opportunity.Stage.SortOrder","Opportunity.EDD_Outcome__c","Opportunity.Opportunity.EDD_Age__c","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c","StagePrev.SortOrder","Duration","Opportunity.Opportunity_Score_Dummy__c","Time_In_Current_Stage.Duration_Seconds","IsPushed","Opportunity.OpportunityScore","Opportunity.Amount","Opportunity.OpptyScore.Score"
"","Amy Shaw",False,"2018-06-14","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Amy Shaw","WA","2019-11-01T08:18:49.000Z",1,"008B000000NiJ2AIAV","2018-08-01T21:58:09.000Z","","Lost","","",False,"006B00000049VY7IAM","Central Sales","Jordan Wolf",False,"Corporate","Sales Consultants 241","2019-02-12","Construction","Closed Lost","","Amy Shaw","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","-7.959 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true",True,"005B0000003CnfgIAC","","Andrew Barton","WA","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T",False,"005B0000003CnfQIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-05-21","2019-12-01T09:18:06.000Z","00EB0000000azELMAY",0,"006B00000049VY7IAM",True,True,"","Omitted","2019-11-01T08:18:49.000Z","Referral","001B000000lwNqTIAU","","001B000000lwNqTIAU","Omitted","RVP Central","Omitted","","2019-10-01T08:17:52.000Z","New Business","2019-11-01T08:18:49.000Z-008B000000NiJ2AIAV","","Omitted","","","Sales Consultants","Sales Consultants","","Closed Lost","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Motorcycle Parts
-0.914 because of other factors
from the base","2018-05-14","Yes",False,"Reseller","",0,0,6,30000,0,30000,6,98,0,0,98,6,2595557,90,46013363,1,90,30000,0
"","Dennis Huffman",False,"2019-09-09","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPEast","Dennis Huffman","VT","2019-11-01T08:18:49.000Z",1,"008B000000NiJ3LIAV","2018-08-01T21:58:50.000Z","","Lost","","",False,"006B00000049VdRIAU","East Sales","Dennis Huffman",False,"Corporate","Pro-Tec Products 1","2020-05-09","Financial Services","Closed Lost","","Dennis Huffman","005B0000003CnfIIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","-7.336 if you change Executive Meeting to true",True,"005B0000003CnfIIAS","","Andrew Malone","VT","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T",False,"005B0000003CnfIIAS","EastSales","005B00000034KssIAE","","",True,"Closed Lost","","2020-08-18","2019-12-01T09:18:07.000Z","00EB0000000azEHMAY",0,"006B00000049VdRIAU",True,True,"","Omitted","2019-11-01T08:18:49.000Z","Cold Call","001B000000SS3omIAD","","001B000000SS3omIAD","Omitted","RVP East","Omitted","","2019-10-01T08:17:52.000Z","Existing Business","2019-11-01T08:18:49.000Z-008B000000NiJ3LIAV","","Omitted","","","Pro-Tec Products","Pro-Tec Products","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Northeast
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
+17.965 because of other factors
from the bas","2019-08-09","Yes",False,"Fields Sales","",0,0,6,60000,0,60000,6,121,0,0,101,6,2595558,90,7641848,1,90,60000,0
"","Sheri Nunez",True,"2018-01-03","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPCentral","Sheri Nunez","IN","2019-11-01T08:19:02.000Z",1,"008B000000NiJ51IAF","2018-07-08T08:00:00.000Z","","Closed Won","","",True,"006B0000004t2NOIAY","Central Sales","Sheri Nunez",True,"Corporate","F5(formerly Uroam )(formerly Filanet Cor 199","2018-09-03","Retail","Closed Won","","Sheri Nunez","005B0000003CnfTIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-7.901 if you change Executive Meeting to true
-2.066 if you change Interactive Demo to true",True,"005B0000003CnfTIAS","","Andrew Barton","IN","Admin","","Closed","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfTIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Won","","2018-10-25","2019-12-01T09:18:28.000Z","00EB0000000azELMAY",0,"006B0000004t2NOIAY",True,True,"","Closed","2019-11-01T08:19:02.000Z","Inbound Call","001B000000WJE2hIAH","","001B000000WJE2hIAH","Closed","RVP Central","Closed","","2019-10-01T08:18:07.000Z","New Business","2019-11-01T08:19:02.000Z-008B000000NiJ51IAF","","Closed","","","F5(formerly Uroam )(formerly Filanet Cor","F5(formerly Uroam )(formerly Filanet Cor","","Closed Won","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 47821 to 61498 and Product Name is Batteries
-5.037 because of other factors
from the baseline, +","2017-12-03","No",True,"Reseller","",0,0,5,60102,0,60102,5,94,0,0,52,5,2595566,90,61202172,1,90,60102,0
"","Sheri Nunez",True,"2017-12-26","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Sheri Nunez","PA","2019-11-01T08:19:03.000Z",1,"008B000000NiJ60IAF","2018-06-24T08:00:00.000Z","","Closed Won","","",True,"006B0000004t2QGIAY","Central Sales","Sheri Nunez",True,"Corporate","Rainforest2Reef 5","2018-08-26","Recreation","Closed Won","","Sheri Nunez","005B0000003CnfTIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-8.981 if you change Executive Meeting to true
-5.091 if you change Interactive Demo to true",True,"005B0000003CnfTIAS","","Andrew Barton","PA","Admin","","Closed","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfTIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Won","","2018-10-16","2019-12-01T09:18:29.000Z","00EB0000000azELMAY",0,"006B0000004t2QGIAY",True,True,"","Closed","2019-11-01T08:19:03.000Z","Website","001B000000SS3rVIAT","","001B000000SS3rVIAT","Closed","RVP Central","Closed","","2019-10-01T08:18:07.000Z","New Business / Add-on","2019-11-01T08:19:03.000Z-008B000000NiJ60IAF","","Closed","","","Rainforest2Reef","Rainforest2Reef","","Closed Won","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 4999 to 10533 and Product Name is Replacement Parts
+15.718 because of other facto","2017-11-25","No",True,"Fields Sales","",0,0,5,5000,0,5000,5,99,0,0,51,5,2595566,90,62118082,1,90,5000,0
"","Sheri Nunez",False,"2018-07-11","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Sheri Nunez","OR","2019-11-01T08:19:03.000Z",1,"008B000000NiJ7qIAF","2018-11-24T07:00:00.000Z","","Lost","","",True,"006B0000004t2YtIAI","Central Sales","Ann Jones",False,"T100","RM Acqusition d/b/a Rand McNally 250","2019-03-11","Media","Closed Lost","","Sheri Nunez","005B0000003CnfWIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-7.712 if you change Executive Meeting to true
-0.854 if you change Interactive Demo to true",True,"005B0000003CnfTIAS","","Andrew Barton","OR","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfWIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-03-20","2019-12-01T09:18:29.000Z","00EB0000000azELMAY",0,"006B0000004t2YtIAI",True,True,"","Omitted","2019-11-01T08:19:03.000Z","Partner","001B000000SS52qIAD","","001B000000SS52qIAD","Omitted","RVP Central","Omitted","","2019-10-01T08:18:08.000Z","Existing Business","2019-11-01T08:19:03.000Z-008B000000NiJ7qIAF","","Omitted","","","RM Acqusition d/b/a Rand McNally","RM Acqusition d/b/a Rand McNally","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
-7.339 because Competitor is Moparts and Region is Midwest
+13.194 because of other factors
from the baseline, +70.126","2018-06-10","Yes",False,"Fields Sales","",0,0,6,90000,0,90000,6,101,0,0,9,6,2595566,90,47105687,1,90,90000,0
"","Beth Crawford",False,"2018-05-16","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPWest","Beth Crawford","WA","2019-11-01T08:19:42.000Z",1,"008B000000NiJDYIA3","2018-09-08T07:00:00.000Z","","Lost","","",True,"006B0000004t2XlIAI","West Sales","Beth Crawford",False,"Enterprise","Salestrax 161","2019-01-14","Financial Services","Closed Lost","","Beth Crawford","005B0000003CnfKIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F","-1.234 if you change Interactive Demo to true",True,"005B0000003CnfKIAS","","Tyler Parker","WA","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T",False,"005B0000003CnfKIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2018-12-07","2019-12-01T09:18:58.000Z","00EB0000000azEIMAY",0,"006B0000004t2XlIAI",True,True,"","Omitted","2019-11-01T08:19:42.000Z","Website","001B000000SS4GhIAL","","001B000000SS4GhIAL","Omitted","RVP West","Omitted","","2019-10-01T08:18:51.000Z","New Business","2019-11-01T08:19:42.000Z-008B000000NiJDYIA3","","Omitted","","","Salestrax","Salestrax","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
+6.498 because of other factors
from the","2018-04-15","Yes",False,"Fields Sales","",0,0,6,50000,0,50000,6,90,0,0,-37,6,2595556,90,48442240,1,90,50000,0
"","Alyssa Williams",False,"2019-02-25","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Alyssa Williams","NJ","2019-11-01T08:20:12.000Z",1,"008B000000NiJI3IAN","2017-09-05T15:50:18.000Z","","Lost","","",True,"006B0000003hgnYIAQ","Central Sales","Alyssa Williams",False,"Corporate","Tradius 118","2019-10-26","Healthcare & Life Sciences","Closed Lost","","Alyssa Williams","005B0000003CnfXIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","-10.071 if you change Executive Meeting to true
-4.087 if you change Interactive Demo to true",True,"005B0000003CnfXIAS","","Andrew Barton","NJ","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T",False,"005B0000003CnfXIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-08-01","2019-12-01T09:19:53.000Z","00EB0000000azELMAY",0,"006B0000003hgnYIAQ",True,True,"","Omitted","2019-11-01T08:20:12.000Z","Inbound Call","001B000000WJECYIA5","","001B000000WJECYIA5","Omitted","RVP Central","Omitted","","2019-10-01T08:19:22.000Z","Existing Business","2019-11-01T08:20:12.000Z-008B000000NiJI3IAN","","Omitted","","","Tradius","Tradius","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+26.484 because of other facto","2019-01-25","Yes",False,"Fields Sales","",0,0,6,100000,0,100000,6,93,0,0,-86,6,2595581,91,27346594,1,91,100000,0
"","Jordan Wolf",False,"2018-12-08","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPWest","Jordan Wolf","HI","2019-11-01T08:20:44.000Z",1,"008B000000NiJMoIAN","2018-08-01T21:38:24.000Z","","Lost","","",True,"006B00000049UhXIAU","West Sales","Jordan Wolf",False,"Corporate","Synergy3 203","2019-08-08","Utilities","Closed Lost","","Jordan Wolf","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","-0.969 if you change Interactive Demo to true",True,"005B0000003CnfQIAS","","Tyler Parker","HI","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",False,"005B0000003CnfQIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-06-30","2019-12-01T09:20:28.000Z","00EB0000000azEIMAY",0,"006B00000049UhXIAU",True,True,"","Omitted","2019-11-01T08:20:44.000Z","Referral","001B000000SS4UfIAL","","001B000000SS4UfIAL","Omitted","RVP West","Omitted","","2019-10-01T08:19:53.000Z","New Business","2019-11-01T08:20:44.000Z-008B000000NiJMoIAN","","Omitted","","","Synergy3","Synergy3","","Closed Lost","+16.959 because Competitor is Moparts and Region is Pacific
+14.534 because Lead Source is Fields Sales and Region is Pacific
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+4.677 because of other factors
from the baseline, +70.126","2018-11-07","Yes",False,"Fields Sales","",0,0,6,200000,0,200000,6,116,0,0,-39,6,2595584,90,32703420,1,90,200000,0
"","Megan Kaufman",False,"2019-08-10","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPWest","Megan Kaufman","IN","2019-11-01T08:20:44.000Z",1,"008B000000NiJN0IAN","2018-08-01T21:38:24.000Z","","Lost","","",True,"006B00000049UhjIAE","West Sales","Alyssa Williams",False,"Corporate","JusticeTrax INC 115","2020-04-09","Insurance","Closed Lost","","Megan Kaufman","005B0000003CnfXIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F","-2.561 if you change Interactive Demo to true",True,"005B0000003CnfRIAS","","Tyler Parker","IN","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T",False,"005B0000003CnfXIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2020-04-25","2019-12-01T09:20:28.000Z","00EB0000000azEIMAY",0,"006B00000049UhjIAE",True,True,"","Omitted","2019-11-01T08:20:44.000Z","Cold Call","001B000000SS3RyIAL","","001B000000SS3RyIAL","Omitted","RVP West","Omitted","","2019-10-01T08:19:53.000Z","New Business","2019-11-01T08:20:44.000Z-008B000000NiJN0IAN","","Omitted","","","JusticeTrax INC","JusticeTrax INC","","Closed Lost","+49.401 because Lead Source is Other and Region is Pacific
-10.033 because Lead Source is Other
+8.029 because Lead Source is Other and Competitor is Challenger Inc.
-11.654 because of other factors
from the baseline, +70.126","2019-07-10","Yes",False,"Other","",0,0,6,150000,0,150000,6,105,0,0,16,6,2595584,90,61512659,1,90,150000,0
"","Jordan Wolf",False,"2019-07-05","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Jordan Wolf","AK","2019-11-01T08:21:49.000Z",1,"008B000000NiJX8IAN","2018-08-01T21:46:24.000Z","","Lost","","",True,"006B00000049VGPIA2","West Sales","Jordan Wolf",False,"Corporate","MACOM 231","2020-03-04","Retail","Closed Lost","","Jordan Wolf","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","-3.840 if you change Interactive Demo to true
-3.225 if you change Executive Meeting to true",True,"005B0000003CnfQIAS","","Tyler Parker","AK","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",False,"005B0000003CnfQIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-12-16","2019-11-19T21:05:12.000Z","00EB0000000azEIMAY",0,"006B00000049VGPIA2",True,True,"","Omitted","2019-11-01T08:21:49.000Z","Data.com","001B000000bwMaaIAE","","001B000000bwMaaIAE","Omitted","RVP West","Omitted","","2019-10-01T08:20:58.000Z","New Business","2019-11-01T08:21:49.000Z-008B000000NiJX8IAN","","Omitted","","","MACOM","MACOM","","Closed Lost","+14.534 because Lead Source is Telesales and Region is Pacific
-7.946 because Lead Source is Telesales and Competitor is Challenger Inc.
-7.855 because Sales Stage Count is 1 to 2 and Lead Source is Telesales
+14.173 because of other factors
from the base","2019-06-04","Yes",False,"Telesales","",0,0,6,8700,0,8700,6,83,0,0,-79,6,1601003,90,19480076,1,90,8700,0
"","Ann Jones",False,"2018-12-26","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Ann Jones","AZ","2019-11-01T08:22:02.000Z",1,"008B000000NiJaNIAV","2018-08-01T21:46:07.000Z","","Lost","","",True,"006B00000049VEeIAM","West Sales","Jordan Wolf",False,"Corporate","Gondola Group 148","2019-08-26","Banking","Closed Lost","","Ann Jones","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/F","-3.108 if you change Interactive Demo to true",True,"005B0000003CnfWIAS","","Tyler Parker","AZ","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/T",False,"005B0000003CnfQIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-04-27","2019-12-01T09:21:55.000Z","00EB0000000azEIMAY",0,"006B00000049VEeIAM",True,True,"","Omitted","2019-11-01T08:22:02.000Z","Marketing Event","001B000000SS4tBIAT","","001B000000SS4tBIAT","Omitted","RVP West","Omitted","","2019-10-01T08:21:14.000Z","Existing Business","2019-11-01T08:22:02.000Z-008B000000NiJaNIAV","","Omitted","","","Gondola Group","Gondola Group","","Closed Lost","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-5.234 because of other factors
from the basel","2018-11-25","Yes",False,"Reseller","",0,0,6,10000,0,10000,6,50,0,0,-121,6,2595593,90,33449273,1,90,10000,0
"","Allison Allen",False,"2020-02-10","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPEast","Allison Allen","ME","2019-11-01T08:22:16.000Z",1,"008B000000NiJd5IAF","2018-08-01T21:48:34.000Z","","Open","","",True,"006B00000049VLVIA2","East Sales","Allison Allen",False,"SMB","MEMC Southwest 183","2020-10-10","Transportation","Discovery","","Allison Allen","005B0000003CnfGIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","-4.168 if you change Executive Meeting to true",True,"005B0000003CnfGIAS","","Andrew Malone","ME","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T",False,"005B0000003CnfGIAS","EastSales","005B00000034KssIAE","","",False,"Discovery","","2020-07-17","2019-12-01T09:22:21.000Z","00EB0000000azEHMAY",0,"006B00000049VLVIA2",False,False,"","Best Case","2019-11-01T08:22:16.000Z","Cold Call","001B000000XyOKqIAN","","001B000000XyOKqIAN","Best Case","RVP East","Best Case","","2019-10-01T08:21:28.000Z","New Business","2019-11-01T08:22:16.000Z-008B000000NiJd5IAF","","BestCase","","","MEMC Southwest","MEMC Southwest","","Discovery","+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 10534 to 19997 and Product Name is Exterior Accessories
-11.278 because of other factors
from t","2020-01-10","No",False,"Reseller","",0,0,0,15000,0,15000,0,83,0,0,-85,0,2595605,90,61512049,1,90,15000,0
"","Jordan Wolf",False,"2018-12-19","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPWest","Jordan Wolf","NM","2019-11-01T08:23:10.000Z",1,"008B000000NiJivIAF","2018-08-01T21:46:24.000Z","","Lost","","",True,"006B00000049VHoIAM","West Sales","Jordan Wolf",False,"Corporate","Palaver Communications 56","2019-08-19","Education","Closed Lost","","Jordan Wolf","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","-5.241 if you change Interactive Demo to true
-5.215 if you change Executive Meeting to true",True,"005B0000003CnfQIAS","","Tyler Parker","NM","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",False,"005B0000003CnfQIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-10-04","2019-12-01T09:23:00.000Z","00EB0000000azEIMAY",0,"006B00000049VHoIAM",True,True,"","Omitted","2019-11-01T08:23:10.000Z","Community","001B000000SS47YIAT","","001B000000SS47YIAT","Omitted","RVP West","Omitted","","2019-10-01T08:22:20.000Z","New Business","2019-11-01T08:23:10.000Z-008B000000NiJivIAF","","Omitted","","","Palaver Communications","Palaver Communications","","Closed Lost","+14.534 because Lead Source is Reseller and Region is Northwest
+6.449 because Amount is 10534 to 19997 and Product Name is Exterior Accessories
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-10.163 because of other factors
f","2018-11-18","Yes",False,"Reseller","",0,0,6,13157,0,13157,6,86,0,0,46,6,2595590,90,31354611,1,90,13157,0
"","Jordan Wolf",False,"2020-02-12","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Jordan Wolf","OR","2019-11-01T08:23:25.000Z",1,"008B000000NiJmNIAV","2018-08-01T22:03:34.000Z","","Open","","",True,"006B00000049Vj7IAE","West Sales","Courtney Brown",False,"T100","Tradelink Holdings 42","2020-10-12","Insurance","Qualification","","Jordan Wolf","005B0000003CnfVIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","No changes recommended",True,"005B0000003CnfQIAS","","Tyler Parker","OR","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",False,"005B0000003CnfVIAS","WestSales","005B00000034KssIAE","","",False,"Qualification","","2020-08-18","2019-12-01T09:23:39.000Z","00EB0000000azEIMAY",0,"006B00000049Vj7IAE",False,False,"","Best Case","2019-11-01T08:23:25.000Z","Inbound Call","001B000000WJEHfIAP","","001B000000WJEHfIAP","Best Case","RVP West","Best Case","","2019-10-01T08:22:35.000Z","Existing Business","2019-11-01T08:23:25.000Z-008B000000NiJmNIAV","","BestCase","","","Tradelink Holdings","Tradelink Holdings","","Qualification","+14.534 because Lead Source is Reseller and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-5.635 because of other factors
from the bas","2020-01-12","No",False,"Reseller","",0,0,3,46504,0,46504,3,93,0,0,-54,3,2595614,90,61511149,1,90,46504,0
"","Noah Kelly",True,"2018-09-16","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPEast","Noah Kelly","PA","2019-11-01T08:23:39.000Z",1,"008B000000NiJo6IAF","2017-09-05T15:45:34.000Z","","Closed Won","","",True,"006B0000003hgIGIAY","East Sales","Alyssa Williams",True,"Corporate","Foodbuy.com 63","2019-05-17","Environmental","Closed Won","","Noah Kelly","005B0000003CnfXIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","-4.134 if you change Interactive Demo to true",True,"005B0000003CnfJIAS","","Andrew Malone","PA","Admin","","Closed","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T",False,"005B0000003CnfXIAS","EastSales","005B00000034KssIAE","","",True,"Closed Won","","2019-06-19","2019-12-01T09:23:57.000Z","00EB0000000azEHMAY",0,"006B0000003hgIGIAY",True,True,"","Closed","2019-11-01T08:23:39.000Z","Data.com","001B000000WJE40IAH","","001B000000WJE40IAH","Closed","RVP East","Closed","","2019-10-01T08:22:49.000Z","Existing Business","2019-11-01T08:23:39.000Z-008B000000NiJo6IAF","","Closed","","","Foodbuy.com","Foodbuy.com","","Closed Won","+14.534 because Lead Source is Reseller and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 19998 to 29998 and Product Name is Replacement Parts
-6.744 because of other factors
from","2018-08-16","No",True,"Reseller","",0,0,5,21600,0,21600,5,74,0,0,33,5,2595618,82,38221637,1,82,21600,0
