"MembershipEndDate","TransactionJournal_Last_Transaction_Activity_Date","MemberTier_TierGroup_Program_Name","MemberTier_EffectiveDate","MemberTier_LoyaltyMemberId","MemberTier_LoyaltyTierId","MemberTenure","MemberTier_Id","MemberTier_CreatedDate","ProgramId","LoyaltyProgramMember_MembershipNumber","Program_Name","Contact_MailingCity1","Id","Contact_MailingCity","Referred_Member_Count","Contact_City_State","MemberTier_TierGroup_Name","Contact_Birthdate","Account_Name","Latest_NPS_Scoring_NPS_Response_Bucket","Contact_MailingState1","isTrainingData","Account_BillingCity","Contact_Name","MemberTier_TierGroup_Program_Id","MemberTier_TierGroup_SelectedTierGroup_Flag","LastActivityDate","InactivityFlag","LeadOrContactId","AccountId","MemberCurrency_Name","MemberTier_Name","ReferredById","Contact_MailingState","Account_BillingState","Contact_Account_Name","EnrollmentChannel","MemberTier_TierGroup_Program_OwnerId","IsAReferral","MemberTier_TierGroup_Program_Status","MemberName","Contact_Account_Id","MemberTier_LoyaltyTierGroupId","MemberTier_TierGroup_Id","ContactId","MemberTier_TierGroup_LoyaltyProgramId","EnrollmentDate","Latest_NPS_NPS_Response_Bucket","AccountContactId","LeadOrContactName","MemberTier_TierExpirationDate","MemberType","MemberStatus","Latest_NPS_Scoring_NumberValue","Transactions_Redemption_Transactions_Previous_Period","Latest_CSAT_NumberValue","Transactions_DaysBetweenCurrentTransactions","Transactions_Accrual_Transactions_Current_Period","Overall_CSAT_Scoring_CSAT","Latest_CSAT_Scoring_NumberValue","Transactions_Transactions_all","Overall_NPS_Count","Overall_CSAT_CSAT","Transactions_Transaction_Amount_all","MemberCurrency_Ledger_Previous_Accrued_Points","Member_Count","Transactions_Transaction_Amount_Current_Period","Transactions_Redemption_Transactions_Current_Period","DaysSinceLastActivity","Latest_NPS","Transactions_DaysBetweenPreviousTransactions","Overall_NPS_NPS_Response_Number","MemberCurrency_Ledger_Previous_Expired_Points","Latest_CSAT","Overall_CSAT_Count","MemberCurrency_Ledger_Previous_Redeemed_Points","Months_in_Tier","Latest_CSAT_Scoring_QuestionChoice_MaxValue","Overall_NPS_Scoring_Count","Membership_Duration_days","Latest_CSAT_QuestionChoice_MaxValue","Transactions_Accrual_Transactions_Previous_Period","Current_Transaction_Frequency","CSAT","MemberCurrency_Ledger_Current_Accrued_Points","Overall_CSAT_Scoring_Count","MemberCurrency_Ledger_Current_Redeemed_Points","Latest_NPS_NumberValue","MemberCurrency_Ledger_Current_Expired_Points","NPS","Previous_Transaction_Frequency","Transactions_Transaction_Amount_Previous_Period","MemberCurrency_PointsBalance","Scale","Engagement_Score","InactivityScore","Overall_NPS_Scoring_NPS_Response_Number","Contact_Age"
,"2021-11-27T00:00:00.000Z","NTO Insider","2020-06-19","0lMB0000000RIJaMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLDIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_327","NTO Insider","Toronto","0lMB0000000RIJaMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","true",,"User3 Trial3","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhqwIAD",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","User3 Trial3",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhqwIAD","0lpB0000000PBdwIAG","2020-06-19","Detractors","003B000000IXhqwIAD","User3 Trial3",,"Individual","Active",6,0,4,127,3,2,4,5,1,2,5105,0,1,3526,1,-31,6,0,-1,0,2,1,0,16,10,1,494,10,0,31.75,2,2970,1,2883,6,0,-1,0,0,12461,5,99.46,0.54,-1,
,,"NTO Insider","2021-08-23","0lMB0000000RIJbMAO","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJLFIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_328","NTO Insider","New York City","0lMB0000000RIJbMAO","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","true",,"User4 Trial4","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhqxIAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","User4 Trial4",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhqxIAD","0lpB0000000PBdwIAG","2021-08-23","Detractors","003B000000IXhqxIAD","User4 Trial4",,"Individual","Active",5,,2,,,1,2,,1,1,,,1,,,,5,,-1,,1,1,,2,10,1,64,10,,0,1,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-12-22T00:00:00.000Z","NTO Insider","2020-03-30","0lMB0000000RIJcMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLHIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_329","NTO Insider","New York","0lMB0000000RIJcMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"User5 Trial5","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhqyIAD",,"Points","Silver",,"NY",,,"Social","005B0000006txQYIAY","false","Active","User5 Trial5",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhqyIAD","0lpB0000000PBdwIAG","2020-03-30","Passives","003B000000IXhqyIAD","User5 Trial5",,"Individual","Active",7,0,6,75,1,3,6,5,1,3,4565,950,1,1073,1,-56,7,0,0,0,3,1,0,19,10,1,575,10,1,37.5,3,0,1,2797,7,0,0,0,1073,12291,5,99.34,0.66,0,
,,"NTO Insider","2021-10-17","0lMB0000000RIJdMAO","0lgB0000000TNJCIA4","1.< 1 month","0lyB0000000RJLJIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_330","NTO Insider","New York","0lMB0000000RIJdMAO","New York",,"New York - NY","Status Tier Group",,,"Detractors","NY","true",,"User6 Trial6","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhqzIAD",,"Points","Silver",,"NY",,,"Email","005B0000006txQYIAY","false","Active","User6 Trial6",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhqzIAD","0lpB0000000PBdwIAG","2021-10-17","Detractors","003B000000IXhqzIAD","User6 Trial6",,"Individual","Active",5,,8,,,4,8,,1,4,,,1,,,,5,,-1,,4,1,,0,10,1,9,10,,0,4,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-12-27T00:00:00.000Z","NTO Insider","2020-09-04","0lMB0000000RIJeMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLLIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_331","NTO Insider","San Francisco","0lMB0000000RIJeMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"User7 Trial7","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr0IAD",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","User7 Trial7",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr0IAD","0lpB0000000PBdwIAG","2020-09-04","Detractors","003B000000IXhr0IAD","User7 Trial7",,"Individual","Active",6,0,8,112,4,4,8,5,1,4,3468,0,1,2674,0,-61,6,0,-1,0,4,1,0,13,10,1,417,10,0,28,4,4839,1,0,6,0,-1,0,0,11963,5,99.76,0.24,-1,
,"2021-12-15T00:00:00.000Z","NTO Insider","2021-01-30","0lMB0000000RIJfMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJLNIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_332","NTO Insider","New Jersey","0lMB0000000RIJfMAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Passives","NJ","true",,"User8 Trial8","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr1IAD",,"Points","Silver",,"NJ",,,"POS","005B0000006txQYIAY","false","Active","User8 Trial8",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr1IAD","0lpB0000000PBdwIAG","2021-01-30","Passives","003B000000IXhr1IAD","User8 Trial8",,"Individual","Active",8,0,2,150,2,1,2,5,1,1,3942,1310,1,1716,1,-49,8,0,0,0,1,1,0,9,10,1,269,10,1,50,1,1848,1,2493,8,0,0,0,811,10959,5,99.94,0.06,0,
,"2021-12-10T00:00:00.000Z","NTO Insider","2020-03-27","0lMB0000000RIJgMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLPIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_333","NTO Insider","San Francisco","0lMB0000000RIJgMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"User9 Trial9","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr2IAD",,"Points","Silver",,"CA",,,"CallCenter","005B0000006txQYIAY","false","Active","User9 Trial9",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr2IAD","0lpB0000000PBdwIAG","2020-03-27","Passives","003B000000IXhr2IAD","User9 Trial9",,"Individual","Active",7,0,6,110,1,3,6,5,1,3,2606,1526,1,794,1,-44,7,0,0,0,3,1,0,19,10,1,578,10,1,55,3,1528,1,2143,7,0,0,0,457,10625,5,99.66,0.34,0,
,"2021-11-11T00:00:00.000Z","NTO Insider","2020-03-15","0lMB0000000RIJhMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLRIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_334","NTO Insider","Toronto","0lMB0000000RIJhMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","true",,"User10 Trial10","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr3IAD",,"Points","Silver",,"Ontario",,,"Social","005B0000006txQYIAY","false","Active","User10 Trial10",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr3IAD","0lpB0000000PBdwIAG","2020-03-15","Promoters","003B000000IXhr3IAD","User10 Trial10",,"Individual","Active",10,0,3,170,4,1.5,3,5,1,1.5,4463,0,1,2984,1,-15,10,0,1,0,1.5,1,0,19,10,1,590,10,0,34,1.5,5856,1,2298,10,0,1,0,0,10950,5,99.21,0.79,1,
,"2021-10-14T00:00:00.000Z","NTO Insider","2020-11-16","0lMB0000000RIJiMAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJLTIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_335","NTO Insider","New York City","0lMB0000000RIJiMAO","New York City",,"New York City - NY","Status Tier Group",,,"Passives","NY","true",,"User139 Trial139","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr4IAD",,"Points","Silver",,"NY",,,"Email","005B0000006txQYIAY","false","Active","User139 Trial139",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr4IAD","0lpB0000000PBdwIAG","2020-11-16","Passives","003B000000IXhr4IAD","User139 Trial139",,"Individual","Active",7,0,10,250,4,5,10,5,1,5,2053,0,1,1596,1,12,7,0,0,0,5,1,0,11,10,1,344,10,0,50,5,5271,1,2159,7,0,0,0,0,11360,5,98.93,1.07,0,
,,"NTO Insider","2021-12-05","0lMB0000000RIJjMAO","0lgB0000000TNJCIA4","9.NA","0lyB0000000RJLVIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_336","NTO Insider","New York","0lMB0000000RIJjMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"User140 Trial140","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhr5IAD",,"Points","Silver",,"NY",,,"Web","005B0000006txQYIAY","false","Active","User140 Trial140",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhr5IAD","0lpB0000000PBdwIAG","2021-12-05","Passives","003B000000IXhr5IAD","User140 Trial140",,"Individual","Active",8,,7,,,3.5,7,,1,3.5,,,1,,,,8,,0,,3.5,1,,-2,10,1,-39,10,,0,3.5,,1,,8,,0,0,,0,5,99.91,0.09,0,
,,"NTO Insider","2021-08-09","0lMB0000000RIJkMAO","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJLXIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_337","NTO Insider","New York City","0lMB0000000RIJkMAO","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","true",,"Q4Data76 Trail76","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3fIAD",,"Points","Silver",,"NY",,,"POS","005B0000006txQYIAY","false","Active","Q4Data76 Trail76",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3fIAD","0lpB0000000PBdwIAG","2021-08-09","Detractors","003B000000IXi3fIAD","Q4Data76 Trail76",,"Individual","Active",5,,2,,,1,2,,1,1,,,1,,,,5,,-1,,1,1,,2,10,1,78,10,,0,1,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-12-01T00:00:00.000Z","NTO Insider","2020-06-10","0lMB0000000RIJlMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLZIA4","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_338","NTO Insider","New York","0lMB0000000RIJlMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"Q4Data77 Trail77","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3gIAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","Q4Data77 Trail77",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3gIAD","0lpB0000000PBdwIAG","2020-06-10","Passives","003B000000IXi3gIAD","Q4Data77 Trail77",,"Individual","Active",7,0,5,227,4,2.5,5,5,1,2.5,5326,0,1,4515,0,-35,7,0,0,0,2.5,1,0,16,10,1,503,10,0,56.75,2.5,4909,1,0,7,0,0,0,0,11347,5,99.75,0.25,0,
,"2021-12-11T00:00:00.000Z","NTO Insider","2021-03-16","0lMB0000000RIJmMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJLbIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_339","NTO Insider","New York","0lMB0000000RIJmMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"Q4Data78 Trail78","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3hIAD",,"Points","Silver",,"NY",,,"Social","005B0000006txQYIAY","false","Active","Q4Data78 Trail78",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3hIAD","0lpB0000000PBdwIAG","2021-03-16","Passives","003B000000IXi3hIAD","Q4Data78 Trail78",,"Individual","Active",7,0,3,0,0,1.5,3,3,1,1.5,2206,710,1,0,0,-45,7,0,0,0,1.5,1,0,7,10,1,224,10,1,0,1.5,0,1,0,7,0,0,0,946,0,5,95.95,4.05,0,
,"2021-12-25T00:00:00.000Z","NTO Insider","2020-06-27","0lMB0000000RIJnMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLdIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_340","NTO Insider","San Francisco","0lMB0000000RIJnMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Q4Data79 Trail79","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3iIAD",,"Points","Silver",,"CA",,,"Email","005B0000006txQYIAY","false","Active","Q4Data79 Trail79",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3iIAD","0lpB0000000PBdwIAG","2020-06-27","Detractors","003B000000IXi3iIAD","Q4Data79 Trail79",,"Individual","Active",6,0,2,136,3,1,2,5,1,1,5731,1350,1,2997,0,-59,6,0,-1,0,1,1,0,16,10,1,486,10,1,45.33,1,7609,1,0,6,0,-1,0,1367,12661,5,99.18,0.82,-1,
,"2021-10-15T00:00:00.000Z","NTO Insider","2020-12-21","0lMB0000000RIJoMAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJLfIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_341","NTO Insider","New Jersey","0lMB0000000RIJoMAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Promoters","NJ","true",,"Q4Data80 Trail80","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3jIAD",,"Points","Silver",,"NJ",,,"Web","005B0000006txQYIAY","false","Active","Q4Data80 Trail80",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3jIAD","0lpB0000000PBdwIAG","2020-12-21","Promoters","003B000000IXi3jIAD","Q4Data80 Trail80",,"Individual","Active",10,0,8,279,4,4,8,5,1,4,6240,0,1,5167,0,11,10,0,1,0,4,1,0,10,10,1,309,10,0,69.75,4,5687,1,0,10,0,1,0,0,11480,5,99.7,0.3,1,
,"2021-11-30T00:00:00.000Z","NTO Insider","2020-08-12","0lMB0000000RIJpMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLhIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_342","NTO Insider","San Francisco","0lMB0000000RIJpMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Q4Data81 Trail81","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3kIAD",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","Q4Data81 Trail81",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3kIAD","0lpB0000000PBdwIAG","2020-08-12","Detractors","003B000000IXi3kIAD","Q4Data81 Trail81",,"Individual","Active",6,0,3,69,2,1.5,3,5,1,1.5,4934,776,1,1466,1,-34,6,0,-1,0,1.5,1,0,14,10,1,440,10,1,23,1.5,2291,1,1577,6,0,-1,0,609,10798,5,99.69,0.31,-1,
,"2021-11-21T00:00:00.000Z","NTO Insider","2020-04-01","0lMB0000000RIJqMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLjIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_343","NTO Insider","Toronto","0lMB0000000RIJqMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Passives","Ontario","true",,"Q4Data82 Trail82","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3lIAD",,"Points","Silver",,"Ontario",,,"CallCenter","005B0000006txQYIAY","false","Active","Q4Data82 Trail82",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3lIAD","0lpB0000000PBdwIAG","2020-04-01","Passives","003B000000IXi3lIAD","Q4Data82 Trail82",,"Individual","Active",7,0,8,326,4,4,8,5,1,4,6731,0,1,5498,1,-25,7,0,0,0,4,1,0,18,10,1,573,10,0,65.2,4,7472,1,2376,7,0,0,0,0,11048,5,99.14,0.86,0,
,"2021-10-04T00:00:00.000Z","NTO Insider","2020-07-05","0lMB0000000RIJrMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLlIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_344","NTO Insider","Toronto","0lMB0000000RIJrMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","true",,"Q4Data83 Trail83","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3mIAD",,"Points","Silver",,"Ontario",,,"Social","005B0000006txQYIAY","false","Active","Q4Data83 Trail83",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3mIAD","0lpB0000000PBdwIAG","2020-07-05","Promoters","003B000000IXi3mIAD","Q4Data83 Trail83",,"Individual","Active",10,0,2,321,5,1,2,5,1,1,5140,0,1,5140,0,22,10,0,1,0,1,1,0,15,10,1,478,10,0,64.2,1,8966,1,0,10,0,1,0,0,12792,5,70.63,29.37,1,
,"2021-09-19T00:00:00.000Z","NTO Insider","2020-01-13","0lMB0000000RIJsMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLnIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_345","NTO Insider","Toronto","0lMB0000000RIJsMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Passives","Ontario","true",,"Q4Data84 Trail84","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXi3nIAD",,"Points","Silver",,"Ontario",,,"Email","005B0000006txQYIAY","false","Active","Q4Data84 Trail84",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3nIAD","0lpB0000000PBdwIAG","2020-01-13","Passives","003B000000IXi3nIAD","Q4Data84 Trail84",,"Individual","Active",7,0,3,59,3,1.5,3,5,1,1.5,6006,1588,1,3434,0,37,7,0,0,0,1.5,1,0,21,10,1,652,10,1,19.67,1.5,5070,1,0,7,0,0,0,1193,12321,5,1.06,98.94,0,
,,"NTO Insider","2021-10-14","0lMB0000000RIJtMAO","0lgB0000000TNJCIA4","1.< 1 month","0lyB0000000RJLpIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_346","NTO Insider","New York City","0lMB0000000RIJtMAO","New York City",,"New York City - NY","Status Tier Group",,,"Passives","NY","true",,"Q4Data85 Trail85","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3oIAD",,"Points","Silver",,"NY",,,"Web","005B0000006txQYIAY","false","Active","Q4Data85 Trail85",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3oIAD","0lpB0000000PBdwIAG","2021-10-14","Passives","003B000000IXi3oIAD","Q4Data85 Trail85",,"Individual","Active",7,,5,,,2.5,5,,1,2.5,,,1,,,,7,,0,,2.5,1,,0,10,1,12,10,,0,2.5,,1,,7,,0,0,,0,5,99.91,0.09,0,
,"2021-09-05T00:00:00.000Z","NTO Insider","2021-02-23","0lMB0000000RIJuMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJLrIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_347","NTO Insider","New York","0lMB0000000RIJuMAO","New York",,"New York - NY","Status Tier Group",,,"Promoters","NY","true",,"Q4Data86 Trail86","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXi3pIAD",,"Points","Silver",,"NY",,,"POS","005B0000006txQYIAY","false","Active","Q4Data86 Trail86",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3pIAD","0lpB0000000PBdwIAG","2021-02-23","Promoters","003B000000IXi3pIAD","Q4Data86 Trail86",,"Individual","Active",10,0,9,167,4,4.5,9,5,1,4.5,4750,0,1,3168,1,51,10,0,1,0,4.5,1,0,8,10,1,245,10,0,33.4,4.5,6058,1,2950,10,0,1,0,0,12240,5,3.46,96.54,1,
,,"NTO Insider","2021-07-16","0lMB0000000RIJvMAO","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJLtIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_348","NTO Insider","New York","0lMB0000000RIJvMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"Q4Data87 Trail87","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3qIAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","Q4Data87 Trail87",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3qIAD","0lpB0000000PBdwIAG","2021-07-16","Passives","003B000000IXi3qIAD","Q4Data87 Trail87",,"Individual","Active",8,,2,,,1,2,,1,1,,0,1,,,,8,,0,0,1,1,0,3,10,1,102,10,,0,1,0,1,0,8,0,0,0,,0,5,99.73,0.27,0,
,,"NTO Insider","2021-05-07","0lMB0000000RIJwMAO","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJLvIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_349","NTO Insider","San Francisco","0lMB0000000RIJwMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Q4Data88 Trail88","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3rIAD",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","Q4Data88 Trail88",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3rIAD","0lpB0000000PBdwIAG","2021-05-07","Detractors","003B000000IXi3rIAD","Q4Data88 Trail88",,"Individual","Active",5,,1,,,0.5,1,,1,0.5,,,1,,,,5,,-1,,0.5,1,,5,10,1,172,10,,0,0.5,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-12-27T00:00:00.000Z","NTO Insider","2020-11-12","0lMB0000000RIJxMAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJLxIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_350","NTO Insider","New Jersey","0lMB0000000RIJxMAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Passives","NJ","true",,"Q4Data89 Trail89","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi3sIAD",,"Points","Silver",,"NJ",,,"Email","005B0000006txQYIAY","false","Active","Q4Data89 Trail89",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi3sIAD","0lpB0000000PBdwIAG","2020-11-12","Passives","003B000000IXi3sIAD","Q4Data89 Trail89",,"Individual","Active",8,0,10,146,3,5,10,5,1,5,5825,974,1,3249,0,-61,8,0,0,0,5,1,0,11,10,1,348,10,1,48.67,5,4738,1,0,8,0,0,0,1048,11347,5,99.08,0.92,0,
,"2021-12-13T00:00:00.000Z","NTO Insider","2020-04-18","0lMB0000000RIJyMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJLzIAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_351","NTO Insider","San Francisco","0lMB0000000RIJyMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"Q4Data108 Trail108","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi4GIAT",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","Q4Data108 Trail108",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi4GIAT","0lpB0000000PBdwIAG","2020-04-18","Passives","003B000000IXi4GIAT","Q4Data108 Trail108",,"Individual","Active",8,0,8,236,3,4,8,5,1,4,4280,774,1,2442,0,-47,8,0,0,0,4,1,0,18,10,1,556,10,1,78.67,4,3946,1,0,8,0,0,0,908,11168,5,98.28,1.72,0,
,"2021-11-01T00:00:00.000Z","NTO Insider","2020-07-14","0lMB0000000RIJzMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJM1IAO","2021-03-03T12:41:28.000Z","0lpB0000000PBdwIAG","IndivAiK_352","NTO Insider","Toronto","0lMB0000000RIJzMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","true",,"Q4Data109 Trail109","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi4HIAT",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","Q4Data109 Trail109",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi4HIAT","0lpB0000000PBdwIAG","2020-07-14","Promoters","003B000000IXi4HIAT","Q4Data109 Trail109",,"Individual","Active",9,0,2,180,3,1,2,5,1,1,3639,0,1,2388,1,-5,9,0,1,0,1,1,0,15,10,1,469,10,0,45,1,5970,1,2589,9,0,1,0,0,12172,5,99.25,0.75,1,
