"TransactionJournal.Status","LastModifiedDate","TransactionJournal.JournalDate","User.Username","LoyaltyProgramCurrency.QP_Currency","TransactionJournal.LoyaltyProgramMember.LeadOrContactName","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Birthdate","IsDeleted","AdditionalNotes","TransactionJournal.LoyaltyProgramMember.MemberStatus","TransactionJournal.Industry","User.Role.ParentRoleId","TransactionJournal.LoyaltyProgramMember.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberState","User.Computed_ParentID","TransactionJournal.LoyaltyProgramMember.MemberType","Id","TransactionJournal.LoyaltyProgramMember.MembershipNumber","Correlation","TransactionJournal.LoyaltyProgramPartner.Partner.Type","User.SmallPhotoUrl","TransactionJournal.LoyaltyProgramPartner.PartnerIndustry","TransactionJournal.Product_or_ProductCategory_ID","TransactionJournal.LoyaltyProgramMember.Contact.MobilePhone","TransactionJournal.JournalReason","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberCity","TransactionJournal.ProductCategory.Name","LoyaltyProgramCurrency.CurrencyType","TransactionJournal.User.SmallPhotoUrl","User.FullPhotoUrl","TransactionJournal.Product.Name","User.ParentPath","User.Parents","TransactionJournal.LoyaltyProgramMember.EnrollmentDate","TransactionJournal.LoyaltyProgramMember.LoyaltyProgram.Name","TransactionJournal.Product_or_ProductCategory","Flow","SystemModstamp","TransactionJournal.Channel","TransactionJournal.LoyaltyProgramMember.AccountContact.Id","LoyaltyTierMember.LoyaltyTier.LoyaltyTierGroup.Name","TransactionJournal.MemberId","ExpiryDate","EventType","TransactionJournal.LoyaltyProgramMember.MemberName","TransactionJournal.LoyaltyProgramMember.IsReferral","TransactionJournal.JournalSubType.Name","User.ManagerId","CreatedById","TransactionJournal.LoyaltyProgramPartner.PartnerCategory","User.Role.Name","TransactionJournal.PartnerId","TransactionJournal.LoyaltyProgramMember.ProgramId","TransactionJournal.LoyaltyProgramMember.Contact.Birthdate","TransactionJournalId","TransactionJournal.LoyaltyProgramMember.LastActivityDate","ActivityDate","TransactionJournal.LoyaltyProgramMember.Account.Name","TransactionJournal.LoyaltyProgramMember.MemberTenureBucket","User.UniqueUserName","ChangeReasonType","IncludeInManualActions","TransactionJournal.JournalType.Name","TransactionJournal.LoyaltyProgramPartner.Partner.Name","CreatedDate","TransactionJournal.LoyaltyProgramPartner.PartnerType","TransactionJournal.LoyaltyProgramMember.MemberCountry","TransactionJournal.User.UniqueUserName","TransactionJournal.UsageType","TransactionType","TransactionJournal.Establishment","TransactionJournal.QuantityUnitOfMeasureId","LoyaltyProgramCurrencyId","TransactionJournal.LoyaltyProgramMember.MembershipEndDate","TransactionJournal.Product.Family","TransactionJournal.RelatedJournalId","TransactionJournal.Product.ProductCode","TransactionJournal.LoyaltyProgramMember.EnrollmentChannel","LastProcessedDate","LoyaltyProgramMemberId","LoyaltyTierMember.LoyaltyTier.Name","TransactionJournal.Brand","LoyaltyProgramCurrency.NQP_Currency","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.MobilePhone","TransactionType_w_GroupMember","TransactionJournal.TransactionLocation","LastModifiedById","TransactionJournal.ActivityDate","TransactionJournal.LoyaltyProgramMember.LeadOrContactId","TransactionJournal.Quantity","PointsTemp","Points_Amount","TransactionJournal.TransactionAmount","LoyaltyProgramCurrency.CostperUnit","Total_Accrued_Points_Amount","Total_Accrued_Points","Points"
"Processed","2021-03-15T19:34:46.000Z","2021-03-15T19:34:46.000Z","divya@232loyaltyed2.com",,"Q4Data181 Trail181",,"false","Compensation","Active",,,"Q4Data181 Trail181","Ontario",,"Individual","05wB0000001zAx8IAE","IndivAiK_442",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-02-28","NTO Insider",,,"2021-03-15T19:34:46.000Z","Web",,"Lifetime","0lMB0000000RILPMA4",,"Debit","Q4Data181 Trail181","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001iscgMAA",,"2021-04-19",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:34:46.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 11",,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RILPMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 11","005B0000006txQYIAY","2021-04-19","003B000000IXi3LIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:16.000Z","2021-03-15T19:35:16.000Z","divya@232loyaltyed2.com",,"Q4Data91 Trail91",,"false","Compensation","Active",,,"Q4Data91 Trail91","Ontario",,"Individual","05wB0000001zAx9IAE","IndivAiK_451",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-02","NTO Insider",,,"2021-03-15T19:35:16.000Z","POS",,"Lifetime","0lMB0000000RILbMAO",,"Debit","Q4Data91 Trail91","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001ischMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:35:16.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 18",,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RILbMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 18","005B0000006txQYIAY","2021-04-19","003B000000IXi3uIAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:34:50.000Z","2021-03-15T19:34:50.000Z","divya@232loyaltyed2.com",,"Q4Data184 Trail184",,"false","Compensation","Active",,,"Q4Data184 Trail184","NY",,"Individual","05wB0000001zAxDIAU","IndivAiK_435",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York City",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-11","NTO Insider",,,"2021-03-15T19:34:50.000Z","POS",,"Lifetime","0lMB0000000RILSMA4",,"Debit","Q4Data184 Trail184","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isclMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:34:50.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 12",,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RILSMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 12","005B0000006txQYIAY","2021-04-19","003B000000IXi3OIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:34:55.000Z","2021-03-15T19:34:55.000Z","divya@232loyaltyed2.com",,"Q4Data185 Trail185",,"false","Compensation","Active",,,"Q4Data185 Trail185","NY",,"Individual","05wB0000001zAxIIAU","IndivAiK_436",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-14","NTO Insider",,,"2021-03-15T19:34:55.000Z","Mobile",,"Lifetime","0lMB0000000RILTMA4",,"Debit","Q4Data185 Trail185","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001iscqMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:34:55.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 13",,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RILTMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 13","005B0000006txQYIAY","2021-04-19","003B000000IXi3PIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:08.000Z","2021-03-15T19:35:08.000Z","divya@232loyaltyed2.com",,"Q4Data190 Trail190",,"false","Compensation","Active",,,"Q4Data190 Trail190","Ontario",,"Individual","05wB0000001zAxJIAU","IndivAiK_448",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-05-12","NTO Insider",,,"2021-03-15T19:35:08.000Z","Mobile",,"Lifetime","0lMB0000000RILYMA4",,"Debit","Q4Data190 Trail190","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001iscrMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:35:08.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 16",,"0lcB0000000PBAjIAO",,,,,"Social","2021-11-04","0lMB0000000RILYMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 16","005B0000006txQYIAY","2021-04-19","003B000000IXi3UIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:34:59.000Z","2021-03-15T19:34:59.000Z","divya@232loyaltyed2.com",,"Q4Data186 Trail186",,"false","Compensation","Active",,,"Q4Data186 Trail186","NY",,"Individual","05wB0000001zAxNIAU","IndivAiK_444",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-06","NTO Insider",,,"2021-03-15T19:34:59.000Z","Web",,"Lifetime","0lMB0000000RILUMA4",,"Debit","Q4Data186 Trail186","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001iscvMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:34:59.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 14",,"0lcB0000000PBAjIAO",,,,,"Email","2021-11-04","0lMB0000000RILUMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 14","005B0000006txQYIAY","2021-04-19","003B000000IXi3QIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:04.000Z","2021-03-15T19:35:03.000Z","divya@232loyaltyed2.com",,"Q4Data189 Trail189",,"false","Compensation","Active",,,"Q4Data189 Trail189","CA",,"Individual","05wB0000001zAxSIAU","IndivAiK_447",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-09","NTO Insider",,,"2021-03-15T19:35:04.000Z","POS",,"Lifetime","0lMB0000000RILXMA4",,"Debit","Q4Data189 Trail189","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isd0MAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:35:04.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 15",,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RILXMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 15","005B0000006txQYIAY","2021-04-19","003B000000IXi3TIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:12.000Z","2021-03-15T19:35:12.000Z","divya@232loyaltyed2.com",,"Q4Data191 Trail191",,"false","Compensation","Active",,,"Q4Data191 Trail191","Ontario",,"Individual","05wB0000001zAxXIAU","IndivAiK_449",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-22","NTO Insider",,,"2021-03-15T19:35:12.000Z","Web",,"Lifetime","0lMB0000000RILZMA4",,"Debit","Q4Data191 Trail191","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isd5MAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:35:12.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 17",,"0lcB0000000PBAjIAO",,,,,"Email","2021-11-04","0lMB0000000RILZMA4","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 17","005B0000006txQYIAY","2021-04-19","003B000000IXi3VIAT",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:21.000Z","2021-03-15T19:35:21.000Z","divya@232loyaltyed2.com",,"Q4Data93 Trail93",,"false","Compensation","Active",,,"Q4Data93 Trail93","Ontario",,"Individual","05wB0000001zAxcIAE","IndivAiK_453",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-12","NTO Insider",,,"2021-03-15T19:35:21.000Z","Mobile",,"Lifetime","0lMB0000000RILdMAO",,"Debit","Q4Data93 Trail93","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdAMAQ",,"2021-04-19",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:35:21.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 19",,"0lcB0000000PBAjIAO",,,,,"Social","2021-11-04","0lMB0000000RILdMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 19","005B0000006txQYIAY","2021-04-19","003B000000IXi3wIAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:38:46.000Z","2021-03-15T19:38:46.000Z","divya@232loyaltyed2.com",,"Q4Data185 Trail185",,"false","Compensation","Active",,,"Q4Data185 Trail185","NY",,"Individual","05wB0000001zAxdIAE","IndivAiK_436",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-14","NTO Insider",,,"2021-03-15T19:38:46.000Z","POS",,"Lifetime","0lMB0000000RILTMA4","2022-03-31","Credit","Q4Data185 Trail185","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdBMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:38:46.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive","Estb 13",,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RILTMA4","Premium",,"Points",,"AdjustedPoints_Positive","Outlet 13","005B0000006txQYIAY","2021-04-19","003B000000IXi3PIAT",,5,0.05,,0.01,0.05,5,5
"Processed","2021-03-15T19:35:25.000Z","2021-03-15T19:35:25.000Z","divya@232loyaltyed2.com",,"Q4Data196 Trail196",,"false","Compensation","Active",,,"Q4Data196 Trail196","CA",,"Individual","05wB0000001zAxhIAE","IndivAiK_454",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-04","NTO Insider",,,"2021-03-15T19:35:25.000Z","Web",,"Lifetime","0lMB0000000RILeMAO",,"Debit","Q4Data196 Trail196","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdFMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:35:25.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 20",,"0lcB0000000PBAjIAO",,,,,"Email","2021-11-04","0lMB0000000RILeMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 20","005B0000006txQYIAY","2021-04-19","003B000000IXi3xIAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:30.000Z","2021-03-15T19:35:30.000Z","divya@232loyaltyed2.com",,"Q4Data197 Trail197",,"false","Compensation","Active",,,"Q4Data197 Trail197","NJ",,"Individual","05wB0000001zAxmIAE","IndivAiK_455",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-04","NTO Insider",,,"2021-03-15T19:35:30.000Z","POS",,"Lifetime","0lMB0000000RILfMAO",,"Debit","Q4Data197 Trail197","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdKMAQ",,"2021-04-19",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:35:30.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 1",,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RILfMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 1","005B0000006txQYIAY","2021-04-19","003B000000IXi3yIAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:34.000Z","2021-03-15T19:35:34.000Z","divya@232loyaltyed2.com",,"Q4Data198 Trail198",,"false","Compensation","Active",,,"Q4Data198 Trail198","CA",,"Individual","05wB0000001zAxrIAE","IndivAiK_456",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-19","NTO Insider",,,"2021-03-15T19:35:34.000Z","Mobile",,"Lifetime","0lMB0000000RILgMAO",,"Debit","Q4Data198 Trail198","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdPMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:35:34.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 2",,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RILgMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 2","005B0000006txQYIAY","2021-04-19","003B000000IXi3zIAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:35:39.000Z","2021-03-15T19:35:38.000Z","divya@232loyaltyed2.com",,"Q4Data199 Trail199",,"false","Compensation","Active",,,"Q4Data199 Trail199","Ontario",,"Individual","05wB0000001zAxwIAE","IndivAiK_457",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-28","NTO Insider",,,"2021-03-15T19:35:39.000Z","Web",,"Lifetime","0lMB0000000RILhMAO",,"Debit","Q4Data199 Trail199","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdUMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:35:39.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative","Estb 3",,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RILhMAO","Premium",,"Points",,"AdjustedPoints_Negative","Outlet 3","005B0000006txQYIAY","2021-04-19","003B000000IXi40IAD",,5,0.05,,0.01,-0.05,-5,5
"Processed","2021-03-15T19:38:08.000Z","2021-03-15T19:38:08.000Z","divya@232loyaltyed2.com",,"Data16 User16",,"false","Compensation","Active",,,"Data16 User16","NJ",,"Individual","05wB0000001zAxxIAE","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-03-15T19:38:08.000Z","POS",,"Lifetime","0lMB0000000RILEMA4","2022-03-31","Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdVMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:38:08.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive","Estb 4",,"0lcB0000000PBAjIAO",,,,,"Social","2021-11-04","0lMB0000000RILEMA4","Elite",,"Points",,"AdjustedPoints_Positive","Outlet 4","005B0000006txQYIAY","2021-04-19","003B000000IXi05IAD",,11,0.11,,0.01,0.11,11,11
"Processed","2021-03-15T19:38:12.000Z","2021-03-15T19:38:12.000Z","divya@232loyaltyed2.com",,"Q4Data70 Trail70",,"false","Compensation","Active",,,"Q4Data70 Trail70","CA",,"Individual","05wB0000001zAy1IAE","IndivAiK_430",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-04-17","NTO Insider",,,"2021-03-15T19:38:12.000Z","Mobile",,"Lifetime","0lMB0000000RILGMA4","2022-03-31","Credit","Q4Data70 Trail70","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdZMAQ",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:38:12.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive","Estb 5",,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RILGMA4","Premium",,"Points",,"AdjustedPoints_Positive","Outlet 5","005B0000006txQYIAY","2021-04-19","003B000000IXi3CIAT",,14,0.14,,0.01,0.14,14,14
"Processed","2021-03-15T19:38:16.000Z","2021-03-15T19:38:16.000Z","divya@232loyaltyed2.com",,"Q4Data174 Trail174",,"false","Compensation","Active",,,"Q4Data174 Trail174","Ontario",,"Individual","05wB0000001zAy6IAE","IndivAiK_432",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-11-03","NTO Insider",,,"2021-03-15T19:38:16.000Z","Web",,"Lifetime","0lMB0000000RILIMA4","2022-03-31","Credit","Q4Data174 Trail174","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdeMAA",,"2021-04-19",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-03-15T19:38:16.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive","Estb 6",,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RILIMA4","Premium",,"Points",,"AdjustedPoints_Positive","Outlet 6","005B0000006txQYIAY","2021-04-19","003B000000IXi3EIAT",,14,0.14,,0.01,0.14,14,14
"Processed","2021-03-15T19:38:20.000Z","2021-03-15T19:38:20.000Z","divya@232loyaltyed2.com",,"Q4Data176 Trail176",,"false","Compensation","Active",,,"Q4Data176 Trail176","NY",,"Individual","05wB0000001zAyBIAU","IndivAiK_437",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-02","NTO Insider",,,"2021-03-15T19:38:20.000Z","POS",,"Lifetime","0lMB0000000RILKMA4","2022-03-31","Credit","Q4Data176 Trail176","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB0000001isdjMAA",,"2021-04-19",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-03-15T19:38:20.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive","Estb 7",,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RILKMA4","Premium",,"Points",,"AdjustedPoints_Positive","Outlet 7","005B0000006txQYIAY","2021-04-19","003B000000IXi3GIAT",,4,0.04,,0.01,0.04,4,4
