AF_ID,LastModifiedDate,VisitorId,PlannedVisitEndTime,Visitor_Role.DeveloperName,RetailStore_RetailStoreGroup_Description,RetailStore_DeliveryMethod,RetailStore_Priority,Visitor_Role.RolePath,Name,RetailStore_RetailStoreGroupName_Custom,Visitor_UniqueUserName,CreatedById,Visitor_FullPhotoUrl,Visitor_Role.Roles,RetailStore_AccountId,Visitor_UserType,StatusRemarks,Visitor_Username,Status,ActualVisitEndTime,PlaceId,IsDeleted,ActualVisitStartTime,RetailStore_RetailStoreGroup_Name,RetailStore_Location_Address_City,ActualVisitStartTime_YearMonthDay,RetailStore_Account_Industry,RetailStore_PrimaryContact_Name,PlannedVisitStartTime,RetailStore_Account_Type,Visitor_SmallPhotoUrl,CreatedDate,Id,RetailStore_Id,RetailStore_RetailLocationGroupId,RetailStore_Account_AccountSource,RetailStore_Location_Address_Name,InstructionDescription,RetailStore_Account_Parent_Account_Names,RetailStore_Location_Address_PostalCode,VisitPriority,Visitor_Name,RetailStore_Name,OwnerId,RetailStore_Location_Name,Visitor_Role.ParentRoleId,RetailStore_Location_Address_Country,RetailStore_PrimaryContact_MobilePhone,RetailStore_PrimaryContact_Phone,RetailStore_StoreType,RetailStore_PrimaryContactId,RetailStore_Account_Name,RetailStore_Location_Address_State,RetailStore_PrimaryContact_Email,RetailStore_PrimaryContact_Department,RetailStore_Account_Phone,RetailStore_Description,SystemModstamp,Visitor_Role.Name,RetailStore_PrimaryContact_Description,LastModifiedById,RetailStore_Account_Parent_Account_NamesPath,ActualVisitDuration,RetailStore_DeliveryFrequency,RetailStore_Location_LocationLevel,RetailStore_Account_AnnualRevenue,PlannedVisitDuration
,2019-12-25T08:18:13.000Z,005B0000006PwWZIA0,2018-12-24T14:21:51.000Z,SalesRep,Description of Dmart Location Group 4,Truck,High,00EB0000000fdvVMAQ,2460,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOuIAP,Standard,,elywest@salesforce.com,Planned,,0YQB0000000L0C4OAK,false,,South,Mc Minnville,,Construction,Graciela Ruta,2018-12-24T13:44:31.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UYKA0,0YQB0000000L0C4OAK,0Y2B0000000L08vKAC,,A00000017,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,37110,Low,Ely West,Rondel Store - Evanston,005B0000006NoPnIAK,Dmart Location 10,00EB0000000fdvVMAQ,Warren,,440-780-8425,Regular,003B000000H1QcSIAV,Nutrition Stop Account,TN,gruta@cox.net,,,,2020-04-14T22:10:27.000Z,SalesRep,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,2,1,,37
,2019-12-25T08:18:13.000Z,005B0000006PwWHIA0,2019-07-05T07:19:10.000Z,,Description of Dmart Location Group 3,Truck,Medium,,2461,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOyIAP,Standard,,chantellerep@salesforce.com,Planned,,0YQB0000000L0C5OAK,false,,Northeast,Milwaukee,,Transportation,Art Venere,2019-07-05T06:33:50.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UZKA0,0YQB0000000L0C5OAK,0Y2B0000000L08uKAC,,A00000018,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,53207,High,Chantelle Rep,Alpine Nutrition - Austin,005B0000006NoPnIAK,Dmart Location 11,,Milwaukee,,856-636-8749,Regular,003B000000H1QcHIAV,Alpine Nutrition Account,WI,art@venere.org,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,10,1,,45
,2019-12-25T08:18:13.000Z,005B0000006PwWIIA0,2018-10-20T16:20:26.000Z,,Description of Dmart Location Group 2,Van,Low,,2462,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOvIAP,Standard,,wendywest@salesforce.com,Planned,,0YQB0000000L0C6OAK,false,,Midwest,Taylor,,Finance,Mitsue Tollner,2018-10-20T15:50:29.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UaKAK,0YQB0000000L0C6OAK,0Y2B0000000L08tKAC,,A00000019,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,48180,Medium,Wendy West,Alpine Nutrition - Glendale,005B0000006NoPnIAK,Dmart Location 12,,Wayne,,773-573-6914,Regular,003B000000H1QcLIAV,Fare Merchants Account,MI,mitsue_tollner@yahoo.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,3,1,,29
,2019-12-25T08:18:13.000Z,005B0000006PwWJIA0,2019-07-04T05:54:10.000Z,,Description of Dmart Location Group 5,Van,Low,,2463,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOvIAP,Standard,,vincewest@salesforce.com,Planned,,0YQB0000000L0C7OAK,false,,West,Rockford,,Finance,Abel Maclead,2019-07-04T04:31:39.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UbKAK,0YQB0000000L0C7OAK,0Y2B0000000L08wKAC,,A00000020,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,61109,Low,Vince West,Alpine Nutrition - Noe Valley,005B0000006NoPnIAK,Dmart Location 13,,Winnebago,,631-335-3414,Regular,003B000000H1QcQIAV,Fare Merchants Account,IL,amaclead@gmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,7,1,,82
,2019-12-25T08:18:13.000Z,005B0000006PwWKIA0,2020-02-28T20:17:07.000Z,,Description of Dmart Location Group 1,Van,High,,2464,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AQUOyIAP,Standard,,cindycentral@salesforce.com,Planned,,0YQB0000000L0C8OAK,false,,Bay Area,,,Transportation,Kiley Caldarera,2020-02-28T19:59:14.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UcKAK,0YQB0000000L0C8OAK,0Y2B0000000L08sKAC,,,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,,High,Cindy Central,NTO Store - Noe Valley,005B0000006NoPnIAK,Location,,,,310-498-5651,Regular,003B000000H1QcRIAV,Alpine Nutrition Account,,kiley.caldarera@aol.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,1,1,,17
,2019-12-25T08:18:13.000Z,005B0000006PwWLIA0,2018-04-25T11:51:59.000Z,,Description of Dmart Location Group 4,Van,Medium,,2465,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOuIAP,Standard,,vanessacentral@salesforce.com,Planned,,0YQB0000000L0C9OAK,false,,South,San Jose,,Construction,Sage Wieser,2018-04-25T11:35:31.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UdKAK,0YQB0000000L0C9OAK,0Y2B0000000L08vKAC,,A00000022,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,95111,Medium,Vanessa Central,Alpine Nutrition Outlet (Hayward),005B0000006NoPnIAK,Dmart Location 15,,Santa Clara,,605-414-2147,Regular,003B000000H1QcNIAV,Nutrition Stop Account,CA,sage_wieser@cox.net,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,3,1,,16
,2019-12-25T08:18:13.000Z,005B0000006PwWMIA0,2018-10-19T04:56:13.000Z,,Description of Dmart Location Group 3,Van,Low,,2466,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOuIAP,Standard,,kaseycentral@salesforce.com,Planned,,0YQB0000000L0CAOA0,false,,Northeast,Irving,,Construction,Kris Marrier,2018-10-19T04:01:12.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UeKAK,0YQB0000000L0CAOA0,0Y2B0000000L08uKAC,,A00000023,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,75062,Low,Kasey Central,Alpine Nutrition - San Francisco,005B0000006NoPnIAK,Dmart Location 16,,Dallas,,410-655-8723,Regular,003B000000H1QcOIAV,Nutrition Stop Account,TX,kris@gmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,5,1,,55
,2019-12-25T08:18:13.000Z,005B0000006PwWNIA0,2019-08-03T14:04:40.000Z,,Description of Dmart Location Group 2,Van,Low,,2467,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOuIAP,Standard,,valerieeast@salesforce.com,Planned,,0YQB0000000L0CBOA0,false,,Midwest,Albany,,Construction,Lenna Paprocki,2019-08-03T13:35:06.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UfKAK,0YQB0000000L0CBOA0,0Y2B0000000L08tKAC,,A00000024,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,12204,High,Valerie East,Nutrition Stop - Hillsdale,005B0000006NoPnIAK,Dmart Location 25,,Albany,,907-385-4412,Regular,003B000000H1QcIIAV,Nutrition Stop Account,NY,lpaprocki@hotmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,5,1,,29
,2019-12-25T08:18:13.000Z,005B0000006PwWOIA0,2019-09-24T09:37:00.000Z,,Description of Dmart Location Group 5,Truck,High,,2468,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOxIAP,Standard,,rickyeast@salesforce.com,Planned,,0YQB0000000L0CCOA0,false,,West,San Jose,,Food & Beverage,Donette Foller,2019-09-24T08:42:57.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UgKAK,0YQB0000000L0CCOA0,0Y2B0000000L08wKAC,,A00000008,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,95111,Medium,Ricky East,Nutrition Stop - Kennesaw,005B0000006NoPnIAK,Dmart Location 17,,Santa Clara,,513-570-1893,Regular,003B000000H1QcJIAV,Rondel Account,CA,donette.foller@cox.net,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,2,1,,54
,2019-12-25T08:18:13.000Z,005B0000006PwWYIA0,2018-02-08T12:37:21.000Z,SalesRep,Description of Dmart Location Group 1,Truck,Medium,00EB0000000fdvVMAQ,2469,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,billeast@salesforce.com,Planned,,0YQB0000000L0CDOA0,false,,Bay Area,Chicago,,Transportation,Willard Kolmetz,2018-02-08T12:03:48.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UhKAK,0YQB0000000L0CDOA0,0Y2B0000000L08sKAC,,A00000007,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,60632,Low,Bill East,Nutrition Stop - Elkhorn,005B0000006NoPnIAK,Dmart Location 18,00EB0000000fdvVMAQ,Cook,,972-303-9197,Regular,003B000000H1QcbIAF,Alpine Nutrition Account,IL,willard@hotmail.com,,,,2020-04-14T22:10:27.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,10,1,,33
,2019-12-25T08:18:13.000Z,005B0000006PwWZIA0,2018-12-15T10:07:41.000Z,SalesRep,Description of Dmart Location Group 4,Van,Low,00EB0000000fdvVMAQ,2470,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,elywest@salesforce.com,Planned,,0YQB0000000L0CEOA0,false,,South,Ashland,,Transportation,Gladys Rim,2018-12-15T09:05:16.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UiKAK,0YQB0000000L0CEOA0,0Y2B0000000L08vKAC,,A00000006,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44805,High,Ely West,NTO Store - Dublin,005B0000006NoPnIAK,Dmart Location 19,00EB0000000fdvVMAQ,Ashland,,414-661-9598,Regular,003B000000H1QcWIAV,Alpine Nutrition Account,OH,gladys.rim@rim.org,,,,2020-04-14T22:10:27.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,3,1,,62
,2019-12-25T08:18:13.000Z,005B0000006PwWHIA0,2018-02-23T13:20:09.000Z,,Description of Dmart Location Group 3,Van,Low,,2471,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOvIAP,Standard,,chantellerep@salesforce.com,Planned,,0YQB0000000L0CFOA0,false,,Northeast,Hamilton,,Finance,Veronika Inouye,2018-02-23T12:31:53.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UjKAK,0YQB0000000L0CFOA0,0Y2B0000000L08uKAC,,A00000005,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,45011,Medium,Chantelle Rep,Fare Merchants - Irving,005B0000006NoPnIAK,Dmart Location 20,,Butler,,408-540-1785,Regular,003B000000H1QcaIAF,Fare Merchants Account,OH,vinouye@aol.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,7,1,,48
,2019-12-25T08:18:13.000Z,005B0000006PwWIIA0,2019-04-08T15:06:09.000Z,,Description of Dmart Location Group 2,Van,High,,2472,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOvIAP,Standard,,wendywest@salesforce.com,Planned,,0YQB0000000L0CGOA0,false,,Midwest,Anchorage,,Finance,Meaghan Garufi,2019-04-08T13:44:33.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UkKAK,0YQB0000000L0CGOA0,0Y2B0000000L08tKAC,,A00000004,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,99501,Low,Wendy West,NTO Store - Ferry Plaza Market,005B0000006NoPnIAK,Dmart Location 21,,Anchorage,,931-313-9635,Regular,003B000000H1QcVIAV,Fare Merchants Account,AK,meaghan@hotmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,1,1,,81
,2019-12-25T08:18:13.000Z,005B0000006PwWJIA0,2017-12-18T21:19:47.000Z,,Description of Dmart Location Group 5,Van,Medium,,2473,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOwIAP,Standard,,vincewest@salesforce.com,Planned,,0YQB0000000L0CHOA0,false,,West,Bridgeport,,Manufacturing,Minna Amigon,2017-12-18T20:03:01.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UlKAK,0YQB0000000L0CHOA0,0Y2B0000000L08wKAC,,A00000003,Please complete the visit and collect all the KPIs,NTO Account,8014,High,Vince West,Fare Merchants - Chelsea,005B0000006NoPnIAK,Dmart Location 22,,Gloucester,,215-874-1229,Regular,003B000000H1QcPIAV,NTO Account,NJ,minna_amigon@yahoo.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,NTO Account,0,3,1,,76
,2019-12-25T08:18:13.000Z,005B0000006PwWKIA0,2018-11-27T06:43:25.000Z,,Description of Dmart Location Group 1,Van,Low,,2474,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AQUOwIAP,Standard,,cindycentral@salesforce.com,Planned,,0YQB0000000L0CIOA0,false,,Bay Area,Brighton,,Manufacturing,Simona Morasca,2018-11-27T05:41:27.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UmKAK,0YQB0000000L0CIOA0,0Y2B0000000L08sKAC,,A00000002,Please complete the visit and collect all the KPIs,NTO Account,48116,Medium,Cindy Central,NTO Store - Alameda,005B0000006NoPnIAK,Dmart Location 23,,Livingston,,419-503-2484,Regular,003B000000H1QcKIAV,NTO Account,MI,simona@morasca.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,NTO Account,0,5,1,,61
,2019-12-25T08:18:13.000Z,005B0000006PwWLIA0,2018-11-11T20:54:48.000Z,,Description of Dmart Location Group 4,Van,Low,,2475,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOvIAP,Standard,,vanessacentral@salesforce.com,Planned,,0YQB0000000L0CJOA0,false,,South,Middlesex,,Finance,Josephine Darakjy,2018-11-11T20:30:29.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UnKAK,0YQB0000000L0CJOA0,0Y2B0000000L08vKAC,,A00000025,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,8846,Low,Vanessa Central,Fare Merchants - Austin,005B0000006NoPnIAK,Dmart Location 24,,Middlesex,,810-292-9388,Regular,003B000000H1QcGIAV,Fare Merchants Account,NJ,josephine_darakjy@darakjy.org,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,5,1,,24
,2019-12-25T08:18:13.000Z,005B0000006PwWMIA0,2020-04-01T03:40:52.000Z,,Description of Dmart Location Group 3,Van,Low,,2476,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOwIAP,Standard,,kaseycentral@salesforce.com,Planned,,0YQB0000000L0BvOAK,false,,Northeast,New Orleans,,Manufacturing,Bette Nicka,2020-04-01T02:37:43.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UoKAK,0YQB0000000L0BvOAK,0Y2B0000000L08uKAC,,A00000001,Please complete the visit and collect all the KPIs,NTO Account,70116,High,Kasey Central,Fare Merchants - Brooklyn,005B0000006NoPnIAK,Dmart Location 1,,Orleans,,610-545-3615,Regular,003B000000H1QcZIAV,NTO Account,LA,bette_nicka@cox.net,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,NTO Account,0,5,1,,63
,2019-12-25T08:18:13.000Z,005B0000006PwWNIA0,2020-03-03T17:39:13.000Z,,Description of Dmart Location Group 2,Truck,High,,2477,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOwIAP,Standard,,valerieeast@salesforce.com,Planned,,0YQB0000000L0BwOAK,false,,Midwest,Sioux Falls,,Manufacturing,Mattie Poquette,2020-03-03T16:50:20.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UpKAK,0YQB0000000L0BwOAK,0Y2B0000000L08tKAC,,A00000009,Please complete the visit and collect all the KPIs,NTO Account,57105,Medium,Valerie East,Fare Merchants - Gold Coast,005B0000006NoPnIAK,Dmart Location 2,,Minnehaha,,602-277-4385,Regular,003B000000H1QcUIAV,NTO Account,SD,mattie@aol.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,NTO Account,0,2,1,,48
,2019-12-25T08:18:13.000Z,005B0000006PwWOIA0,2018-07-26T07:15:44.000Z,,Description of Dmart Location Group 5,Truck,Medium,,2478,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOxIAP,Standard,,rickyeast@salesforce.com,Planned,,0YQB0000000L0BxOAK,false,,West,Baltimore,,Food & Beverage,Cammy Albares,2018-07-26T06:45:57.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UqKAK,0YQB0000000L0BxOAK,0Y2B0000000L08wKAC,,A00000010,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,21224,Low,Ricky East,NTO Store - Berkeley,005B0000006NoPnIAK,Dmart Location 3,,Baltimore City,,956-537-6195,Regular,003B000000H1QcTIAV,Rondel Account,MD,calbares@gmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,10,1,,29
,2019-12-25T08:18:13.000Z,005B0000006PwWYIA0,2018-11-05T00:56:33.000Z,SalesRep,Description of Dmart Location Group 1,Van,Low,00EB0000000fdvVMAQ,2479,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AR2BGIA1,Standard,,billeast@salesforce.com,Planned,,0YQB0000000L0ByOAK,false,,Bay Area,Kulpsville,,,Yuki Whobrey,2018-11-05T00:24:46.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UrKAK,0YQB0000000L0ByOAK,0Y2B0000000L08sKAC,,A00000011,Please complete the visit and collect all the KPIs,,19443,High,Bill East,NTO Store - Presidio,005B0000006NoPnIAK,Dmart Location 4,00EB0000000fdvVMAQ,Montgomery,,313-288-7937,Regular,003B000000H1QcXIAV,Gabe Hotkins,PA,yuki_whobrey@aol.com,,,,2020-04-14T22:10:27.000Z,SalesRep,,005B0000006NoPnIAK,,0,3,1,,31
,2019-12-25T08:18:13.000Z,005B0000006PwWZIA0,2018-04-14T04:46:53.000Z,SalesRep,Description of Dmart Location Group 4,Van,Low,00EB0000000fdvVMAQ,2480,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,elywest@salesforce.com,Planned,,0YQB0000000L0BzOAK,false,,South,Middle Island,,Transportation,Leota Dilliard,2018-04-14T03:30:17.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UsKAK,0YQB0000000L0BzOAK,0Y2B0000000L08vKAC,,A00000012,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,11953,Medium,Ely West,Nutrition Stop - Gainesville,005B0000006NoPnIAK,Dmart Location 5,00EB0000000fdvVMAQ,Suffolk,,408-752-3500,Regular,003B000000H1QcMIAV,Alpine Nutrition Account,NY,leota@hotmail.com,,,,2020-04-14T22:10:27.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,0,7,1,,76
,2019-12-25T08:18:13.000Z,005B0000006PwWHIA0,2019-10-15T03:36:55.000Z,,Description of Dmart Location Group 3,Van,High,,2481,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOwIAP,Standard,,chantellerep@salesforce.com,Planned,,0YQB0000000L0C0OAK,false,,Northeast,Los Angeles,,Manufacturing,James Butt,2019-10-15T02:08:40.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UtKAK,0YQB0000000L0C0OAK,0Y2B0000000L08uKAC,,A00000013,Please complete the visit and collect all the KPIs,NTO Account,90034,Low,Chantelle Rep,Rondel Store - San Francisco Central,005B0000006NoPnIAK,Dmart Location 6,,Los Angeles,,504-621-8927,Regular,003B000000H1QcFIAV,NTO Account,CA,jbutt@gmail.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,NTO Account,0,1,1,,88
,2019-12-25T08:18:13.000Z,005B0000006PwWIIA0,2018-08-09T05:13:06.000Z,,Description of Dmart Location Group 2,Van,Medium,,2482,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOxIAP,Standard,,wendywest@salesforce.com,Planned,,0YQB0000000L0C1OAK,false,,Midwest,Chagrin Falls,,Food & Beverage,Fletcher Flosi,2018-08-09T03:53:27.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UuKAK,0YQB0000000L0C1OAK,0Y2B0000000L08tKAC,,A00000014,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44023,High,Wendy West,Rondel Store - Austin East,005B0000006NoPnIAK,Dmart Location 7,,Geauga,,815-828-2147,Regular,003B000000H1QcYIAV,Rondel Account,OH,fletcher.flosi@yahoo.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,3,1,,79
,2019-12-25T08:18:13.000Z,005B0000006PwWJIA0,2017-12-24T09:31:10.000Z,,Description of Dmart Location Group 5,Van,Low,,2483,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOxIAP,Standard,,vincewest@salesforce.com,Planned,,0YQB0000000L0C2OAK,false,,West,Laredo,,Food & Beverage,Alisha Slusarski,2017-12-24T08:01:29.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:14.000Z,0Z5B0000000L2UvKAK,0YQB0000000L0C2OAK,0Y2B0000000L08wKAC,,A00000015,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,78045,Medium,Vince West,Rondel Store - Chicago Streeterville,005B0000006NoPnIAK,Dmart Location 8,,Webb,,732-658-3154,Regular,003B000000H1QcdIAF,Rondel Account,TX,alisha@slusarski.com,,,,2020-04-14T22:10:27.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,0,5,1,,89
