"Small_URL","Owner","Product","Region","Package","Date","Percent_Target","Year","Profit","Revenue","Cost","Pipeline"
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Bremen","Package B","12/06/2016",89,122016,106719,254074,176515,44870
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Rhineland","Package A","03/21/2017",66,32017,73358,384854,201821,48313
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","neutratronic","Schleswig-Holstein","Package E","09/19/2016",61,92016,95433,294058,197140,44114
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Baden-Wurttemberg","Package E","02/19/2017",88,22017,85116,322835,186762,81327
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Baden-Wurttemberg","Package B","01/23/2017",67,12017,93077,423020,334035,73503
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Schleswig-Holstein","Package A","02/09/2016",74,22016,86757,193294,104550,21740
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Schleswig-Holstein","Package A","02/01/2016",85,22016,88666,181319,93229,70685
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","apiera","Bavaria","Package D","10/26/2017",87,102017,8933,798210,475715,36380
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Schleswig-Holstein","Package E","07/30/2017",73,72017,71710,489638,365939,68205
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Saxony","Package D","10/05/2017",95,102017,11475,756964,483196,43342
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","aeox","Saxony","Package A","05/23/2017",60,52017,78709,460853,276979,73572
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","vucoo","Schleswig-Holstein","Package A","09/28/2017",56,92017,9820,649106,380426,48225
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Schleswig-Holstein","Package B","08/27/2017",89,82017,68096,420025,300058,79481
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","aeox","Schleswig-Holstein","Package A","04/12/2017",26,42017,74602,484411,275171,57229
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Saxony","Package A","07/06/2017",28,72017,72004,484822,283368,57511
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","rezota","Saxony","Package E","09/28/2017",83,92017,17165,634394,399437,35674
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","vucoo","Bavaria","Package B","09/20/2017",48,92017,18546,659464,414977,82429
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","rezota","Baden-Wurttemberg","Package A","01/07/2017",106,12017,90603,381912,279047,28431
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Baden-Wurttemberg","Package D","06/23/2016",94,62016,80943,287519,143783,71296
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOp8/F","Connie Ruiz","adoriva","Rhineland","Package A","07/06/2016",118,72016,94854,314198,183011,40292
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","rezota","Rhineland","Package E","09/24/2016",74,92016,99626,247740,150054,98012
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","vucoo","Rhineland","Package A","07/09/2017",25,72017,62897,483141,332181,55341
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","aeox","Bavaria","Package A","05/10/2017",94,52017,77340,414850,298207,32570
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","aeox","Baden-Wurttemberg","Package A","07/06/2016",6,72016,90240,388615,231308,67035
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","rezota","Saxony","Package C","01/22/2017",86,12017,97053,460830,245016,91975
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Saxony","Package D","07/27/2016",25,72016,91999,366504,286289,67151
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","adoriva","Baden-Wurttemberg","Package B","10/21/2016",96,102016,86418,368065,290562,48961
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","apiera","Bremen","Package C","03/27/2017",78,32017,77559,368280,186087,66678
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Saxony","Package E","01/28/2016",76,12016,82321,91002,70538,71541
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Schleswig-Holstein","Package B","08/14/2016",98,82016,95221,277700,141532,45846
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","vucoo","Schleswig-Holstein","Package C","10/08/2016",58,102016,88240,381262,247728,54909
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","apiera","Schleswig-Holstein","Package D","08/07/2017",27,82017,76248,394719,295100,62552
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","adoriva","Bremen","Package C","12/18/2016",76,122016,103006,291082,192072,58178
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","apiera","Saxony","Package C","08/10/2017",80,82017,67483,408042,206242,58823
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Bavaria","Package C","03/09/2017",83,32017,74070,367937,251861,58435
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Schleswig-Holstein","Package D","01/16/2017",75,12017,92918,437233,292978,103714
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Baden-Wurttemberg","Package B","03/23/2016",91,32016,90910,240961,148608,46997
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","aeox","Rhineland","Package D","06/05/2016",76,62016,89573,279583,205287,48801
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","apiera","Baden-Wurttemberg","Package B","06/10/2016",83,62016,74114,285734,201860,79211
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","aeox","Saxony","Package B","08/11/2017",34,82017,75012,382503,269375,58774
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","aeox","Bremen","Package D","05/17/2016",95,52016,79773,329617,203500,80436
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","neutratronic","Bavaria","Package B","07/12/2017",78,72017,74767,465596,313160,53474
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Rhineland","Package B","08/08/2017",-8,82017,66688,401207,242138,76253
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Bavaria","Package B","10/14/2017",80,102017,15457,798364,519047,71952
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Bremen","Package A","08/21/2017",36,82017,71814,390397,284429,54731
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","aeox","Schleswig-Holstein","Package A","04/29/2017",31,42017,69744,473530,318189,33524
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Saxony","Package B","01/19/2017",-6,12017,92053,417141,325092,76057
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","vucoo","Bremen","Package D","02/18/2016",68,22016,85417,187072,125330,73491
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Schleswig-Holstein","Package A","03/04/2017",23,32017,82003,353738,199451,84978
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Schleswig-Holstein","Package D","05/13/2017",73,52017,75225,493489,392271,64456
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOp8/F","Connie Ruiz","neutratronic","Bavaria","Package A","07/09/2016",92,72016,88087,388124,276079,54391
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Bavaria","Package D","05/05/2017",56,52017,80072,474448,347192,73677
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","rezota","Bavaria","Package B","11/01/2016",97,112016,93075,279861,168258,130902
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Bavaria","Package A","10/08/2016",77,102016,81026,395893,252461,83456
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","aeox","Saxony","Package A","07/02/2016",79,72016,95529,368763,205871,37625
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Baden-Wurttemberg","Package E","11/02/2017",85,112017,17687,1028158,570182,50221
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","rezota","Bremen","Package D","03/26/2017",74,32017,87723,386944,293364,72756
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","aeox","Bavaria","Package B","11/27/2017",14,112017,10142,1002967,786374,38322
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Bremen","Package D","12/10/2017",59,122017,8496,901524,499707,53903
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Rhineland","Package B","10/26/2017",12,102017,11481,746555,429529,110630
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","vucoo","Schleswig-Holstein","Package B","03/10/2017",81,32017,81825,356392,259809,81160
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOp8/F","Connie Ruiz","vucoo","Saxony","Package B","09/01/2016",73,92016,102314,418244,229282,56417
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Bremen","Package B","10/16/2016",89,102016,88421,376304,250227,59206
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Baden-Wurttemberg","Package E","06/26/2017",20,62017,68015,235647,175644,48591
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Bavaria","Package E","03/16/2017",85,32017,75980,365759,199945,73186
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Bavaria","Package D","12/29/2016",24,122016,100978,256113,143689,55897
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Bavaria","Package A","02/27/2016",95,22016,95522,177858,105632,55808
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","rezota","Schleswig-Holstein","Package C","01/26/2017",28,12017,95176,437665,265394,50074
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Bavaria","Package C","01/27/2016",12,12016,87663,112293,81199,87402
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Schleswig-Holstein","Package E","12/13/2016",21,122016,101945,296926,155503,29242
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Bavaria","Package B","11/10/2016",89,112016,89701,261705,187335,73591
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Schleswig-Holstein","Package C","04/05/2016",73,42016,70670,205486,140347,77776
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","neutratronic","Rhineland","Package A","07/02/2017",32,72017,74201,491151,339278,73348
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Bavaria","Package A","05/25/2016",92,52016,81204,333675,234531,76562
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Saxony","Package B","06/08/2017",92,62017,71243,239975,130074,68323
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","neutratronic","Rhineland","Package E","03/29/2016",17,32016,89567,235257,159936,66337
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Schleswig-Holstein","Package B","11/09/2017",94,112017,13419,1001640,646840,75919
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","adoriva","Bremen","Package C","11/26/2016",18,112016,86364,272447,152348,111808
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","vucoo","Saxony","Package A","12/30/2016",74,122016,104457,330460,230434,43349
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Rhineland","Package D","12/19/2017",87,122017,9209,881154,584571,112040
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Bremen","Package C","02/07/2017",3,22017,85206,314736,210389,64228
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Baden-Wurttemberg","Package C","10/21/2017",94,102017,15399,761469,479897,64372
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","vucoo","Schleswig-Holstein","Package E","09/01/2016",84,92016,99945,298246,217879,44042
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","apiera","Saxony","Package D","05/16/2016",44,52016,77379,339956,264667,91332
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","vucoo","Bavaria","Package E","12/23/2017",65,122017,-294,881315,612777,83620
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Baden-Wurttemberg","Package A","05/08/2016",68,52016,78017,328365,254502,90599
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Bremen","Package A","10/24/2017",57,102017,13606,781089,583708,70774
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","vucoo","Schleswig-Holstein","Package A","03/11/2017",65,32017,79301,360542,183045,51895
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","neutratronic","Schleswig-Holstein","Package C","10/08/2017",62,102017,14416,799368,473419,97326
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Saxony","Package A","07/14/2016",77,72016,89599,380417,190316,77915
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Bavaria","Package C","07/08/2016",16,72016,94486,397111,234469,27737
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Bavaria","Package D","09/23/2017",96,92017,14756,652202,329999,56205
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","rezota","Bremen","Package B","08/17/2017",66,82017,71205,430762,218220,81335
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Bremen","Package E","12/06/2017",4,122017,1565,904800,651762,39202
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpj/F","Barry Brown","adoriva","Schleswig-Holstein","Package C","06/30/2017",82,62017,72614,296619,221819,38152
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Saxony","Package D","02/08/2017",76,22017,84530,338655,215944,31984
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Schleswig-Holstein","Package E","06/03/2017",51,62017,74928,303099,228437,42893
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Saxony","Package D","07/10/2017",86,72017,74376,475431,321732,56661
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Saxony","Package D","06/23/2017",63,62017,64872,251923,174246,56446
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","adoriva","Bremen","Package C","02/03/2016",71,22016,83396,195718,149759,46030
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Rhineland","Package A","10/27/2017",90,102017,9392,762262,469972,46338
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Schleswig-Holstein","Package E","12/09/2017",93,122017,10806,883106,530891,75487
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Saxony","Package B","02/24/2017",-19,22017,88687,302088,207801,24471
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Bremen","Package C","03/13/2017",69,32017,74729,360315,285564,59314
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","adoriva","Bremen","Package B","08/02/2017",18,82017,70457,406527,302137,51204
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Baden-Wurttemberg","Package C","05/14/2017",12,52017,69586,437764,345560,35029
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Rhineland","Package A","02/20/2016",78,22016,93824,179768,106904,71242
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","rezota","Saxony","Package E","11/24/2017",73,112017,6417,978065,513680,86610
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Saxony","Package E","10/24/2017",29,102017,17007,785054,429829,62805
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Baden-Wurttemberg","Package E","02/26/2016",53,22016,87709,173314,114866,78822
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","rezota","Saxony","Package B","06/30/2017",96,62017,75874,302441,217533,99269
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Schleswig-Holstein","Package C","09/17/2016",57,92016,95714,238849,155655,61370
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Saxony","Package D","03/21/2016",106,32016,91714,232376,143738,70793
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Bavaria","Package D","01/21/2016",91,12016,86621,85788,51893,70084
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Bavaria","Package B","12/07/2017",68,122017,11999,895642,574852,82227
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Rhineland","Package C","05/03/2017",102,52017,70203,451408,357774,14399
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","neutratronic","Saxony","Package C","09/07/2016",28,92016,93811,306471,216051,77257
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Schleswig-Holstein","Package E","02/06/2017",101,22017,80482,312181,225073,81299
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Schleswig-Holstein","Package D","01/08/2017",84,12017,97904,412905,256559,75178
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","neutratronic","Baden-Wurttemberg","Package E","06/08/2016",77,62016,85793,304280,156644,70513
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Saxony","Package A","08/08/2017",41,82017,67041,384656,286667,82335
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","apiera","Bremen","Package D","04/30/2016",70,42016,72134,210304,163782,82332
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Bavaria","Package C","07/21/2017",17,72017,73881,484558,301645,30063
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Schleswig-Holstein","Package B","04/24/2016",77,42016,69426,196178,137274,-9772
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","aeox","Bavaria","Package E","01/31/2016",83,12016,85362,82279,54236,59801
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","adoriva","Baden-Wurttemberg","Package A","04/19/2017",87,42017,79056,437779,228997,85996
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","neutratronic","Bavaria","Package C","04/06/2016",68,42016,70118,201262,105168,87183
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Baden-Wurttemberg","Package B","11/26/2017",97,112017,8602,943442,725940,45883
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Schleswig-Holstein","Package B","07/24/2017",80,72017,73679,472474,243160,31949
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","neutratronic","Baden-Wurttemberg","Package E","09/22/2016",59,92016,95360,284857,189198,59807
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","rezota","Bremen","Package D","08/22/2017",93,82017,66965,383610,212558,55752
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Saxony","Package B","04/16/2016",68,42016,75394,204190,139031,43255
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Saxony","Package E","10/31/2017",75,102017,16335,785404,541579,52223
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","neutratronic","Baden-Wurttemberg","Package C","02/14/2016",56,22016,86808,172520,131555,54011
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Baden-Wurttemberg","Package D","08/31/2017",60,82017,67386,405565,310555,39140
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","aeox","Bremen","Package A","06/11/2017",-1,62017,73180,340854,258047,47700
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","apiera","Rhineland","Package C","11/26/2016",95,112016,93164,288994,185310,62700
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","adoriva","Saxony","Package E","02/04/2016",84,22016,91976,184366,121648,24864
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Saxony","Package D","03/10/2016",96,32016,74694,238862,173121,60228
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","adoriva","Baden-Wurttemberg","Package C","07/18/2017",69,72017,71490,482702,245296,66923
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Bavaria","Package A","10/07/2017",79,102017,11188,832106,583208,57487
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Bremen","Package A","01/27/2016",21,12016,89322,111403,62723,92936
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Rhineland","Package E","01/12/2016",-1,12016,89969,103652,62128,91362
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","rezota","Bremen","Package C","04/08/2016",24,42016,71094,208446,112457,40524
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Baden-Wurttemberg","Package E","11/01/2016",8,112016,92170,218171,114621,75502
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Saxony","Package A","10/26/2017",26,102017,12809,750230,480251,86138
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Bremen","Package B","01/08/2017",78,12017,97489,406741,204727,78772
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Bavaria","Package C","07/23/2017",84,72017,78970,478438,291531,63829
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Schleswig-Holstein","Package E","05/11/2016",59,52016,74975,328183,175466,62018
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Bremen","Package D","06/03/2017",75,62017,66049,333868,223225,56477
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Saxony","Package C","03/22/2017",85,32017,76245,368132,233970,64322
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Saxony","Package D","03/28/2016",77,32016,88357,244728,188922,57941
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","aeox","Saxony","Package C","12/05/2016",73,122016,105519,307426,161436,58339
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Bavaria","Package E","05/05/2016",5,52016,80828,334902,217832,73666
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Saxony","Package D","06/21/2017",76,62017,71376,240336,152597,38951
